,Latitude,Longitude,LabOrField,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime
766d0966c31fbdf0d1e7f1234190798b,0.0004424072890566466,7.829588295884689e-05,0.004693349069766334,0.0020761792586862053,0.0017153717343626218,0.0014757151898333154,0.0008281112896755297,9.687589717060363e-06,5.422710771029168e-07
9f04d4582c00cc1372a4a536aaa64d65,0.0004376155297544259,0.0006220062148657599,0.0034338465093399877,0.0018115496989005685,0.004565103437645144,0.00405550077534703,0.003142921745575257,0.0006650508379657347,0.0007739856358977658
02e2f53ad22208ea596141447c3d6d3f,0.00040558462346768553,0.0001313540821864452,0.0007153502807074765,0.00040453633441095785,0.000648363370375188,0.0011376667373225614,0.0015258547039187376,0.0001390552788048544,0.0022469931086112906
4fcfbdef5ee10c32eeb61d7daa317d3e,0.00039376352407137906,0.002630665934648336,0.0007926696448479385,0.00146561376581859,0.0013941778511310137,0.004004619696417149,0.0014709320203682389,0.0001874527833303872,5.38948301263315e-05
5f860792e75c63fee7cc9ba712c92163,0.00039219545208921873,0.00202375159469285,0.00027913204136189223,0.006516962126751612,0.008304993815317945,0.001130644715574887,0.02255295993087518,0.0017289379273582434,0.005101308809571272
a48504c45c94121e47f24776e1959861,0.00038633127260326967,0.0011581948360453163,0.0019363498871247623,0.009573835129920017,0.005243536043080719,0.011049724569228349,0.009994790443822898,0.0012692689596303253,0.0022536649117566054
ad8664f21c744d16b06f829014b5511c,0.0003506982547634072,2.5231458021390485e-05,0.0018252153536264463,0.0007749862012160395,0.00017013026611111394,0.00019975418801558976,0.00037136685358821154,0.0,0.0
d17fb1649c579bc67de85c71ea8a4a98,0.00030751977166777994,0.0013676600194069183,0.004727026149742205,0.002854862408552213,0.005570584033252312,0.0030299146622011063,0.008056816848074773,0.00020383128260135992,0.0005109318365768828
23f0cdbeee6407e5b8a7030bca7e810c,0.0003027902913552358,0.0001290245958785348,0.002173354344571311,0.005553394354759779,0.007640875376599449,0.00907881184475229,0.0023967328667651765,2.465595251127192e-06,8.654388081264032e-07
ab3c8788d244ad9a77a7a48ae03ad6d3,0.0002959396172214809,0.00022779926565516927,0.0006244841154695555,0.0012897881088106025,0.0,0.0013164636881944508,0.002687791050159673,3.0134941922936377e-06,0.00042170257222900727
66420b1bbff83d4a9ace8778ba6708c2,0.00026892647197671813,0.0008218750705991197,0.0026862881522439225,0.0009855979650826776,0.0005087255364929987,0.0009480555972683133,0.00039228923534023703,0.005596096144715518,0.0003075019959644364
6fde94761cf737b5bdd628bfc7f282ba,0.0002625382908211271,0.0009956405629889065,0.0,0.0,0.0,0.0,0.0,0.00015139705135219778,0.0
d590c23ecc6ae2ebb1cd5619aef7b97b,0.00024629657813244,0.0010681671031218167,0.0012283314380712577,0.0014217103897835293,0.0020163174905186956,0.000602438824681273,0.0006076815747718578,0.00012482662102762491,2.1860678790017197e-06
9057a0fc399c38f5a313b1c8d3c9c853,0.00021188015457508937,0.0001896811466866224,0.003082652864847804,0.00326199671313718,0.004331958030378101,0.005683489309715819,0.0009566192507826758,5.147046516421131e-05,4.0988659628719363e-07
904be206f6c8884226d34440527f11c7,0.00021114498478175725,5.1353796115067e-05,0.0005751594516773701,0.0013296373962425796,0.00026908759076820204,0.00021114603185518228,0.0005640905398644592,5.542590520886984e-06,5.055459416423148e-06
7dd273cfe05a5c5e224f299f760201cf,0.00020862703440463265,0.0008725571163498108,0.0012950713956899635,0.008563768482118499,0.010779412466081467,0.0011690578463718244,0.029859417202008492,0.0007125873080261491,0.0008354932627747129
80995f9a11d2cf65da5d9397e12e1078,0.00020450307336365391,0.0003698473007642473,0.0002956473983243311,0.0,0.0,0.00015778603953375936,0.00018653278298859846,4.2131035267878536e-05,0.0003761928004770397
464c0b7d8f583402d3608386e13427d7,0.00016748185555917462,5.248982540047693e-05,0.0043961240370808926,0.004002098431214698,0.004740195802917465,0.008408890474546571,0.0015804693488888364,3.2460331120004385e-05,4.2637018259917813e-07
bf57cea5711d3339cecc570af82f3437,0.00016370741899758248,7.843264640080845e-05,0.0003022799789336885,2.051338580181874e-05,0.0,4.785988489655263e-05,0.00028277760073375815,0.0,0.00011276165945465976
77f4991424751df3efaf4e2e39811514,0.00016180699040625597,0.0,0.0,0.0014585927970001444,0.0,0.0,0.0,0.0,0.0
a2a01f110fdae631de98e7bc9bc6150c,0.00015929531720546068,0.00017214101760694366,0.00042087380418371034,0.0015204406384853972,0.0,0.0005019454023657392,0.0003115738917434588,7.771108214309802e-05,0.008367727192570715
ddb3276441305c035089a0ad69846c10,0.00015485572972998861,0.0003285078108029627,0.0017836168076651785,0.000844830335365384,0.001075470067341754,0.001168496703461712,0.0013183478973176216,0.00014921968895735647,0.00019596598201338837
758b6a3cc3a75a50359557b76d9f3366,0.00015329330090169208,0.0009657629014397303,0.0037262219629084535,0.0008015207458346572,0.001417496092441136,0.0022266777596298957,0.0014527238218283018,0.0005813345549397786,0.0011292062800577329
3dd462e3d4a39bcb5ed5efe35a44c7c0,0.00011442165987219579,0.0006301088160722989,0.0004821658058913691,0.0012373787406776248,0.0008446231480622353,0.0019108614904512827,0.0006881193774880782,0.00010034455025595017,0.005989177623063863
6110f28a1de867a9983a8a28ecf4e533,0.00011142768858378814,0.00015607691825897385,0.0006756052693796847,6.690022185272731e-05,0.0001855920616639981,0.0,0.00014329290688611655,0.0,0.0008712712241076576
ab9bcd29dbcaabd95e6f07d00e37326d,0.00010895411516921833,2.4017077899997248e-05,0.0,0.0,0.0,0.0019446609948697358,0.0,0.0,0.0
7ebbb1e6f79a2910951c191a4bf1df66,9.191770103453379e-05,0.000438667896695677,0.0018535753504102684,0.0009698440033464241,0.0008583625780507753,0.0020477826002554666,0.0025972745976090028,0.00024267856517068274,0.0029264529484098185
9c85bb4d4da65ac3588e658c456d724d,8.057772340208378e-05,0.00025192600420899977,5.353520817254797e-05,0.0017864683008533095,0.00011288365310638647,0.0027793447578712354,5.8661709586773244e-05,0.00011858241368427367,0.00014282939735534462
233383e04fa87bf991be022550116546,7.674680602748612e-05,0.00043476770547715333,0.0013427007928896843,0.0009885230749959943,0.0014594583282155585,0.00031111297979911516,0.0009673308906084243,1.386815480005308e-05,0.0005272561731474719
c898f228c43438c21516365c3ccb6376,7.608306813744866e-05,0.0,0.0022380014823563284,0.0014523439910764581,0.0006206712023447137,0.0008954414650906017,0.000489447556273003,0.0,9.856588525214693e-09
59cb14599d1816d7e5be3f527836fd47,7.250227319677926e-05,9.135048599885083e-05,0.0007019844427465996,0.000346894777738392,0.0,0.0007387698439111142,0.0,1.35641059732515e-05,0.00041268316021645827
a7882557b78fef2224d8f069e69f7a9b,7.235033516154924e-05,4.20532891784827e-06,0.0052226052539895255,0.0013294806179881616,0.0033391333433874966,0.0018782259167734537,0.001141856546173056,1.1021216558534607e-05,2.1074912304387975e-07
4f3072b7ea7adb7033ff55f86e123696,6.872292640016475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023135721874900452
b952a32c5adbcb64aafdf81a24f9640a,5.873428823082272e-05,0.0,0.0,0.00012123546713245201,0.0,0.0,0.0004587001770747825,0.0,0.0
5183d97b2862d0ab4cacfd081ab5d0fe,5.523420844714613e-05,0.00016694781790850283,0.000675947405038188,7.173835963992576e-05,0.0015051295952008157,0.0007047134557550013,0.00010555947323084993,1.8322056492896375e-05,3.1609283233227596e-07
7706f485f9783c702bb618b18e67086e,5.520925838252363e-05,0.00028090855486128866,0.002951716079365186,0.002743848098533085,0.0028912698684015674,0.0025845424167442845,0.0009188710102552488,5.075802737325459e-06,3.6917455445318864e-07
c4b5b0d584a7b6b6019f42b4eb607d91,4.5257136399717676e-05,0.00013306892546617705,0.0,0.0,3.5009913482951495e-05,0.00022892508624600366,0.00015881861036864053,0.0,0.000247039265124352
aee9f354c80ca7baa872c3da2fe462c2,4.4625558063851004e-05,0.0002023262059840693,0.00027170947089243846,0.0,0.0,0.0,0.0,0.0,0.0005262204046974409
6e6f306a337ba255a7f4a7f8469ff691,4.397787233104055e-05,0.0,0.0001247918522617743,0.0013861034582751698,0.0,0.0,0.0,0.0,5.951390646594883e-06
2e46eeed58b76d5ed47b1a624901525f,4.200590293281611e-05,0.00013585194767142266,0.000272828002162756,0.00011636559866098736,0.0003533964208908623,0.003760342579795503,0.0028757954137683664,0.0,0.0001548315093726802
27a0c59bb1cec811b79bd3a2956c4399,4.0473311973290094e-05,0.0,0.00024914152257280185,0.0007254628963935763,0.0001537927403176472,0.00018086853474228375,0.0008275090308086721,0.0,9.299664450124934e-07
4a91486be494b9f72e5a4ded1865bcec,3.4184787372084e-05,0.00011038452670390736,0.0,0.00012175166394526103,0.0003845173181888511,0.0,0.0,0.0003338306187788151,0.0
6d44145ac74fc30f6713c8ab71a27c96,2.6191704064653286e-05,2.3231139045517005e-05,0.00011228927772588161,0.0,6.374732551665539e-05,0.0,0.00011207806449982644,1.8456546044248033e-05,1.4282913839373578e-05
ca527f2b2b745a618c4c486f18a1de58,2.3890782144451592e-05,0.0,0.00020787009243218764,0.0,0.0,0.0,0.0001525949630101034,0.0,0.0
cc761daf51f27c423da57f3f1f0ff5cc,2.1182107354759256e-05,2.667802291436366e-05,0.0005141135658050454,0.0,0.0006004976766472173,0.00025828381261986256,0.0024827269747691224,5.767113912557626e-05,0.00040125006771435834
4e5ff310075a50266f9d480989d68398,1.9613209932536815e-05,5.26045332272494e-05,0.0,0.0,0.0001960693291824528,0.0018229856082070124,0.0021021100793576653,4.5452927674878576e-05,8.19529354857443e-05
a0bedf4617d24814d60a2dfaf9c427df,7.19754494444532e-06,0.0,0.00020355218933357588,0.0,0.0,0.0,0.00020817720066199788,0.0,0.00019580841942854206
e57c2945e5af1dbc7b1e8fe855deb265,3.1278816734849294e-06,0.0,0.0019273521687472048,0.0,0.0002856089581410948,0.0001880471173152305,0.0,0.0,0.0
2b171e4c26f481ddc20506b79877b519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150ba6ca36e16bf9fd4b11a39de8bc0e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587a0606b24db52ca037cc6f7a6bdfa6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc2d0e61295bc9ed78735acb5a2d95d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d46e2205f0c6ecf67b51f83d111c509c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b66699c1b1fa33fb4a851e502f5157c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e2858610adc6f89731e6dc06ce65791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8233330555808542cd7892af821ef357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04175f386c14319829ffb23d5c188b2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333a14627cc7d0c5340333ab6f4203d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e16d86b7fe770de88e7e8fd0fb6c8b5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494db538559fffe9f1233e228cf3b4e0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428e4a80a1e14a59d72810a32f62f434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06cd2075edb79d878cc94c20b2fc01f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
def0aa64725fcdd675d1df8ecfdc1b1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962fcca806b2d8a97b962ef0eea6f84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e51072f054476c7d775a498ebc7dfcb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b61585b4a0f1e96cecb3c695fe737083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3db5e0e9844deba6941ff6d16ea694c6,0.0,0.0,0.00010075432176781938,0.0001507738083052962,0.0,9.10318735268996e-05,0.0,0.0,0.0
324ce3dddc9a126357b60aa94e75bc6e,0.0,6.650584386756825e-05,0.00011952635334872947,0.00026626625273962407,0.0,0.0,0.0,0.0003656559715259624,0.0
eb5715f45c1627d182ef8c5a2c6b1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19a3362629cd87fb8d10a5129929f97a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3c96593a1a36be2aa3e870b1497002f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52cde3121930654ac3de59ce3870bca7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0356b8bf9fd15d2b45124228f1e8a464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fe8a79baa0e9601bc73ff3938dbf497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0331dcd1f6594733cdc08a87c543b9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89ab0ae7cb2ec8ab7b2945db46472dae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739a8fe210d4054072aa2032b1c02545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47f280a62d3cbe2edbfada40370a17d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26f173c04574871aba8876838e2d9e61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1f59c794fcc55b3abbbe02dfc2dd90b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ceae18ee0348d694b1a6f77def3b22e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a06c5836b61ad5476c93f2b7d2b9311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0b35b9887b944713348e19805935d252,0.0,0.0,0.0,0.00022622509963453688,0.0,0.0,0.00018106956762519767,0.0,3.9470339686220843e-07
9d492299b69c423af0535c67e7463d9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9dcc5f01b6693e2f5cd147e0427e7beb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286609de405153985ce6e3bf18e25f6,0.0,3.152706691149052e-05,0.00017694382831424544,0.0,0.00022168052286442673,8.552022331285582e-05,0.0,7.289081167899629e-05,0.0
506034f9da6c777f14c4f7408def3cd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808156ec471511160dffcc55e8c7c3d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b02b3d9f477c9d1b771a8a5ec6b5b8ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604b0986d869351f5e29482918fd47cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71c9b09c1567f81e14bb6bef7b934e49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecfc97fe8cd5bfeda4ca9664613659ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0c6dea060404ea17972053bc9e98ae7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
af1d8bd7ee952fca43324def6fb2092a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0c5d2114ee9993714e590b3f7cb4e9ef,0.0,0.00013693699995178413,0.0002409834441107754,0.0,0.0,0.0,0.0,6.504328870201728e-06,0.0010632822728101688
69fdf099f640d9ede67c9a4d96fe31c2,0.0,0.00011639363608965248,0.00015318408437639273,0.0003900371430684577,0.0,0.0,0.0,0.0003415953816710697,0.0
1b84b05165a78cf7e0645f6f639c86a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d370f949a6579170e2fcd365d07a7c40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dfdd4ded298c73bba21ca66e917be133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675488e216d3e319008ed83889290a87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e634e746136e64ff4243768123102de,0.0,0.000993092028734091,0.0013658841994519477,0.000418755722862646,0.0,0.0001968710474460576,0.0,0.0017054316691170893,0.0
89aaa27812cb0ac559d410fd79922c4c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166e95669ac3acdda2a0d087499ae07,0.0,8.675578925356105e-06,0.0,0.0001390935365333944,0.0,0.0,0.0,6.430492671978385e-05,0.0002914571378061155
c556975bac485d3e853ad35ea4cb4f4f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24f02e5080d0e05cd8f0bc3082e8802d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7ad1bae995487781d84990fb7757f83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4224c051bef3430a3a870f4faa9b682,0.0,0.0,0.0,0.0,0.0017624387485375727,0.0001630726450257494,0.0004101107079333777,0.0,0.0
bd6f4127f76b26425db6a37737a70e30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8d6de338dcdf6b00b90893f320656c7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452f8b97434b4307c2fa6604d2505a5e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c878b50dfbcc3431d77a07e9c3e30f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897c3b838eaa6b39dcedbe31ee06a726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de72faad223dd56ac1576b1f39d8cc39,0.0,0.0029980086535042337,0.0009881120086651996,0.00023187706205994623,0.0006662111233964735,0.0004677570206667593,8.213925242849021e-05,0.0006410847969016832,4.733029921605592e-05
23a03fb872c8da193c09dc92854c0e32,0.0,5.0110162468144745e-05,3.994899643658124e-06,0.0,0.0,0.0009216634422578445,0.0,4.685554679959154e-06,0.0
2d9d6d8cd9ba62f7d8fd55751c7947cb,0.0,0.010119200962253933,0.0007796762824887593,0.0,0.0,0.0006133525131224216,0.0,0.0008482700812944161,0.0
240a30949d8516a7daf4fcc9ae9409a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d47974c2da911e3b5fb7b86c996ea708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad72127c01dac114c005c83404612b5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b5d99e2921cdd7ad831a55b9b86baa1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b619c36fd7476c9a900437e0be2d3b45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5253d98d25bc51baaf939f468ca8ef59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9cfa52be027c8fa57d197b21dd7a958c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b96e4bcf2e6745457ffbc1a653deca5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8f196eb756ca2c43bb186e6b98a5c6a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3b91446485c169ddbd88cc3d4923acec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55357b7fa07da6a981c32fea228aeb2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b376d9ecc598a0732f37185b662e5f5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27729a908e2a0f4e3d83c2ab2ea5d28f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fc7e6ef6a5cfda515cd05468202e6bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304d1a8fe851969c2eb82c85f9f88c11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181270ff39dc1c54f01b1d6bde714fbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22938df8e232d3f31729d9558a99c5cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Score,-0.21980886277042402,-1.129150780647965,0.625,0.625,0.0,0.5,1.0,-0.6315320267442337,-0.9525652459460756
OOB_score,-0.4160373809818174,-0.35208964185309366,0.5862068965517241,0.4482758620689655,0.0,0.5862068965517241,0.7241379310344828,-0.10346827594262531,-0.28971144393518666
