ASV,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,Season,PrimerPair,DNAExtraction
d32e579b3ae7b2aae8d5bf9f027c29af,0.06747562667581507,1.0,0.005155484885101797,0.28011217767459035,0.030381248922308552,0.06421495000134475,0.11369400070159497,0.07666611412031153,0.05889372977722885,0.06929235995883595,0.08399763091058236,0.00029676533824589174,0.01008489104143633,0.054345968334306466,0.028311771811206116,0.30466749332062476,0.0014090465484851724,0.08403445443165446,0.0719733290733698,0.05724316711161189
efb93ae3655fd3571534f46e32f7635a,0.7128799243660987,0.8995656290675133,0.0720830727402891,0.0013656245312317834,0.0013111592739968635,0.001901594212399129,0.6338400017373775,0.7274683260542695,0.42631124917090335,0.37582596303774984,0.40023230192841375,0.07776101209408046,0.0008842188368066003,0.36350906898882346,0.1588178316712581,0.0006102088208694493,0.0007645537173949198,0.3137307045392688,1.0,0.7986997423259242
e3311a3407d2ed2e2b06fbfca3c0f3fd,0.051200689882332985,0.025681012274457238,0.0014861633142834814,0.0014829388511333162,0.013833887201215998,0.26489493568074285,0.07145082358970173,0.003587338206701538,0.02018953816818437,0.023664472222328557,0.05699040029817908,0.0009628113555608347,1.0,0.16133195263131475,0.0219181503739125,0.0027276953737254083,0.36929295424681113,0.0661516180918024,0.057609198692006106,0.06834369067412578
f2fb5bb0c325924e10f3ae4aa16f0b9d,0.23781028071038865,0.002801938075588414,0.0064401192497608286,1.0,0.014663913902754686,0.06442539118097995,0.6009870913844991,0.3109398234353827,0.09737291309176029,0.14919991798156332,0.26074635103972327,1.2186522744292432e-06,0.022916255654200336,0.27927738350842374,0.02406957681717517,0.07617766482230677,0.004241869491209929,0.18291616649562775,0.6616364258827104,0.4232367963203361
a4b5a0b7035aa2b3c68b10ef368a133e,0.6607478935166355,0.03778037321114459,0.11256180102499677,0.0018229716284932057,0.00125574052683738,0.002564076377618265,1.0,0.9922123230086368,0.4653689143309931,0.5060584153158525,0.5299345620789635,0.02304956979454622,0.018383776026813566,0.2613735811616225,0.35301017310146215,0.001180060734304181,0.000748921312322276,0.14312459946459138,0.8850128296414734,0.795109128046399
7fc8626c77dc26c52c6bc6b571088f86,0.20225395837149693,0.018970604785137922,0.0027264033314934573,0.002773546394130392,0.8739186167397771,0.9736093295581846,0.07630116803490924,0.08220985796746007,0.061165535629317085,0.06856306118296905,0.051443744233669896,0.0,1.0,0.16512252222262583,0.013225352560035172,3.6728139424215435e-06,0.9473290691465868,0.15391155331584844,0.2837467839208763,0.268607306947825
8fe2cb38ea625c8576eb21a2135e13b6,0.002173667837855654,0.049493203040088675,0.0016586685788258996,0.00014706816701782997,0.02370081803259887,7.275845807613063e-05,0.017365967936061797,0.0002385299304247816,0.0006136325016666569,0.0004135145201973988,0.0005801944172469924,1.0,0.000587515920311177,0.0011242088954253587,0.0002348586121948409,5.616950814719567e-05,9.996313650238869e-05,0.0013678958093736129,0.0005706158555839823,0.00564317214068329
ca527f2b2b745a618c4c486f18a1de58,0.2925231430500051,0.12309081189968003,0.008735089856399633,1.0,0.0142320621545618,0.17001087249992194,0.24343097450259274,0.31241713257521214,0.10555148849961143,0.18377279899152466,0.12414948305344231,0.00015342855850848577,0.0737566165892087,0.3451734730139681,0.020177957079325064,0.006976436184353725,0.00787601510936499,0.34095686815408227,0.12612678788227713,0.2329352309202176
b449f5066387be07ee577a95585d45ca,0.02843503581381781,0.022159294620870473,0.0064482922245633935,0.0294437995566305,0.0008327413000878788,0.015885659034166267,0.1199058671302152,0.028111156492679104,0.023711356631213175,0.02440343089855984,0.02632630462993041,7.091159292968623e-07,1.0,0.15220214686214698,0.030825871266546057,0.000316951057510762,0.008840242527141228,0.15603511553211746,0.015226708052573465,0.023009276555587196
f544cc417880717ce8871851e2fb53dd,0.097358371462455,0.09432630110905979,0.07764072413002793,0.00020398978481673207,0.00018275026816728812,0.00024089022131316786,0.027919204781910175,0.11856640566792699,0.04964532741848131,0.048700070874743165,0.05934595562920174,0.0009366403090361662,0.00010951341245156287,0.01675926410783873,1.0,0.004817940561395363,0.0010603053701236302,0.10558906159607401,0.1393966300428991,0.1234211936373383
3b50e9874fa67e04b49f5a59ecf0059a,0.1897094855480625,0.04275957293107607,0.5069817193412298,1.0,0.00547969112359161,0.30341525500009753,0.10841545697248964,0.2011578899682209,0.11743716619560506,0.1329990386155455,0.16052187357703362,4.979402800141564e-07,0.12776031330676088,0.155321686880365,0.36677951860442104,0.0663478589809882,0.0012493659066028127,0.4440080381056215,0.12573428518739638,0.1565012304808797
dfdd4ded298c73bba21ca66e917be133,0.03410284007492419,0.00024938151979300016,9.575608346547559e-05,0.04159317547093139,0.002776674480700716,0.009106575102523275,0.033098562417569935,0.01077483774701048,0.011271455215287265,0.012269733736869072,0.010473659422522834,7.952366592627927e-09,0.001069568581162318,0.005339351328802627,1.0,0.0017162468862024266,0.010190471500600705,0.018470856618794503,0.0011929566344881307,0.03214911404593829
a7a963bf0fb0d67274c1d3c9769263b9,0.09977844383299321,1.0,0.0005826196439175872,0.007279156786722054,0.18045669863783287,0.0024843238493277827,0.04908828603460367,0.27711665111112216,0.2018801854225589,0.16318078869578748,0.22796669682226176,0.0002752972710684165,0.03439157980558097,0.05381042779464256,0.0326515468141278,0.001950016151559977,0.002262391969815492,0.06641634964930042,0.07546192443974006,0.1622407924432772
35784a81d8adea62c0bb484838a7b509,0.14149530640959243,0.0045444352947370675,0.00015366187543052964,0.010198527129304557,1.0,0.004970195358920506,0.05216784900441578,0.01819841143745347,0.07338094827293162,0.07902415983588605,0.05346184056970459,5.5859047358996995e-05,0.03249193089098474,0.027146736664225807,0.590797926355993,0.0036446662843743496,0.0073312852167716595,0.06386769515381635,0.24918271446855203,0.3271926829565068
a77d2bc652b4b3bf3e75d5875edf3251,0.09095820872532608,0.0028705741181275484,0.0002750683659017398,0.0037118841329692046,0.006857151437792362,0.5700240868689312,0.04592705874089063,0.006340592108897111,0.050351385667504675,0.039568654364646946,0.06431756064956569,8.547965385960634e-08,0.03308194012896221,0.10327167675315818,1.0,0.00011568766559623101,0.5292646524990051,0.14535030417826206,0.11482819410308534,0.10834240442815612
c93836927d39c0db66b27bdba78b3a42,0.23878167361920857,0.07606893959954199,0.004073594895555956,0.019758705415291292,0.2668687267420382,0.5595521988986889,0.11752375140077162,0.02551868087147246,0.10639447374196903,0.10482039437391898,0.18512805164750507,0.00025628770164068827,0.1315227570877165,0.25552315928793345,0.3571275453775669,0.014334719032875356,0.8778185828638293,0.20675289450968432,1.0,0.2596461860214822
3fb03c63ded2e74ed6452d2f9fb11777,0.24739390864099894,0.018805599745094364,0.00029049231545645056,0.01129104492120306,1.0,0.003428104415199833,0.1181390701298736,0.05098541913428119,0.10345396512093773,0.11958553270410949,0.08653638713113812,0.007009674411196184,0.036256202243297266,0.038875398930382464,0.07385279511219475,0.0021049085477611064,0.006520004305508876,0.06687006547590386,0.3749124279173878,0.515210810155116
150ba6ca36e16bf9fd4b11a39de8bc0e,0.06795578005097713,0.002297590097630236,0.004108558798767948,0.6786911104163734,0.010296746375003328,0.012297976990833464,0.10850392195036912,1.0,0.44368811566033767,0.5973870333898843,0.5636506690476164,3.3322562351531372e-06,0.02151783531535438,0.04752520621577663,0.050256085943686746,0.5786082644278282,0.003452919296673933,0.17794081547379806,0.24268559303094933,0.06558533314259538
e538267ceb8465a6e2ddde24c27f959a,0.04753706329044575,0.16316673697898923,0.008838634045601439,0.4610855281928624,0.006754347460792669,0.040303490969605955,0.509439349584651,0.5926471247501733,0.16255089541864542,0.18335363740087673,0.22405065967158588,0.0009055083559859867,0.09708067712060492,0.04436447157854716,0.20699902214651947,1.0,0.021061487568406194,0.3003499281289753,0.02708140985778116,0.035181169282514246
8ceae18ee0348d694b1a6f77def3b22e,0.20256512824692216,0.0031299257510458566,0.01043358725561841,1.0,0.021401541961644344,0.027699771409233125,0.39873663294474293,0.2591830419247853,0.09653772974420871,0.17974268447191796,0.20508943479263367,3.0834133824271266e-06,0.06635021550143645,0.2342621986989302,0.03655000587165426,0.19806164608164833,0.013675697879726736,0.1600675744656552,0.818398313146187,0.09248035005142731
69ecde639764a5718793b7488aec30f0,0.05758020364599618,0.02593086453454556,0.0015557494554240923,0.008941508075796889,0.05519776967741495,0.3132738883900822,0.0492789155275765,0.005184301168804759,0.04906741085467315,0.06086207572224482,0.044736688485952365,3.281472179718007e-05,0.6838915826711806,0.09972979518107594,1.0,0.01473758928140113,0.09839635918289955,0.06006611236512433,0.19638010346598253,0.042045793905190636
18f1742ffbe1a67bc2eca6f6699e801c,0.16451130908338651,0.006786406700825462,0.0007618511698005159,0.0023408158992737206,0.7663932171022753,0.8573108181351854,0.07793501740849865,0.07216186090935886,0.06166945562702176,0.03230996698111778,0.044617116773178506,0.0,1.0,0.1461224746950841,0.014010277461088417,5.470585534071418e-06,0.853111680223286,0.1280706936594787,0.24321292941350242,0.26790466581688904
e48f0415c755a58e0a0c541963963924,0.37264246799939066,0.004210850197406957,0.002598743522693615,0.010377759807622993,1.0,0.002837951747818043,0.10539282494788972,0.03809721480127764,0.1024857825388891,0.12043095006472568,0.06779190749521542,0.0005928636139463161,0.02271317607459385,0.038426003492705675,0.12349388470880567,0.0019046582461841944,0.005149647162952488,0.07525947225416826,0.7086958828202662,0.4111448924011215
79013deca000adea00e0362f2ab16111,0.0956417034088365,0.03805074768300581,0.012599156306183688,0.03456575327309201,0.03942942332671655,0.20165414891051128,0.07284826397724085,0.07020000739502703,0.1466782595135741,0.171989732687496,0.20111757324852092,1.5179222073138964e-05,0.2427265466228789,0.12870956702219952,1.0,0.016495153299373826,0.48256322108628436,0.2532767109682865,0.2080617756340085,0.21834685866446144
3ec2a90e4dfc3ded1360e0523bf1b6be,0.7013217920347475,0.1978303055215283,0.025406363476886407,0.0016448140186256495,0.001460925118562454,0.0033397822491313908,0.8690792054559398,0.832078887113935,0.37564597701023644,0.3771278561480928,0.4342856263851989,0.010426990526228254,0.000325918753764864,0.4121234577521276,0.6049817845302821,0.0007158456534751411,0.000725593882284967,0.24599341508243347,1.0,0.8958043059904753
17105e4f13a4f051c5116fe72f03fee8,0.6681485015488365,0.038052948224688236,0.28454285125847834,0.002587282688571318,0.0013055769162145887,0.0019519057669415527,0.5796277107009264,0.6413133769028142,0.33501841853569103,0.32622798794505775,0.4271457681565097,0.019138292718446758,0.0008642664321443855,0.27338960393272793,0.10764297468703053,0.0006427662433702367,0.0024054148992308814,0.15914792504863895,1.0,0.7756996449728136
d8d24bfd1fe2616ed4d1100a7cb56940,0.15935299022789762,0.006346956878036863,0.0017762054559120207,0.06972023876835887,0.13851157994716967,0.01571751075352114,0.37475173726394945,1.0,0.6025174608726667,0.7318877941730886,0.8989764920077259,0.0003475973401903545,0.12490941727341281,0.20974114584626802,0.1407139519809401,0.01793318942803137,0.01331504558424299,0.11742218125519233,0.11642018082905617,0.17661292456624839
e416d0916760d2fc17b616e2ac3ad855,0.12273964453372038,0.021872121777642556,0.013087794751820155,1.0,0.009711307761966154,0.018073834924861372,0.05843068053937584,0.3568930498444593,0.06905735623700171,0.11664851209396228,0.1361632092534972,2.809444148336539e-06,0.14873225997133488,0.043676961765255824,0.035660645550060446,0.9364532984068199,0.0028832463564074165,0.056974977986311855,0.36462134868088397,0.05408231963195773
619ca57b4c399a4b4339ead1a7c0a912,0.20711995407997658,0.00971278770365803,0.00023914530955076785,0.010329442408666272,0.18332469876051613,0.0036778928657319777,0.13877524530461527,0.019864010693703946,0.046427774389495365,0.13149177354265512,0.16099203767410994,1.625743711448904e-05,1.0,0.11128230352897647,0.06222365560628607,0.0003112670057511036,0.02991667615172428,0.21581834143849501,0.3488520952756501,0.1607595095234424
d7ca794f48239f04bed603594621e629,0.014753466935384577,0.0013387926337991086,4.8382823462603476e-05,0.0002129048538897349,0.00511479943542743,0.006469127175625619,0.047257151622036246,0.0002716249642354551,0.004373593300024533,0.023059043661093744,0.01987529936910554,0.0001280074278893271,1.0,0.09059543050072096,0.010535254760495497,0.00028380608828269447,0.009817067440358967,0.02276300293100624,0.010127668073623138,0.00277616098444368
cc435806c462b0085079dec803d57bfe,0.6138750937811682,0.2002154252717297,0.025267496018304882,0.0029600825444991807,0.002130757817975695,0.0056621601152871065,0.4742563277620543,0.6209745660218099,0.41001909669379566,0.36780741019947977,0.4541362980294357,0.022208827944423064,0.0007719257437634333,0.2072670048367113,0.1258260671133861,0.0005898228314968123,0.0008107295399282269,0.21917930045132664,1.0,0.8292593323167098
9329664f04de24d5dae16146ca45b3ce,0.10477728788741324,0.059595958300253285,5.7239773847969605e-06,0.0011876364101455585,0.0008265708867700634,0.9680367612408891,0.012851416078081985,0.00506751395356029,0.05330491411500869,0.11269058489657607,0.20569809564919037,0.0,0.020948645235539506,0.1138389486024674,0.004913210293328803,6.970314662593994e-05,1.0,0.18718401945666927,0.09695826788430255,0.11967565756926876
