,Latitude,Longitude,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,Temperature,Salinity,Season
003d6b88725e4077e101fae2d9de1dd1,0.001444405154028081,0.0001324778913839769,0.02081211516850826,0.006879293701535515,0.002866520155552623,0.002334409426909419,0.001034238669338881,0.0010134029644380304,0.0010722886832628983
3491e14714ecd74f8865cd07d8fbfae6,0.0014365949007074665,0.000738939135471913,0.009369815907366616,0.017971238676718373,0.013932612727720258,0.02086854899550361,0.00713980774221656,0.006112540535625994,0.006889405042775814
a77d2bc652b4b3bf3e75d5875edf3251,0.0014334027232806368,0.0018208232574873817,0.01195028498559495,0.006838209042114606,0.006037794360848502,0.009563011680246371,0.007740386742256977,0.00699401996195544,0.010911290980216107
398e1ae4ad8292f0b27425dc48556bb6,0.001432210492419923,0.0014058002594462486,0.0005322252649084479,0.002393739937185653,0.002232814607909917,0.0021093137662944635,0.00798766543591485,0.008036040853558166,0.006091985884801638
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.0014302143762550748,0.0008917526378596764,0.001175273758431405,0.0038008138039611053,0.005166629082526752,0.001584745204283203,0.0007981019490837695,0.0017890664510990973,0.004011497466183989
131aa226cf550c67a9c0ffae5cd5807a,0.001408206905158734,0.001787768771301921,0.002364947732886051,0.008154391263593061,0.005231381343904152,0.007484393098753776,0.004363222407451216,0.006432776015399235,0.00739893715061422
e0b7ac4d3362b5b1d52a32cfcb916e20,0.0013855336507238782,0.00014864847551534656,0.007206550413814328,0.0018503834523570042,0.0019119256120805784,0.0008051221543206423,0.009631118994450133,0.008685754606038322,0.006802632975068493
53ab997fdc9a39be6708d429846d78a5,0.0013486375731499517,0.0002373217131151757,0.005690010950270134,0.005617478006476523,0.008652718143797722,0.011046791668365346,0.009923978105945383,0.017382086091929524,0.022820504016799453
f3a38db143efa4b79274db94435f6fdf,0.0013108166051390767,0.0006228210236732451,0.010478569072925619,0.010778901429665592,0.008539892006628176,0.010163400350080844,0.023650984170994406,0.006482351962700144,0.012143362630085886
bca82bc447bbd86d4a6a93e596e3aabd,0.0012998262558132296,0.00014142260913365423,0.001223648337406438,0.0017867463070380264,0.0016209247472615267,0.00032448789096357867,0.00211953617109674,0.0022701829949796416,0.0024581519660319194
67edd63797a00939101e6d311b94b134,0.0012777897018238227,0.0006860244114173204,0.002877068774934266,0.00035242540956354683,0.00042774968150138706,0.0022444880364740766,0.002199395709108448,0.0004704095065080126,0.0009510792804782945
3e52c8ee891f3fb8417b6f999941b1f5,0.0012056480531283742,0.032321946447317285,0.002682252141067508,0.003451860818903078,0.003152435694283037,0.0026932359910102604,0.007806845847155925,0.0037653257175629434,0.013941123463684967
e7ba6bac3885cbd4f1122b4956c877e5,0.00116113643838853,0.001488680573908651,0.0005252796569707874,0.003445441906807325,0.0021525858899725946,0.003472405583956211,0.0003181277838147243,0.0016318868614965843,0.005234786102546708
86548d4900b22a741cecad34544f2ff9,0.0010551218101873387,0.0019187410393692764,0.006733919068650049,0.006454889330853625,0.008540405382962404,0.007599514956665868,0.007586635776276766,0.005012199907004337,0.014424545879972014
47b887419eddd150c5b87d2da3d48b98,0.001035033121287797,0.00027108913611621896,0.004776059032334463,0.0020280933350330134,0.0062039301162670375,0.0022681908687939285,0.02101635482379949,0.012838643581182122,0.010531118902925454
b61585b4a0f1e96cecb3c695fe737083,0.0010345320462966127,0.0026298243907196092,0.0037346527409254193,0.006597545610257077,0.01060116182151485,0.0028357598613219584,0.01018275384784994,0.005627358832931246,0.003012571309439336
11866d2d9fb174e0b94c24b87eea2c80,0.0010031789699977297,0.0010236305932664295,0.003288611009950784,0.008048318449358249,0.008071190476667829,0.009235066953778107,0.0012535287404465186,0.002413535780032221,0.004739300744256087
7b6b178fad5599c0e9a734e4fb09fd64,0.0009747974067198673,0.0008152439609960573,0.0006849981837522989,0.002520189629464304,0.0018082677908256236,0.002669137580266349,0.0005743543566599719,0.00032147705071144,0.003244203846888439
f5de60ebe1ceff20f30c5c20fbab5ade,0.0009669418659434362,0.0016053343238194688,0.011411404291108531,0.0027197208103269433,0.0013037739143626638,0.007562587638618527,0.004233149631468949,0.00939300016066234,0.0023463516094539565
2b171e4c26f481ddc20506b79877b519,0.0009663194161629363,0.00029367854426754994,0.001925863836996125,0.005398608439173867,0.0017438229600223003,0.002968583844807746,0.0015826898403071017,0.0019276163168828388,0.0018544323969573386
0257237f70526a02ea47d316a06285a9,0.0008782138028170202,0.009872748327955698,0.008905977944961977,0.006679020586648123,0.008028170289249457,0.012260655623780505,0.0033892827585261507,0.0016890213029139647,0.007763635197126947
271b321faa7c7ee0c4385d6f8f82b858,0.0008761809137710793,0.0007556354216369008,0.0004093955671471937,0.0021054010890703637,0.0010177519116493585,0.0027704646269532374,0.00025392781640847233,0.0015386983624676833,0.004205176882983586
89ca3d682a62714cd0ae968734945e74,0.0008641925878453087,0.0007082233647058341,0.0005559875407498465,0.003195865593584191,0.002122706276622081,0.0038534947548155116,0.0007209553165612566,0.0012004041787119426,0.003126218714555798
a272077e460f6e5dfede0a2c7bc5a27b,0.0008557075426628217,0.008007003341597195,0.00032635327785412527,0.0008679658399633798,0.001278639858270695,0.0016755015441350834,0.0013918671374604978,0.0005240622535507598,0.0018751227662251494
59faf023c045c0083089bfea6e1d7637,0.0008444614451334411,0.0016249854714967418,0.010054334779225656,0.013974911055527969,0.01355407090545642,0.019998015372959966,0.010227499721297342,0.026384291031778792,0.014473495337187713
dc95cad5e4289186d968305ed96e040f,0.0008421470078628531,0.0,0.001070504138358047,0.0,0.00020924333249606257,0.0,0.0001442438034156867,0.0,0.000512251329391303
4cdfb49f206caacd5e63a903110ecbd9,0.0008390206516544997,0.000929854404771477,0.0004036857298331732,0.0015749408290664736,0.004403502786659468,0.001048036076787063,0.007852364314839263,0.008650969395256137,0.0032719258376985427
f85f3795f07958c8be559b3b4447cdfa,0.000816495900199776,5.5940229029793526e-05,0.03936646134201515,0.003321973255903604,0.004938406511623068,0.0130639237788438,0.0021088025261365227,0.00012087683480423451,0.002668578572742124
d8d24bfd1fe2616ed4d1100a7cb56940,0.0007384651269324205,0.0004815403866922457,0.0010361792970369603,0.0026109686862660357,0.003433747875877895,0.0025175226847216014,0.0008732863540215868,0.004984664826309081,0.006546526532272351
5451073a84a3fc554cf199b95245415d,0.0006850086179863091,0.005185637480864653,0.008892455620316096,0.003152276374692626,0.0007753738463038172,0.0026924234983305806,8.429223018879511e-05,0.0007722976198487723,0.0002532855630244548
37dad646aac817f4c51430721393ba10,0.0006711340007604383,0.0004937088565439843,0.0009771219969568461,0.0015962354210483508,0.002073211018235199,0.0018871030016799188,0.00048535322604111774,0.0041730054918170875,0.005452429396250589
021db3c0248a1696586c8c25cf5ab71c,0.0006383110383534464,0.0005500444742441516,0.011457022926704129,0.0031434393963271903,0.006049424139428779,0.006461566414976977,0.0008864676084567777,0.007779772488034562,0.004288361694998657
8d648abb5d065b74847db33c5aa7ca6c,0.0006135927486067608,0.0,0.00023591785321661974,0.0,0.000715418679070568,0.0007437249128350377,5.248169888744303e-05,0.0,0.0008999709868345849
db9c500bb229b848aa4f70c9775d4dbf,0.0005903019182523641,0.0009690764158198658,0.0038530357858397833,0.004394002361373763,0.004246296619764321,0.0022952053446493982,0.0007175408507207272,0.0009516054678501408,0.0018936738552388472
d1613d4ae141880361242f24ac1c7a3c,0.0005684681142623483,0.00036445691053575225,0.0004070324547970587,0.00255974239252429,0.0017992390607305651,0.0006942565269128756,0.0007499609515504857,0.005020608139364089,0.003311591609748022
66f3d552b956d0ee0d287f255931dbf1,0.0005459055553965524,0.0005155643427806944,0.0022760721005890996,0.004217469959617552,0.002986779565224092,0.00524527134148874,0.0030226209903604804,0.005124461566239386,0.007626344866832366
63b8786b14cd9caca11963fa19d165db,0.0005038461854647838,0.0010376511695820247,0.0012812609137545872,0.0022546427339851273,0.001543401465739305,0.0026761910867264104,0.002511424722159434,0.0007447822921954076,0.00254716522712516
68fbcdeba844917887d777e65db14773,0.0005028270091480617,8.640732151399323e-05,0.0025901631509779336,0.0017241990865186942,0.0016401371511138177,0.0011771990439848163,0.002409081768677866,0.0034606100645775796,0.0032783972066266825
128f2cccb98ec94130576517025792ec,0.0004996790946003044,0.0006704990196504784,0.0003881151039402344,0.001966758101753478,0.001825888873578732,0.0017494227418257686,0.0008516530291733242,0.004244828404398673,0.0032196034783787664
a2e1edb8e7ee378d123eccdb4ab36832,0.0004375327669519768,7.971136427949719e-05,0.003464286874413198,0.004952770433927667,0.007939259263583248,0.005138051382698216,0.00043040265105180825,0.001902410732797799,0.0013276804794107365
a138a798dfd2a1997b86d4aea474b483,0.000423534655334952,0.0004177668567566294,0.0044921257663678195,0.0028971313989895604,0.002382023608811687,0.00046899735007315663,0.005116658180993283,0.0014246515891381752,0.0040103913665617535
e4304c9496921fcf8a88c1ef30dfd0eb,0.00040728147132727463,3.320574520570826e-05,0.0006580131381318843,0.004054817735176398,0.003347139027965071,0.002710838395922789,0.000437188511690047,0.00033771130745621623,0.0014519754130098554
0c5612d2db14febab69588de44aedae2,0.00039885410448173514,0.00022567410613580526,0.024469104875929237,0.007109718175005711,0.01564799524313563,0.008428348545920067,0.0027876185468755283,0.007981173977873521,0.004338729097217227
5c0385583c79686f2cf6625450c4f1ee,0.00038848903515058465,0.00015959451342148826,0.002780085375618761,0.0014247763474117153,0.0021251477563917647,0.0010287642506815417,0.0009685460671520074,0.0016345227380203887,0.0016100112372020184
708b0dbc798927e31783eba4914b9328,0.0003728750897773742,0.0,0.0,1.2419598722387778e-05,0.0,0.0,0.0,0.0,0.000713550840300716
c03d9506067a22662e27afd6dc7e4f13,0.0003592544778621527,0.0008857536981443189,0.003944811694839931,0.010278591964313515,0.005730262263337537,0.009153509972666037,0.0009690001820379555,0.001302641810812879,0.003891652016824507
75203baaecbd602837428fefac856900,0.0003563062704710303,0.0037229457425741828,0.018941096733257248,0.003784362162861569,0.006145128663867548,0.00783593025108738,0.002340919031804484,0.0011199065288692654,0.00284077451246663
f8bfa0a38d971eed6c2a9f90bac00959,0.00035331544028743893,0.001300106711206776,0.002541818080013407,0.0032673640628267196,0.002013771417893858,0.0023646453073733016,0.0021917953735835056,0.00021856314655690392,0.0019551124548690705
193578009fe5f48c2e7ca41ce97243c5,0.00035327658346008604,0.0006579960438991301,0.005770497601893532,0.014379644373401439,0.01826607969520656,0.01259757695802951,0.014435408265316273,0.00515088964388487,0.00946987992324158
c5de7465d06f592dda5974b1f6e81704,0.000340741597695082,9.817382652699123e-05,0.0008202827651483608,0.0010728425838183735,0.0006873441814654695,0.0004177836735857733,0.0004699996383212288,0.0005248626555803178,0.0014130709425240514
4a0ca90e9bf10962cb0621b56446b411,0.00031290473467127415,0.00010295955988268396,0.005585439712043674,0.012489598700593487,0.01219233096365019,0.0054954318559621565,0.018309494277887604,0.004206680967604859,0.005099024040811653
abadf72785c55a5f4eaec26d2336e045,0.00029993705587615403,0.0007078425039329787,0.0032043189415313185,0.0094266205737255,0.009839135917284856,0.01752372271769293,0.001484524034967212,0.0034352151766543185,0.007146543686341847
55f483bcfbc33e3dc810ce960e978c2d,0.00029376956634603364,0.00031813659816053505,0.004109639577425317,0.011302766907955588,0.008238657064320207,0.0198970526466755,0.03295288743435658,0.022121150256479923,0.013452006406931888
c8a4aea2771bd5fa7c24657d13d63bff,0.00026645226782659757,0.007901380032322405,0.005893225235344814,0.0024690840710729907,0.0014388838244475978,0.0021417841975042567,0.00040063233581158475,0.0005309554715487296,0.0004606048483322186
69e66fe540fb8829cd080db780b954ae,0.00026624324766852994,0.0008647283242281175,0.004663646959192058,0.00452179563380526,0.007384725161993746,0.002428662951088042,0.004768704087865877,0.007986243663728822,0.002072833956270274
5600e5ac2bcb0f1f34bda1a58221d50f,0.00026358605330824086,0.0002591308450288431,0.00016455578233273496,0.0011019891204884435,0.0010071383026748304,0.001229626685679381,0.00040987580197979147,0.001063695379486522,0.002913574093555235
