,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,IncubationTime,IncubationGeneral,Temperature,Light
3ceb9b5d08c082552d0fd03541d227c8,0.0017652163752154702,0.006358226300912993,0.005214657911131357,0.009205982515476543,0.0031932883324315075,0.001671414852975898,0.0008037807427638987,0.0034348253756359454
7732a2a63b458a970e9b048b496cd751,0.0017652141236725331,0.00515990200267318,0.004399067913800639,0.0032721421801136523,0.0016684726150031734,0.015413254625258412,0.005282530945864488,0.002347441535798869
35784a81d8adea62c0bb484838a7b509,0.0017566575553288981,0.002014144272194299,0.00297866549222687,0.001493210348090567,0.0025536122301987015,0.006979663040868386,0.025132764737795764,0.0034971536811686517
49b39428764d70c37d1f498c697a409b,0.0016933722014228205,0.0004708444124331864,0.0007366822777032283,0.0015223185351364796,0.00021901286590243977,0.0006434505481472534,0.0005891608786157199,0.0026911587950581577
e232e6f4a873496656969a88cbe7f732,0.0016526063566552076,0.0019360571150487907,0.002019169190811742,0.0009675517463680496,0.0020612603783498867,0.0031951803581070875,0.0027859661710858056,0.0021205149933261683
50d76a1e9b06e7f97d5755e6e41728b6,0.0015797853112481147,0.004318446247644223,0.006056626414233292,0.005180648083965246,0.005365985733941872,0.005787403783694986,0.0028636528882661624,0.005047355999885232
a943d5bacf1d093d839b295dd66f599c,0.0015192516765707767,0.0027936956361944995,0.001935640171397182,0.00479163443527344,0.009548532937132183,0.013149859273965524,0.0051225812281551,0.003235433361083678
8264db9e9a41918de927f3f6782eb9d5,0.0015114776325134305,0.004129780337888785,0.00246608085677871,0.0017815183203547414,0.0004649548213250954,0.008318807115611629,0.0024569913596352634,0.002880925527987623
1ce221a92ee863c6fcbad3bbcae917cb,0.0014883453339165145,0.00010786981782846765,0.00016834149401579517,0.00010048665983785555,0.0003084204368302166,0.00023273799057074848,0.0008210683881434558,0.0002221316699599064
7d90d5ed128c6d4519c33e4e5b4deda9,0.0014801863109138668,0.003241751208530086,0.005641245223039502,0.002032695518759841,0.03402012644813417,0.0016339369570835104,0.006492100576320775,0.0034986878790269973
f5386901988613961f89d0cb5979bffb,0.0014368411233946594,0.001562058227479488,0.0012010130328228045,0.0008654247636089201,0.012642538506896782,0.004372051229291341,0.003187597459821187,0.0027092352149955803
8cf85523e4843c094981375e707881e0,0.0014223258747511898,0.000997792798949824,0.001974324311481226,0.004643280113758785,0.00013661506680062732,0.0014117500618248562,0.0005130268104539792,0.0006598759549364371
527d8b2f107fff87a8309adabbde5a43,0.0014127440735712303,0.0006948784448248493,0.0001690203220867398,0.0007054599832835848,1.8304961723261327e-05,4.0011296404314376e-05,1.6313406155845224e-05,0.000350680282789705
b829d601a0b79de639483eac82f190eb,0.0014116952800033156,0.0075093882452166244,0.006717508210855115,0.0016810748003148978,0.0062595437609041776,0.002059111584329049,0.002804155896670529,0.004210098438533449
d59e59a46fe7bcc6361a9b40b481e912,0.0013674742278152264,0.005040176387222942,0.007249551549262233,0.004226195979756683,0.001027560609667718,0.0022922348103037015,0.0009145203954415652,0.006046446462834471
3491e14714ecd74f8865cd07d8fbfae6,0.001357627935399436,0.001340647686296118,0.0018051248648404904,9.419351239463155e-05,0.0001634858680375117,0.0009191878346898898,0.0029596657035978477,0.0007916687249375842
f8b44ffdf88332086f5c643033d452fa,0.0013423452239438634,0.0027287618909574325,0.002028940720024741,0.0025206054299509806,0.002109369016464954,0.0039272957291028076,0.00279455856884201,0.004348205676273345
f049287c7f6a28e435068fb9994b09d7,0.0013120906173416458,0.006184463966804901,0.0023954480056531256,0.0027569623441976066,0.0004463485449736774,0.005905699979253914,0.0002404384378806168,0.0023431569453878803
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.0012833895234533378,0.00036741352176277256,0.0024605089111329743,0.002436003512946892,0.0007939630632040046,0.0032733422985686688,0.0015216504882511373,0.002509997197025129
43f5630fd1313ab29af7102ec699c8e2,0.001258571006757832,0.0006735245571890516,0.0007619335108517468,0.0023539922706868792,0.00018115679739919417,0.00013467687562939576,0.0001731491207605456,0.0006097272198576752
7c87b57c081d0e741166c11e8b6f01c7,0.0012240149369372561,0.003772044986725972,0.002456611626041191,0.0027761503342487747,0.0006834431915101352,0.0016446299644367638,0.0006174194217804508,0.0045049095206750565
ddb13919dbcebeca0be7da3e62108a8b,0.0012139051524227163,0.0008352884873593492,0.001756631650727513,0.0005576448345285496,0.00047214955069997905,0.0015722137493663054,0.0021612711862761614,0.00165269690010697
5c243b8bdb634ff6186d229843bc5820,0.0012031364190337255,0.0025957386509407724,0.0028509989541009874,0.002316913330858359,0.026621113767376567,0.005403571641889549,0.04665645022922348,0.009221074049977417
8bb0b2016a73d7208b384f5f49b276ba,0.0011903442666689023,0.0004051883335373611,0.000931389638034306,0.0038232186671538857,4.526909511886977e-05,0.0009024049625091402,0.00014504639623531034,0.0004485723993829145
92992851e3069519c605d4fe98e97e41,0.0011299457491245981,0.0006233694903142256,0.0013101345061845486,0.0018742571076832764,0.0001512185961633431,0.00045930061787820183,0.00011637286399669465,0.0011424263349473097
b45fcf705188e52b2f3288d404e84410,0.0011259226320705965,0.0007592769390358005,0.0014659851692125376,0.001742031779856337,0.0007286784072175752,0.00076392905884008,0.0014223969538178177,0.0018140230467267478
1bc351f5322f9650a344018891f745f0,0.001073307676820315,0.0017007659486458983,0.0028600967551772306,0.0025783845352676305,0.0052820068104463495,0.003492437909920342,0.0034706114085277006,0.007969505920209988
436502384b67e7a924444fa9e7377beb,0.001065476499586664,0.0010841911717010947,0.001350042037403563,0.001089510003091057,0.0004630695620210832,0.0008462564933048995,0.0007856456081856356,0.001933391962818182
9e2312d6a5bf061f9c45f5f83946fca4,0.0010594530557291137,3.5403422172903156e-05,0.00028264908656943564,7.376694253264407e-05,3.306617631664837e-05,0.00021425564795518942,0.00031547666913043707,0.0007247335519259199
72f1fbf5d021cc96a63be47a7828b75b,0.0010491810945718362,0.00042243164075295283,0.0002620564323011087,0.00022943403078519255,7.569091239325519e-05,0.00011288265661975285,3.7190892283884496e-05,0.0003522357718461321
9ac1d376f84dff0b4a0b11b609620bfa,0.0010313794041449922,0.0011655079338889628,0.0022054761627115097,0.0009035543400072994,0.00017692815485514091,0.0012371163689678891,0.00044340502494021495,0.0022335164231386904
22705500833be2651649a0fb54567a3b,0.0010036974923797173,0.0008676987741383846,0.0011941217391288168,0.0014096543525628465,0.007940000883665857,0.014413262124834242,0.0050379005126684915,0.0008134614139530883
d846951bcdd161896bc4c981cc4f0aab,0.0009928183920519347,0.000611827339564946,0.0005182781389136708,0.0005248540788005199,0.0005177035972581895,0.00038501665445801904,0.0007847526880497691,0.001155679722193168
4b9a9d8c4e661b02fad5ef87318e4020,0.0009433298032734512,0.0007989960021084569,0.0009330254790732334,0.0008910757430058051,5.2866000494746474e-05,0.0008031316673894915,0.00023520550519343645,0.001278166643026154
271b321faa7c7ee0c4385d6f8f82b858,0.0009366130921528034,0.0004891558619395532,0.000638426212516868,0.0008191571708949173,0.0005251652755681241,0.0008628086023576191,0.00019098878908977468,0.003991771464755077
f0c51a4fd75096ee36c01c63fbc31cec,0.0009265416883867715,0.00029435061947630063,0.0006122469487712396,0.0005442272205493478,3.086173126420721e-05,0.00037263004997597734,4.585016429148454e-05,0.0011855261932902977
428b95d24310da0d23502263ae408375,0.0009027152870163281,0.0007118327127774326,0.0009777762620262536,0.001464269253891924,0.001721426613009446,0.0007426228484502592,0.0016535972138779298,0.004449370710700066
e422a57938d100fe6f25c10d0669ffa7,0.0008936067951514572,0.004058520715543508,0.003513018337901945,0.004177274585630268,0.000718509182373751,0.008526197531017788,0.0002515109764949603,0.0027500429662565243
ef8ca82d1e8c6d13b2f5bc37ec28d7f7,0.0008294746803365112,0.0014475166411019804,0.0009946347055106368,0.002588957922594486,0.0008085231870883333,0.003083984734923791,0.0020234917825573437,0.0019018814091206543
f3a3221e550d1ad20e3ae3a533a3c7fb,0.0008086095046776158,0.001958653659996845,0.0006358715937356325,0.0032161504180418677,0.0008442420675962701,0.00010185748078599008,0.0017611185856581668,0.0016074486261251724
cb8638f37b75be2c3cd423a25f9e6b99,0.0007841386035027642,0.0011294079537397905,0.0010114780883406507,0.0021944933012956053,0.00048440394752807315,0.0004560124741190745,0.0015446801260455144,0.0008961218870187431
12e3f380c87ef70969964d02c7d0602f,0.0007696900982776547,0.00020681734795830527,0.0005329825525527633,0.000887882874706337,5.125908363878907e-05,0.00019648253172229688,3.2034533443433305e-05,0.00044689245036197753
7eb9ff5c946bb6c8b0300eadfb6b15cb,0.0007615556443536111,0.0031110305573487673,0.0032555837321901933,0.002260906886002195,0.002456201826308099,0.0013659968385281024,0.003120763249315594,0.0026005731923282567
ee483e80083681e32fef0e05939b9e4b,0.0007338782873408054,0.0007446832481260078,0.0008776928025099551,0.0012553908603331768,0.00043525487230376854,0.00045380528707162585,0.0005447201661759642,0.0013792509688805063
043b76bfbbdb81400cb8c0d07d28c012,0.0007210415847722539,0.003467070840051047,0.005509927821105416,0.004203031789930523,0.0046208546497322105,0.0012534185471798735,0.0006975662000580329,0.003146669271626478
491245e70299a61350d4c584c34f490b,0.0007145332285877399,0.00042448295182405,0.000734905239504051,0.0015490545522347445,0.00032286689898631865,0.0003558493363183876,0.00018224997623998403,0.0020794055745578166
0243ff122f36584fdb303dc4bcd95662,0.0007011370141244216,0.001295369301309586,0.0008351814607681353,0.0010190322127731006,0.0003849154325514766,0.0013966819704603714,0.0003672529582452263,0.001619091621063927
d853d20450aa7daa0a055318f3c34e41,0.0006918173424322964,0.0022727711742602952,0.0021598404410037362,0.0008723817163389246,0.006866111891850494,0.0007896794759867905,0.0005029530214517949,0.0013861205453194793
cf5132ad37cf0ddb92d95a2259ea77bc,0.0006889435919719189,0.00028372284356173905,0.0018233282900238248,0.00380988176566823,0.00039093082012072307,0.00034245599230937684,0.00010416608202009206,0.002557120921502585
89ca3d682a62714cd0ae968734945e74,0.0006749499362963666,0.00042393585404431786,0.0006623930729764294,0.0010815586523788296,9.072503066631613e-06,0.00044805236499470275,3.226756908591746e-06,0.0006014588790317785
9fe8e1e8335f32ce35e518e667658b9c,0.0006727496678738863,0.0005413356179676725,0.0007161707875885882,0.0008132936056660708,2.337526778564617e-05,0.0001112291571036788,2.5969430896845215e-05,0.0004134252669918255
79101543b8fff2e4ec2155737b5519e6,0.0006693342338410026,0.00024137221099426674,0.0005647586361929032,0.0016409728472303905,0.0004029682571824623,0.0005335391296691309,3.724353998583573e-05,0.00042889784657782187
2af0ac0497d7da266b0bac3a668fe7eb,0.0006671392266024155,0.00030985898352758873,0.0,0.0005323295075901834,0.0,0.0005884334412278846,0.0004301195917173484,0.00025047408521341026
20bf18a4e7d83ccabde686cf3cbb8200,0.0006519112095663021,0.0010373075229579867,0.0016945480619465342,0.0011823367905676521,0.005942278189794691,0.010866218604247918,0.017699921878718567,0.0035691275908448145
3ebe761bfb1238c87195d431f41bf976,0.0006502661015717945,1.8774543472200345e-05,0.0003132245932107716,0.00024408118710507294,5.805120764555654e-05,0.0017672681314761802,0.00026899931276600295,0.00031662652521575633
ded96880c8eeff3c3b0734c94114bc0c,0.0006333423077563714,0.00040123724030862953,0.0007740409365537031,0.0010107152465814782,6.125532138622274e-05,0.00045309557548693294,1.0623312055670639e-05,0.0005776056948307595
9330175d2b374ecffac2290db274c2cc,0.0006227614584205168,0.004189496841206718,0.0017816791018932395,0.001390623726573099,0.0004407499138722758,0.0026683576209283436,0.0009142880953060795,0.005329233754316099
0cefa4620e74cc7da72677d948e2a667,0.0006216803769890793,6.929541743531528e-05,0.00034795818246185876,0.000821182119786654,2.469054993658063e-05,0.0017396902988756054,2.034323730422799e-05,0.0004815293059142674
e471e71736942e3f175005d84e9c8313,0.0006140988132070686,0.006545697730088568,0.0012270366214763055,0.0011194242597727267,0.000711314720210493,0.0009453711715434005,0.0002867855198773847,0.000666983925134821
106ed7dc0227600cf4f402320cdb11ab,0.0005927934242290815,0.00019344557399067995,0.0006961097993572251,9.69998268532199e-05,0.00012764161962638894,8.740860531954082e-05,3.472531844638678e-05,0.0015784005092887724
0b59a39511050d6af174534cb1465f28,0.0005512222559036168,0.0002516536734632372,0.0004582689508629124,0.0003311692011311403,3.013812539799051e-05,0.00036611576444121836,2.1485012646374065e-05,0.00038333265594647754
76e52b40271160a96a840adaf18a7a3f,0.0005504459249384022,0.004533106779955232,0.0038436512810094583,0.0029501114129172777,0.0018897011756153425,0.007459708710902603,0.0039929314682750705,0.0028949026762617935
bdd8293fcb8f0494bd61c67bb05fda44,0.0005441095490191883,0.000335257893392515,0.00011502367195807303,0.0005931828410505766,6.843159755983134e-06,0.00027328040645738103,4.099451315643914e-06,0.0003020582577085775
83aa3f01371ae8887ce45bbe387ca3eb,0.0005308268631819804,3.755532547604742e-05,1.432186757566365e-05,0.0,3.7361536046680042e-06,0.0,0.0,8.837363156413292e-05
ebc315c18a96597cbfcca62d1cfc5e15,0.000519573710343575,0.00024203309818428425,0.0002248333321955166,0.00042439981366887197,1.0455829992514239e-05,0.0001215819010783512,8.545457305215526e-06,0.0012658956412234222
7d1f3510b9c0f22537a24b9ac593728e,0.0005189210124609646,0.0016858640540859343,0.0008127720118844545,0.0008819741450948774,2.0325958108520906e-05,0.0008557857180988901,3.592777890738542e-05,0.00046899814069339024
e9c393be890f37341ea9fbe9ce292c63,0.000509020683082566,0.0016906293139722919,0.0007443051719545948,0.000712234002095327,0.0002365016981825978,0.00407143146445211,0.0002651605333201882,0.001106013461356079
ec675a82f27de66631ad079c494ce740,0.0005063205042770603,0.0003135817500848147,0.00070926104132353,0.001112525563646097,9.223069055614566e-06,0.0002510879674911472,3.4892871238694576e-05,0.000141769577149411
69ecde639764a5718793b7488aec30f0,0.000504127982823005,0.0013242584442440387,0.0005307302431436661,0.00013507059850047834,0.0005741256906507373,0.0003653619660178936,0.0020679946892518653,0.0024603455479644478
6adfa8c0e07a790daa2baaa8acd5b3ec,0.0004951327379501978,0.0006095495551398166,0.0011656512276233225,0.005426109643571567,0.0009204186765796716,0.000694964964786055,0.0015566954932430279,0.0016203431065503794
20a3562d00d1477ed2da27eab916ddda,0.0004925895469124046,0.00029834775439005793,0.00042763603308594193,0.0004094867411183748,4.6465728073371235e-05,0.0002582582927167847,1.0862251436615727e-05,0.0002855499443942456
1893181979f78d0b509835327bbacfad,0.00048703017195068075,0.0005902368030732454,0.0006497421467089553,0.0006738879153935723,0.00018047450196590094,0.0018046040105500548,0.000122176514606659,0.00024276177405365267
34835afbd7b2e3ce535d53436d8b9a86,0.00047712415095753266,0.0014307124415557102,0.0015545816264027664,0.00023363950494677003,0.0,0.00021831085636984655,0.0,3.942065280716743e-05
1c178ced0bbb86873f381e42ddca77a1,0.00047456993470536046,0.00015259734559592777,0.00034287065297257076,0.0005371004303467171,4.104486417324017e-05,0.0002353631496458445,0.00011362054572709002,0.002435009061768979
3b65e5ce18231cc40aa92ba84c2d0e54,0.00047051832257777803,0.0003772582004172529,0.000622854094814452,0.0016869374389492247,0.00029677794531126196,0.0003491696808400118,0.0005663393387513343,0.0014504724212681256
d8d24bfd1fe2616ed4d1100a7cb56940,0.00045047439555761734,0.00036803171256358464,0.0007290365437415314,0.0005905191480790543,2.4988264566313764e-05,0.00038630534859385,1.677265754768412e-05,0.0004671929045449813
60f3e6bfa1b54b5479d4980d781e1da8,0.00044585657648108255,0.002141948436765032,0.0033949228598502685,0.001117152943299461,0.009896327910875127,0.0028477380952689523,0.003840059236773482,0.0018738327458394815
fc2c0b958c8f10c4da0cc3cf9fa6fcc2,0.0004337923158406144,0.0011737697134582682,0.0013126639421480086,0.0030047316014891216,0.0002288057198005838,0.0006531687010906496,0.00013313733048994958,0.0015218020855764188
862f0918a9edab69e80b8150094eb733,0.0004281210185837134,0.0003256580626892298,0.0010975175793108678,0.0007785645315618577,0.00022827937073253193,0.0029124036179358596,0.002053774655994571,0.00023335945301378367
93e5ea30358219bfb4649c4e08fb0de5,0.0004184856391481206,0.00043118742002690765,3.641040966031174e-05,4.637047555445908e-05,0.0003502865155724946,1.1317487098378166e-05,2.7700820350229362e-05,0.00038866260719366597
1d574bd20928553d9682719ec36b471f,0.00041398517742489467,4.369500134494528e-06,0.0,0.0003711427112124731,0.0,8.574796591184926e-06,1.8253310871074145e-05,0.0
05b90c361a87a9d1645e1df7f76b688d,0.0004012265807202327,0.0003447684236718966,0.0006008586038462769,0.0013000689612491624,2.0419746614654523e-05,0.0001895795224583847,4.2071294140032024e-05,0.0028282649894518013
69c0bbbfa59f13a8bc3bd57e73817755,0.0003971018077652018,0.0011380931440666366,0.00018710484567574894,0.0009718394979382087,3.390569278787437e-05,0.002238489305431851,0.0006909689778912965,0.0007457940195606527
96e78ff125acb8416c10e6e781f0dccc,0.0003919939660693275,7.263259984214463e-05,0.00020542516383748234,0.0005444309225605736,1.1888834374871423e-06,0.0007159922870732671,1.651532941474291e-05,0.0003537766803411436
248adedbe42552ce168a5e8a5870b875,0.00034986425059537916,0.00019758980871969751,0.0003040668359533871,0.0006916168421899772,0.0003826302090594693,0.0007425963551899964,0.0012580503164180488,0.0015492737352209615
a823f52eb4dd2c7e2d168f2c82081720,0.0003306833175741288,0.0,6.97208036945789e-05,0.001188550639151069,4.938320319660815e-06,0.0,0.00010875279557213476,0.00016180221028461772
ccaa88488c92d9d01ddfad9f5ee010c6,0.00032761307910877604,7.4201820901369675e-06,8.983603086418253e-05,0.0,0.0,1.587141946421331e-05,0.0,6.424263208141457e-05
35c9daf9ac35b8597ac5ff7e06bcde13,0.00031860363043614945,0.0014671031707804442,0.0016257019784870288,0.0007464610525097611,0.0008164167877469449,0.0017827883004915659,0.000631134904075379,0.003517847170102411
db00b86fc2d8d105f39ecf5266992cac,0.0003162782555735912,0.0005354766647104523,0.0004356918227548465,0.0005039825812399432,0.00014691528608633023,0.0015869314331400882,6.661267812346833e-05,0.001934205355379772
2b171e4c26f481ddc20506b79877b519,0.00031293960638065454,2.2095088093476782e-05,0.0,0.0,4.14108892187974e-05,6.902173399681022e-05,0.000656193560028336,0.00011018440250022692
feda8b4a8a1dc64f6496d855f0e0c6fe,0.00031077378400418414,8.044289379641478e-05,0.0002601013905167286,0.0008662019719406157,3.331635138353492e-06,0.0016459872627721907,5.242545993880987e-05,6.221690750354996e-05
0f642cc8a550e1f8ac3f480c13e50927,0.00030721283328384775,0.00030627482097678226,0.0004930384953147515,0.0022565008851986815,3.128365180702039e-05,0.0033824783325896576,0.00016892910133129368,0.00044182314752277106
f87f309b1209ae1567b6ea4b65d758e6,0.0002936500311974937,0.0034706089851839757,0.005732408425727612,0.0001734903597737772,0.001345772648379148,0.0006731253193213216,0.00023191167723840726,0.0005459897307736596
5ec808edda2e8c34db120dd582fe6351,0.00028798905451698966,0.002462533843242917,0.002437366730281065,0.00011140371305460382,6.427832683028657e-05,0.0008513932474582594,0.00016542180665603623,0.0003061813940108488
cc2d0e61295bc9ed78735acb5a2d95d1,0.0002862556691972227,7.628987362198408e-05,0.00015229724645622877,0.00011977116421778456,8.450126483885555e-05,0.0005548711209133357,8.373745289757886e-05,0.0005187914906251949
22297f506babbe0c07be324668b7ee44,0.00028042862561704715,0.0003280685992894856,0.0,0.0,0.00012537194526220308,0.0003699066805115383,0.0005328644729397029,3.61287825172755e-05
700b35f1c3553fe3690f2bee05d1ea64,0.0002773748748881414,0.0,0.0,7.197338462566022e-05,0.0,6.08572943238717e-05,2.1008306929447762e-05,0.0
5a7b179b1b45f0fe2282f260bf073f60,0.0002770994276400569,0.0020551409761288414,0.0025992061401156085,0.0008323925463825575,0.0003667643435990811,0.002413786419850194,0.00175944945974318,0.0009110784861671288
68b562a832c7acfb382d93fb10f4ee3b,0.0002611035905511413,0.0014852518928289253,0.005089965161020628,0.00085219762361386,0.0009584481745335985,0.0020996739094782464,0.00081290661508462,0.0019948481076761896
e82deab1982a6007d20ce9045aabdab1,0.0002562811998579154,1.5080296292790268e-05,0.00023679715517821754,0.0005115986734718048,4.861134863091718e-07,0.0021557776872642596,2.3883513920551763e-05,0.00025425480740358695
c191261eecdb2363498ade5aaa7c186a,0.0002555674753952208,0.00024091669128823193,0.000204681016302446,0.00022282553563920496,1.6290254953949232e-06,9.534828997149668e-05,1.575688176908206e-05,7.9837691847565e-05
e287b8ded070c9e7c53c165f9c2f71f4,0.0002416904230870134,0.0006686452402888822,0.001469193585303372,0.00031851221716987807,0.002517978440621732,0.0007824702114341275,0.0011921753687106058,0.0019051323051486792
054b206e8e268ed84bfa48f077db5c97,0.00023699685509897926,0.0011838036325149894,0.0027203793870314978,0.0007315035168419968,0.003447430126994491,0.0012398082898759718,0.00027087287857492474,0.001882529130006786
c61215e23caead4c46b94c8063eb0eb8,0.00023680301787922073,3.9812736907405144e-05,6.890179057448482e-05,2.3738592502522108e-05,0.0,6.731076670781908e-05,4.829513526506571e-05,6.065824953745241e-05
cd8e39d6d28e95f245c7fef0dfad3e50,0.00021493144853590128,0.0,0.0,0.0,0.0004373900564076761,0.0,2.0522728571843536e-05,0.0
531ae6fec051cf32aaf96715b856a404,0.00020743076355100322,0.0,3.743038635718853e-06,9.275505716798577e-06,0.0,0.0,0.0,2.4369841388461968e-05
66c099613ccc1d6f9127d484dc8c34a1,0.00019143017511213497,0.0,2.7173791170195627e-05,0.00011326748050012081,0.0001483382938760501,1.8969591496159023e-05,0.0,7.821388460373586e-05
208db4a814db32061cf9b0f9760ce1ce,0.00019062523268591937,0.0017351641257511434,0.0020070095104049936,0.003795201690798596,0.0009703819433993502,0.0028680736095129467,0.0021099504598492192,0.0026657058526299462
0b55209f579f60995372586668a5c182,0.00017715316762949694,0.0004811653623897309,0.0004820332325463898,0.00046759505983714843,1.2919946063014187e-05,4.765413743323626e-05,0.0,0.0001902677397976385
20fac04c8fe7e24ad7bf198cf24f4062,0.00017615334694756355,7.889357937821896e-05,0.00033606360677936904,0.0004612884087159773,2.3435960449647086e-06,0.0006607482531044586,4.2441780586063204e-05,0.0002655250272801944
33f8f3624007a60162a5ca4d9940506c,0.0001754391661885283,0.0,0.0,8.672442921929066e-06,0.0,0.0,0.0,2.3592582823084425e-06
fd0dfc15509bfdb7479e7745dffdef1d,0.00017231323996644458,0.0002780901557958503,0.00032782319379926254,0.00014491296124088764,0.00011002805201028175,2.1167981668429053e-05,8.993025070725301e-06,0.0003336434018440923
7c3a8682a853e73fb798accc2fbd9f2d,0.00016186144973254001,1.6822956313584568e-05,3.071653499127535e-05,0.0,7.4539673440979266e-06,5.213444348122441e-06,0.0,0.0
54cbcc4443b3a8aa7b3cda4b35fcac68,0.00016065730947987042,0.0,0.0,0.0,0.0,0.0,2.9475320959078323e-06,0.0
64723e321d1e32dcc4001aac6b6e905e,0.00014327399194985434,0.0001634880688841834,0.00022929842058548865,6.171399114465552e-05,4.059305612144283e-05,3.2387265888963936e-05,2.734302877863783e-05,0.000976913669383337
fc6622c636a5210293fb2873fc4761d9,0.0001419540116184514,0.0040864304768472035,0.002293915617365029,0.0008039569720884058,0.001145400536285922,0.0008614371737133567,0.00046625754676858357,0.0015222039639915246
8e6fa891784f0456946329a7c2c11993,0.0001278393940961823,0.00011492292901229138,0.0004027844499129435,0.00032883461584039074,1.5684967255692856e-05,0.00020236383875417774,1.704306144191373e-05,0.0001778143075237533
7237aa7861b10c6a197951fdd697ae62,0.00011727484757473205,0.0,3.3060931227862805e-05,1.007442520411399e-05,0.0,0.0,0.0,9.677884212730082e-05
13d7754a56b77b903ad8e14a106a6821,0.00011327123112600857,0.0001155254369307238,0.0001769704942306352,6.480452487840136e-05,1.703801596082271e-05,0.00014257402706423098,2.911883354331558e-05,0.00018401970904534972
7139bb903b40e9ab7bc6ec17c8cc5a1e,9.926049902642142e-05,0.0011295775104515128,0.0005998374709790424,0.002356528085784634,1.5764944464814547e-05,0.0006698777489640944,0.00010512476726398128,0.0008668412095543641
b4f82ea67416b1a10e084a9dca04978b,9.409035216236908e-05,0.0003974353077742746,0.0005379274248355652,0.0007897093326587535,7.015784169102969e-05,0.0004840860080144956,0.00012127201891194172,6.564624538434117e-05
128f2cccb98ec94130576517025792ec,8.789673333623e-05,7.786597225767719e-05,0.0002352563254709743,0.0010077199260782584,2.7308969050755486e-05,5.342631402939764e-05,1.1670469733235785e-06,0.0018751599303455143
72125e039c80b804b07cb4a6be798bee,7.433235454048053e-05,1.702568287339126e-05,0.0,6.0133147893433463e-05,3.454146554181707e-05,0.00011391594141891319,3.1305174452087123e-06,7.013909583973776e-05
05aee268d4070147e0f0388044c3454b,6.91888345771993e-05,0.0,8.590510601568069e-06,0.0,0.0,0.0,7.292998126938455e-05,0.0
783aabf3bee57d1e4599e212890a71a7,5.6475645511223606e-05,1.691708995200782e-05,1.804286310552116e-05,0.0,6.9604616010106265e-06,0.0,0.0001145425479521812,0.0
4aa57304b7ddeeab175631a6a91cadcb,3.916836101211848e-05,0.0,0.0,0.0,0.0,1.1758673687085396e-05,0.0,5.012239415438673e-05
6cb1972c8a19488e75cb1ff532b4919d,3.412391980860977e-05,0.0002592329642420027,4.963610701818241e-05,0.00028237381408059963,1.8820663085967522e-06,0.00017739254985378987,1.4210864608501852e-05,0.00015115858145450342
a14077c9f47a94f170fd4f27efbf0c6d,2.4178098957659478e-05,0.0004070640443692059,0.0003276179186188675,0.0018638639128315583,2.6994887331982886e-06,0.0,9.700902712042275e-06,0.0006025585482175419
bbab85b995fb35baf92b9c106bdac686,2.0168783980726973e-05,0.0,0.0,0.0012853816387905614,0.0,0.0,0.0,1.0018812812515464e-05
efb15107df0f9540732eae58526fea74,1.9946956857413607e-05,0.00026588700084371065,2.3771879873652853e-05,0.0,0.0,1.798745789776524e-05,1.537005428066363e-05,0.0004423701236153516
df144cfdeafa6ace4f6aa5e61ddae087,1.3902375247199062e-05,0.0018886722544182066,0.0011005583291233546,0.0014120939772007562,0.0004037564740564461,0.0002563141601711344,0.0007528704646682727,0.0003754242277463763
57ec46af379154a33c369e61e78fd0e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d505757e7d67f6f3b19bec495c8a22a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f47276ef34fb8db15005fb4bce3a11d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8d29061ed28d312f9fa1db3fb8f3a1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43ff848fc8368a1033424a54116190c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2c80067e1f47652e360cd7d3544041e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e538267ceb8465a6e2ddde24c27f959a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8897d139cb23c4878d7dd3285e80980b,0.0,0.00048358063362964073,0.0007188868482466836,0.0009923441657751046,8.235550491524129e-07,0.0,0.0,0.00044089240693089926
136c20530f913854ae8d7181383a929d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7924a170f6cf521f1c787f2bf074cd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6b514f12edbe7d7f0bf154a81e0d3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ec0089970e5b285726ed46c7624fa3a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eafd01c91a16b2cee9b40220ffda6963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76bbab03596b0b4afe289cb285fe444a,0.0,5.287518870562743e-05,9.71556913234192e-05,8.288849217131165e-05,1.5531010996695214e-05,0.0,0.0,0.00040370646537799535
5ded44a51fd737eea6307996b57b7c1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8c94dabf26f02e8878344a3b5df20b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
