assembly,pcaG,pcaH,PETase,tphA2,tphA3,tphB
2571042775-cluster,0,0,0,0,0,0
2571042817-cluster,0,0,0,0,0,0
2574179798-cluster,0,0,0,0,0,0
2574179800-cluster,0,0,0,0,0,0
2574179818-cluster,0,0,0,0,0,0
2574179819-cluster,0,0,0,0,0,0
2574179829-cluster,0,0,0,0,0,0
2574179837-cluster,0,0,0,0,0,0
2574179867-cluster,0,0,0,0,0,0
2574179882-cluster,0,0,0,0,0,0
2574179899-cluster,0,0,0,0,0,0
2574179911-cluster,0,0,0,0,0,0
2574179969-cluster,0,0,0,0,0,0
2574179983-cluster,0,0,0,0,0,0
2574179990-cluster,0,0,0,0,0,0
2574180005-cluster,0,0,0,0,0,0
2574180012-cluster,0,0,0,0,0,0
2574180022-cluster,0,0,0,0,0,0
2574180055-cluster,0,0,0,0,0,0
2574180112-cluster,0,0,0,0,0,0
2574180188-cluster,0,0,0,0,0,0
2574180217-cluster,0,0,0,0,0,0
2574180219-cluster,0,0,0,0,0,0
2574180229-cluster,0,0,0,0,0,0
2574180240-cluster,0,0,0,0,0,0
2574180282-cluster,0,0,0,0,0,0
2574180295-cluster,0,0,0,0,0,0
2574180318-cluster,0,0,0,0,0,0
2574180334-cluster,0,0,0,0,0,0
2574180356-cluster,0,0,0,0,0,0
2574180386-cluster,0,0,0,0,0,0
2574180387-cluster,0,0,0,0,0,0
2574180405-cluster,0,0,0,0,0,0
2574180411-cluster,0,0,0,0,0,0
2574180413-cluster,0,0,0,0,0,0
2574180429-cluster,0,0,0,0,0,0
2576861007-cluster,0,0,0,0,0,0
2576861096-cluster,0,0,0,0,0,0
2576861112-cluster,0,0,0,0,0,0
2576861198-cluster,0,0,0,0,0,0
2576861241-cluster,0,0,0,0,0,0
2576861258-cluster,0,0,0,0,0,0
2576861337-cluster,0,0,0,0,0,0
2576861351-cluster,0,0,0,0,0,0
2576861428-cluster,0,0,0,0,0,0
2576861445-cluster,0,0,0,0,0,0
2576861460-cluster,0,0,0,0,0,0
2576861512-cluster,0,0,0,0,0,0
2576861513-cluster,0,0,0,0,0,0
2576861517-cluster,0,0,0,0,0,0
2576861550-cluster,0,0,0,0,0,0
2576861582-cluster,0,0,0,0,0,0
2576861600-cluster,0,0,0,0,0,0
2576861655-cluster,0,0,0,0,0,0
2576861692-cluster,0,0,0,0,0,0
2576861749-cluster,0,0,0,0,0,0
2576861759-cluster,0,0,0,0,0,0
2576861785-cluster,0,0,0,0,0,0
2576861809-cluster,0,0,0,0,0,0
2579778540-cluster,0,0,0,0,0,0
2579778552-cluster,0,0,0,0,0,0
2579778567-cluster,0,0,0,0,0,0
2579778607-cluster,0,0,0,0,0,0
2579778641-cluster,0,0,0,0,0,0
2579778646-cluster,0,0,0,0,0,0
2579778675-cluster,0,0,0,0,0,0
2579778782-cluster,0,0,0,0,0,0
2579778787-cluster,0,0,0,0,0,0
2579778817-cluster,0,0,0,0,0,0
2579778867-cluster,0,0,0,0,0,0
2579778942-cluster,0,0,0,0,0,0
2579778975-cluster,0,0,0,0,0,0
2579779076-cluster,0,0,0,0,0,0
2582580996-cluster,0,0,0,0,0,0
2582581226-cluster,0,0,0,0,0,0
2582581280-cluster,0,0,0,0,0,0
2582581308-cluster,0,0,0,0,0,0
2582581867-cluster,0,0,0,0,0,0
2585427584-cluster,0,0,0,0,0,0
2585427638-cluster,0,0,0,0,0,0
2585427679-cluster,0,0,0,0,0,0
2585427701-cluster,0,0,0,0,0,0
2585427938-cluster,0,0,0,0,0,0
2585427945-cluster,0,0,0,0,0,0
2585427946-cluster,0,0,0,0,0,0
2585427952-cluster,0,0,0,0,0,0
2585428102-cluster,0,0,0,0,0,0
2588253749-cluster,0,0,0,0,0,0
2588253759-cluster,0,0,0,0,0,0
2588253762-cluster,0,0,0,0,0,0
2588253769-cluster,0,0,0,0,0,0
2588253863-cluster,0,0,0,0,0,0
2588253905-cluster,0,0,0,0,0,0
2588254076-cluster,0,0,0,0,0,0
2588254088-cluster,0,0,0,0,0,0
2588254090-cluster,0,0,0,0,0,0
2590828463-cluster,0,0,0,0,0,0
2590828524-cluster,0,0,0,0,0,0
2590828723-cluster,0,0,0,0,0,0
2590828759-cluster,0,0,0,0,0,0
2590828854-cluster,0,0,0,0,0,0
2593338772-cluster,0,0,0,0,0,0
2593339149-cluster,0,0,0,0,0,0
2595698189-cluster,0,0,0,0,0,0
2596583671-cluster,0,0,0,0,0,0
2596583681-cluster,0,0,0,0,0,0
2596583690-cluster,0,0,0,0,0,0
2596583693-cluster,0,0,0,0,0,0
2596583701-cluster,0,0,0,0,0,0
2597489870-cluster,0,0,0,0,0,0
2597489872-cluster,0,0,0,0,0,0
2597489882-cluster,0,0,0,0,0,0
2597489888-cluster,0,0,0,0,0,0
2597489890-cluster,0,0,0,0,0,0
2597489891-cluster,0,0,0,0,0,0
2597489892-cluster,0,0,0,0,0,0
2597489895-cluster,0,0,0,0,0,0
2597489910-cluster,0,0,0,0,0,0
2597489915-cluster,0,0,0,0,0,0
2597489922-cluster,0,0,0,0,0,0
2597489924-cluster,0,0,0,0,0,0
2597489929-cluster,0,0,0,0,0,0
2597489943-cluster,0,0,0,0,0,0
2597489944-cluster,0,0,0,0,0,0
2597489949-cluster,0,0,0,0,0,0
2597489963-cluster,0,0,0,0,0,0
2597489968-cluster,0,0,0,0,0,0
2597489979-cluster,0,0,0,0,0,0
2597489981-cluster,0,0,0,0,0,0
2597490074-cluster,0,0,0,0,0,0
2597490082-cluster,0,0,0,0,0,0
2597490099-cluster,0,0,0,0,0,0
2597490100-cluster,0,0,0,0,0,0
2597490101-cluster,0,0,0,0,0,0
2597490103-cluster,0,0,0,0,0,0
2597490112-cluster,0,0,0,0,0,0
2597490117-cluster,0,0,0,0,0,0
2597490118-cluster,0,0,0,0,0,0
2597490141-cluster,0,0,0,0,0,0
2597490142-cluster,0,0,0,0,0,0
2597490148-cluster,0,0,0,0,0,0
2597490156-cluster,0,0,0,0,0,0
2597490158-cluster,0,0,0,0,0,0
2597490161-cluster,0,0,0,0,0,0
2597490164-cluster,0,0,0,0,0,0
2597490169-cluster,0,0,0,0,0,0
2597490170-cluster,0,0,0,0,0,0
2597490171-cluster,0,0,0,0,0,0
2597490178-cluster,0,0,0,0,0,0
2597490182-cluster,0,0,0,0,0,0
2597490191-cluster,0,0,0,0,0,0
2597490229-cluster,0,0,0,0,0,0
2597490239-cluster,0,0,0,0,0,0
2597490251-cluster,0,0,0,0,0,0
2597490257-cluster,0,0,0,0,0,0
2597490262-cluster,0,0,0,0,0,0
2597490263-cluster,0,0,0,0,0,0
2597490264-cluster,0,0,0,0,0,0
2597490265-cluster,0,0,0,0,0,0
2597490266-cluster,0,0,0,0,0,0
2597490270-cluster,0,0,0,0,0,0
2597490278-cluster,0,0,0,0,0,0
2597490281-cluster,0,0,0,0,0,0
2597490285-cluster,0,0,0,0,0,0
2597490286-cluster,0,0,0,0,0,0
2597490289-cluster,0,0,0,0,0,0
2597490292-cluster,0,0,0,0,0,0
2597490301-cluster,0,0,0,0,0,0
2597490314-cluster,0,0,0,0,0,0
2597490360-cluster,0,0,0,0,0,0
2597490363-cluster,0,0,0,0,0,0
2597490365-cluster,0,0,0,0,0,0
2599185106-cluster,0,0,0,0,0,0
2599185161-cluster,0,0,0,0,0,0
2599185178-cluster,0,0,0,0,0,0
2599185214-cluster,0,0,0,0,0,0
2599185238-cluster,0,0,0,0,0,0
2599185254-cluster,0,0,0,0,0,0
2599185256-cluster,0,0,0,0,0,0
2599185257-cluster,0,0,0,0,0,0
2599185260-cluster,0,0,0,0,0,0
2599185302-cluster,0,0,0,0,0,0
2600254932-cluster,0,0,0,0,0,0
2600254952-cluster,0,0,0,0,0,0
2600254956-cluster,0,0,0,0,0,0
2600254957-cluster,0,0,0,0,0,0
2600254960-cluster,0,0,0,0,0,0
2600254962-cluster,0,0,0,0,0,0
2600254968-cluster,0,0,0,0,0,0
2600254972-cluster,0,0,0,0,0,0
2600254974-cluster,0,0,0,0,0,0
2600254979-cluster,0,0,0,0,0,0
2600254981-cluster,0,0,0,0,0,0
2600254982-cluster,0,0,0,0,0,0
2600254983-cluster,0,0,0,0,0,0
2600254984-cluster,0,0,0,0,0,0
2600254985-cluster,0,0,0,0,0,0
2600254986-cluster,0,0,0,0,0,0
2600254992-cluster,0,0,0,0,0,0
2600255003-cluster,0,0,0,0,0,0
2600255004-cluster,0,0,0,0,0,0
2600255011-cluster,0,0,0,0,0,0
2600255012-cluster,0,0,0,0,0,0
2600255016-cluster,0,0,0,0,0,0
2600255018-cluster,0,0,0,0,0,0
2600255050-cluster,0,0,0,0,0,0
2600255054-cluster,0,0,0,0,0,0
2600255056-cluster,0,0,0,0,0,0
2600255057-cluster,0,0,0,0,0,0
2600255060-cluster,0,0,0,0,0,0
2600255064-cluster,0,0,0,0,0,0
2600255066-cluster,0,0,0,0,0,0
2600255072-cluster,0,0,0,0,0,0
2600255079-cluster,0,0,0,0,0,0
2600255124-cluster,0,0,0,0,0,0
2600255131-cluster,0,0,0,0,0,0
2600255151-cluster,0,0,0,0,0,0
2600255158-cluster,0,0,0,0,0,0
2600255160-cluster,0,0,0,0,0,0
2600255161-cluster,0,0,0,0,0,0
2600255162-cluster,0,0,0,0,0,0
2600255163-cluster,0,0,0,0,0,0
2600255169-cluster,0,0,0,0,0,0
2600255171-cluster,0,0,0,0,0,0
2600255175-cluster,0,0,0,0,0,0
2600255178-cluster,0,0,0,0,0,0
2600255180-cluster,0,0,0,0,0,0
2600255181-cluster,0,0,0,0,0,0
2600255204-cluster,0,0,0,0,0,0
2600255279-cluster,0,0,0,0,0,0
2602041523-cluster,0,0,0,0,0,0
2602041528-cluster,0,0,0,0,0,0
2602041531-cluster,0,0,0,0,0,0
2602041533-cluster,0,0,0,0,0,0
2602041540-cluster,0,0,0,0,0,0
2602041566-cluster,0,0,0,0,0,0
2602041567-cluster,0,0,0,0,0,0
2602041568-cluster,0,0,0,0,0,0
2602041569-cluster,0,0,0,0,0,0
2602041571-cluster,0,0,0,0,0,0
2602041586-cluster,0,0,0,0,0,0
2602041587-cluster,0,0,0,0,0,0
2602041588-cluster,0,0,0,0,0,0
2602041591-cluster,0,0,0,0,0,0
2602041594-cluster,0,0,0,0,0,0
2602041604-cluster,0,0,0,0,0,0
2602041614-cluster,0,0,0,0,0,0
2602041636-cluster,0,0,0,0,0,0
2602041638-cluster,0,0,0,0,0,0
2602041642-cluster,0,0,0,0,0,0
2602041645-cluster,0,0,0,0,0,0
2602041649-cluster,0,0,0,0,0,0
2602041657-cluster,0,0,0,0,0,0
2602041663-cluster,0,0,0,0,0,0
2602041669-cluster,0,0,0,0,0,0
2602041682-cluster,0,0,0,0,0,0
2602041688-cluster,0,0,0,0,0,0
2602041723-cluster,0,0,0,0,0,0
2602041725-cluster,0,0,0,0,0,0
2602041759-cluster,0,0,0,0,0,0
2602041773-cluster,0,0,0,0,0,0
2602041775-cluster,0,0,0,0,0,0
2602041816-cluster,0,0,0,0,0,0
2602041827-cluster,0,0,0,0,0,0
2602041847-cluster,0,0,0,0,0,0
2602041878-cluster,0,0,0,0,0,0
2602041916-cluster,0,0,0,0,0,0
2602041929-cluster,0,0,0,0,0,0
2602041930-cluster,0,0,0,0,0,0
2602041941-cluster,0,0,0,0,0,0
2602041969-cluster,0,0,0,0,0,0
2602041978-cluster,0,0,0,0,0,0
2602041992-cluster,0,0,0,0,0,0
2602041995-cluster,0,0,0,0,0,0
2603879547-cluster,0,0,0,0,0,0
2603879553-cluster,0,0,0,0,0,0
2603879557-cluster,0,0,0,0,0,0
2603879588-cluster,0,0,0,0,0,0
2603879601-cluster,0,0,0,0,0,0
2603879613-cluster,0,0,0,0,0,0
2603879684-cluster,0,0,0,0,0,0
2603879702-cluster,0,0,0,0,0,0
2603879728-cluster,0,0,0,0,0,0
2603879931-cluster,0,0,0,0,0,0
2603879944-cluster,0,0,0,0,0,0
2603879994-cluster,0,0,0,0,0,0
2603880118-cluster,0,0,0,0,0,0
2603880149-cluster,0,0,0,0,0,0
2603880163-cluster,0,0,0,0,0,0
2603880166-cluster,0,0,0,0,0,0
2603880179-cluster,0,0,0,0,0,0
2603880186-cluster,0,0,0,0,0,0
2603880195-cluster,0,0,0,0,0,0
2603880218-cluster,0,0,0,0,0,0
2606217102-cluster,0,0,0,0,0,0
2606217107-cluster,0,0,0,0,0,0
2606217120-cluster,0,0,0,0,0,0
2606217151-cluster,0,0,0,0,0,0
2606217176-cluster,0,0,0,0,0,0
2606217201-cluster,0,0,0,0,0,0
2606217311-cluster,0,0,0,0,0,0
2606217312-cluster,0,0,0,0,0,0
2606217316-cluster,0,0,0,0,0,0
2606217318-cluster,0,0,0,0,0,0
2606217681-cluster,0,0,0,0,0,0
2606217774-cluster,0,0,0,0,0,0
2606217776-cluster,0,0,0,0,0,0
2606217777-cluster,0,0,0,0,0,0
2606217797-cluster,0,0,0,0,0,0
2608642165-cluster,0,0,0,0,0,0
2608642166-cluster,0,0,0,0,0,0
2608642168-cluster,0,0,0,0,0,0
2608642196-cluster,0,0,0,0,0,0
2608642217-cluster,0,0,0,0,0,0
2608642245-cluster,0,0,0,0,0,0
2608642258-cluster,0,0,0,0,0,0
2608642259-cluster,0,0,0,0,0,0
2609459696-cluster,0,0,0,0,0,0
2609459711-cluster,0,0,0,0,0,0
2609459743-cluster,0,0,0,0,0,0
2609459751-cluster,0,0,0,0,0,0
2609459769-cluster,0,0,0,0,0,0
2609459770-cluster,0,0,0,0,0,0
2609459798-cluster,0,0,0,0,0,0
2609459803-cluster,0,0,0,0,0,0
2609459804-cluster,0,0,0,0,0,0
2609459813-cluster,0,0,0,0,0,0
2609459817-cluster,0,0,0,0,0,0
2609459847-cluster,0,0,0,0,0,0
2609459851-cluster,0,0,0,0,0,0
2609459865-cluster,0,0,0,0,0,0
2609459866-cluster,0,0,0,0,0,0
2609459867-cluster,0,0,0,0,0,0
2609459875-cluster,0,0,0,0,0,0
2609459880-cluster,0,0,0,0,0,0
2609459885-cluster,0,0,0,0,0,0
2609459890-cluster,0,0,0,0,0,0
2609459891-cluster,0,0,0,0,0,0
2609459914-cluster,0,0,0,0,0,0
2609459915-cluster,0,0,0,0,0,0
2609459916-cluster,0,0,0,0,0,0
2609459925-cluster,0,0,0,0,0,0
2609459932-cluster,0,0,0,0,0,0
2609459935-cluster,0,0,0,0,0,0
2609459940-cluster,0,0,0,0,0,0
2609459942-cluster,0,0,0,0,0,0
2609459944-cluster,0,0,0,0,0,0
2609459972-cluster,0,0,0,0,0,0
2609459976-cluster,0,0,0,0,0,0
2609459980-cluster,0,0,0,0,0,0
2609459982-cluster,0,0,0,0,0,0
2609460006-cluster,0,0,0,0,0,0
2609460013-cluster,0,0,0,0,0,0
2609460014-cluster,0,0,0,0,0,0
2609460020-cluster,0,0,0,0,0,0
2609460028-cluster,0,0,0,0,0,0
2609460029-cluster,0,0,0,0,0,0
2609460034-cluster,0,0,0,0,0,0
2609460035-cluster,0,0,0,0,0,0
2609460059-cluster,0,0,0,0,0,0
2609460060-cluster,0,0,0,0,0,0
2609460067-cluster,0,0,0,0,0,0
2609460068-cluster,0,0,0,0,0,0
2609460070-cluster,0,0,0,0,0,0
2609460075-cluster,0,0,0,0,0,0
2609460085-cluster,0,0,0,0,0,0
2609460090-cluster,0,0,0,0,0,0
2609460098-cluster,0,0,0,0,0,0
2609460106-cluster,0,0,0,0,0,0
2609460107-cluster,0,0,0,0,0,0
2609460113-cluster,0,0,0,0,0,0
2609460118-cluster,0,0,0,0,0,0
2609460127-cluster,0,0,0,0,0,0
2609460140-cluster,0,0,0,0,0,0
2609460141-cluster,0,0,0,0,0,0
2609460142-cluster,0,0,0,0,0,0
2609460148-cluster,0,0,0,0,0,0
2609460160-cluster,0,0,0,0,0,0
2609460169-cluster,0,0,0,0,0,0
2609460180-cluster,0,0,0,0,0,0
2609460182-cluster,0,0,0,0,0,0
2609460192-cluster,0,0,0,0,0,0
2609460194-cluster,0,0,0,0,0,0
2609460199-cluster,0,0,0,0,0,0
2609460204-cluster,0,0,0,0,0,0
2609460209-cluster,0,0,0,0,0,0
2609460222-cluster,0,0,0,0,0,0
2609460247-cluster,0,0,0,0,0,0
2609460249-cluster,0,0,0,0,0,0
2609460252-cluster,0,0,0,0,0,0
2609460254-cluster,0,0,0,0,0,0
2609460267-cluster,0,0,0,0,0,0
2609460270-cluster,0,0,0,0,0,0
2609460275-cluster,0,0,0,0,0,0
2609460277-cluster,0,0,0,0,0,0
2609460278-cluster,0,0,0,0,0,0
2609460301-cluster,0,0,0,0,0,0
2609460311-cluster,0,0,0,0,0,0
2609460314-cluster,0,0,0,0,0,0
2609460332-cluster,0,0,0,0,0,0
2609460337-cluster,0,0,0,0,0,0
2609460338-cluster,0,0,0,0,0,0
2609460340-cluster,0,0,0,0,0,0
2609460341-cluster,0,0,0,0,0,0
2609460356-cluster,0,0,0,0,0,0
2615840522-cluster,0,0,0,0,0,0
2615840536-cluster,0,0,0,0,0,0
2615840595-cluster,0,0,0,0,0,0
2615840613-cluster,0,0,0,0,0,0
2615840615-cluster,0,0,0,0,0,0
2615840642-cluster,0,0,0,0,0,0
2615840647-cluster,0,0,0,0,0,0
2615840672-cluster,0,0,0,0,0,0
2615840697-cluster,0,0,0,0,0,0
2615840706-cluster,0,0,0,0,0,0
2615840723-cluster,0,0,0,0,0,0
2616644805-cluster,0,0,0,0,0,0
2616644814-cluster,0,0,0,0,0,0
2616644831-cluster,0,0,0,0,0,0
2616644852-cluster,0,0,0,0,0,0
2616644965-cluster,0,0,0,0,0,0
2617270705-cluster,0,0,0,0,0,0
2617270728-cluster,0,0,0,0,0,0
2617270730-cluster,0,0,0,0,0,0
2617270735-cluster,0,0,0,0,0,0
2617270741-cluster,0,0,0,0,0,0
2617270742-cluster,0,0,0,0,0,0
2617270790-cluster,0,0,0,0,0,0
2617270825-cluster,0,0,0,0,0,0
2617270839-cluster,0,0,0,0,0,0
2617270840-cluster,0,0,0,0,0,0
2617270844-cluster,0,0,0,0,0,0
2617270853-cluster,0,0,0,0,0,0
2617270854-cluster,0,0,0,0,0,0
2617270881-cluster,0,0,0,0,0,0
2617270901-cluster,0,0,0,0,0,0
2617270905-cluster,0,0,0,0,0,0
2617270913-cluster,0,0,0,0,0,0
2617270918-cluster,0,0,0,0,0,0
2617270924-cluster,0,0,0,0,0,0
2617270931-cluster,0,0,0,0,0,0
2617270939-cluster,0,0,0,0,0,0
2617270959-cluster,0,0,0,0,0,0
2617270991-cluster,0,0,0,0,0,0
2617271005-cluster,0,0,0,0,0,0
2617271008-cluster,0,0,0,0,0,0
2617271042-cluster,0,0,0,0,0,0
2617271052-cluster,0,0,0,0,0,0
2617271053-cluster,0,0,0,0,0,0
2617271064-cluster,0,0,0,0,0,0
2617271071-cluster,0,0,0,0,0,0
2617271079-cluster,0,0,0,0,0,0
2617271081-cluster,0,0,0,0,0,0
2617271105-cluster,0,0,0,0,0,0
2617271125-cluster,0,0,0,0,0,0
2617271133-cluster,0,0,0,0,0,0
2617271135-cluster,0,0,0,0,0,0
2617271152-cluster,0,0,0,0,0,0
2617271158-cluster,0,0,0,0,0,0
2617271162-cluster,0,0,0,0,0,0
2617271167-cluster,0,0,0,0,0,0
2617271175-cluster,0,0,0,0,0,0
2617271176-cluster,0,0,0,0,0,0
2617271178-cluster,0,0,0,0,0,0
2617271179-cluster,0,0,0,0,0,0
2617271180-cluster,0,0,0,0,0,0
2617271184-cluster,0,0,0,0,0,0
2617271186-cluster,0,0,0,0,0,0
2617271195-cluster,0,0,0,0,0,0
2617271201-cluster,0,0,0,0,0,0
2617271202-cluster,0,0,0,0,0,0
2617271203-cluster,0,0,0,0,0,0
2617271206-cluster,0,0,0,0,0,0
2617271231-cluster,0,0,0,0,0,0
2617271232-cluster,0,0,0,0,0,0
2617271253-cluster,0,0,0,0,0,0
2617271262-cluster,0,0,0,0,0,0
2617271268-cluster,0,0,0,0,0,0
2617271278-cluster,0,0,0,0,0,0
2617271294-cluster,0,0,0,0,0,0
2617271307-cluster,0,0,0,0,0,0
2617271309-cluster,0,0,0,0,0,0
2617271313-cluster,0,0,0,0,0,0
2617271315-cluster,0,0,0,0,0,0
2617271317-cluster,0,0,0,0,0,0
2617271321-cluster,0,0,0,0,0,0
2617271325-cluster,0,0,0,0,0,0
2617271340-cluster,0,0,0,0,0,0
2619618872-cluster,0,0,0,0,0,0
2619618961-cluster,0,0,0,0,0,0
2619618997-cluster,0,0,0,0,0,0
2619619011-cluster,0,0,0,0,0,0
2619619030-cluster,0,0,0,0,0,0
2619619048-cluster,0,0,0,0,0,0
2619619075-cluster,0,0,0,0,0,0
2619619077-cluster,0,0,0,0,0,0
2619619085-cluster,0,0,0,0,0,0
2619619087-cluster,0,0,0,0,0,0
2619619102-cluster,0,0,0,0,0,0
2619619105-cluster,0,0,0,0,0,0
2619619132-cluster,0,0,0,0,0,0
2619619139-cluster,0,0,0,0,0,0
2619619142-cluster,0,0,0,0,0,0
2619619149-cluster,0,0,0,0,0,0
2619619153-cluster,0,0,0,0,0,0
2619619156-cluster,0,0,0,0,0,0
2619619159-cluster,0,0,0,0,0,0
2619619163-cluster,0,0,0,0,0,0
2619619166-cluster,0,0,0,0,0,0
2619619170-cluster,0,0,0,0,0,0
2619619187-cluster,0,0,0,0,0,0
2619619192-cluster,0,0,0,0,0,0
2619619196-cluster,0,0,0,0,0,0
2619619198-cluster,0,0,0,0,0,0
2619619202-cluster,0,0,0,0,0,0
2619619207-cluster,0,0,0,0,0,0
2619619216-cluster,0,0,0,0,0,0
2619619219-cluster,0,0,0,0,0,0
2619619244-cluster,0,0,0,0,0,0
2619619249-cluster,0,0,0,0,0,0
2619619253-cluster,0,0,0,0,0,0
2619619268-cluster,0,0,0,0,0,0
2619619300-cluster,0,0,0,0,0,0
2619619305-cluster,0,0,0,0,0,0
2619619306-cluster,0,0,0,0,0,0
2619619424-cluster,0,0,0,0,0,0
2622736431-cluster,0,0,0,0,0,0
2622736435-cluster,0,0,0,0,0,0
2622736589-cluster,0,0,0,0,0,0
2622736603-cluster,0,0,0,0,0,0
2623620439-cluster,0,0,0,0,0,0
2623620451-cluster,0,0,0,0,0,0
2623620541-cluster,0,0,0,0,0,0
2623620551-cluster,0,0,0,0,0,0
2623620556-cluster,0,0,0,0,0,0
2623620582-cluster,0,0,0,0,0,0
2623620614-cluster,0,0,0,0,0,0
2627853521-cluster,0,0,0,0,0,0
2627853523-cluster,0,0,0,0,0,0
2627853542-cluster,0,0,0,0,0,0
2627853619-cluster,0,0,0,0,0,0
2627853622-cluster,0,0,0,0,0,0
2627853627-cluster,0,0,0,0,0,0
2627853628-cluster,0,0,0,0,0,0
2627853629-cluster,0,0,0,0,0,0
2627853631-cluster,0,0,0,0,0,0
2627853633-cluster,0,0,0,0,0,0
2627853634-cluster,0,0,0,0,0,0
2627853638-cluster,0,0,0,0,0,0
2627853643-cluster,0,0,0,0,0,0
2627853654-cluster,0,0,0,0,0,0
2627853655-cluster,0,0,0,0,0,0
2627853667-cluster,0,0,0,0,0,0
2627853674-cluster,0,0,0,0,0,0
2627853677-cluster,0,0,0,0,0,0
2627853678-cluster,0,0,0,0,0,0
2627853679-cluster,0,0,0,0,0,0
2627853692-cluster,0,0,0,0,0,0
2627853695-cluster,0,0,0,0,0,0
2627853705-cluster,0,0,0,0,0,0
2627853708-cluster,0,0,0,0,0,0
2627853721-cluster,0,0,0,0,0,0
2627853724-cluster,0,0,0,0,0,0
2627853764-cluster,0,0,0,0,0,0
2627853765-cluster,0,0,0,0,0,0
2627853771-cluster,0,0,0,0,0,0
2627853787-cluster,0,0,0,0,0,0
2627853788-cluster,0,0,0,0,0,0
2627853801-cluster,0,0,0,0,0,0
2627853816-cluster,0,0,0,0,0,0
2627853819-cluster,0,0,0,0,0,0
2627853821-cluster,0,0,0,0,0,0
2627853824-cluster,0,0,0,0,0,0
2627853837-cluster,0,0,0,0,0,0
2627853841-cluster,0,0,0,0,0,0
2627853846-cluster,0,0,0,0,0,0
2627853850-cluster,0,0,0,0,0,0
2627853861-cluster,0,0,0,0,0,0
2627853868-cluster,0,0,0,0,0,0
2627853882-cluster,0,0,0,0,0,0
2627853888-cluster,0,0,0,0,0,0
2627853904-cluster,0,0,0,0,0,0
2627853907-cluster,0,0,0,0,0,0
2627853910-cluster,0,0,0,0,0,0
2627853911-cluster,0,0,0,0,0,0
2627853913-cluster,0,0,0,0,0,0
2627853931-cluster,0,0,0,0,0,0
2627853934-cluster,0,0,0,0,0,0
2627853935-cluster,0,0,0,0,0,0
2627853937-cluster,0,0,0,0,0,0
2627853956-cluster,0,0,0,0,0,0
2627853964-cluster,0,0,0,0,0,0
2627853974-cluster,0,0,0,0,0,0
2627853977-cluster,0,0,0,0,0,0
2627853982-cluster,0,0,0,0,0,0
2627854004-cluster,0,0,0,0,0,0
2627854010-cluster,0,0,0,0,0,0
2627854015-cluster,0,0,0,0,0,0
2627854028-cluster,0,0,0,0,0,0
2627854030-cluster,0,0,0,0,0,0
2627854031-cluster,0,0,0,0,0,0
2627854042-cluster,0,0,0,0,0,0
2627854059-cluster,0,0,0,0,0,0
2627854060-cluster,0,0,0,0,0,0
2627854064-cluster,0,0,0,0,0,0
2627854069-cluster,0,0,0,0,0,0
2627854091-cluster,0,0,0,0,0,0
2627854096-cluster,0,0,0,0,0,0
2627854097-cluster,0,0,0,0,0,0
2627854102-cluster,0,0,0,0,0,0
2627854111-cluster,0,0,0,0,0,0
2627854116-cluster,0,0,0,0,0,0
2627854118-cluster,0,0,0,0,0,0
2627854125-cluster,0,0,0,0,0,0
2627854127-cluster,0,0,0,0,0,0
2627854130-cluster,0,0,0,0,0,0
2627854133-cluster,0,0,0,0,0,0
2627854139-cluster,0,0,0,0,0,0
2627854140-cluster,0,0,0,0,0,0
2627854150-cluster,0,0,0,0,0,0
2627854153-cluster,0,0,0,0,0,0
2627854160-cluster,0,0,0,0,0,0
2627854166-cluster,0,0,0,0,0,0
2627854169-cluster,0,0,0,0,0,0
2627854174-cluster,0,0,0,0,0,0
2627854202-cluster,0,0,0,0,0,0
2627854212-cluster,0,0,0,0,0,0
2627854213-cluster,0,0,0,0,0,0
2627854217-cluster,0,0,0,0,0,0
2627854218-cluster,0,0,0,0,0,0
2627854219-cluster,0,0,0,0,0,0
2627854237-cluster,0,0,0,0,0,0
2627854241-cluster,0,0,0,0,0,0
2627854256-cluster,0,0,0,0,0,0
2627854265-cluster,0,0,0,0,0,0
2627854283-cluster,0,0,0,0,0,0
2630968268-cluster,0,0,0,0,0,0
2630968282-cluster,0,0,0,0,0,0
2630968294-cluster,0,0,0,0,0,0
2630968310-cluster,0,0,0,0,0,0
2630968321-cluster,0,0,0,0,0,0
2630968325-cluster,0,0,0,0,0,0
2630968339-cluster,0,0,0,0,0,0
2630968341-cluster,0,0,0,0,0,0
2630968343-cluster,0,0,0,0,0,0
2630968344-cluster,0,0,0,0,0,0
2630968353-cluster,0,0,0,0,0,0
2630968368-cluster,0,0,0,0,0,0
2630968380-cluster,0,0,0,0,0,0
2630968408-cluster,0,0,0,0,0,0
2630968414-cluster,0,0,0,0,0,0
2630968427-cluster,0,0,0,0,0,0
2630968437-cluster,0,0,0,0,0,0
2630968451-cluster,0,0,0,0,0,0
2630968452-cluster,0,0,0,0,0,0
2630968457-cluster,0,0,0,0,0,0
2630968484-cluster,0,0,0,0,0,0
2630968495-cluster,0,0,0,0,0,0
2630968502-cluster,0,0,0,0,0,0
2630968512-cluster,0,0,0,0,0,0
2630968513-cluster,0,0,0,0,0,0
2630968521-cluster,0,0,0,0,0,0
2630968528-cluster,0,0,0,0,0,0
2630968531-cluster,0,0,0,0,0,0
2630968533-cluster,0,0,0,0,0,0
