,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral
00291cb486e72af7670f7b0e74133a69,0.009524280729878607,0.0264203632116474,0.023953715371191377,0.03217123532157852
854e03ff6038f2a141080b4f186a1f20,0.00914617169146419,0.027174579933047692,0.01684029702203345,0.015893948043124446
ca45f2930e3503811ce2d7c0bd416963,0.008814696421266333,0.01909748472419159,0.021888629937248563,0.026627765424461197
39d4bad2879281ffb1125a3903d4effe,0.008064759908888393,0.039987056545613936,0.02645485500725785,0.017894110535906647
ae70bb0db9748fdabce937bbade1dcc2,0.00750735402016353,0.012243934539746875,0.01829053354232529,0.006137756773099476
3a555fda2fabfbb8453649f15bb00672,0.007002321718171506,0.025887808517506907,0.022704172226507977,0.011071282383955553
5ae683f6ee04b5901a132eddfd9cb7f2,0.006966763654508045,0.036119414187983125,0.034154784508529844,0.024616772090061082
3425c585d8b47cc5fd27f2d6efcf12dc,0.006859673280336732,0.010158170057926725,0.013009992671008223,0.011215043078492016
2ad121e08d16f50a3801944f85817d69,0.006748229719025536,0.015431195999193468,0.015241395496751794,0.008775550279140384
10cca16a60cc3104db47a6546b8a108d,0.006549187193175338,0.04136598748163007,0.04111388924024239,0.02032965551696571
29f2e90327f2b8f8fe4347921762184f,0.006051471235623074,0.025088683511339725,0.01749987383461818,0.009974849263060845
605af341926cd1ee7d17fb3a4c799c39,0.005867346166243402,0.023387939935770496,0.013258239700362204,0.020831728325392432
5f5d33c5e55bf3621797bd2f9acca067,0.005764114245906772,0.030560727395343875,0.03438810636892055,0.02486914152789819
13546ede953dd8548a5ddc506a466cb4,0.005427520494555877,0.01946561759844977,0.014436833340479162,0.016289654197007248
3d9005d549c38439ed73ff85a5399794,0.0050300611368492435,0.010840795578047265,0.006693989566783884,0.006542262985954535
3f12c94a32aa29d6547a8a0956c6b186,0.0038034101023170473,0.0246708037703405,0.013349210544695627,0.008021767482366432
0e681a192358c07c20194d490831b57d,0.002816435033256595,0.02918349679063246,0.030730210607538576,0.004732970444807605
Score,0.9,0.2,0.1,0.5
OOB_score,0.9,0.125,0.075,0.575
