#SampleID,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,CollectionDate,Season,PrimerPair,DNAExtraction
Ob2016s018,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s019,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s020,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s021,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s022,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s023,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s024,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s025,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s026,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s027,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s028,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s029,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s030,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s031,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s032,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s033,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s034,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s035,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s036,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s037,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s038,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s039,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s040,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s041,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s042,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s043,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s044,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,9.85,35.33,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s045,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,9.85,35.33,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s046,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s047,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s048,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s049,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s050,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.41,35.14,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s051,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.41,35.14,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s052,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s053,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s054,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s055,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.59,34.62,ambient,21-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s056,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.59,34.62,ambient,21-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s057,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.41,35.14,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s058,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.59,34.62,ambient,21-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s059,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.78,34.69,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s060,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.78,34.69,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s061,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,7.78,34.69,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s062,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.78,34.69,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s063,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.78,34.69,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s064,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.78,34.69,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s065,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s066,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s067,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s068,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.41,35.14,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s069,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s070,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s071,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,not_plastic,glass,not_plastic,biofilm,0,30,late,7.35,34.78,ambient,24-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s072,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s073,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s074,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s075,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s076,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s077,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s078,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s079,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.41,35.14,ambient,20-Jan-12,winter,515F_806R,phenol_chloroform
Ob2016s080,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s081,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s082,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s083,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s084,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s085,Oberbeckmann2016,53.761944,1.300556,marine,water,field,incubation,water,water,water,planktonic,0,30,late,na,na,ambient,11-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s086,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s087,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s088,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s089,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,18.29,34.19,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s090,Oberbeckmann2016,51.761944,1.267222,marine,water,field,incubation,plastic,plastic,plastic,unknown plastic,0,30,late,8.21,34.49,ambient,25-Apr-12,spring,515F_806R,phenol_chloroform
Ob2016s091,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s092,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s093,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2016s094,Oberbeckmann2016,52.211944,2.317222,marine,water,field,incubation,water,water,water,planktonic,0,30,late,17.89,34.98,ambient,10-Sep-12,summer,515F_806R,phenol_chloroform
Ob2018s001,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s002,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s003,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s004,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s005,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s006,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s007,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s008,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s009,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s010,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s011,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s012,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s013,Oberbeckmann2018,na,na,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s014,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s015,Oberbeckmann2018,na,na,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s016,Oberbeckmann2018,na,na,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s017,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s018,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s019,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s020,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s021,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s022,Oberbeckmann2018,na,na,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s023,Oberbeckmann2018,na,na,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s024,Oberbeckmann2018,na,na,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s025,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s026,Oberbeckmann2018,na,na,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s027,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s028,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s029,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s030,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s031,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s032,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s033,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s034,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s035,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s036,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s037,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s038,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s039,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s040,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s041,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s042,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s043,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s044,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s045,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s046,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s047,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s048,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_15.20,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s049,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s050,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s051,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s052,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s053,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s054,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s055,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s056,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s057,Oberbeckmann2018,na,na,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_14.75,0,ambient,12-May-15,spring,515F_806R,phenol_chlorofom
Ob2018s058,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s059,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s060,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s061,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s062,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s063,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
