,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral
a07570279b70d73f0bb58d9827eb09d9,0.014828042865767246,0.01951856979457283,0.01062291182984816,0.017144870767981834
80f2c0f701a2453fa5185ced39cacda0,0.01452598692620027,0.0054235977316698745,0.008484772711982877,0.00890126889168063
e5d2897df2f464827244b871d67ee050,0.01408132314955158,0.022603712463245534,0.015076734498890262,0.014767724707558352
24837492e3f7e45ad79c18ca0d601703,0.014000646318596656,0.01257032124884869,0.01350984974771136,0.01121109323382894
78efd8f984d1b7d0057c1b06262242c0,0.013682521931378384,0.004840560566657476,0.015642647560194903,0.006096117190245353
375981c9c5d7289c259139e4d9498e56,0.013441702084870385,0.02001248979289164,0.015468430747029182,0.01952594184257113
dc3835d12dc9edc210bddff9c66bf356,0.013231528577764615,0.02378410442758593,0.01994486521531604,0.010770468676293991
d146f623d335c49d8e453501afc85503,0.013018321007839695,0.018078725623568673,0.014234720681097232,0.021389313675390216
80995f9a11d2cf65da5d9397e12e1078,0.012989452079207944,0.030026651103702364,0.015341494234778296,0.022653354183141388
282535d3fe7ce75394d0e852344e8e44,0.01214404978516512,0.02342019826216046,0.01176769653575142,0.016801684213407417
6d1e18ece61990fa9c35ce5d247aac75,0.01142312906654774,0.012381882433437113,0.010195782945455607,0.015633951613324995
2d30211ca83dbaba57bb7d08b25f6cee,0.010976922290599406,0.005952184114922653,0.0029601135696349997,0.006053907196254163
93597a84e00c1860c69cffee90a36630,0.010953535634124028,0.027884018990461907,0.022995898398982095,0.021841850264203138
92c0c75c6858840cbc21744f047e2a02,0.010901232244552259,0.006855834204323962,0.012398358502476238,0.011181478277052313
35056952aee5697d0ed68bfc3254aa42,0.010841574023701991,0.012930373578394794,0.008050682213063468,0.009702017663627544
e5a4d428e10a657def86da7e19c8c5e3,0.010760173370493476,0.023764617086415453,0.011949440983547423,0.0198729549301803
62a845538d745dad19f77539227b3d83,0.01066532677072339,0.009865441898527793,0.0148106837540912,0.0178480697555802
a32f13bf9b8e245fc88044e769dae7e8,0.010493069908493207,0.01497117175433486,0.007442281510631185,0.0033573165270237015
3f04bd2a359b976892faa13fcb4de619,0.010220790400079395,0.01086923961249834,0.005656428135114198,0.007277704783026093
3aca4b8b04ae3541600d93df2568a623,0.010183256131098658,0.004769431225444112,0.01540343478874711,0.011446404070747701
8f196eb756ca2c43bb186e6b98a5c6a7,0.00997152359760138,0.013373298248321664,0.0071627533872626326,0.007329799615607776
5166a299b241088221dd8ea951f10155,0.009264269818044887,0.0130080967785637,0.028127755714284743,0.028010497607884315
885b769e573ae164daf500d315501d90,0.009206914505737279,0.017752027148929317,0.00810037981619009,0.006569418312277882
0d1ffb6e3cccd06707e7f0023c5bbd65,0.008603224702598259,0.010240608559087568,0.0041132791335455055,0.003838774806126929
86ea51bf7e9efad69955707c5dec4aac,0.008078264132479064,0.02838733512646851,0.02664910698944251,0.03355290194376189
e9e71a58293b263c85de51eaf4fd48c0,0.007327994599794287,0.013738776706936297,0.00538077670202049,0.004220519353011642
15b87b63f7bbff199101e168162e0b7f,0.006605319942722467,0.03192829991744459,0.007726947514509357,0.0072208352076927685
4baff76802dfce8c69c6d079dd9abe8c,0.006174458007662168,0.0020553412900238847,0.008721036494456338,0.0029905313202959415
4611620b741a5b5c8cd186b5335a7f45,0.005859590687457138,0.002514999239761747,0.00024183295512247835,0.0017288611990036215
7782c8355eda56016936de16b45d623d,0.005798385758801926,0.0029578058948544414,0.0026782054702178424,0.0081628378077198
4259c62698940560924f1e394b1284ab,0.004639891778672743,0.04425374714643775,0.05399148818142989,0.055070569177983295
1748d9f641037752205fd5b6f66d7cf9,0.0044266354170024984,0.01842594974427415,0.011402494140483062,0.008692050475345518
150ba6ca36e16bf9fd4b11a39de8bc0e,0.004048153228888421,0.00023908456880399525,0.0004074073680275303,0.00206803597042703
0cf5274171207f8bdc25e8359f31ad45,0.0038836552914334205,0.007459405345720339,0.006389417393937094,0.009204015393309771
dd5fe9e25897300d1c57b08189fb442f,0.0034408266260115093,0.008437334660384701,0.001748867403485796,0.00443302068841141
14d8f839cfde5f1b974be363b574dd3d,0.0030740168203570208,0.005835455022901535,0.004225751887007157,0.004898287562690098
6e36940b2cb34dcc4aa4540ca427ddbc,0.0020493459135807815,0.0033734639925906817,0.0123746072421964,0.0132895019091247
9e2312d6a5bf061f9c45f5f83946fca4,0.0007408843494014816,0.004562804609263912,0.0002438308879606906,6.786415273250793e-05
303c4925cbb9efd5e4613be5237850d0,0.0006249129188508305,0.0005697029751202147,0.0,0.0
71c9b09c1567f81e14bb6bef7b934e49,1.329880204391189e-05,0.0010530476793367527,0.007602315068501527,0.008520321095383851
7b8f26d9b39c8693a0c07bb70744a7ab,0.0,0.0,0.0,0.0
6f7ab4556f35ea146d795a3b7fcd787f,0.0,0.0,0.0,0.0
77f4991424751df3efaf4e2e39811514,0.0,0.001227795248635037,0.0011991343087669872,0.0027627648802460414
6fa4ccb9f6c0e31d985a0c0ffcc0870d,0.0,0.0,0.0,0.0
419363d6c01e0530014c2969b7098bbe,0.0,0.0,0.0,0.0
639f585c2036af0c83212e16713f62e8,0.0,0.0,0.008342404575059713,0.011165116327457751
69ecde639764a5718793b7488aec30f0,0.0,0.0,0.0,0.0
8f6a19f65471a9728e9baa99715630fb,0.0,0.0,0.0,0.0
5a7b179b1b45f0fe2282f260bf073f60,0.0,0.0,0.0,0.0
bdf8a26094624622d68509a87fa75ba7,0.0,0.0,0.0,0.0
1606dd77af9faf5ca6185ddedd2d7c15,0.0,0.0,0.0,0.0
6333a14627cc7d0c5340333ab6f4203d,0.0,0.0,0.0,0.0
Score,0.5,0.25,0.0,0.25
OOB_score,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.07142857142857142
