,Latitude,Longitude,WaterOrSediment,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH
268e91f7e0518a4f8e0934b40b788ce1,0.0009508167419383181,0.0,0.0006605793386059417,0.0006631478114156155,0.001200087022393049,0.000481044774075321,0.002311249978253148,0.00024325001298229826
19d358902ba517f157882b37bd5e5711,0.000933755499398085,0.0,0.007158168895859095,0.004458935064250371,0.0038843153889369414,0.006142282008622064,0.0047464885666709915,0.0019325531339337899
0ae18a60d8c5d2a58fe7c88b116aeff7,0.0009250461507737015,0.0,0.005476423055881274,0.0012557274439079541,0.004195165429056488,0.0014139152893705876,0.001733664295464062,0.01642965999406125
8966d3d5d5b864468eaef7689e1c9f8d,0.0009143588817169107,0.0,0.003980956309584481,0.002771674497334764,0.004514831648097477,0.0022382062898993207,0.0011486543030102274,0.0016315380547810275
2a5d6bab754561cc367b843a00de1880,0.0009030307390046248,0.0,0.002454564038104229,0.0025968900876938237,0.001359800272185544,0.0031087805667225177,0.0015556981743101892,0.0007217094731105859
5d7564862dd3bf33131f27d99d214356,0.0008966467297283262,0.0,0.004216961904476186,0.0036920623988886164,0.0012696377100923973,0.0023698318361438956,0.0021490560054549137,0.002159935634349379
c12defe51bb7c6cc77e8293e31126b76,0.0008911833087457035,0.0,0.00038052969086195044,0.00012654273902836227,0.00085847388269801,2.3953593019019194e-05,0.00010302293771809166,5.479057626894698e-05
7b740c725cc167ba8f71aa505d2cc1ee,0.0008844207263051326,0.0,0.004423817885564398,0.007827103256661225,0.001774490457387368,0.004279217339883539,0.004262639735635679,0.003558773370744367
55357b7fa07da6a981c32fea228aeb2b,0.0008633345851057338,0.0,0.00367856508715822,0.009238061946648477,0.004492344528638296,0.007008791562511691,0.011649956097590538,0.0011694008878386372
b7add16a8b4f8cf509a8e10a3b0d5fdb,0.0008596101977642692,0.0,0.0032082737479402395,0.01521015882437645,0.01104381620946827,0.012526429718344868,0.0052053165149148345,0.0034789437141062593
790d71b766c5b0bcfc54adf3b2f9b8be,0.0008437295016709312,0.0,0.0021469923588587876,0.004858223736074054,0.0023640132018168877,0.0020122718159213487,0.002755556328498142,0.0037813811020467425
da08e5523114ac57f1271015eaee76e2,0.0008275235720113573,0.0,0.00014892957070841267,0.0002748842114826104,0.0004508917119536329,0.00017927066097802785,0.00012120357710238923,0.00015077531720429554
71c9b09c1567f81e14bb6bef7b934e49,0.0007976528362401515,0.0,0.004086416822428246,0.007817617970377796,0.0033305736739505532,0.0055430261358445304,0.014179409082788148,0.00020864200570099974
885b769e573ae164daf500d315501d90,0.0007943535327090181,0.0,0.0021717005696601467,0.004310861774856609,0.0029061345968265854,0.004265689577285909,0.010299849812466703,0.0019664873796643566
bc0d3486823308e2bdfbedb2dc0c5d8c,0.0007922079480667047,0.0,0.0026751337474283984,0.0008721579340812235,0.0005490195879066029,0.0014120621564645125,0.0016373068976790186,0.0012690802276556174
5fd8757a16e27c1fde92abd8bdcc315c,0.0007869243918255961,0.0,0.003391678548385466,0.0026838454242435676,0.00254270433985331,0.0019767083307707426,0.0010154127437658424,0.0030612973992788953
1885cda2c4825ad972eccdf46874cab6,0.0007869038866179796,0.0,0.0019133938793556148,0.002630715769029698,0.0011429393241963576,0.0016031779463818137,0.0015536299940920597,0.0004602247145254662
8d35e09d2b89486c5c11d6f16f493705,0.0007297480966564991,0.0,0.0007801597039500432,0.0003787968207574835,0.0009770171754514263,0.0021386433799926554,0.0017425564361137568,0.00045894794140323956
2e2858610adc6f89731e6dc06ce65791,0.0007291685217535619,0.0,0.010117526932536872,0.005542870186637585,0.004313841290375504,0.002569865891132674,0.0036807876392561866,0.019286928504181386
8f196eb756ca2c43bb186e6b98a5c6a7,0.0007065685291270507,0.0,0.003556145957954145,0.004669996429446491,0.0023609892477982697,0.004180705654382187,0.009116883158373255,0.0021968628308336137
1b42f41fcd0f54b698a9b9f529c3f10d,0.0006936793439342679,0.0,0.0031938953303814323,0.002229398444072772,0.0027500266096294025,0.0024858392298465104,0.0019137172799458756,0.0003436218424465551
35864571f3f78083f7c690700d074b2f,0.0006796551891280877,0.0,0.001954385150840168,0.004573336169885099,0.0033981930251986907,0.006334383695204171,0.006403008097526185,0.0017801985314649397
3b50e9874fa67e04b49f5a59ecf0059a,0.0006745599459223757,0.0,0.0018735873347071586,0.0030173233649830066,0.005137491237962056,0.0034516901327699377,0.0050200197721623815,0.00020613664017579865
0c03959892d1fad4c349f605f837a226,0.0006694154801419626,0.0,0.002195865463692226,0.011290457731818741,0.006435807819622756,0.007725234539265305,0.006625500030466641,0.00041942460243254905
071ecda9f7fc8de5e232b5eb0c0c539a,0.0006473457206632984,0.0,0.00921806018448367,0.004738231183197918,0.0059407707985674645,0.003216102267684186,0.001662752398138082,0.0005349130883647511
03ce811941f66c0b73fbaf7d29fc9c05,0.000643050688307261,0.0,0.002499456409657736,0.0052533586751452015,0.00487764487799587,0.005487983751835115,0.004760048040904864,0.0018609096545493507
9668439b5bdd3a7fca4adb77234ffa92,0.0006411813817717972,0.0,0.0012333893783773484,0.00031113126449794083,0.0009196648349231203,0.00044532364277337296,0.0006003155984658891,0.00015906091009513409
3ebe761bfb1238c87195d431f41bf976,0.0006309122904379293,0.0,0.002797117288235177,0.0017983439532818345,0.0030990489170856033,0.0018401031980967697,0.0009724368645707214,0.0007129030033386919
8b1887ddc67fb58902f874cea99354d1,0.0006195276163803786,0.0,0.0024866703999051475,0.0025014076780268783,0.0013555002415492562,0.0014666202376723983,0.0017478219495974533,0.0003004317250962319
83845df173a937b5eb4c72ed4558e3e6,0.0006019364859603718,0.0,0.003784371081431766,0.0009175741595954538,0.0012273415467567621,0.0025435092599099675,0.0007331717429764794,0.0018853315553504682
f85f3795f07958c8be559b3b4447cdfa,0.0005971334337320082,0.0,0.00021068426224273557,0.0021755536104065233,0.0019314379799583831,0.0015728977781814437,0.0017374716537104837,0.0004149412446171556
1df9823763ad52fb535bc80b7c91ec5d,0.0005937083326294905,0.0,0.0010754567851334177,0.0004269584618632982,0.0020054970031145774,0.0004037114172276596,6.247106617741991e-05,0.000671218606395165
0bf2c441c6be7c7566910702b6d05eb2,0.0005905476322927811,0.0,0.0009635725903350925,0.0003922592841544111,0.0009041015716337616,0.0018086228027509143,0.0008924298667020409,0.00024504126863184766
4d7b83d18dfc7a5fc6cadcd72de413ae,0.0005807110918151467,0.0,0.0023219146922298078,0.003972888889773553,0.0017752160003037445,0.0025212470899359423,0.006117776002464209,0.00020550703895804904
f1cbb12d03f19ed78f472d46440c7022,0.0005685744415214806,0.0,0.0,0.0019436250335200355,0.004067234678624978,0.0003240805742562384,0.0023269884534049914,1.140144386663067e-05
5a6e29626c62d7c7a9ae6a0f5f325b19,0.0005609062901636349,0.0,0.0017069600330353169,0.003743582381818831,0.0017981397675775315,0.002727911520494314,0.005780381649186927,0.00012586543820777908
6a9d026233eb0414fa4017df86343290,0.0005501060133884213,0.0,0.0033191536851595394,0.003032151259991335,0.0014353758382767603,0.001413581258473728,0.000840173236063166,0.0014118734140030386
d046360c73d1e4c0536e06310bc613db,0.0005445914978963006,0.0,0.0,0.0001758409886557927,0.0,0.00016320654844096367,0.0002526395247734088,0.0
19c0106b5b70eef97c7a4caa4bc3b0ea,0.0005278054644597056,0.0,0.00398514753676634,0.005384185010309056,0.004705108712374167,0.008568914220521152,0.00889341919481908,0.003911049266487346
6db95232418bc9ccd92147f02fceb750,0.0005210218969942069,0.0,0.0031136268475681858,0.00553820620615984,0.0031424177514618257,0.007836237207283504,0.010143995978971207,0.0007984103084278323
1b84b05165a78cf7e0645f6f639c86a4,0.0005203466893709327,0.0,0.0020369751070106784,0.0008942706816662285,0.009437743698887453,0.0043353114641185376,0.0011231235325943958,0.002557881925109058
514b221bf836b778153d7d199716e071,0.0005132377740059445,0.0,0.0010760130763880825,0.0023378662444292105,0.0020331459453406114,0.0009880839540494881,0.0007513921490980134,0.0006780204670427263
c4b15d00ba4009557099f7c3c0c6a4e0,0.0005019857320258315,0.0,0.0011482277764628887,0.0001632781299457455,0.0003408598988583175,0.00014480080707539333,0.00037921537976816675,0.0014064165904565183
24b682c33827d6f778e0c47b98be44c8,0.00048505577540785286,0.0,0.010857954860272283,0.0043819645170366205,0.005405712910785274,0.005014914465857174,0.004367527369653851,0.003725276113260415
64a730c333dffca119f646ed283b1aef,0.0004729162613334622,0.0,0.00020389859692070041,9.313273974004706e-06,1.3316255129391113e-05,7.557097820416885e-06,1.9638732406871588e-05,0.00018584196013101236
2055d4bcabed4296aec22202dc030fec,0.0004516780936039688,0.0,0.0018132897234078185,0.0033677084371511483,0.00299332467937831,0.004575178293673689,0.010538942759937114,0.0006676901413820828
9dadcc18680210811f8714c6f29e5921,0.00043813542923474793,0.0,0.0007311407705341039,0.0008885572724447655,0.001970539010793061,0.0003600872887420466,0.0004420938184570825,0.0009967280814248774
9292c4256e75653d4f498b54d05956e8,0.00041711490297413156,0.0,0.008839388155410303,0.0012612449984877618,0.0066307997817525695,0.005773731083603541,0.0036246096290431496,0.02310551445474129
e62d2f0607d1bf8f4fa6c0212fa73853,0.0004091828888396271,0.0,0.003087499928843657,0.006656759534069573,0.0037061264939590504,0.008100208259921693,0.00754486151615362,0.0005360062580819514
f5386901988613961f89d0cb5979bffb,0.00038381637344105183,0.0,0.0004650271346819198,0.003521835725353788,0.0007931872135901213,0.0026680494022769913,0.001276901943645748,0.00019423480512118676
69a0f203f04963c118c8aed47a1fa140,0.00038273495285913944,0.0,0.008840660466366718,0.003536523884897668,0.0033633793744905025,0.00439919059416459,0.004684502304954155,0.0007480450144590016
bf57cea5711d3339cecc570af82f3437,0.0003742844616200972,0.0,0.0008755547668518087,0.00031388284223512797,0.0025669039594484423,0.00038410870219033195,0.0007693216024797362,0.0007565171596859168
c61fdfbc76defcb72836932f1e424818,0.000368576090874249,0.0,0.003460547295620025,0.0007521769887378719,0.00169150310948186,0.0010349268507010966,0.0021799013941205788,0.00040967766730226146
d065280abc30073ba8c3501eba41f1e9,0.00036711496754090225,0.0,0.002694828410009328,0.006786517163732064,0.0027791416866520253,0.004570447416979311,0.006996887105251109,0.0006858629272643488
fc090e288032f90e9498b452ba441a67,0.00036490277809380484,0.0,0.0019144848628825676,0.004821698223756366,0.002590043866023468,0.00383564222757476,0.0059703187243780815,0.00038037672215500054
4d16af438dc02bda41b17cb3276857e6,0.00034360701492617293,0.0,0.0013393830166918922,0.0008353004155637965,0.001570614594610253,0.0009329585523542334,0.001611153535441721,0.0005936597853691977
6a2eb1f21bbfa414abf861218fec976d,0.00032600845064600925,0.0,0.0025827829407582695,0.005798221626779335,0.007415069959547339,0.002805005810559291,0.0024287986395520053,0.001698734704021976
d4c011ca2624716a23acd388579b0907,0.000323268379621431,0.0,0.001925049868437295,0.0007450157804418806,0.002851519141293347,0.001854024466256178,0.0023832088223424974,0.0017514263379291692
4ab9b02f23f43d372ef46ce560fc669c,0.00032283998766266276,0.0,0.005018140159217285,0.005623423804474583,0.0032764078144115983,0.00466168705477606,0.004422589641536508,0.000391260260452716
00b54bad7e854b2cd5c060869fa7ad6a,0.0003105007124701092,0.0,0.0011104833305477175,0.000895541973334975,0.0007263392440297651,0.0011646283138880206,0.0035745552166527896,0.00015184126817158563
604b0986d869351f5e29482918fd47cb,0.000292206978588195,0.0,0.0,0.0003506898575293401,0.0002746547977582232,0.000381364036391543,0.0,0.0
63babfafd220027d771b816af9f0ea90,0.0002835208683507318,0.0,0.0016419219792035158,0.0009612742776535244,0.0015473855888949787,0.0008505254504789683,0.0014519796790856642,0.006336467284490908
5c32bb398fc5de9280fdca8678b258f7,0.0002736165640341638,0.0,5.164030061900311e-05,0.0006190494379322048,0.000555613880700414,0.00024976403172081,8.906802660865692e-05,0.00021741630466229136
04175f386c14319829ffb23d5c188b2a,0.0002674141893415353,0.0,0.000420991758046603,0.0005260547272685861,0.0015235588940734704,0.0007001506722330863,0.0010360517437185933,9.608906573277076e-05
4999766a4e4c6e4e8c6a06b4e74f78d6,0.00026732976306987385,0.0,0.00031865570906758404,0.001885422724767469,0.006143205796671416,0.0012996605429527674,0.007019094318106902,0.0008269451193242564
22938df8e232d3f31729d9558a99c5cc,0.00026235465527417803,0.0,0.002688128637716357,0.0020854068010355276,0.001354455286568074,0.0024344300740284956,0.004622543553075661,7.81822852268414e-05
c8e3cc6804adcca1edc44bd1530962ee,0.0002466037754000037,0.0,0.0004832440632235646,0.001390793269438254,0.0004372385287633664,0.0012502917326567837,0.000200302320663139,0.0001029990587733937
044af62ec3bcc85c4131e7942cf9c50e,0.00023583165900920955,0.0,0.0015898079572568568,0.0032948546808790665,0.0016132093692638359,0.0015786295669486664,0.0024436441402104834,0.0002148425885074525
a3a390497a2e86c5333f079849312e54,0.00023515513912129111,0.0,0.0008712053461804405,0.0018942715178091572,0.0014258105551697106,0.0032629054303374623,0.00039977937715353216,0.00022629205452877872
fd03dc4a602424d5f2eda8a3111997b9,0.00023422405050340953,0.0,0.00024313861592264075,0.0025730768249554144,0.0005032269704141059,0.003260548154186596,0.0,0.0002552303145205235
45578833b532dd07073502061a63a357,0.00023122573025552326,0.0,0.0016671320489496978,0.0019334503111462069,0.0018146544298659633,0.002093426975828888,0.0017326603312823252,0.00019075444137300172
6a9d95fb4f9dcc9d3ac5b5076f2dd911,0.00023046361832868026,0.0,0.0003444990304951254,5.35761717677767e-05,4.3044202336862444e-05,2.1549420987267063e-05,0.00011060993328238085,2.5762009799820655e-05
2e7b8e0e674c8f20390203310d34b401,0.00022874257099458423,0.0,0.002300060176480784,0.003828267917203269,0.0023076174893942826,0.0020771022695287864,0.00286002416217975,0.0001771579318993049
8df13636f5eb6bf9d19c24c9acf7c3b2,0.0002240178088614284,0.0,0.001499176312851436,0.0011974601643000723,0.0007462122481230239,0.0012508125293123821,0.0022682441264728088,7.173515921948249e-05
8c3c0e78d2a495f9c687691d852330ef,0.00021363003246365855,0.0,8.897286877571464e-06,0.0,0.0,0.0,0.0,0.0
3c64d2c93b904bbe649adbdf95109857,0.00021227586358304643,0.0,0.0012477887878858803,0.0012848144472042214,0.003236207252104959,0.0016974704506532896,0.003222808713923456,0.0011218699609806442
44f723a72bd6d0ef0d6b5826a9374824,0.0002051321899137386,0.0,0.0030439062370031804,0.001599170490632393,0.0034150354097315268,0.003125986483384807,0.0019629763036974842,0.0004741428112461862
b8b40b27de71c8a3a280c0439d4602b9,0.000197393995227641,0.0,0.002703006516238672,0.0016105326879414302,0.0037358543017408873,0.001913561626258244,0.004467941838292422,0.01378545688712824
895adc832e046e360701723c55ff27aa,0.00018119256100570052,0.0,0.0027121141307718914,0.004301164811823607,0.0020092092732147313,0.004012454878141474,0.002135896955080841,0.002208599179670535
5884ba3b77d1ca02c85ede1afb2f1038,0.00017897505359381772,0.0,0.003251848602415535,0.0009842679253239865,0.0006507748209024421,0.001722047163742802,0.0034002150676370434,0.0013558703811119214
6922dbdf21f7ac29c02339f0d1daefe5,0.00016793755981812434,0.0,0.0015277923509255896,0.003899166336944994,0.003120934918050782,0.001331405285993771,0.0027043112223072508,0.0014518210201557838
47089eede2228691db261668879887be,0.00015923886570864406,0.0,0.0013453973337674598,0.0019046620071386413,0.0007864194402296508,0.0010404554146603506,0.0013085663739257785,0.00017962000214715067
ffefc9a0aade9e50fcd47685c9e1454f,0.00015567583897978704,0.0,0.0020144995808276207,0.0011778215629183566,0.0007809759968643758,0.0008526307575458916,0.00100892643787367,0.0001611135703701651
f0953f493d78d5d9221b12662e2d47e9,0.00014971356554072956,0.0,0.006984584671638481,0.005925859729776795,0.008096422982297343,0.0074050304922813875,0.003933481097458535,0.013166113231290808
65a5d1f9029377590e3f9d5e7a56ab52,0.00014661253261293112,0.0,0.002736509878093682,0.0026305118001591545,0.0011329382030599803,0.002963318409558385,0.003964549703465236,0.0005217723876426845
85567221a03fab3efa3165816853f08a,0.00014234601671271794,0.0,0.001238872043201637,0.0002852041860447141,0.0008798020084126717,0.00084633993157417,0.0005272053756839983,0.00018779556539629284
d447f9aa9654dff8fd612b8e60f96949,0.00014015859295586476,0.0,0.0,8.049069174569181e-05,0.0003756618878605123,0.0001641151095003793,0.0005126391840407105,0.00010303283397946121
d359a15f60da1cf986d8bbceb6899f0d,0.0001375499964640158,0.0,0.0018113111130326396,0.006195860106945005,0.004164153549629942,0.003914136166247888,0.0052669951247841275,0.0005177178090868988
b055956964f80923291c9aa4aa65b496,0.00013379324719277197,0.0,0.0011174660073565148,0.0003962565756136734,0.0048868649611669345,0.000573246367553359,0.0005322739452350836,0.0024913639735094912
0f13999694f89cf7e19110ce075c78bf,0.0001211081977085789,0.0,0.01458114683145802,0.0018802482072379746,0.0019879035526973988,0.0024193132493909243,0.0008784294317791986,0.01169108878217994
bc4c9e4057597780a7ec1079e54613e1,0.00011652121868787176,0.0,3.237170581686838e-05,5.442340171980693e-06,0.0,4.035330647413274e-05,4.496390955406776e-05,3.312194305858329e-05
e3188d29d0dea6af8026254b6b5125c2,0.000115058057389244,0.0,0.00010726880228779771,0.0006231880043393523,6.965714384264202e-05,0.00033867643411112904,0.0005897582941775206,4.503699964311626e-05
ca3ca7ed5903208edafe1b1723646db0,0.00010754746228577594,0.0,0.0007632639326582226,0.0003904245330516497,0.0024387994365295913,0.0006811260214298339,0.0005652825282527025,0.000444011208574695
6920e169494f5b165d81beec65f4f0f5,8.330091410678539e-05,0.0,0.007169676967741062,0.005862408155435329,0.005540559371163787,0.003107906502482037,0.0026683482889114595,0.001376902255505101
30dbc0804f35617e0e830cbb007f23bf,7.974434902979255e-05,0.0,0.001642704977228808,0.0031738233854743227,0.0017455465201366741,0.0020613078741824825,0.004842218928754275,0.00010070572167799536
5ace64f69f21a48fa88e2b55e81768cd,7.800220589865121e-05,0.0,0.00025967691317213635,6.691302229923862e-05,0.0003683308827106039,0.0002967300301814423,0.0003702128625986195,2.9453102812342103e-05
642c2e7aca66aa156bc001dd6adf6499,7.772837509161765e-05,0.0,0.0008040276606535662,0.00027243809817231686,0.0005320170728620222,0.0004757367827150882,0.0005624324745111736,1.3050466045632872e-05
dba8866b9323bd640d57601fb02cb727,7.706473137579424e-05,0.0,0.00037830781526467693,2.9655865766116384e-05,1.0083949431674623e-05,4.5934371304924765e-05,0.00017401566449381104,0.00015483277609207695
64110c785b3791610670b71ef6ee4070,7.561871667222774e-05,0.0,0.0006395294351883399,0.0005734299963138659,0.00011912746123033803,0.0004252320432308394,0.0005141541885797427,9.142826987833992e-05
b552b50e234762fd89820ddf8d124627,6.905596209896683e-05,0.0,0.0,0.0007372742926836912,0.0,0.0007078102089536023,4.684520870768359e-05,0.0020417870091948664
9f6249d2e2ac92a121f4114f62f0f228,6.78270076162664e-05,0.0,0.0033118551196815752,0.00258879061815469,0.0031266022068060797,0.001182844831720309,0.0006846405721635426,0.00017616123101700355
2d6ae91a5e4f7c2a7a8cb4117f76a72f,6.525146648982947e-05,0.0,0.00083407856759345,0.0007814499705746984,0.00017424488338746698,0.0008520599249669705,0.0020848229115023064,0.0002887959592429384
94111df60884404f16caa7cada6b7034,6.361903715003529e-05,0.0,0.0005017297759878207,0.000922881650361818,0.001017158396480045,0.000581160547172688,0.001232654878972026,0.00013169551505515188
9dca0e77ce0f7d027457c9a8eba1c415,6.0309259479618315e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.252709917489079e-05
5053e8def81517e53866c29c13046dfc,5.543469757058032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0cf9e66c1f12de778d5df3c627f671c5,5.516944217982839e-05,0.0,3.006569530590525e-05,0.0,5.6460236166343146e-05,0.00039426883568121024,0.0,8.06536204332068e-05
808156ec471511160dffcc55e8c7c3d1,4.367393433044985e-05,0.0,0.00010675073139637495,0.0003638633518285366,0.0009115296306972843,0.00048610113464099916,0.0002338621508843647,1.5158779028852926e-05
abd34643df4e48940286e05ff8518132,4.358713703795468e-05,0.0,0.0019713435546132043,0.0012386240866536428,0.0001372860111296621,9.696503172193656e-05,0.0025285124626770834,0.00022480575874224204
943f5fc90f4919ae6b18b4f5141d07b5,4.2219630761326115e-05,0.0,0.0013654786624795988,0.0007199727424100012,0.0003745434294128391,0.0004202245477435793,0.0004564207912523196,9.804717083189677e-05
4f3072b7ea7adb7033ff55f86e123696,4.0760546385866154e-05,0.0,1.4022687982918602e-05,0.0004713623195798703,0.0,0.0,0.0003708134399408821,0.0
fff462d0275834aebd688353533f820e,3.792118949810916e-05,0.0,0.0020819279840553952,0.0027858665195939964,0.0013213926203566944,0.0014327213857445581,0.0027737149787155657,9.065026262613232e-05
903496fa4829e6e2a8890892d8c2785f,3.731042399919325e-05,0.0,0.0,0.002004531935128794,0.004461553920337228,0.00035954197175362175,0.002686614064905656,0.0006710568048845052
7dd273cfe05a5c5e224f299f760201cf,3.615830964552585e-05,0.0,0.000521807711913744,0.0006237177886879702,0.000497070891036895,3.943307691615435e-05,0.0004560821549233368,2.4830257697137783e-05
406d8f0b3fab9b62fbec2eaf8358e100,2.979020454160812e-05,0.0,0.0015309228437236561,0.002210796704754506,0.0016283005174449377,0.0015066871986591766,0.0009980248504029992,0.0005449963986008406
ad584cbd56af4950abc116bf8ffa5bd8,2.2831534753807657e-05,0.0,0.0001126746799950437,2.126173521402407e-05,9.606483395577314e-05,3.8689978383552846e-05,6.403573705032485e-05,7.852308806765008e-05
b5150a3f4068e60f5f11a66a68eb469e,2.2691523180886604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025891168839823
4907465a9a7f15f4b5bc3fd185137a84,2.2556736523664793e-05,0.0,1.5365943228082614e-05,0.0,0.0,0.0,0.0,0.0
19026183566db7ea1ad9b200971335ad,2.2453880973990217e-05,0.0,0.0005576991636594088,0.00042838459403699166,0.0002045505754447771,0.0004386189759102345,8.735656902487122e-05,0.0
028d47e9351dbba62b18487c63bfc510,2.2440119028927318e-05,0.0,0.0018157371572842553,0.000455598201555385,8.052037319708358e-05,6.414209471879125e-05,0.0001507039906661323,0.00040091082822043324
88ba5a3448b65c4962dadca292f23601,2.0672822137672032e-05,0.0,0.00019672022696243284,7.155110596383197e-05,0.0001261240576769384,0.00013177272941710695,0.0002676188550532073,9.282333784258026e-05
c8d754a85bfcf701673c917b6a9bc1a3,1.5210852839588069e-05,0.0,0.00012142980856330745,1.0769230769230774e-05,0.0001484094899417515,0.0,9.586564991120003e-05,0.00011080042493338038
a8d86a3b8d16931c19d4d437854b01ad,1.3083715332808243e-05,0.0,0.00053371797611856,0.001466277562318846,0.0004029655568967572,0.0002740904208225953,0.002709501011947004,9.72318880101282e-05
4e83ac6483530dca14bec72a3a8989c9,1.2410393780345232e-05,0.0,0.0,0.00047716182670903465,0.0009203663171850182,0.00041906422491650174,0.00023285490323477907,0.00017762808819762177
1765db4ce17a3acf68c70f030f1c8269,3.331138791506943e-06,0.0,0.0008278383102825507,0.000424066150134769,0.00020270216181135278,0.00014784954511565517,0.001089661127776906,0.00021622722293503443
7cb48e231c77840324919d2584377b15,2.7329079393724614e-06,0.0,4.786887277934532e-05,1.933649289099526e-05,7.988413395864953e-05,7.744514809061153e-05,9.220406504547167e-05,6.958806929127177e-05
075a1d46bcb4ff0ea09cb5f5ae87f653,3.6209127139922424e-07,0.0,0.0005781845145570543,4.431461442477668e-05,8.49420849420849e-06,0.0001825519840447432,0.00017626237288141498,0.00039558342188843697
fae2188b498fe7a428de0d4521cde253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e15e2a96c8f34d38fbca88606cc8bbc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ab457184ac51c2836808ad396be9bdc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ac2655588a643defc30174f6dcd5e40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c26c1910f4a5624d34e527f88a1d7ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07586913d93a70ce3872c138e654a819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a49d866d04bf46bf7396b4e8388ae844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b54c80f1c09c6b7ff0fd5692cbfb6805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f9f727e34c48ea2d2d68e6fec13306b4,0.0,0.0,0.0,8.705011399748534e-05,0.00015414297284970936,0.00025665549436940365,0.0,0.0
69fdf099f640d9ede67c9a4d96fe31c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b7f3d4fdc7e3384f52d6404af6c846f,0.0,0.0,0.0,2.739064200403727e-05,4.2687769847906906e-05,0.0,2.3357094861809888e-05,0.0
96d4fbda34c0e75927037e88bef5f2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458b6d27d791a880f71e83517cb073f8,0.0,0.0,1.505720646434967e-05,0.0,0.00035200403148052305,0.0,0.0,0.0
d46e2205f0c6ecf67b51f83d111c509c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fed12d6a0c33a07ac4a58477d0989b24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17f65d7f9f4a4a192468e0740d21d06b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68e8bc7eea81ca0258dfdeb020925dca,0.0,0.0,0.00039021083711975464,0.0010134604423648527,0.0,0.0,0.0019806858039401716,0.0
cde7465534138f29d66ef58c6f8b8c2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436c589f9a053c8b628ea240eeffeb90,0.0,0.0,2.6045315037715823e-05,2.8741203075903544e-05,0.00011256097635182184,4.760125594199673e-05,5.148731552723982e-05,7.471335262020313e-05
f9de57856df47feaed445e293fcb88d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75d49ec8408eeab1c32b95245f61567a,0.0,0.0,1.6277442880214032e-05,2.7894471517392023e-05,0.0,1.725048406970602e-05,2.022056765380956e-05,0.0
f074814225b62798cee2d908ab2608c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b2643271fe274b8dba47f0b15390c87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca527f2b2b745a618c4c486f18a1de58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54b64017df438882505b225820b0cd6b,0.0,0.0,0.00037170481122969186,0.0,0.0,0.0,0.0002545337127026737,0.0
3dba26a6f832e9adde6980d176ac10a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ff50bb23e2dae4fd8106c2008d9077b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e85b7174cca7dca5a0c33c0ed472a99b,0.0,0.0,0.0,0.0,0.0003784766515101468,0.0,5.825742555301164e-05,4.73887814313346e-05
4ed9b03a9cf9366629acd8f2d9f3216e,0.0,0.0,2.361461872761047e-05,0.0005478150838382247,0.0002901449058773903,0.0,0.0003479325867804138,0.0002944811989961492
f5239a4c152d476bff4149c7cff9bb77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8bd37b70a6feec95971a1d5b1a4ba75f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7cf3f18b8f69c500379d537207b4d81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0423ba13d6d112d8e8bf78269d1db7b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9f70ddcc82cc2b72a3e9ddc367300f92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9208048936a7abe7ef59466d52e44e9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cb76ce3c9488571137c22fd5d6627d9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abca15865067362902a082b026f9497a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
