,Latitude,Longitude,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationGeneral,Temperature,Salinity,Season
c7d213479ddecd8d331de4241d090b53,0.0026141765924496303,0.0002534721927449484,0.000810754504303948,0.00042991295412847606,0.000523761659800217,0.0009915783774516324,0.0010426420632552544,1.2775323634236811e-05,0.003194466247426131,0.0008655072462449945,0.0005668488133323937,0.0005582346592179851
14330a554e220b486f9fc741047847b6,0.0025994739366882566,0.0016170365546928187,0.0018297742819038294,0.0012409503588538702,0.0014959645881550804,0.002586124380904924,0.0013787153638378784,0.0006155229620669109,0.0029138544220333787,0.002725147788867967,0.0026013750787020986,0.001991263491161139
2d047c827fbb60822e301a1dfc471b25,0.002502218439367362,0.0005920204190529689,0.0036651124944842863,0.0016242462105383396,0.001402661851928042,0.0019875208663955738,0.001852741338888282,0.0018153351174491931,0.0032736006048814013,0.0010578216414055832,0.001193017317459484,0.0018236803033043114
4e1d0846cf8beb1cc62529ca11385e01,0.002486795746266249,0.0065504649055589375,0.003708806685888897,0.002619698954062138,0.0037878574451058454,0.0033553376874065504,0.003042867866620155,0.002798298490410505,0.0026457723379819022,0.018168594552773847,0.0008771476266340887,0.0034094118002955262
ce3a23192ca89473215b683e623d150a,0.0024521046326389426,0.001037220348155934,0.0025830083807420346,0.002261607024291887,0.004610451196370356,0.004103325632807837,0.00377678078514731,0.0007064906741305162,0.0031120115009507913,0.001478910835489842,0.0006380991639224942,0.0039687760227778025
3b0c44a3e44a7aaf1ae1393f9540c9f5,0.002450622711708858,0.0007748750098954647,0.0030358062134158877,0.0032218069884234445,0.004114092252685603,0.0031916691313045673,0.0028167520518002057,0.002119648335560146,0.003143797231998262,0.0007651899591610273,0.0011541065279069781,0.0060637079448472905
2a54170626b694b9c0c108178bc958af,0.002445105165494518,0.00048688286985269763,0.0009194551375820417,0.0008794883154221859,0.0010422237061070577,0.0005150439735101985,0.002073137081091034,0.0003385206173647663,0.0020136070854006503,0.00027045509977992495,0.00027755845933128515,0.0031117496326610638
85f38de8c8f519f31ee060f33e23903d,0.002395713275433859,0.00192055286114773,0.004020202558433616,0.01123063475444068,0.009272620513999139,0.009767978764400357,0.008913748110254256,0.0009814786406368184,0.0057424037178793064,0.0046680210577447956,0.004108440704321506,0.008213623577271206
93f4759ee1ef07206ea55f98d72c9acb,0.0023717701372476573,7.577074218147692e-05,0.00031892200365831765,0.0011183125465631584,0.0010389740196411928,0.000726884710251557,0.0005989975222221612,0.0002226008285355684,0.00022011352449232278,0.00023162105632479563,0.00012634423337064442,0.001239725051394005
92be3799028338c2ab126a588a8de56e,0.0023441071659684883,1.691424897271332e-06,0.0,0.0,0.0,0.0,2.3244282312042006e-05,0.0,2.6608961215084146e-06,0.00048796542527902904,4.94299726308295e-07,0.0
2ac2d127e31057c3e577969e452b9380,0.002338587040765008,5.878083521156503e-05,7.941013878533967e-05,0.00021545366327823488,7.143755520430389e-05,0.0002095308755382225,0.00017026871209534992,0.0006016564790395727,7.812531479225531e-05,0.0010243888294103598,5.36043288123872e-06,0.0003919444870737965
d4ee129cd430fc9ae9754f6254b7bd4d,0.0022801811484181706,0.0007293482214667517,0.0019907786793061334,0.0023799063254687004,0.0035104707868516497,0.0034576480903408292,0.002769049813999523,0.0018559487482637028,0.0028287733595019527,0.0003137573012765467,0.0009093647643258492,0.0022452191816554976
b8d5ee9b23b3320ff6b387c20157752a,0.0022795209179251185,0.0017975740440378059,0.0004970124916993645,0.0015884231844223915,0.0008388788059973266,0.00094591673970165,0.0009303251674612715,0.0029606360703936007,0.0006022240236399906,0.002625782815034899,0.00012758610127473226,0.0016610912111945794
caeb14c1140ca05c813252d467d8a54b,0.0022202384679785797,0.00435668258788576,0.005299275191929066,0.006639307297843021,0.005155988663316099,0.005342046487267565,0.0038294014624698745,0.0002689188785296104,0.0034658939546327737,0.0011935177981866546,0.0009399628985637266,0.0046599509358037925
134b5e847ee965158a6a91e356998921,0.002192151908643926,0.0008859161510293145,0.001218614001417013,0.0007459159098138478,0.0007860560844415166,0.0010217153603895442,0.0012630050824209529,0.00033433717946945897,0.001323259538792223,0.0002573961381942914,0.00045696031321051207,0.0017504789058339525
7f77691ee7ffff39b4522d2354e462e5,0.002184172403083654,0.0009640890278921802,0.001955512383249037,0.0007937843879301924,0.001973973553131122,0.0017705873391591104,0.0014557937345619561,0.00016223953306623474,0.003008696261049494,0.0003364063809581187,3.4524340361845875e-05,0.000604775929817539
c40fd3157e5e74d80f3d62159205991a,0.002154221078102935,0.011494611458212017,0.001528720526435259,0.0018707208438455878,0.0018254111803597264,0.0016885574745374807,0.0013896848691272556,0.00036534039449245045,0.0012118345096202017,0.0014761700091370533,0.003450265449401757,0.0015496825477669428
8c2232dc3c5885d1887a20a05ec19727,0.0021447483287434753,0.0018510981911282415,0.0044442525385006764,0.00471996443382409,0.0036744278613900813,0.0032913475299369195,0.004589350952673833,0.0016890361136761341,0.004939693639134968,0.002821224634211116,0.0032642702304146866,0.004219938994181782
897c045715b95f681afcd20e7dabbd5d,0.0021305357006453723,0.0013338988846811732,0.001375601792143207,0.004025789374728529,0.0014813470799296762,0.0019924989219117085,0.0030364748025325,0.004352135150824292,0.0010947771421024788,0.00039312777581674554,0.0002061042840072941,0.002207979365430053
62e560443baabe436d07c65699615487,0.002123463218123204,0.002371050150296626,0.003956805390405704,0.004932893457341296,0.0034506120282933143,0.0045073664405819915,0.004978915459256265,0.0017852342105957389,0.006769272495327444,0.0014434445686995025,0.002115915615354887,0.004237150587333806
04261ccbd591e112e5303b941a54dfbc,0.0021168194549571035,0.0012903394767053262,0.0024548918687316065,0.002703735234312267,0.001531807336597643,0.0024854030549171942,0.0020085946676058303,0.003981277647910575,0.005219028884691122,0.0012800442985158376,0.0022926926304821763,0.0021431238223025887
ed94735d62c8c7b84e45b29aa21abf68,0.0020894520390679337,0.00022565553900380901,0.0032420171006899805,0.001603809789947143,0.0022767542146917507,0.0034901478594786344,0.0024328617640306267,0.00024009779972770045,0.002916525174208773,0.0004587865403436813,0.013167096946145354,0.0021639813416585354
f3052dace0eb87c3b684d70c9e1f4f06,0.002087507431821078,0.009645053457818376,0.0027406820600231205,0.0036957514456123,0.004823847527426916,0.004676820599832995,0.0026235385847029487,0.0008859401465991583,0.0019460103455185675,0.0016494926565439865,0.0048945967262321016,0.0040447961334508726
9e722d9f34ef8d22019cbdbc138aa392,0.002056329019032295,0.009920739015825847,0.003161230392911584,0.0030641963705689175,0.0033410932989340852,0.0025615360131683055,0.0032769199710973316,0.00048567289262206587,0.003949421978356201,0.0011304725902570162,0.003134212066122605,0.0028246930597867997
cc8118619178bbd6883c6d02822e64e1,0.002039323846643742,0.0009939915268301941,0.002878802424822937,0.001688569732124383,0.004056233639366966,0.003338494100148025,0.0026448398226074734,2.0877031779747714e-05,0.0013436891360340804,0.0007167606773460912,0.0021390123566774628,0.0031077946003648486
605447671a6c005fa2a6b1e7fc492764,0.002022641178428844,0.0034083023629889915,0.007559810984331258,0.010420749362817776,0.006990240118896852,0.008293044168448145,0.00581396596789194,0.005978383586418107,0.0046457947919558845,0.004081231120336376,0.001791579468821704,0.005782724518902347
bbec8c6e0196ba6b7a34b121406e8ae1,0.002014242168000289,0.0023581779282984892,0.004677330713443479,0.003313907072255864,0.0025242530461136504,0.0023769144150121,0.0023974608208703896,6.948791219894768e-05,0.001992752783478166,0.0006439870999258522,0.00048531997644850425,0.003128617091108567
bc76e6773fca1748d7a431c8c47a02b1,0.0020081927104703733,0.002494214672507864,0.004482945726113299,0.005981087926541194,0.0038666157437543067,0.004532495498425164,0.00458673849686353,0.0011441163236851522,0.004818521342099752,0.0006430765930283114,0.0017207061511767762,0.006677465865507058
1886e6e590955e6c8e239f5c4322a771,0.0020040738312643346,0.0038230792521142206,0.0038074228428399116,0.004545772014022469,0.004412528571129607,0.005139339980552707,0.0049872874119492126,0.0011070975402354365,0.005361838616043346,0.01734131911045992,0.003667416523788259,0.003599645251790644
a08e8d8781571fbf64ddce0c7e795cbc,0.00198390826392379,0.0007869037110459048,0.0029771554311599983,0.0023110510606094287,0.0019779409321734197,0.002646480709465955,0.0030299155532353874,0.0014279833255527066,0.002972307738890979,0.0008840786608131108,0.0010397427281012364,0.0020335870778713174
206d23bd5097ce1c7c049ce818c00474,0.0019078893505958393,0.001265067903747592,0.005776305415622152,0.002502213509267742,0.004028395148885944,0.0033741031071561505,0.003831386223878873,0.0007144287839371768,0.004467276868179196,0.00045537787730880235,0.009773589021760794,0.0019398643925526168
4db7f11e7dfc4ef94877b841aa483d47,0.0018948874543473315,0.01222439958711359,0.0017377222181138223,0.002928719350084369,0.0027397500016248365,0.00265599422115424,0.003334880704901555,0.0006703517966404385,0.0022934070170185523,0.0013968319159743609,0.0043026981933122,0.002539737156974387
cebb85b36c0242552b388441cf04a45a,0.0018881729340084923,0.0030555593394642508,0.00341318250711284,0.0046603605209713595,0.005517230716437796,0.005277478302676711,0.003619787081780474,0.0027305247390121785,0.0029915008132393394,0.0021743588363801435,0.004040000189321626,0.004067057052738671
3e57ea78058a0bdae13929dbb7c89e3e,0.0018375513876329368,0.00040409605842730754,0.0004226762394204503,0.0004547468664764415,0.0008935885576192489,0.0006900265570211097,0.0008711692394855591,0.00014165191706454346,0.0022741334268500386,0.0001582467274115118,0.0016702656312093578,0.0006413544104466219
76b62d96084e6ffd8db6cbc528bf4dae,0.0018182617377615858,0.0022450594378365324,0.002183961592263718,0.0021274195983757285,0.0021620081515546217,0.002119617707997856,0.0021019800298246022,0.001627679852816323,0.0011324076386816213,0.0006963727207751294,0.000977247528059607,0.0027477470720790186
fa3724d3d3fbfcc378dd9bfd59bdf55b,0.001772315610283241,0.0023821589406709076,0.0011155754685719063,0.0009384015170676933,0.0018895339053060965,0.0011131393434316824,0.0011539639289131363,0.00046782904192209097,0.0005406752293364388,7.969699312244792e-05,0.0005421203641578318,0.001902403879380087
2619110d4ae4920d3c830f63ec19d4ec,0.0017583913148428894,0.0005717009782820081,0.0035770113311577537,0.0019249049104463527,0.0034084770127677058,0.004050849510482485,0.0024820802813533076,0.00018285960572067414,0.003977275261423202,0.00020084822696315058,0.007360834994091575,0.0038026021874043893
311a0503e17a3ec987f1f3f455fb461b,0.001752486230419577,0.0007583501795075943,0.000795509986900323,0.0026741820816521605,0.0016164881546201302,0.0015173837364280216,0.0013496256164785285,3.275520031319596e-08,0.0006891877307198263,0.0002090282355780377,0.0002694506160163075,0.0006229600745287667
a562b4926ab989d46a1f1736a1e800e2,0.0017029516998521082,0.001023590306618385,0.002960458158097212,0.0018244544894790865,0.0013068440189254321,0.0017492009540049642,0.0015296085595174242,1.0161377901701532e-05,0.002988245442638232,0.0009364407844563353,0.0009146428191361597,0.0009700485001470405
2a208d6b93469960d429fc9fd3701934,0.0016903587063473054,0.0037564134308098753,0.003082558383199798,0.003907124558411284,0.002675700044597364,0.003041879549752864,0.003661430909335603,0.013649365757832543,0.0029201668207745903,0.000753296732589909,0.0016646458107028134,0.0027600347624479747
a3f3094975e7ac99d3e6f422d6e82676,0.001669525920095642,0.001508205668516589,0.0024976746773379696,0.0020437259892931397,0.0027686835047297602,0.003151661498906153,0.0022034608233530493,0.0009873913072538122,0.00353099942126548,0.0028061148759964843,0.01357543715460684,0.002841078051281021
c7ae1a8962b4add2c659bb725693583a,0.0016516495626058417,0.001109059292195516,0.0017710400466065706,0.0057050008954097195,0.00464147280154764,0.003075141430979956,0.003933511769683957,0.0003167165635500701,0.003099664702193007,0.0007442126943134651,0.0011034019498768913,0.0020484506193243217
d67c56a893a66bdb2c1ca295ca2761e3,0.0016167236662771767,0.0008311400720154925,0.009161971775453063,0.003470673922815,0.005905739630122402,0.0035868533505564243,0.004206811105467296,0.00030836158452385016,0.012887082424116892,0.0026345545876580796,0.019718449882346303,0.0029501495361527225
128f2cccb98ec94130576517025792ec,0.0016152535171523432,0.0018587470954872978,0.002887181109053268,0.0050450444839889195,0.007204368485888315,0.005150665480577595,0.0051993640744949395,0.0023193774892170914,0.0020591014781562895,0.01595587648341633,0.0036274480396126896,0.0027277704679430476
df0cdcc505d533b90ee541b05ca0d3b3,0.001612008461804942,0.00020025952043860085,0.001277037906259657,0.0014008081809703543,0.0016949708346250668,0.0021691737729435463,0.0019050660870893305,3.6472473865213647e-09,0.0010361000175304197,2.4386978650268497e-05,3.439691622749352e-05,0.001977764436795902
77b8707146ecbcebf9c3206fcd803b65,0.0015483883764795794,0.0001672970598979736,0.00046274412386081875,0.0004216641119540592,0.0007953634135995367,0.0004937532883967621,0.000520849326529402,6.757475092703449e-05,0.0006037791468456639,0.0019441706844386772,0.0006453100841686678,0.0006148176289662974
b1c4cfc6ec3ba6b5dbc658dfc33f28c0,0.0015257172278105946,0.0022117033711533504,0.0023929751569297993,0.0015129438729430493,0.0035095774001247105,0.003723644998176453,0.002533557012524154,7.028242454051036e-05,0.0022978798216162,0.0008798986508514851,0.0015070858660970981,0.001524589023131349
3fadd2b19254da051518268286ecc665,0.0015137066392017777,0.00020851176808614228,0.00047877811437264944,0.0024093796446695718,0.0024579045672547847,0.001736173842156256,0.0008759996942239753,0.0006426222285014007,0.00032435432384355766,0.0010059111142542868,0.00023634594994303876,0.0008953109163322741
e792d079a486a3244ec30ecb758cf11f,0.001506866241292143,0.00010380893591478944,0.0016990797381033055,0.0014804284739439956,0.0028412032001581015,0.0019508307743084394,0.003750810136325536,7.852899456377466e-09,0.0005853667826865039,0.001329289053505543,0.0007274492630888759,0.0025034659963105825
c241d1ad8bb3a1313344450af858e28f,0.001502759375906318,0.0005686832095241191,0.0008890856874454223,0.0022865288940633077,0.0006623771341768245,0.0005821843829294396,0.0002794060161704298,0.026593045595265125,0.000792032568246655,0.006203034866479917,3.660950484341841e-05,0.0006727980059274319
32eed1f66b9e61c66b01b1a009ac2439,0.001500418349094612,0.0035397746681506683,0.002620938079602198,0.0032235392125078825,0.00416758212026744,0.004166165440322265,0.0053526090606042746,0.00014775480771676947,0.002145521880082199,0.0010556808128469651,0.003666882248666967,0.004141579429552724
0c40a48d88711b241b42723bbc3713f3,0.00150014189242178,6.261639141991485e-06,0.0002903872739817214,5.948604796732705e-05,8.537346227410394e-05,2.468006903406506e-05,2.6614660844443305e-05,0.00031296487245217295,0.0002806663655308508,0.0008697537271336296,0.00038354426396939803,7.854804754655592e-05
e357c9068eb69705ca1108cdcb77d01d,0.0014897494238981315,5.8031403852235725e-05,0.00028732750454746184,0.0012435888197348255,0.0005628002537200127,0.0004901996011305702,0.0004890513510068071,2.034962376144086e-05,0.00015630132901718594,0.00015415459733318757,0.00027517681100125766,0.0011764309901728287
85a4b9ffc8a3beb0141635d0ea64294a,0.0014660065898509519,9.506731014115245e-06,9.20017625016411e-05,0.0003013675995474961,0.0015238235504465934,0.0008790730505956772,0.0007050264459722857,0.0004555399508145738,4.179776725138281e-05,0.00017975540036766098,5.300977534361809e-06,0.00045778277481679607
2453b92d32945e77b8f7e90aab5480f9,0.0014277623532481904,6.936761397856629e-05,0.004720452817890031,0.0010522082710411674,0.0010530000344015223,0.0009142604522373945,0.0014443523959320873,2.0029174092807682e-05,0.004191503479378751,0.00015953659417813435,0.0006654274979697826,0.0008537614783606169
ee077484ad90d217a08f201548b98df5,0.0013757365544632416,0.0020916015347221756,0.0007298057686083447,0.0025991943506404186,0.0010745358958462509,0.0013515594625916278,0.0010822243339079142,0.0019487529595237098,0.00048132016669112974,0.00030793051018145984,0.00018928669054430147,0.0007006149843337904
db536e6e615cbe1cbae17730be4140cf,0.0013719114298615144,0.0007419101645470181,0.0015934001273054668,0.006226404968163472,0.004509634706394087,0.0033683164867682946,0.004648254167812786,0.0009114977424507755,0.00243025934404608,0.0008622636634744051,0.000933311737432,0.00411263022952973
c761694a7f4a61bcc0779c31e7d4a133,0.0013684741486629493,0.0017940800638893894,0.00026734951073999365,0.0005442112504464281,0.00021699741533237867,0.00016015429611562797,0.00034019379957968347,0.00011226912406482323,4.9421604213429696e-05,0.002349179654316536,0.000747520759811475,0.00031558930261480357
ded96880c8eeff3c3b0734c94114bc0c,0.0013643240784647658,0.003070886861046666,0.0020226401120921477,0.0044456189390782086,0.0022853672262705136,0.003304737204642179,0.003270823207905174,0.003905363384880494,0.0022019462610735293,0.0018240029541276054,0.0014399418364136017,0.0026620361092553717
1004670272b50e5fc0a3b6e5adbae08e,0.0013578795425627421,0.00161280187367244,0.0007480512865455247,0.001538905944896042,0.0025235435555305773,0.0028249973136334886,0.001320728206933692,0.0011849677324279587,0.0015011374072904477,0.0027868347577938695,0.0010542279921880926,0.0012429068547659228
3669790f70f9e9eed43163c87a9a0f12,0.0013477754968418707,0.0014842739468535998,0.0031264803009620765,0.0024542411317915094,0.002108464675970463,0.002058273595788858,0.0023032326458755775,0.0008412061151598064,0.003889300928315473,0.0011579082163759974,0.004771742436174673,0.0029798757831370234
528c5c8a8719c7f4cc1325da9295ef79,0.0013327205031640923,0.0009628172827189026,0.0030186365137728176,0.003610790677478076,0.003952778380676209,0.004296914104439531,0.003475994316605625,0.0007848675825759317,0.0036455560389903135,0.0004921115069037523,0.003292899147497817,0.005725428328836971
87bfa03bc4fb31cbe0f60ad3a52d33b7,0.0013314455519911228,1.2802846630242038e-06,6.903667903777663e-05,0.00011263692074378555,3.101357579851863e-05,6.4410585759082e-05,7.130346939041634e-05,1.126694698566442e-10,0.00019192217593492456,0.0008481546250940197,2.4297222079968643e-05,0.00029675163107987823
fb5674265c8a26813d50112af9944ba1,0.0012698548472905335,0.000758597503331972,0.0013500772613460356,0.0020411661236678803,0.002087321554147259,0.002167750320337347,0.00170731522455073,0.002377590449249554,0.0010360737303628978,0.0008157006049933335,0.0004446980099268719,0.004014884977755405
1f4bdd0efdd19729ad9d2d54c9d4d712,0.0012666874759100165,0.0007164858212265719,0.007301164807733794,0.0032339317810071285,0.002458278408969222,0.001855514452141061,0.002616367307922372,0.0014895827912354848,0.006553237139451238,0.0005049009174318723,0.0011023622828043988,0.001986400184392555
749a2ed9296c1e89306dddb4c1c0c63a,0.0012654469899525294,0.00026640003378811827,0.002619809674347983,0.0005423544684403841,0.0007048684088886895,0.002212477902601002,0.000411642199512576,0.002868176006125268,0.0008540390437568071,0.0008093570560950288,0.00014838901914795584,0.000571567739284029
16cf7e36edfb9455c270b4f177dbcdda,0.0012634830551680794,0.0011670229265645447,0.0014011672259208639,0.0005897046592555714,0.000606123222170831,0.000542479642166174,0.000777277946990684,1.1896222168524462e-08,0.00099143914501686,0.0002012395766803238,0.0002334539035465599,0.00039976962109295583
95154509a7c7bc7b7d4ed442914c8cc4,0.001250925542914111,0.0003790703639231912,0.0004895922595276626,0.0008707395001874163,0.001091196818934468,0.0005538072272974978,0.0006411224064944632,0.00023213764145875768,0.0003838485214772833,0.0009528608426795427,0.00023098065701002092,0.001012177430108063
86f05734dcaf25e47cc2bec190d88d62,0.0012327694793137695,0.0008418689661627931,0.002082676063279623,0.002314966191467882,0.00312631177926788,0.002567082639875063,0.0021970634334535664,0.00017830326317527857,0.003224412879415635,0.0012399946239130505,0.0075897743797843815,0.004605292241727315
82e89ef80b35cf5e80cb7c76e24ea14d,0.0012241231473983456,0.0003054373352985811,0.0015753456348979527,0.0008688340225005321,0.001806291565901545,0.0014906038602124263,0.0008356883765149182,0.00017928905738312975,0.0010975975036349372,0.00038152943012074157,4.9928887614513045e-05,0.0008091152470604655
4b2085768735ae8c74f00bcd9bf9705e,0.0011821392892289485,0.0012273513623747268,0.0017490076418628508,0.002018521820402617,0.00154866947933924,0.0017612028148997004,0.002617715594148499,0.00035043443929312835,0.0035009967837236326,0.001075991335465332,0.006994137393861475,0.0013623803911358354
02551cfc6270ecdaee7796ff35560d8f,0.0011786550733895462,0.0007506032991882908,0.0025307271793695405,0.002300137703352232,0.001797793002754584,0.0015512607706476753,0.002304394375520054,0.0010747520044907819,0.001960117129592106,0.0007757714063583766,0.0017954521666860544,0.0022517154558635085
2634fcc3d3c75c1650e436f20b1d84c9,0.0011767525523508518,0.0018748299761878536,0.004129104288709348,0.0011771851147277443,0.0009412921241693208,0.0009189380927901572,0.00029136282012409427,2.7245991066362096e-05,0.003548718287081856,9.530939668306082e-05,0.007629299411788202,0.00045285592734989273
3ffebfa804ae7834b31e9eb7b202727c,0.0011640658849625374,0.002538877259395395,0.006245933124332864,0.004549691504274552,0.0033368818027781307,0.0029577732754634675,0.004513803155451368,0.005577854547937842,0.009149444686448058,0.0006505440792228627,0.002696162507624804,0.0028427565856560884
7cc756b3e57f0392ec9bcff73e90b11c,0.0011638817686280998,0.007641025119607107,0.004118117935817653,0.002989780882268203,0.0026509606070362138,0.003293388241893754,0.0023592972009030756,0.016221266171011536,0.002597421983295909,0.02484581039244635,0.0007019994499985758,0.0025495425003627887
b8635de95d3f6a0cb80b70fae5d2f668,0.0011513554520666276,0.0005428017506417142,0.001978436703971394,0.0062468434810705395,0.002519662113410796,0.0014292271135195583,0.003120927712625226,0.00021295039411756454,0.0015233438870471195,0.0010238121158346843,0.0061614441868363505,0.0015046317396400684
a66e4cea3b49ed188a0493c84c781478,0.0011247513349422395,0.004087209269958184,0.0016432790219709059,0.0023137747982388854,0.003402394913093387,0.005198368944506486,0.0034477917222540027,0.0011486619427639106,0.00169641359985533,0.002596317900394706,0.0010766189775934713,0.002470224000005782
b0324498371d6fcb15d2b84c8fa04500,0.0011128665535695274,0.003300912424638921,0.0019699723379268804,0.0032013353377864113,0.00455416878224169,0.005212744282355179,0.004664616636938644,0.00023979150039851247,0.0027496396476034517,0.0008745271974463467,0.002154586290081284,0.0032865077298565907
7d6e35432e1622b87dc0ff51342788fb,0.0011010752830281378,0.000743599480957946,0.0026495913322919502,0.0031052146806393914,0.0013866507024978512,0.0016695108097213164,0.0016552302378508457,0.0016279043814336884,0.004523184625968959,0.0009305533137840133,0.0008555709314263882,0.0012106861230936562
5f3d65d3481f49a0d56bb7b1ae506cc4,0.0010698737869373057,0.000578663544191551,0.0005435007432976822,0.0006586762235299962,0.0009209206333398575,0.000279159013368336,0.0010636190294807755,0.00011757752469982043,0.0008912187706099411,0.0003716792689573585,0.003447202549942811,0.0003290639671878932
d237af4e571a05e094e52c99933792f3,0.0010537142738134531,0.0017088981309850795,0.0007129188350331402,0.001640414360392536,0.0017591202464472511,0.001656723674390553,0.001854698159209419,0.0007612763464552723,0.0007082904068389827,0.00045358383044384745,0.0004811495996547932,0.0011961259079068054
0a170ac123fedb0c1fa70008f0c08e75,0.0010438981889307765,0.003314234866948507,0.0008308572093749778,0.0007198097737355674,0.0012381135536576576,0.0006229015628539683,0.0008471210581309634,0.00031061795633195504,0.0006761541630125005,0.0006465651737112506,0.000873807635703221,0.0016048191131454307
ef8ca82d1e8c6d13b2f5bc37ec28d7f7,0.001018186003570584,0.0015422277485135124,0.00068447612229623,0.003132958958293088,0.0010829106878384699,0.0013792859636812963,0.0016917054250836084,0.014011119960638035,0.00045608922102013667,0.0005037202446597564,0.0003637840269655693,0.0014516022888875527
e1d616403e1f91d7b4f72d921dc711e8,0.0009973170032710195,3.125344862987125e-05,0.0006782453088632834,0.0008328846990820054,0.00038272148917386405,0.0003484286504820584,0.0005574518217508536,3.3966212088875993e-09,0.0007885291637771545,0.0005414127817761114,0.0002224517570149886,0.0012228514442928584
ef74d6ceb9cc07a73ce3703b541e9058,0.0009884839411834405,0.0006852199959883518,0.0016615928286732268,0.001085338865651703,0.0011651877380069854,0.0013729464720684788,0.001506028104793561,0.00011928100172288804,0.0028598897033280373,0.000322214515042238,0.0011250311345398886,0.001076575690393459
4147135d1beaa751e1fbbb3d5bc41208,0.0009768344497652895,0.0030718183568598377,0.00601849982187173,0.0034659117294050888,0.003835287903301877,0.0034810399506924085,0.004215558115340115,0.00019692929001573128,0.0077309596098800925,0.0013303384645853048,0.0023645956199864634,0.0024048198126881163
80fe6b072bc01a1053ebd2ea4badb680,0.0009464605663790867,0.0007698235390008522,0.0035611406594517766,0.0016689886445995573,0.002198809780039984,0.0018897779061452017,0.0017650476405586396,0.00255519896264423,0.004091269781941034,0.0011890654775572288,0.000794875368596912,0.001752439821834302
7605903d6d482e25be248e6be601d5aa,0.0008991490536892714,0.006075951925038059,0.0018373474337080328,0.0011965517642430802,0.0011522275093186678,0.0018346838094110648,0.0014948832736244569,0.0003932974822938288,0.002178665388412967,0.0004755078744961028,0.0004924776594949757,0.0016128991650467867
58757f485cfe389a8c29e2583c262107,0.0008832246606780229,0.00015243689138490227,0.003447409183718406,0.000528182327438508,0.0011602346379572354,0.0015902340995862696,0.0004463307046561727,0.00035028607287390206,0.005047890125823485,0.0004493399211020188,0.0010350070997249216,0.00045050072506163204
35ae89788918e144536d64071319bf0e,0.000869269267436162,2.29435589849368e-06,0.0,2.7994085240897047e-05,0.0,0.00015627598740983948,0.00011326943017169566,0.0,1.832541004768888e-05,3.915374466172787e-05,0.002289967150123609,8.54727053417971e-06
ba550a5d79aff79b14120982dffe098f,0.0008521001518061158,4.070920927376173e-05,0.0013131778141356263,0.0003684060469280844,0.00032208529117084964,0.00020264932781010727,0.00029916305472975173,8.263056132461183e-09,0.0027733784163607674,1.2454413765982332e-05,0.0005180400622992496,5.8217992352102674e-05
c660b31ce20ce384db80ec71b9a2dcc2,0.0008463596700788839,0.0009998987397643437,0.0017902571797299173,0.0008380379782046234,0.0004281077561488106,0.0006760779893622382,0.0004910272398131518,4.112503268759335e-06,0.0006008058110312301,0.00034722344850087703,0.0005198548294242822,0.0017992242498339791
6821af9bdf324447cf3e8a65cdb4bdac,0.000827965856407379,0.000271315254264992,0.000851831464622705,0.001267955558221382,0.0010184666125109749,0.0008845098579890622,0.0008708368361154087,1.4847924913012346e-05,0.0013013537490327892,0.0002810285389638612,0.00012166067344909117,0.0012101699515470112
7706f485f9783c702bb618b18e67086e,0.0008235563196653631,0.0030516910109287484,0.0015226487362604622,0.002126483741398949,0.0019197638817472064,0.002523475291253312,0.0024214459048906454,0.021969390143228806,0.0013281179502123424,0.01892982423972627,0.0011636110607922293,0.002215239510052195
5da3892fe71dba78658f91d3bbf80890,0.0008124950215288107,9.487774103706486e-05,0.0003344524899631307,0.0011138560803748239,0.001530035980508252,0.0026257029646127236,0.0018729090778229155,0.006462571170860771,0.0001247837484966526,0.0012810750924503766,2.8954789513022312e-05,0.0006297587979174376
da41dade60b54e7a885b38b92b6b3d0c,0.0008086089957583636,0.0019512199488947257,0.0040482266508947325,0.0026055882322953594,0.003187198548965053,0.002635639716757261,0.0027416596129914966,0.000558676404985208,0.005445626964154649,0.0002050375577560206,0.00042205465443514507,0.0023923167677303058
b8411c0a0b2e3729073956f129459c92,0.0008026679181635678,0.004723823604025678,0.006862785597089852,0.002817050334833311,0.009119883780758816,0.00692536976257237,0.006359088679069132,0.0021901258627787506,0.004580677962061422,0.002511098425269391,0.001172160166099006,0.004592699083004559
6d4f03b418a49db558bd2fd5d416f775,0.0007984164781359629,0.0002696123771991804,0.002626600459368564,0.0026241068266569583,0.0022374729115517337,0.0020812897086943576,0.004513266045596911,0.0009330931626252382,0.0031215709439041534,0.00020655988740141557,0.0019278972237522318,0.0011630035137317322
4567d10f0dd12d279c8fbc6ee644b75e,0.0007958247124641778,0.00029101076991658195,0.001493065468367045,0.0005320368329971989,0.0006101913346825954,0.0012113820704154662,0.0011995914154269156,0.0008157347396889897,0.0022629996043323406,0.0004595231546076744,0.0021732986639821034,0.00047927841360839756
92067303b4119dca3c13fae9a77f94f0,0.0007952936334787373,0.0009421707832588215,0.002625021904482123,0.0031558298434033556,0.0049379179229923215,0.00491751839155634,0.004578853374074624,0.0009081238788310241,0.003295296026296399,0.0007537578857483294,0.0006909993547667553,0.0026195628784714134
