,Latitude,Longitude,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Season
233f7bbbdf6089540ce8a9534b18c57d,0.0027089324415202594,0.0015663996710535831,0.004981420121451107,0.002966367870523843,0.004791032834890525,0.0076895910057945115,0.0035481856717199905,0.002167238620930594,0.000699926218160976,0.0033437877318399003,0.0008490969882574113,0.005006244980834766
255ad18d3c7619e7dbaf3a3a646b3be1,0.002701929646741315,0.0010903918988623017,0.0006818032046216355,0.0029753297809851035,0.005222213793953594,0.003105158101563066,0.0018028332394027268,0.0007348025708887941,0.0031850276463221703,0.0005115131881601253,0.00025737252134743675,0.0014115117365178654
2191a03af1b639ae410ef259dc0744df,0.0026872033561063584,0.0014501896529109165,0.006455171622953218,0.006128447290708369,0.004502770128687018,0.0049308829719150555,0.002018823170994961,0.004706684581619752,0.0034222413661908063,0.005392281760173369,0.0031166189136582504,0.006132919620779323
a560a8fc4cd6a01f145b3eb72b4cad5b,0.0026744137279395043,0.0023936727696228038,0.0032253593896583014,0.0030094958438591263,0.0005459366819915034,0.0038794083160812514,0.0005608258200914719,0.0006728141038539901,0.0002743847149277142,0.0003462805689543403,0.003819744698903911,0.0019084583496262687
63376752d1d5f61d17f5a4302a4f1bd9,0.0026241462233031767,0.010607874609575543,0.001710125479394217,0.00140549105855676,0.0016520642182765097,0.002101868575249464,0.003835844256286329,0.0034810945649932476,0.003218589328052477,0.0031642029232147365,0.002857141978394251,0.004099376707751493
c5ce90135162d3ff54ecc17593d2ffff,0.002580043916297703,0.017033378222461242,0.0010359695849286384,0.0006386626705408453,0.0007053180026119497,0.000793575132645676,0.002754066716246421,0.0013424328635590992,0.0011450737804334537,0.000790058073662665,0.001950440756086413,0.0018940559482181144
8116ba8e03c3430c346b3df70a58158c,0.002569821535388457,0.00836759997309642,0.000820719685030565,0.004785658264520064,0.01013878798141835,0.007988843763131009,0.0015546489370172885,0.0007677918656224757,0.0010882034635399886,0.00091800455202432,0.0003430205598888173,0.0027106426124888887
83aa3f01371ae8887ce45bbe387ca3eb,0.002564881608711138,0.0032483513266226447,0.00202633803649903,0.0020875755559772386,0.001437607197052197,0.0009045510635949412,0.0022098968392013658,0.00035675177231034376,0.002141046064465884,0.013013371187146959,0.0005492109982426946,0.0038860435866062836
f7713f5e77b9f970e19665512b4e16be,0.002552366836983902,0.0035759300497043567,0.002989406009322296,0.0021051634243562825,0.0024505028877277396,0.0027985357671301016,0.0022004186380297033,0.0027620046318452447,0.0018882857178005852,0.005128953233791678,0.002817407438178347,0.007207804920073189
6fd99ce846b3539419ef7326c0391019,0.0025355741414853556,0.001179394163792266,0.003267345953015002,0.0027727349007917626,0.003145000137048721,0.0036418167459439494,0.0008178503022360124,0.00296134236403454,0.0014267089607359867,0.002986358152735803,0.00274678979953461,0.004914217527558312
e5837f0a8c7e96dee3e1da594bd37164,0.002515922449555093,0.002928555178177647,0.003399090623507594,0.003950592705893351,0.003728747483187803,0.0035521402128683207,0.0011183359207443532,0.004428110453626328,0.0046590650586569105,0.002394065285600372,0.0020308384602484328,0.004351151151723888
c47c33246a2ed0f7e23d636e9e3c58ee,0.0024979501864070535,0.004095974804391011,0.0035801410546280024,0.004711870037844364,0.0035895713818819637,0.004275315984076921,0.004119613123260273,0.0028301907052142084,0.002437327795631477,0.0020260638280979195,0.0032264085117394963,0.004891689209687761
999ea497bf071f558453bc8706e90bc3,0.002482092748346027,0.0019748842624415348,0.001746653559660934,0.0011382745336399574,0.0009564434602276215,0.00101986165888846,0.002147923726626712,0.0008280181862478505,0.00046031399862782595,0.0014210604517634878,0.00039250511221638947,0.001746460342970525
583b1de4341b814ebad5286f0627e0f8,0.0024335979831481996,0.003318717133270869,0.0009803694367471784,0.004891390782079614,0.005635327478020797,0.002956622948947244,0.0025155764646819863,0.004755718939152245,0.0020656973088900837,0.000828905306456033,0.0005661861172885423,0.0011615494073799807
315e9e18f0cfa8478031ed3340ee3aaa,0.00242830683841818,0.0029730656153174437,0.0033353951333916763,0.004119327407262937,0.0007231694892251966,0.003986934275868502,0.001682586069579591,0.0011730526709481269,0.002759283480968711,0.0013681002642260028,0.0010880009800541904,0.002033182131704023
05b90c361a87a9d1645e1df7f76b688d,0.002413410630224571,0.0017636228631680523,0.0033560526171867553,0.005776415986578248,0.0024683377432783977,0.003523191014649554,0.0036958652453551134,0.0007336064526789292,0.013364550170435483,0.0067760444509151405,0.0006712580521088795,0.0036197356340911596
9958d52a59d47d6b22cb36ef779baf15,0.0023820233618602198,0.00619248553307683,0.0017201342775869026,0.0012569433060958637,0.0016179941711383218,0.001446544887418547,0.0034168889208259935,0.001873351774090286,0.0007328028638591386,0.0019977226475165863,0.002014976209803674,0.003414869546276769
f191f17f83a14c8124e2db800832a348,0.002375820540370114,0.0012135331257660635,0.0025923594102778757,0.004230641888492718,0.0012956757638694554,0.0021768042582556157,0.0010146893841145083,0.0017049612932277494,0.008623562900200306,0.001752288853291585,0.0009158969781731493,0.002875435055329655
a7eca83434e2f62592404f7992d1c0eb,0.0023676242900571806,0.001092060796679855,0.0024027901758363664,0.0018990653427122955,0.0029850298111558414,0.0017049201888882273,0.0020623000717196064,0.007250284830908267,0.0010821369004683744,0.00188715352029283,0.002478201107026531,0.003934291065431312
a88eed0fd2dc3736d6dfb8e0611f90ae,0.0023266017293942956,0.0034297035363613816,0.0013443264278137825,0.002553893167419063,0.0016681227125893002,0.001845577746979684,0.0019115250393161398,0.010825833120399362,0.001779198784995018,0.0017694895309967901,0.0012105816632874604,0.003056922892472636
15b43d8fc2561b73a62c7ac1cd47406e,0.002319003640200437,0.0007104110745110748,0.0006451892651681339,0.0030757896281387036,0.005126089253824368,0.0036314754040520257,0.0032659163638944885,0.00401521896111539,0.0017473098576478024,0.0007876037657820302,0.0007739527732977703,0.0017621906830680878
a5dfdc72a31d2f32a3684d2afbf47772,0.00229650300185307,0.011777624648172315,0.0020296014861293683,0.0009956580957070104,0.002160878455981169,0.0007016932367403922,0.022769003113856184,0.0016073111294190945,0.00023989304656381235,0.0013418829180429394,0.0008326128809737525,0.0039901979891580515
6d143448375458f3492eacc03cc8fe02,0.0022763613909156533,0.010855212646778406,0.004286520962368874,0.0014274133888264125,0.004556805775454407,0.006935212798886192,0.0006056020199831122,8.434712979916395e-05,0.000158497715769465,0.00022339829287361255,0.0004294416922165435,0.000526125277720717
44160f493fbd48c4dda3a20934d666b1,0.0022587952079165755,0.0006655864254255797,0.002640889824706345,0.0027098648448090745,0.0024353065025474714,0.0025387621824895564,0.0018963472076442844,0.006601786929818972,0.003703024140380074,0.0007484439308844622,0.009790798121509826,0.005614866883442198
183b1085ec7d9b20001265937f063710,0.0022545346220355883,0.001502177058451458,0.0036572768263484342,0.0029266701050897188,0.0014022319371254492,0.0017466758163692617,0.000784968961957227,0.0008033179279150117,0.0013873792756083244,0.0006169660067960014,0.0019332787598379535,0.002595749592812484
d950b12913fdf3ac63349579b122c1f3,0.002227873159289418,0.0008578923938640633,0.0029672724889992417,0.007269532268343423,0.004653421653931706,0.0022284995045873846,0.0008990681887374569,0.0001711929865244664,0.0041287577238317275,0.00205045592974865,0.00014240264641353728,0.0005094446764741945
c229b542e2caf1b966b3b193fe2d98a3,0.002178204664420045,0.001346706166918786,0.009872940128429961,0.007521829173636984,0.010090051189210195,0.014067847109215128,0.0016922778030576382,0.0009520071161612403,0.0017562772844755957,0.0002079900876198106,0.004787753985113618,0.002340396717553622
93e5ea30358219bfb4649c4e08fb0de5,0.0021596457028671633,0.0038910190661688303,0.0030094867226000003,0.003712794497521784,0.002734086605086378,0.003019219175309465,0.003229519189326481,0.0025997514554247135,0.007356894883991984,0.0073358344971797855,0.0017631414229637699,0.004658588578423201
1fd5fae00a0faceb65fd228d1f54f37f,0.0021377223441252993,0.0010163911011713343,0.004059661848015753,0.0038275793052874245,0.006231569318717586,0.003651621050030835,0.000719353439055766,0.009688322078995488,0.0008104697815706621,0.0021149023068153055,0.003060928961781278,0.005122804339018672
af383f9105d8884d96c3f47ff2def0a8,0.0021297420616306164,0.0012155224041251048,0.003971031803299687,0.004933344393513415,0.005075694045081686,0.004338417945848082,0.0008396976626905078,0.00555554721106961,0.0029760123741486345,0.001156218808486796,0.0017576709867753284,0.00328258700150168
62e560443baabe436d07c65699615487,0.002094915683038294,0.0001973133495607873,0.0003803758467989735,0.0003824820201980469,4.9779087658796155e-05,9.838081574093048e-06,0.0008378354292768141,5.306346331389783e-05,0.00021248316436440676,0.0005962359606578962,0.00025285493160571483,0.00022218011353330436
9ca60f49e31708277298d714b1688dbd,0.0020899928445723124,0.0008651602714889594,0.0008442876985757204,0.002902076692787771,0.002794733996936777,0.0035215452902052895,0.006823552450080669,0.001339241202006438,0.001478422863804199,0.0006024330313476786,0.00021236049455238443,0.00027288831789379933
df144cfdeafa6ace4f6aa5e61ddae087,0.002077871352661125,0.0012907589222319153,0.01459201921633574,0.010507570047708461,0.006197635342857863,0.004650425011887717,0.002126714058617403,0.001318211750511977,0.001514069418161679,0.0034049672150355116,0.0007777034230984679,0.002671528594915199
efb15107df0f9540732eae58526fea74,0.0020735532723405153,0.00044704788425228034,0.000828258864623011,0.0002426677477684867,0.0008039188300112845,0.0006558409402594492,0.0013490698546235352,0.0008767227176729301,0.0009486550637009491,0.0018284928381254034,0.0016479085550932882,0.002577511613380519
c61ec3924cb240085082b07fd5a9023a,0.0020549833418534833,0.004307336438732488,0.002534110381024075,0.004321162461696527,0.0011987774085302186,0.0023997536209853566,0.0015250550617391912,0.0007158342686018858,0.003303193831310156,0.0007598119893113582,0.0001665454630646453,0.0013171028148380808
34835afbd7b2e3ce535d53436d8b9a86,0.002036050053501157,0.007223513560069325,0.003084107657352224,0.0049420544116342705,0.005725141660305151,0.006664914093287126,0.006391680479083015,0.00020262270131692263,0.0012339368512859846,0.0005348670872798488,0.0009177098683965241,0.000679568715341209
72f1fbf5d021cc96a63be47a7828b75b,0.0020282917086765803,0.008941872398854921,0.0003245185878626542,0.00029094956565625804,9.181625329505085e-06,4.623762570623385e-05,0.0014476163414736461,0.00016418686075055954,0.0002551559387307897,4.4910063160597434e-05,0.00011652400818554114,0.0002102440555224083
151907eb011be119a244f71b2080f477,0.002027172153292425,0.0012059259452089327,0.0010317475819389393,0.0005828617971627807,0.0008435166142842446,0.0007041824638370596,0.0010184970901853697,0.002465303686149068,0.0004830665841284556,0.0013659499202920446,0.0012536437895298343,0.0025725261423155854
89ca3d682a62714cd0ae968734945e74,0.0020199725091461372,0.0011581121565734053,0.0010253015130637384,0.0010303412391095394,0.000856447545766969,0.0012670111030250552,0.004454002026676722,0.0013010706783620255,0.011944834623322334,0.00275087704651751,0.0010825014490809194,0.001644680766529541
7cff51189ecf4417fa0d061797725008,0.002002647270334688,0.004090919661646879,0.006966327328340071,0.003326910829302808,0.006692680184216529,0.007067332469453474,0.003974923892527563,0.004481485660164469,0.0027455928152900306,0.002860344232905724,0.0024116365833548306,0.005243016732563791
60c5874530fb102c40f246e7b59cad1b,0.002000897356615753,0.001533391165756873,0.0012109196015819583,0.0013369525324775926,0.0006462610453813913,0.0012839313015939042,0.004332085722482195,0.0011642686300235474,0.0052700005492493695,0.0025440219073524072,0.0003520215204215087,0.002753034964233917
ed0622bbf76e8c43fef531a16e1b570b,0.001949663516349367,0.000889151218850062,0.0,2.0894442881825854e-07,0.0,0.0,0.0005037649471563838,0.0,0.0,0.0,0.0,0.00029553912029798326
cd8e39d6d28e95f245c7fef0dfad3e50,0.0019479151473834053,0.0026846571202916716,0.003142129919940467,0.0034592218038458494,0.002264636626408573,0.0031296665502497474,0.002030465814972576,0.0014193956425539284,0.0029797466550508084,0.0008846296749735681,0.001325088939609387,0.003582540840119133
7f47276ef34fb8db15005fb4bce3a11d,0.0019444442398815801,0.0004522237251628873,0.0027135514010508356,0.002400530568477619,0.0026791328392403928,0.0010453599410879951,0.00013495562987835477,9.977853269590339e-05,0.0008750110686750808,0.0010975659997707107,9.381554905835741e-05,0.0021509163576468537
486943f43389a8f5f7ec28c50d915c09,0.0019252100365655844,0.004869020831392405,0.00224639371999392,0.0019591969206332574,0.0025348171507629607,0.0016950237442683949,0.0017954349167518381,0.0063852520201808085,0.00403819648184662,0.003011429199183433,0.004931517766433013,0.0019173032856247807
3296d305e3f6ed0dae4669b5b8c4e9d3,0.0018888797560687566,0.0012611803764570855,0.0007399579751731321,0.0020652472257975986,0.0004374863849971268,0.0012985680789617576,0.001318371966495674,0.001693455911531834,0.0034064240330894534,0.0016846215877244508,0.0003280355999468029,0.0020400272427213892
b48acbebbc29e75d878116150b1fe9e1,0.0018704433382291407,0.000754179018793781,0.002014810310113093,0.0011221910627598468,0.0014281981809238134,0.0011720725518945389,0.0007230805773470047,0.002388018415338256,0.00045812708447815045,0.000982065199661415,0.004468747889603007,0.002072400146724729
1f42e44d0ce431bdae549c20dba107cb,0.001846385611960867,0.0021532312288589286,0.0036686208893738415,0.0057643188998477085,0.0022399573171376468,0.0030858601019197627,0.003969238043986932,0.0033316424562812273,0.001454047814202998,0.0021770367452794916,0.0015291891794549678,0.003290328638259088
4aa57304b7ddeeab175631a6a91cadcb,0.0018116303380629648,0.011192554901504424,0.011443198003923363,0.0050377224187562525,0.003847324668766624,0.006986554694079064,0.003935224695022772,0.0006523636971134939,0.008131262554509081,0.001065811017193459,0.0006218991388506138,0.002703008837948182
275f90d45603848ad264e9afa232049c,0.0017108040383469662,0.0001900765444661741,0.002109639936628903,0.002169593347300443,0.00010410082466746162,0.0,0.0,0.0,0.0,3.537261974693585e-05,2.6909871638919052e-06,8.213068222283535e-05
68fbcdeba844917887d777e65db14773,0.0016981779906565665,0.0005629323087429064,0.002318274736951265,0.0016236052341963424,0.0047305945046060265,0.003076294749577054,0.0008757985221948497,0.002508818036745011,0.00010276930744595677,0.0006230543825365488,0.000736426322555683,0.0020686269027657025
d45181c993dd9d731520f6e8f664ce76,0.0016742235352879536,0.0009114835529616326,0.0005722683956233303,0.00027310363158278674,0.0005285659873297305,0.00043748503021240754,0.0005666862826047901,0.0006207278917272959,0.0005621067649859196,0.0007391970901935821,0.0013236630387414496,0.0022362085865303073
9e00ba65801ac9d563934dee13871070,0.0016265960506785335,0.0034284895730623305,0.004928883090598282,0.009460316867256145,0.006393409233789647,0.005106134431785674,0.0019882344203228227,0.0018220591926295718,0.004980508475948156,0.004430710035222251,0.002053797313740586,0.004249321580677704
5f58a16a35c31a06ded9690e0b95eac7,0.0015963307224455218,0.0011468580085050254,0.0010555223592886725,0.0019105931210922085,0.002115332651676538,0.0016806488893145257,0.0019159126305689743,0.0014328757617560737,0.00458799908899512,0.0023952672149422627,9.368319780137991e-05,0.0005803235007476507
2878baeb84ffac43014afb0100b98441,0.0015741233947918298,0.0005250615505279555,0.0009270015557706724,0.004413790685297798,0.004845617687318331,0.0061670511430190695,0.001058293025972809,0.0009720939605602558,0.002331909779114371,0.008718904601917514,0.0006466159885452952,0.0009903359523078003
ab576f299091d31e5b04899c7672b60b,0.0015567261011033458,0.0007814504020741401,0.002219248424521124,0.001861850414113163,0.0020749121164650836,0.0026418370594239776,0.0007507590766826864,0.026229556341277778,0.0014828654359745506,0.004298181586727985,0.0037482631997166694,0.0040973393693509
3c9ee867afdf740e33961e30ad02e87f,0.0015290912351804168,0.0010669380419007645,0.0022600859525398398,0.0018828152655508041,0.0018287418833296233,0.0016723338340547751,0.0013358150788232064,0.0018985357054207427,0.0017303422793882855,0.001026157669702226,0.007049200936340767,0.0035240594660784445
49ec5aec46df1496722a61e75b747bd4,0.0015203042614437836,0.00023471039062545948,0.0,3.1022191097111106e-05,1.020827249254846e-05,6.887917078966302e-06,1.3878781976155664e-05,0.0,3.4694422204430216e-06,0.0,0.006235406721276803,0.00011253952087772843
e3311a3407d2ed2e2b06fbfca3c0f3fd,0.0014879686916906172,0.00099674076249838,0.0010525347000205699,0.005715723098127532,0.006004772821062773,0.005210606267138103,0.0016882189117849748,0.0019578085568626577,0.0028452964348640417,0.0009108464257156533,0.0003240356129042173,0.002257390155031322
0917b268f62a9053c2f6dccd890cb998,0.001476446386886388,0.0009430841787859288,0.0034717793754699884,0.003826694360235475,0.0024670248256892413,0.0026257283841237076,0.0012940697249417274,0.008887537985753206,0.002777385142677479,0.0027852956616027493,0.0031309839387349404,0.004663049055787067
3082cafc32cd2ea13a04e8e86cb57fdb,0.0014694235594998788,0.004158176721594617,0.0010433595498608617,0.0009538725441818522,0.001118027672487942,0.001111121439643869,0.002049187652563305,0.0015203392338117125,0.003941648203950341,0.004258709554099263,0.0039227130788999625,0.002606920904005213
93a13da347e3890ea6147351fe989654,0.0014585082701578129,0.0017047930172707506,0.0010634132595661232,0.0010976180704226157,0.0005801849331349198,0.0010650607092807247,0.0008185403241345779,0.0007017848991213071,0.004099380823439915,0.0013930822672158097,0.00023269605513384745,0.0020311317450296728
527d8b2f107fff87a8309adabbde5a43,0.0014235325858412713,0.001154984911441218,0.0008442529316747965,0.0005419289093456176,0.0009474081419844582,0.000729582629756235,0.0010013157457950594,0.00011502298698503947,0.0012525092976612912,0.0009576549180614891,0.00018022726896393268,0.0010352438692836719
09fa7bebd94077cdfb424febf664d2f4,0.0014176210512798887,0.0012779147200947041,0.003199670290792058,0.004419734368336071,0.004404164911301784,0.004825091608399371,0.0019016448266608625,0.0032983580671332702,0.001332718195452968,0.0018941269246455315,0.002595032059335894,0.002575059050354046
e422a57938d100fe6f25c10d0669ffa7,0.0014144788018335918,0.003969180127271938,0.0007513869449547409,0.00039681183417447364,0.00028251938092970603,0.0011980321859014148,0.000757756569512772,0.0007700507527669518,0.00012799640875977035,0.0004197446528951475,0.001256284211503773,0.0007255531640409803
3fe5c032215c933745e281b4e338d90b,0.0013964882210945255,0.0007520935842545574,0.0008808512753594111,0.0007674449395751687,0.0002588970153270579,0.0008299505487722316,0.0023236482190354215,5.773731179943796e-05,0.0037422287466354373,0.0008321133819538388,0.0011844351044657773,0.0008418109605573932
fba3a1a4149bf309476e3d147e77efe7,0.0013783056653661999,0.001974125377292874,0.0006977427710422696,0.0010941866944650562,0.0007973702782505775,0.0012363592584920507,0.0019206723115919061,0.00024387564271249605,0.0073796681967588365,0.00026216425493003,0.00021828629205842724,0.0007301117482700734
37dad646aac817f4c51430721393ba10,0.0013758945075581384,0.0010265397367921274,0.00353599853659966,0.00541875076681423,0.000875258403903032,0.0018759333524411663,0.0007879082369273574,0.0006399590823818234,0.008154298065613939,0.0007086912673951047,0.0005466812639446344,0.001356134414142296
b45151a8eb9792d03cd371a6c88e263e,0.0013732350696973332,0.0020653895038559847,0.004940911128434841,0.002527120873069141,0.0030652581669922945,0.0041195976269753085,0.0014837642296717235,0.0032464518374198583,0.0021512909706632487,0.005818761347281343,0.002422297675448106,0.00490423335647574
a0811bbc3fff256d1b33bec410bdd3cc,0.0013660542398088054,0.0010624677077720518,0.0008850635673656953,0.000844527811188487,0.0009145654460452973,0.0008686695316031501,0.0028163741087163944,0.00022305748851800006,0.001578883864089406,0.0014880503965621315,0.0006092348865347094,0.00682757768096905
3cd7ebcdf4931280498f2a5dce84d0b7,0.0013517027539171763,0.001880914783103788,0.009303388080853386,0.006428983841156591,0.012096694916857144,0.00689643468887088,0.0032640238089780478,0.00036029904309005313,0.00022736200187797604,0.0016441271968350385,0.00013357612208356472,0.001655970277422189
131aa226cf550c67a9c0ffae5cd5807a,0.001349733901430094,0.001296624478010792,0.00146867877350396,0.0017214091137745312,0.000867083653307804,0.0019734180922637576,0.0025581954171306864,0.0008740236840189514,0.004309454312620428,0.0012537639388546598,0.00040882155021155196,0.0026259865690667853
dc686f93caf01671dd3a684642347753,0.001329545185451357,0.0008913950008408015,0.0038487801838177588,0.003447492802573428,0.006608453001474056,0.005832377089919157,0.0023428359499768747,0.0002981200913970983,0.0006245256607954076,0.0012900595355654979,0.0002406671077483872,0.002292346436223269
8e0a757a59635f1052e41bf0aa91394c,0.0013131818029399926,0.0004468937136197706,0.00401577842215067,0.003847954232118861,0.0094439084118913,0.005602078076002124,0.001178661973645069,0.0006755150980215209,0.0018223673072997524,0.002541795341462949,0.00018831593090022533,0.001437293115134171
799a7b06b1dffca873dc0b48061852e5,0.0013023691062716094,0.00294511495095412,0.0025494939539343776,0.0028058989623139007,0.0021544981333363237,0.00304573521336052,0.005266064578636955,0.0005777417948128152,0.0007353732192259139,0.001086071052127317,0.00025182636373002394,0.002086345612953031
edb3724a19ab67bec4d94a375f3c9fd9,0.0012932290083590028,0.0025052901463816063,0.002702727515159365,0.0029301079365825723,0.0022394194501771355,0.001407632403542237,0.002696961410042273,0.0013921019869051932,0.00038171392093200356,0.0011705322445355372,0.000628491824298197,0.0023770266297068444
f936cc0095df2ce79b485df5f7fe631a,0.0012741949840577675,0.001010856184405912,0.0028146452786879904,0.0013316812884858168,0.003356884536524302,0.0029855968564395253,0.001123414241527757,0.0036746153264877427,0.001704059822091619,0.002297532194872138,0.023048124004477907,0.0045111778498981405
f340915ad0e32327de855806168ad9a6,0.0012381011167612716,0.0010054913261398433,0.0014539694137017233,0.0019421947952015374,0.0010755498972938515,0.0013748296401078814,0.0027717112683396865,0.0010974480674997098,0.0014091888701775921,0.0007099343848231048,0.004095846674086237,0.001126282339998885
32448b6489d9074717ed57792425499b,0.0012284177196223156,0.0002752149170227259,0.0012484099945097205,0.0006583783287395933,0.00022820645246136547,0.0008393590222683516,2.260572888931898e-05,0.00017084517836298563,0.00014152865578776673,0.00026850491180995054,7.266192936786815e-05,0.0003054377689365589
d030cbfed44bf5b997ca4e6e3cf85bcd,0.0012177413124703,0.002434313784410114,0.0037060605755135606,0.004249792259912007,0.0052300618323648795,0.0032738051051066108,0.0005192596828881187,0.0023921329426429038,0.0013951711706186708,0.0021710455908206536,0.022568831038109465,0.003896521440127595
af7c9a999705f88cce2ed62f7e3cf35f,0.001216386239270703,0.0020315311000577417,0.0035758937226203344,0.002360237258597998,0.002334248616673739,0.003426323493686598,0.001470142106333701,0.0015548916627631793,0.0013117658154404312,0.0010767669680282904,0.0032664512890410165,0.0035572601074793085
92992851e3069519c605d4fe98e97e41,0.001174477261583887,0.0004133447106763281,0.0017802645609603246,0.001250780604405297,0.0012654131432784427,0.0010076936796896007,0.0003684368631847687,0.0011154585009683102,0.002233430498853458,0.002325607258211072,0.0020650269051595577,0.0012993208168042667
cc4d2e5c3c80630f0cae8477b4e13d35,0.0011658889852781814,0.0007605052519798521,0.0012595231025137167,0.0024341304162909835,0.0010631553445591363,0.003834501662420164,0.0033161535431770047,0.00016878885351283664,0.000527589641051026,0.0001891448538223022,0.00020823913948758542,0.0004913902166584311
a7c66cada276a09010c9619f681e35bd,0.0011616602547038636,0.0008627554064292904,0.00018834621956727483,0.002869899595916817,0.002907388014234104,0.0034170817824497285,0.0009827903454578024,0.0010931273831307018,0.0008544481572551731,0.0011855599402853766,0.00033921494380952783,0.0019305182029273925
20a3562d00d1477ed2da27eab916ddda,0.001153745028539611,0.0006911444073075925,0.0031107886621777503,0.003163992350135131,0.0006888535041925715,0.0029507237454632312,0.001163361414282504,0.00032385640679704426,0.00801377408212312,0.005154504495847528,0.0007461404635937048,0.005191847431799961
a7a963bf0fb0d67274c1d3c9769263b9,0.0011499911389281294,0.0011358656509293092,0.002184682937183329,0.0023608660541277293,0.0010507277932487436,0.0019834131143002115,0.0009693607102529104,0.000783548041807943,0.006576967701621673,0.007162735516218906,0.00045323208008018307,0.00391423117987853
739049a2c2fa304718bd874fa187f270,0.0011417990115546726,0.0007169913871153411,0.0007689401571348435,0.001848021400762711,0.0009286103949778607,0.0003232434013264087,0.0014659967300484672,0.0008491156665022506,0.0023846399977283197,0.0009394855996900263,0.0006548443603692608,0.001164433640901825
bbe962d6086d44eea094b4374cb76656,0.001112065553398873,0.0002062044072409284,9.921429268037679e-05,0.0001854929325473299,0.0003024921548818122,0.001058301560899763,0.00019208352750272717,0.00022390428587479617,0.0004093015570127084,0.00013995316875535665,0.0004086866483116861,0.0007813129731393921
6e1947fc2316601e739e4719622f2cae,0.0011076975921688907,0.002935198674404257,0.0034644399569300583,0.0032722469357409022,0.005189382310867256,0.0034000859561834984,0.0006916561471785949,0.0015714770416163546,0.0008897583493627835,0.004581846995331017,0.0016237464172291305,0.003447642100925103
7a3b2099a3d2c4deb0a36b866323f68c,0.0010841408161243215,0.0013819820475448681,0.0036976640100304216,0.0010328829088077662,0.0009208600622523413,0.0009639589943412962,0.00029941453629565016,0.0011794974586047595,0.004036804325949628,0.0027194477599583435,0.00016933609023318265,0.0020056637146061633
2a3eb740b661730ba2c77a6b5382edd5,0.0010828355976695975,0.0028706565384187836,0.0027653087617435105,0.002785155402473717,0.0034587921578538156,0.0038404687497408637,0.0033604121674720797,0.00042051558231100453,0.002874224213742917,0.0007419342798365665,0.0008165722123241663,0.0016125360714831216
89d85c4bde8eb8a47a51357912299b4b,0.0010600009071565738,0.0012183125815033097,0.0005672583849418909,0.0013512154587658387,0.0005913503798454492,0.001395291015468742,0.0017779553819590504,0.0099946732953432,0.0008478333814719516,0.0003588858817108157,0.0001641659230201523,0.0007841655840400274
248adedbe42552ce168a5e8a5870b875,0.0010548547711788617,0.0009352406048464784,0.0015754486224031075,0.0018846054504901256,0.0010646859607167148,0.0014806206146554769,0.00040182420996155645,0.0005915341909838013,0.0015142232904943917,0.0008370787242952083,0.00015307158515225002,0.0025093541056502625
ea011d4bc71ad6d37a7c9f144045cb0e,0.0010316280677691069,0.0004545771320991996,0.002696546619710388,0.0034766320682568658,0.002793195679649408,0.00195423288409692,0.0013392324769990534,0.00023436702349114685,0.00012062446704452393,0.0002949226447775369,0.0010579227977238293,0.0014904746877433663
699574af1c33297df6af24ae7d289b3a,0.0009761943340248679,0.0013351654667456982,0.001046952017002374,0.000624733641551885,0.00029348466201512766,0.0003635419749675176,0.0013328266738784982,0.0006893432697425995,0.0012547306567507316,0.000316514389893872,0.00019165510136608943,0.0019070268567319875
12e3f380c87ef70969964d02c7d0602f,0.0009722600910679183,0.001742929829379583,0.00079259426739628,0.0015245238130622944,0.000671269867189906,0.0011747789862987029,0.0013279871152057506,0.0016026185657798436,0.007326162695342647,0.00018404934705681643,0.0008436208825538927,0.0013350113607611457
02301f7d1e08451a4244ccf9407ca8a8,0.0009658621305891015,0.001022045079705677,0.0015108799532000837,0.0010202222126734193,0.001492231564358803,0.0016921664755992073,0.0011709653103821136,0.0007320080473151067,0.004761165633010688,0.0021125584357387832,0.001088655298270714,0.0015143658699877443
74323c9e02cb1d3c2d3dc169912e9e90,0.0009580335547195799,0.0014299693442174,0.0015389873543233728,0.0011359725999624908,0.00167521612053371,0.0012421740639914267,0.0005377023116078483,0.013408014135393677,0.001228984265459308,0.0007553526219456628,0.0020143685666382575,0.0058995391969604676
e1a97fe9275b1efdda266b549d3ab4c6,0.0009533774356046272,0.0001316575493885084,0.0026336073703978483,0.0025634136473557203,0.0028306250296074994,0.0009036762377721908,2.9596550995669825e-05,2.9944176991995953e-05,0.00046885470326003316,0.0006156532375326253,0.0002958555573036032,0.0016587900034754912
d8d24bfd1fe2616ed4d1100a7cb56940,0.0009500119098353438,0.001207622251203703,0.0023278570342394433,0.003971446906079764,0.0016962535213104729,0.0026912087246873935,0.0011594413751283294,0.0005236344066593542,0.00985455293397927,0.001216125233504993,0.0003371267858053555,0.001287616278768617
3a5ec11f07097339b11bdd2aaeeef434,0.0009451914289934144,0.0010909811350398447,0.0022415124923660223,0.0021479387837510097,0.0012400548638217689,0.001290126891805176,0.0029657398472334737,0.00035240242892384857,0.0005507338473208324,0.0004111217727893085,0.0006789569862922061,0.0009268806005665155
