,Latitude,Longitude,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity
d6061df8c4e3c0b334953adab14faf49,0.0032374981833792615,0.0036826050741033543,0.0011159778664933178,0.0022179774662193794,0.0033512693644258875,0.002782836827818543,0.004377013835674237,0.0033534412852079015,0.002401660628929245,0.0008413590429780019,0.0010097389545988989,0.003634459547978661
ab9afbbc1d2a52db63446be880c9bedd,0.003214191738317481,0.002783699018293154,0.00023231665447771087,0.003411286192428999,0.001172043823792687,0.0014536848574745152,0.0024499032952894195,0.001132152850566766,0.0006040965398083919,8.351406983618976e-05,0.0009201544474725956,0.0006204709190060319
9cfa52be027c8fa57d197b21dd7a958c,0.0031610687114803264,0.0022287369399948166,0.0036272693789404847,0.0037294696517291164,0.00447838816678956,0.004696865001244037,0.004754483340013417,0.0014890699221290658,0.003306162564293913,0.0031447428115884608,0.10263945030297793,0.002743847442819521
150ba6ca36e16bf9fd4b11a39de8bc0e,0.0031323636236592184,0.0032339873814060415,0.0016690134771700212,0.002872605294268019,0.00364852733449012,0.002284654770272329,0.003226362338407928,0.002873548223761863,0.002555931432806715,0.0008557128698283808,0.03227474598619356,0.0031127400105561906
a272077e460f6e5dfede0a2c7bc5a27b,0.003100276201677149,0.007640160487308128,0.004189047217751794,0.0063319411625163856,0.005721919565169784,0.005725956683458669,0.002981184801769582,0.0034288112144763012,0.0028025073862751053,0.004768019881484313,0.0013897124937067868,0.005104270923299907
94f1abfb4cded765496e0eeb77de24d1,0.003093982101175196,0.0013349702434204509,0.0011283299490433142,0.0009281078995336252,0.0019296405082176722,0.0011448637927496128,0.0023838214183671,0.0006510403533274726,0.002047163635718527,0.0010588173075280493,0.0003743650842065124,0.0014374783355658018
a32f13bf9b8e245fc88044e769dae7e8,0.003066043379970128,0.0036070129378992393,0.003561934814580783,0.003865496500065595,0.004836979318052372,0.0034798751024694135,0.003890797920482648,0.001977905764557848,0.005370147508038326,0.0031778631540876623,0.0022627466336807974,0.0025296233069974357
8b08139d6eb5d7a849dff1bd579727d7,0.0030372446034412867,0.001900193671208491,0.0016091713126394327,0.0031161322748879316,0.0033504003919897153,0.0023587059620294973,0.002936558064029759,0.006968607505709154,0.002777056963085969,0.0015912604673200242,0.0016691828649444608,0.003629140211370504
86a602d45fae6ac205481af201a89281,0.003021333989603611,0.000757340043537194,0.0003814306699974771,0.0015502423859368238,0.0022100412087472155,0.0014539010955684998,0.004348857344935591,0.0006276803613464177,0.0018542541895488981,0.00031581488239325794,0.0005937246339167793,0.002341576256881259
838f9b15d03dbd6dc65050aac63dd8d0,0.003003331531110338,0.0005719779142564375,2.8827741190073903e-05,0.005155450377383589,0.000985108347855633,0.00232308782564146,0.0011099956080277088,0.00020047227279506745,0.001059499878038695,3.233794106004296e-05,3.8067343257270684e-05,0.0024203438885452683
28253162bfd03feed7884f1fa89be177,0.002936606086098155,0.004458330631580188,0.024076725502095896,0.004622298581282676,0.005674064052343773,0.005499586458098534,0.005306943850421401,0.0023873994758494823,0.0030078056403766013,0.024298645389050605,0.001957193174322443,0.0079466523058882
4d7b83d18dfc7a5fc6cadcd72de413ae,0.0029147198375186504,0.0025535646127200053,0.0014328016856236469,0.00306351706651267,0.00603592060241649,0.002979956130162375,0.004829744114014279,0.002502691596929241,0.002282340000017104,0.0010881489914280958,0.00158885446525515,0.0029999376755679777
240a30949d8516a7daf4fcc9ae9409a3,0.002892119048012134,0.0012521640767366347,0.00047485300327419685,0.0008885910297317596,0.0005985335112770635,0.0011477162623970542,0.0009678518756373484,5.750987807451961e-05,0.000476000775525705,0.0007088249632525839,0.000370900059074313,0.002603182767984851
372df4811c66c481c68b34dd7d0ada33,0.002842566134979781,0.0011129929426200184,0.006440877389451339,0.004094060464048239,0.0034970484736849697,0.0034642632168319686,0.0029580652341489916,0.0008160425416382187,0.0014695161085284552,0.004920923059849162,0.000148297815323478,0.0013426128320768753
ef26130c65d1473e1cb861510769ced0,0.002805425656376665,0.0013454194164755058,0.0012656197391161784,0.003741216945898035,0.004083713639642815,0.0025048563270126576,0.0039459412803709544,0.0012639528917533155,0.0010911876952252929,0.0007483274460023185,0.0010489959638975068,0.005384241500301917
58a9a501230a08491f94325868b26299,0.002719074676303668,0.002287741312155073,0.004551265085196915,0.0027200343089526183,0.004905489096383262,0.002614280620133814,0.004689560128566538,0.0008362369521196429,0.0012647839371400756,0.005561693165735781,0.0005074251110806909,0.0020740345090257957
abd79ea295424d34c925c0a0e63c322a,0.0026836432349117605,0.0028014810577769804,0.0010031844374545672,0.00481769213575865,0.004556455843183981,0.006058067379190717,0.0035235505513037195,0.0020643640223700307,0.0016465941065692078,0.001147232509580463,0.0019241666825493592,0.0030843122845327746
54c5162439d2d1c970aa53ae1209bc72,0.002646040583768534,0.002556934092080969,0.0010590656815793924,0.00188091337199605,0.0027335707337378602,0.0029530001192131184,0.0018095218881236555,0.0002931526520716537,0.0043936287933342725,0.0003523138268351009,0.0016770783194959647,0.0018885106642432359
bca82bc447bbd86d4a6a93e596e3aabd,0.0026305378389323186,0.003442604240159243,0.0008672648607967411,0.0020100473130351924,0.002086899349310168,0.0011472909877387912,0.0017837361046814492,0.0024219451317901357,0.001500954226034171,0.0003597561931122789,0.0007041410860709329,0.0018421789277249824
6d44145ac74fc30f6713c8ab71a27c96,0.0026092707729522785,0.003194615414332865,0.0021272387046119244,0.0031953143531342704,0.00444499494191339,0.003171028449762452,0.0034407162158067253,0.003173670332199921,0.004637573320616418,0.004084812537395222,0.0014006722983708026,0.0029621451448897146
60ef091808b7bfd3fbdec0892c9c9a55,0.0026026592729425993,0.006794492807684757,0.005530750726246661,0.003173386732915094,0.003644517653186384,0.004305484670188535,0.0036777250231456223,0.0036681733624683295,0.001944195179953016,0.007129611812653003,0.0027581509975738764,0.006176001851298061
4aa57304b7ddeeab175631a6a91cadcb,0.0025887076614904284,0.0044778225925148196,0.011147109522907662,0.0036545154484584294,0.0039041647875642425,0.0019314898529484263,0.004852344163809383,0.001464260424356454,0.0031417031575814718,0.011582697510535513,0.003156581682615107,0.004886580512874623
5f860792e75c63fee7cc9ba712c92163,0.002574604907648059,0.005835951608608795,0.00067192202579489,0.0036543651246645466,0.0025664694872997644,0.0011399256502437765,0.003420489538343252,0.001259937355004916,0.0022290146112861793,0.0009707497974450791,0.0005456183873223868,0.010401415629310504
33d7317d54fe41bced73dd2f497c12ec,0.002545326884908766,0.00306529194300867,0.0032092976924052758,0.0028691288104398614,0.0038299663064644642,0.0032879209573837384,0.003478326688192587,0.00806348616724043,0.002581344219957811,0.00522039000275173,0.0016951315623904828,0.0052773816096512325
df3e5711566006e789d88ad7d0241d6d,0.0025404696033888975,0.003535707153369562,0.002032824663359308,0.000961031462930066,0.002093931198189213,0.0007076903692053118,0.001542171657471075,0.0018820713547327362,0.0014761253412699158,0.0012782404627944258,0.0008030355663986173,0.002901430663343302
4868f68cb08976c69be8ccd94b1df424,0.002524793522141812,0.0074738794538793665,0.0010503735402909648,0.0028331474159187186,0.003883866633920889,0.004831029388656258,0.0033964018848533974,0.00718071561611965,0.0038961438237388626,0.0012015765995800577,0.0074910326674537155,0.0050329380679870585
5fe8a79baa0e9601bc73ff3938dbf497,0.0025088927351202468,0.004358640318709411,0.004281750610862725,0.005840254650587843,0.004843697663933472,0.0030851686105030285,0.008374896572889767,0.0035192235424027656,0.004725888815343449,0.004364702925457607,0.0019548633804459528,0.003306920241155143
ecac869c59680cd9143ba1be6583f055,0.002496011095371116,0.0020347670114880916,0.0006582427341462725,0.0017804613396400046,0.003843219114877043,0.0024807300333966145,0.0035787547329046185,0.002197464446543861,0.0037180997230771462,0.0009701416190396099,0.0007940983375554855,0.0023032988184021777
ddb8f05e032115776830fb404196ed4c,0.0024899460118932323,0.001389163575027514,0.0004577066170251809,0.0012816921517421083,0.0013919225263650506,0.0018470272108714286,0.0022977508639283493,0.0019718179255757916,0.0011534772030318782,0.0002707831111291375,0.00042810334141029304,0.0025450334152591412
3050d74515c578bf6403c227d5697ebf,0.002486017279826227,0.0017204570823330882,0.0010279687023631442,0.0012478518824537278,0.0019410911301642206,0.0012270989039045207,0.0018199372782230115,0.0010053846945499677,0.00154602851786423,0.0010344943447017764,0.0002570366740164422,0.0024451066423101992
0f46c35d6629feaffa5e8f4b256e255b,0.002471617240403999,0.006005875170876274,0.0026096693397522387,0.003676721678982797,0.00338264838521121,0.00317139986334579,0.004196917307144442,0.001914736857358704,0.0022445344484600346,0.0034532011810746474,0.0015026607409357757,0.004032105383673589
f59d2de6c362ee6cc5cba837551da1b6,0.0024544689246710537,0.000470132990512727,0.0012544049330732838,0.0015383483562296614,0.002283826711696424,0.0009878560154143925,0.0019733443776529056,0.00013371827763195978,0.0011408543489397555,0.005234506484772477,0.0001749258353318154,0.0017418552150806124
92c0c75c6858840cbc21744f047e2a02,0.002416763687102775,0.002485949375352602,0.001523463145928641,0.0029699584391060653,0.002370125242349489,0.001784211953603147,0.002739780651235471,0.0028536961375669615,0.005503066535966005,0.0008985125718433971,0.001054613808821591,0.0021100845642563616
c56d12a1a6c69c8fd5e83bc51aa7b741,0.002408371017829661,0.0025591673791218175,0.006427663766632739,0.0030316916929111924,0.003763596055621491,0.0028817565694299013,0.004443069339225036,0.0011790013614076103,0.001732201051544623,0.001322577414747893,0.001209087166175209,0.0023424332083658407
d06c89b4a0d8090e10a3266deb939c56,0.0024032366124069385,0.0012528054819727938,0.0010424394860592688,0.0017174364036485674,0.0019759023004392983,0.0017267776595084822,0.002285948610953223,0.0007637066027685906,0.0016806404815941985,0.0031285524422742742,0.0006036001912111298,0.0013418013525005653
a9bf9f2148e38f84bd531adc15262ee9,0.002385786847874718,0.0022819917364358803,0.0009007992362003317,0.001454308283834602,0.002124918811762074,0.0019805054861022314,0.0025425889380544997,0.006590380211431133,0.001991956540830666,0.0017201413181749717,0.0016212136143333921,0.001951314799855313
84ea3564fd34c5377c4305b340f0c16f,0.002378025359147748,0.0011267327663495022,0.0005071266495201611,0.002267203784788645,0.001815322698863436,0.0018955643391438733,0.001700984090392869,0.0014995385209254945,0.002024730223268672,0.0002705863252464014,0.0006655216611840417,0.004544359070760961
54531ee42f8a5cb2c9c656a524867fd4,0.002363227939951213,0.002154958826826672,0.002107741082470588,0.0027808373859459085,0.009692909141126731,0.002428219461302713,0.009526254355004543,0.001260419880368715,0.003218995773629165,0.0032117583737125825,0.0009348678651082071,0.0024467745323570253
660b40b605cb42421a8957f4f241dea9,0.002356863980944652,0.0005145378203504972,5.8024033276758985e-05,0.0035474142086363513,0.0013567867321897253,0.002041343732034049,0.0009080136343616058,0.0012793967558800865,0.003963653698068349,6.056649703379926e-05,0.037027799705663354,0.0007265657013805369
9ed3e1edc621c9a94608480eb8b4351b,0.0023462156289755145,0.005410697947038106,0.0006738201232638217,0.003901444922972001,0.003241518817649041,0.006543524472915668,0.002762981338845527,0.0006611132662296672,0.00925774166197294,0.0005976714529612202,0.001247746958078542,0.0027172873892370116
ad9018f80e00f2ca4b48067195ac310d,0.002327321454678259,0.0034493884617391255,0.0042786970244382445,0.0020322827693781426,0.0029464799516854203,0.0022569031618607824,0.0034486960207131536,0.003225526543102928,0.0008964274394344741,0.003042383121636718,0.0007792429518903638,0.0020059070215451657
7c338eeece15edbfcf8ed52c568f6fc2,0.0023197230843411917,0.006023552851070053,0.0017216306944815528,0.002377076760143375,0.003885222897838782,0.0021382271036306877,0.003478595818293846,0.007075669650799876,0.002873421296998324,0.0016319623479565983,0.0012011822244378972,0.0046513889649327555
e7379f7318de2d38ce7c591b86e0a819,0.0023130586870853276,0.004540428140659982,0.0028451976326031507,0.0018233152059248987,0.002204987445586421,0.0018206300091841443,0.0027504583180748563,0.0007816337009832525,0.005328270259293431,0.0023328458249546854,0.010526124971963006,0.0035683433480438857
d71daaac8e969973bdcb093d80cb2120,0.002310846353277946,0.002233137519710203,0.0005526643712500105,0.004468073500952615,0.0027230387160057617,0.006653721866107398,0.0020931903036313136,0.00027743237687496937,0.0027851394518817224,0.0006441380114810756,0.0007196671319573862,0.0021274902610282
02e2f53ad22208ea596141447c3d6d3f,0.0022650292361442326,0.0023070871809942432,0.0003240784670830467,0.0011644036882603728,0.0012723347581514778,0.0011197807530835832,0.0022824920743119517,0.0017972063677645074,0.001033931972379359,0.00033341155375468423,0.00042139808668579154,0.0008673528737022897
c1b4d4f034152d964a49c3f6559274ac,0.00225586650416049,0.004967504981260481,0.0033847814534262643,0.0032460543600575952,0.002440542585318133,0.004038402128340804,0.002331689717189188,0.002845066975342335,0.0015425065816256178,0.0017320580255697142,0.001376450710964953,0.0024027962846218808
1cd47f1bddd410dfc96c635b319b0c67,0.002217489794191175,0.00180126932968605,0.002985814296436471,0.0016863455658019024,0.0036492617386831186,0.0014591387697834364,0.003075845945224695,0.0014434856407977421,0.001668804839909653,0.002701859637011573,0.0004034886047946593,0.0020849174371963142
8f196eb756ca2c43bb186e6b98a5c6a7,0.00221014625801432,0.0016966235196843532,0.00625913689734412,0.005888404161661436,0.00354887634975732,0.006371477888289908,0.004520332441982402,0.0011321776268653945,0.002950988325916771,0.004919149870589274,0.0011663005263756491,0.002765612819492805
8ceae18ee0348d694b1a6f77def3b22e,0.002188932372005775,0.0027644877747589397,0.004241008374644735,0.0028951754199704857,0.003680930082138577,0.0038151012164456964,0.003952182547175929,0.0009623847053489588,0.0017006798756628591,0.011589158732286197,0.000661793872257379,0.002264870172374969
55357b7fa07da6a981c32fea228aeb2b,0.0021750191935013758,0.0020664486437746384,0.003372857080982621,0.0031287683487318256,0.0042899092304691435,0.003016581395264953,0.004116193441047012,0.0009523264749648274,0.008787780329909747,0.004036508049722897,0.0012189557604677637,0.002174178423268187
79013deca000adea00e0362f2ab16111,0.00217256465023655,0.0012661282287829605,0.0018159730034737554,0.0028749816791041735,0.002545998019620588,0.00431553564485149,0.004853896119318545,0.0011747584123414474,0.0021677108489029377,0.002270903280316549,0.0005320490073464149,0.0017125086000272364
4b9a9d8c4e661b02fad5ef87318e4020,0.002166062168709034,0.0034532696811613297,0.002707122360176588,0.002967647983863728,0.0030650977301284114,0.003161145675939482,0.0030455125540584955,0.0012405218254990284,0.002700793281766137,0.0014744836671509087,0.0006048785086367006,0.009127850216700234
7c7460390452e22396912b94d42642e8,0.002163119085596955,0.0021780203143921045,0.0047845237708724125,0.0013532888205120296,0.0034695304401225853,0.0010035471887607872,0.0022402464998809825,0.0012111861655677003,0.002388676043671545,0.004241760943528511,0.0004176108558010042,0.0009554161753604535
5183d97b2862d0ab4cacfd081ab5d0fe,0.0021594195343694923,0.001515523946179358,0.006222856192190917,0.004271919290612751,0.0025704554730083006,0.003007315953871031,0.0021904735494493698,0.0006081393489943944,0.0013791294374463888,0.0032182682743622446,0.00041547782364988927,0.0031715011002254314
90722a58387204d92de2be9d7daab6a2,0.002140414053574911,0.004185748424487757,0.0010263171493395651,0.0022359827980791415,0.0030531587744775587,0.002386806954267731,0.0024216679214619074,0.0020848914840411086,0.004668668205984916,0.0005035554713746267,0.0015367637751487963,0.00237056772908308
0ba0d4c5a289facc80e0e481377a9e18,0.002116068506990408,0.001145891556554832,8.173202494322487e-06,0.0013417965716125333,0.0010831624235385794,0.0014338237955201112,0.0013743690698488453,0.00010887693086179737,0.0017324519043615694,6.886965573819774e-05,0.003042831686666465,0.002383036525005276
00e410cf5ba81da3d93e35809b1dff32,0.0021146891715470247,0.0016856091327727629,8.406231276754542e-05,0.0014334699242925964,0.002041288168894399,0.0019364428274058077,0.0015031195909936154,0.00029999338045267747,0.001348741405438243,0.0012628821311714401,0.00019104770855608107,0.002177484388658693
b0e0ec92d4d47ea0c668fa8b0387322b,0.0021022404057068757,0.0026281704796868016,0.005071271897077069,0.002342390298669777,0.002966639612804074,0.0027841332717689527,0.002469656891848152,0.003782719970393885,0.0017412733314802118,0.0052106511747571785,0.0008500304758184393,0.003420073909669622
346c96029ca51db4c2467066a42bf9b6,0.0020821489080918285,0.0032214470960862623,0.00531898716542925,0.0033300738159268177,0.005174606336490986,0.0045671869842589296,0.0032360567752179213,0.0066223688322978045,0.002607557162979095,0.003519728017994717,0.006668057092916792,0.0030575244125987232
113b2e2e0c2efcf0e5b28f06c4d0e5b2,0.0020754492904075566,0.0042384422965886515,0.004137977506466004,0.0004110580642679899,0.0005715692517121612,0.0005600191693158484,0.0007854496289944634,0.0016965409771630116,0.0007488124389507858,0.004495467783563275,0.002176864240972875,0.0025142000557376422
5fbb8d16aa790e4cda6e53d9870c4656,0.0020558483125321524,0.0028192026791290627,0.000723010875342779,0.0014437834141092611,0.0022131193395728025,0.0012755997703683692,0.002479034363277563,0.0038942335031550467,0.005527993832552387,0.0004545903271969548,0.0006897689724320601,0.002335368491947621
6d2726a8618a4a00b5a2d8ee65ba0904,0.0020531938734201665,0.001549383269817391,0.0020561026020957888,0.0031102002552775166,0.0038435005699992936,0.00673571323858334,0.002157572688740713,0.0005425110963038814,0.0033124167226187646,0.0028486955675724964,0.0075154690496286375,0.0036873024388507196
4e4f18736982f7b9e2018dfdd633a2f7,0.0020524407247264043,0.002267459016271249,6.636662299629991e-06,0.00544006161636272,0.0029240827399200143,0.008083765222971046,0.001799357925265231,0.0005086428285859489,0.0007893137748218239,0.0010380454764393773,0.00025729950269995074,0.0017384271302626911
c556975bac485d3e853ad35ea4cb4f4f,0.0020421860768415003,0.0016752152504790432,0.0008077107277619038,0.003087464686274518,0.0032061118726482746,0.0025306001758760013,0.0026797557219186505,0.0016332338186037026,0.002637391423409912,0.0008050911430642512,0.0016291467647838668,0.003144014873126752
66a77c102ee5a5e184aceab173dd0937,0.0020278686014187446,0.0020520833362559087,0.013719035781493975,0.004504669698020139,0.0037526151129933473,0.0028472996757463735,0.004991023135509323,0.0019878719289403,0.0018156863153470481,0.021322995739524564,0.0020600405679160826,0.00434508530256607
fb65e60f8b32c2787e3fe24fa0d685a9,0.002007847761238246,0.0026821995886246682,0.0029362187151412296,0.005471356143970117,0.003505740090094296,0.005717643087871991,0.003132589717453644,0.002096693694806228,0.001587552110912465,0.006325388425905728,0.0007002066476497468,0.0016474242050821114
c9eeb9179e405b1fd7846a8aefb864d1,0.0019983644894425437,0.005075519467570138,0.0060050080816511095,0.0035003498699793262,0.0035057193559796685,0.0029458932983842255,0.0036172948435234035,0.007729386676577927,0.002198778738144373,0.004795785218264757,0.0026744303092900456,0.005474545916944565
1955d167e31b0415288e489976596183,0.0019892857023773667,0.0015691874762352404,1.038283077317661e-05,0.0024897413094543564,0.0026737859309981958,0.002000896358911534,0.001954984435838765,0.0005077590295008427,0.001292936799034283,0.0007390215167498899,0.0001640659337088286,0.0013735790901574188
74326e2287ae5e9d508f2821bb6db5c4,0.0019537613452110724,0.02015492021957793,0.000411893097067644,0.0011305599377487592,0.001619238335030656,0.0013934238055252114,0.001958853458124193,0.009587642689375153,0.0009562529150160026,0.0003778381285728632,0.0013739810641922173,0.0009015549708448553
5253d98d25bc51baaf939f468ca8ef59,0.0019414784000636655,0.0013778663265489972,0.0004845879871230318,0.0052228493911573295,0.002770276135343282,0.004225105589979485,0.0032895735368685393,0.000721277820499162,0.003153767742507452,0.0006521977463738177,0.00042660690625967814,0.0011506897863477394
e15844b3dabd49a2995f936c5b616330,0.0019200844297056082,0.0017485915579251857,0.0007396405179802326,0.0012145379864303188,0.0016388766818456922,0.0018621854443329592,0.002275680203747064,0.0005516387390464775,0.0027877695157929494,0.00035692412321541476,0.0006173057661751671,0.0011438895317751594
81d2781fb06e327dd1349d4eb9252c14,0.0019144211084784278,0.0023059190870410163,0.000852441726363523,0.0018858061322701957,0.0029828832207248056,0.0015588637654368916,0.002837104184545029,0.002594914102111598,0.0026624142193669965,0.0013139014583707094,0.001028298510429147,0.0024985514017973123
22938df8e232d3f31729d9558a99c5cc,0.001911013294212156,0.003107174556425119,0.0017001915260922088,0.005626140122557593,0.003453368459862664,0.007512892703348746,0.002554037765656713,0.002394215569458751,0.002912605988123081,0.001413393761967127,0.002851489915216998,0.004617335449978936
9c46b739b21d6bee08a0d89295341ccd,0.0019094227234433341,0.00089860454374796,0.0011449404760640275,0.0006269187978701631,0.0011542165861410671,0.0007614796155106913,0.0010532068236624064,0.0014513956272160118,0.0011690274392947956,0.00028381932369215927,0.0003950001467986673,0.001533967309018711
54ea30b3615c9dab23f283a350f75b0b,0.0019033477422467644,0.0016791211689763219,0.0010112758902850673,0.0036359736021561225,0.0030241778831295325,0.0043245427258833775,0.002021285716425526,0.0005910038909242604,0.002033032781338371,0.0018041779458557012,0.00031613592225084226,0.0012437139512305156
57f316f2b8bb8cd1fcfdfe2c557148f0,0.0018707423881019374,0.0016656326734697992,0.0009188525482583884,0.0021158628250611366,0.003365884960953535,0.0018144094137473572,0.0034180534607587566,0.0012751368878699324,0.0016656595271070244,0.0008596480741752718,0.0009279786306180806,0.0021503747212807157
390844a02bc29380c25f7d24245bd07c,0.001826444044440397,0.0021798201698809538,0.004075491629436804,0.002872693738495771,0.005473648182934643,0.0020600169438452164,0.008610161730505616,0.0014386023954820449,0.007963644817870924,0.004947343350669634,0.001474452584327948,0.00890837151183909
4ae83d74ad719968841b2be6d950de3f,0.0018223905260303542,0.0015490826414901464,0.005732699880891906,0.00242587415792526,0.003101507113156836,0.0026728386909364824,0.002489948903519507,0.0008555963311389164,0.0005729987758791609,0.002194889373164921,0.0006099990256161746,0.001034427039659694
9ca60f49e31708277298d714b1688dbd,0.0017933615576218376,0.0015385080698224018,0.0010331430849521298,0.004421464934977621,0.002117521588355652,0.001519160398879956,0.002718724761565992,0.000955030870727872,0.0004638485159570904,0.003271546400840308,0.011619591687155402,0.0009747020892545341
087e50a409374f400614f96d9c161f62,0.0017716036748383701,0.0026247564007412655,0.003222291034604174,0.0032592191632988226,0.004292991952194557,0.003723162885444347,0.004495177284665014,0.007270347413124455,0.007887260562157595,0.0021248539072306885,0.0009190497271994861,0.0018268084000100258
a51911fb468aee7787ca8edf2ad66641,0.001760427087040637,0.0013315405565362433,0.004238621337628816,0.003290990209238499,0.002863382556279756,0.0023313447407296486,0.0026757079921913294,0.0006887000522320468,0.009189660896979928,0.0016980403403388778,0.005566899871061077,0.001671996516464812
33a516f00563ddac500c9d4b43236758,0.0017547995439826387,0.000684499650784636,0.003844222319903669,0.001784278119067388,0.0016271253630822976,0.0031582635655471496,0.0014669077620944311,0.0008918114904893894,0.0006535022910418316,0.0002593430660178562,0.0008313761303059184,0.0014786537008974199
0b59a39511050d6af174534cb1465f28,0.0017509143481617222,0.0007123303122136289,0.0005895955421620115,0.0022976037806868243,0.002908181731196691,0.00146066134158579,0.0021659528048962318,0.0007459581535430354,0.0034746018518770493,8.032432900680632e-05,0.00036297316653478845,0.002144858491379712
ef8ca82d1e8c6d13b2f5bc37ec28d7f7,0.0017489921337994821,0.0012082586017728716,0.0012264912622940922,0.001350814211882069,0.0036559953536732443,0.0008035478688098248,0.002893094225813032,0.0005088425617242797,0.0023462371543652495,0.0019683411660927673,0.0006837007836818116,0.0009589678488825578
135dec110848bb06a32ed6c4b07db955,0.0017415903421404287,0.0011916477822722558,0.004643489146108072,0.0015814146223609156,0.0027176449068520136,0.0013053202469257646,0.003458290302894251,0.0012867008171310284,0.0011677778086278752,0.0024070721740296,0.0030002494715807306,0.001126672863200459
6845fe55f2b4f051a22bc167ef2b80ea,0.0017376548950359598,0.00024790598215982724,1.0525992842679248e-06,5.693285096356208e-05,2.2955308430624055e-05,3.2517983393197833e-05,2.9514594238220414e-05,1.2953774201207427e-05,3.022527188680109e-05,0.0,4.32373235455198e-06,0.001934120080490019
98adaeda0e688213dbdede3681a30ffe,0.0017347065701390522,0.002251437477054222,0.0014180393385310995,0.0021183673654719152,0.003141679810186796,0.002247789484160913,0.0024068402485372003,0.0010600514008124741,0.0033149574026139538,0.0013112653107794194,0.0007291554064691772,0.0026576339320221673
7f827a114048d384de0b2805c1ab9264,0.0017111736081957833,0.0038542458383019726,0.00450589111088199,0.003428386368451633,0.0037705854319202738,0.003061616324081187,0.0031690661444351035,0.0025993128495744575,0.019748588536281256,0.001380313196938281,0.0014879227286409115,0.0029474466994673376
320c38dc57faa9b5f686810d51121f54,0.0017031327837395288,0.0018397005636657008,0.012005823626707247,0.0038389913340300154,0.002830981563796189,0.0023069024674279765,0.0038856835409479436,0.0010620956465429686,0.0010657662432118145,0.016539009311789796,0.0006560107713726785,0.0018101967139084745
361415f522e4c1e777562df222d2309b,0.0016991192175082426,0.002396872785691654,0.0018777022416896101,0.0038344514483884956,0.003873549823153707,0.0027840656987484546,0.003680633340452039,0.0006429780392695785,0.0027415091733945097,0.0015148526091829898,0.0018842717261750347,0.0017525548098120023
37039d713cf162569fff657df0aa3db7,0.001673106429929521,0.0027988949223403813,0.005038503580963271,0.0018733337117315784,0.002251118044267116,0.002155530421587868,0.002069433101260428,0.0006275264189311679,0.018251829306585022,0.004420100282161454,0.0011512742734843219,0.0028873952064170086
b537cb0d014341ffb08a26f5fddcb3dc,0.001657253820616761,0.003336291999561757,0.0012018199036623307,0.0007061208040051002,0.0008459408951174777,0.0004963403499277085,0.002532845321279766,0.00499839765166435,0.00080750361471739,0.00215131117070558,0.000711711850934539,0.0010781211508253375
797894bb0d8cd7f6f43250b723aa2a97,0.001653990277587612,0.0021478640418910473,0.000828003008669471,0.004026095735720999,0.0037107924506872524,0.006870732436082231,0.002912222741917996,0.0015823459044546815,0.0024601451223630498,0.0011615417438669347,0.0003688462134346216,0.0012988491579806244
986f98889a37e94000b44ec2d7284694,0.0016513228936267008,0.004183415737533168,0.0010071383607631295,0.0032753081752617567,0.0016513845763748965,0.004217310956898135,0.0030615525544967397,0.022078854865054596,0.00141393723415769,0.00031323188286850977,0.017409457416262007,0.004202141605717189
def0aa64725fcdd675d1df8ecfdc1b1b,0.0016494150840248459,0.0033274974904698145,0.0048729707517637146,0.0033163618997960396,0.004985968820174796,0.0032124102601809234,0.00447354487963654,0.003650660488238762,0.001949416652736836,0.003972950312706334,0.0009064392881221099,0.0025428919423574423
9154630c9fdbb754491416de6280f98b,0.0016383889427727424,0.0034481867505637654,0.00013148571732632858,0.0011425620341172496,0.0017036665853739717,0.0020970435812808015,0.0012724364887844192,0.0011883140571964392,0.0016606429330721156,0.0004696259377390037,0.0003310470211913262,0.002898559451914444
a5002d4f78f6246f733ccf1e79535bbc,0.0016323562261802605,0.001845179084571705,0.003112901936703735,0.0034501605457950275,0.004081144180053218,0.004753848800908566,0.004167461266307735,0.002039973239028939,0.002650259751113552,0.005885425537475861,0.0018917626339183691,0.0023474758490432198
c52287a7efd223c578b51937b849bf91,0.001604845327412404,0.0014540899132076154,0.0003978893225714135,0.0020311830421409593,0.002978975931074271,0.0012520900231855756,0.002648685075852582,0.0009194639182720075,0.005981129129579464,0.00039580557032753265,0.0009630488182064743,0.0011250719116826437
fa62c3ab803ca1ce4801bdc2f01e9198,0.0016019421589462193,0.0009357072856059189,0.00023615301952229192,0.0007858842092659335,0.0013259874528761544,0.0006763161201629846,0.0013777251250327474,0.0007924713427544918,0.0008713022700062888,0.0004886356716881024,0.0002559795975738787,0.0008555881726400358
3ad51ba03a6094306907a2cf22d57c4b,0.0015939873456432148,0.003468152119531096,0.004350446007877344,0.0024089720801932185,0.0034015453563641445,0.001833346821387626,0.0035285887811454886,0.0049642608279519395,0.0014234904837893535,0.003965805568977585,0.0008431581876110824,0.001928494187335356
5bf1031d39b4a422151f681aa873fd86,0.0015847049033554514,0.0033938666624364127,0.0033837701149401524,0.0034756328811125876,0.00509604659288506,0.0034400806610755323,0.0049850088176658916,0.039636800533091966,0.0026832275247897675,0.003338814394969728,0.0013250236762683346,0.0019990068284079423
