,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,Season,PrimerPair,DNAExtraction
Devosia,0.001641272526978082,0.0002414020277389733,0.0003286250286791016,0.0027235915042075447,0.00032410921237121685,0.0009553809649987754,0.0013847177908834288,0.001827429457761874,0.002669652674152679,0.002054349055216085,0.002362067534204942,3.476165861911351e-05,0.00018140326010108516,0.0019439036580244974,0.0017208595024364069,0.0009267192547576091,0.001347935196376799,0.004084839206814815,0.0014920327577167976,0.001700017244295303
Methylophaga,0.0016363168708457825,0.00020436298945323382,6.932805713948788e-06,0.002484086999146195,5.631661572909746e-05,0.0006299562024720969,0.001282333672700243,0.0018141738887218794,0.0012352061108926399,0.0008668381448804205,0.0014454193560251016,5.046270332465904e-07,8.086635818903741e-05,0.0022610193269138766,0.0001873108493924513,0.0001478522296797785,0.0005571339941041519,0.001133987338358634,0.00039136708638411524,0.0016504943007205543
Candidatus Puniceispirillum,0.0016346105160455608,0.0010042709348672188,0.001057574896025351,0.0011781632657912467,0.0008991019001099886,0.0007157665243885228,0.0029260341621881797,0.002818954994100068,0.002098602310687169,0.0025069546200552763,0.0024398426552089594,0.0007792297337289316,4.2451307089778266e-05,0.0021423046769300323,0.0022053721995999487,0.0005627434216900375,0.00025758706765964155,0.00225648281794438,0.002768269542035683,0.002397134248813285
Nitrosospira,0.0016318002772728257,5.315354572669763e-05,0.00013464327211963633,0.00016718543947731398,0.00041714045347177075,0.016061152303224323,0.0028369700391664815,0.0008345163587981576,0.0014888200021312933,0.0014807403280934976,0.002462682139686208,5.682432374932986e-07,0.0027713257967508704,0.003537649944835988,0.002076675748668448,9.431935446324073e-05,0.01727987887484024,0.004672348320867969,0.00214682360098853,0.0020497310212379068
Ekhidna,0.0015998096466920016,9.540011439013731e-05,0.002425811951217326,0.004166669727533686,0.006651662387888019,0.0002643758321251649,0.0015200753661251552,0.0012305310229405546,0.0023400375362229208,0.0019380555221419978,0.0017486561782705085,1.4763074218834324e-08,5.504927788733707e-05,0.0008512020412702574,0.00037158806894522817,0.0053645361396471416,0.0002525048830941513,0.005075648448119244,0.0015231591881393425,0.0003071404939019028
Methylomarinum,0.0015758861040878077,3.761369217889384e-05,3.988140112766705e-08,0.00015903397881154768,0.0014470988852151047,3.868131937847662e-05,0.0012211791579553716,0.0018246661947264797,0.0013989859741930374,0.001021453752511764,0.0008408924222234894,2.2592550637051743e-05,4.311813516120458e-05,0.0007146380828540056,0.001016188691004314,1.1983345946517004e-07,3.1923357424302556e-05,0.0006488738263300527,0.0019458149758255258,0.0013276736579516735
Candidatus Entotheonella,0.0015718419937180267,5.435813622842535e-06,4.13232102108695e-07,4.687190804456118e-05,6.5148664003711e-06,0.015922255375282114,0.0024970073106218645,0.0004664074987740273,0.0014231484324891048,0.001049725177116941,0.0017291479116745244,3.280419988013728e-10,0.06777545677792758,0.0028232441597384503,9.200504727931994e-05,3.7318173604457903e-06,0.020157690480156695,0.005672349373872608,0.0015547566901747167,0.0019792833583280275
Rhizobiales Incertae Sedis,0.0015709964769098585,0.003099221369133917,0.004049665573560515,0.002422961870673408,0.0010084069584274118,0.00030016977923355727,0.0013110507893925867,0.0016926946549297498,0.0017837478153931504,0.001545161583985219,0.0013269850000505374,0.0006509768052746162,0.0001371658979244146,0.0010553802714035687,0.0025195997065046564,0.004142115813742726,0.0005397390059419789,0.0016185029447060993,0.0008200393661239206,0.001196375955223628
Candidatus Planktophila,0.0015681021073948175,0.00039821496241708264,0.0005330717417405808,0.002022953481572288,0.0005555323356408677,0.0005570810360433546,0.0007688736137416777,0.0024170473415639506,0.001847895434546033,0.0014134195466379413,0.0014792188515842825,7.261855016451921e-08,6.801992716750094e-05,0.001466384287219339,0.0003461506286383311,0.00014299902161416843,0.001195682505016124,0.0020020767932190956,0.0013528595128577694,0.0009013402030707251
Actibacter,0.0015644540469221218,0.00027650156595045866,4.4092675032025595e-05,0.002866493455851241,0.00019648180798910241,0.0006726817305990707,0.0011140565403223454,0.0030620177142491956,0.0017264332485778808,0.001736227995327653,0.0016762915853442803,9.420557164242934e-08,0.0001083748685830099,0.0010059709215479056,0.00020556320959989253,0.00020610933801803698,0.0007470614378156055,0.0013402745247935092,0.0007127866878597684,0.0035021725474276614
FS142-36B-02,0.0015644061317906025,4.401680967909339e-06,3.2721620514384667e-07,3.67364607479522e-05,6.838955967271261e-06,0.015679100560855887,0.002707717021241543,0.0003493425322413335,0.001202013788211239,0.0010838166486061074,0.0018680781447553124,0.0,0.06856612711637028,0.0028236775118815815,9.13646394797068e-05,4.24206719315922e-06,0.02132487791595845,0.005625111938805392,0.0015292658330026314,0.002136693087636091
Aureicoccus,0.0015604088121517596,0.00011354111649257094,5.573900951778593e-05,0.0013233802867388474,0.028259024079810888,0.00033608763910828127,0.0005167621664552253,0.0006408360276003039,0.0022412608335709524,0.001418198595934912,0.001008471583705191,1.297894313933852e-06,0.0001910365595960952,0.0005503238413078256,0.0037636643917930202,0.00030051240307863336,0.0006544255046824389,0.002063901282414073,0.001311398009284844,0.0009142435169697779
Leucothrix,0.0015374429590418977,3.254545449948636e-05,0.0007034748734904688,0.0013987392898354857,0.00047566762558680484,0.0007878775982572859,0.0008563459872950954,0.0019522034775967814,0.0009732195531194242,0.0008182435314663904,0.000781703066985847,2.132382874839382e-06,6.700791519914504e-05,0.0006274121104444942,0.0006571379080838784,0.0003302286504741732,0.00014214254154564193,0.0007374485395888759,0.0011221183081792162,0.0016617560095656138
Deefgea,0.0015286405085760714,0.00029511355228341394,0.00040032865600272424,0.0015357330788067995,0.00019218698140301783,4.4147238819485607e-05,0.0007109517284613422,0.0009123783341650199,0.001222372786056844,0.0008845851477128915,0.0006588874290755853,6.573490370877301e-08,9.401143169709294e-07,0.0009097689851890177,0.00017799579661072058,0.00028800197031157243,0.00029855604270961715,0.0008153252534461881,0.00024264977463121605,0.0008582966939261258
Nodosilineaceae,0.0015230004752156622,2.7818921940681238e-05,0.0003300441355650698,0.0036055978179716924,0.012394418399884564,4.7017706500365854e-05,0.0013156780074876661,0.0014002070886199353,0.00234824739185278,0.0016582476730756766,0.0012566552874438942,1.1270017261722056e-09,7.943395079169204e-06,0.0005852210755372989,0.0004918554831294509,0.001054038146857591,8.573569996918491e-05,0.0035496543435815666,0.0015024351718211774,0.0003335087205733218
Aquibacter,0.001521013303173442,0.00018196714706207858,0.00012028115138458032,0.0006287123881123395,0.0020682106502325995,0.0010321270872684194,0.0011575337133527533,0.0041954217635903,0.0019905515743746205,0.0025473954394108793,0.0023951232675276405,2.6278023348442054e-06,1.9449415551117994e-05,0.0012258037970996187,0.0012159355618954941,0.0003568125717783343,0.001498679938122854,0.001738867775556969,0.001304017784671358,0.001683845928825118
Sphingomonas,0.0015138912169742264,0.007588027112787016,0.006230194380428288,0.006114336208020686,0.00119169000993426,0.0023982056198191366,0.0031779363584038805,0.0015166764689613459,0.001567608642033766,0.001645539277945518,0.0017124814232335342,0.0014765347158310217,8.557493307737017e-05,0.0021787752305337175,0.005331085959559397,0.029731085180924738,0.0010089902387120614,0.00284641713400561,0.0015001077703676003,0.0014943255159888527
Chryseolinea,0.0015124809849743203,6.537510302011656e-05,4.687786153268861e-05,0.00032047725529811734,0.00015209973338124548,5.4349737753858605e-05,0.0011482795887604426,0.0002933740197175662,0.0003417715458761891,0.0004173461065189976,0.0003643726865485247,9.492728577462839e-10,0.0,0.0004240100246064257,0.0009178367514200334,0.0019985187085555336,6.68163738755444e-06,0.0020813122319159427,0.001197245570155241,0.00041366083199816686
Crocinitomix,0.0015042421224100353,0.0010699929288782238,5.8515897846038495e-05,0.00130993040576694,0.001169588365725058,0.0010735746761844943,0.00106448682877635,0.0033869828369374176,0.002362697308988656,0.0022563848953359293,0.002565906322795935,1.3101488119169591e-05,8.894025218673964e-05,0.0012783749657137168,0.0019589157426916255,0.00037342622206859366,0.0012127777152985087,0.0016902015160199968,0.0014361534716092824,0.0015706870821084221
Bacteriovorax,0.0014792266719608233,0.0005221116295148605,7.425330164379083e-05,0.0007821753997809812,2.6957033239573194e-06,0.007985480797760501,0.002375101562185561,0.0009599923527260719,0.0015172096212270755,0.0006299471817128504,0.00023875933054851264,1.7190248721716733e-07,3.3770115781273047e-07,0.002146743574030774,1.5391703012666018e-05,1.058913617295104e-05,3.1973599614024372e-06,0.0008500763594654268,3.571891503118426e-05,0.0024088922896851753
Subgroup 10,0.0014715779722825958,0.0006826911569544591,0.0021329490047077744,0.0003247388937621716,0.0001615007808931137,0.015392405134529772,0.0022877790663721107,0.001200048956261621,0.001738316987759009,0.0017549965039118363,0.0020150572017634183,1.8702512639169714e-08,0.0005008562984304371,0.0023483972507848433,0.00027341150112163593,0.0002439782297099187,0.013558337763055308,0.0035975281429344945,0.0009823982429135389,0.002347433591320769
Thiogranum,0.0014693992437023644,0.00045679594210764506,9.722118755967799e-06,0.00021646562558705018,0.0015879684774721347,0.0002740211072826797,0.0010327572084832442,0.0012108267883697969,0.0012594210797920754,0.0010979203904269708,0.000997661639182393,0.00011606443533598649,1.9994262920180224e-05,0.0008913893653412574,0.000982598239589685,0.00016766020715997735,0.00019351975007593036,0.0008314981959526795,0.0013920624986058154,0.0006949198853779861
Aureispira,0.0014629165136718918,0.0002244407995841516,0.00027236189737823714,0.0014854949901891318,0.0032623124726008476,0.0002633437239876169,0.001055633087586039,0.001801921398405042,0.001713115803758349,0.0023861365582678856,0.002861031290904201,3.575635145403221e-07,2.8115544687216477e-05,0.0007703378993810111,0.000695938570534023,0.00014683090863984655,0.0007029766911514151,0.0020399048751101557,0.0014322495156301408,0.0006531362664159052
Bradymonadales,0.0014527659735144483,0.0002460823652799961,0.00038948737977878654,0.0023413878925662448,0.0008292139848399257,0.0008760742619311752,0.003023135744166226,0.0014336854547950084,0.0016907217695651597,0.0013524623997082587,0.0016903522708993112,8.134617584857899e-05,0.0008648432062086669,0.0033129446935711336,0.0007846806396529187,0.00029876879475020053,0.0015757447651965832,0.0010056720958261916,0.0007606590603496338,0.0017073067707256801
Balneola,0.0014502900065435417,0.001835472623364273,0.0013757761016336032,0.0005209115278878803,0.010249221211541407,0.0009641750209728098,0.0014866998899332165,0.0006703415977219576,0.0010935750665130922,0.0012674442670586568,0.001206766513206645,4.046381163044397e-05,0.0015891685905030134,0.0015006604902868,0.0036411750275898986,0.0005527324560334843,0.0007419205061497371,0.0014422424472621245,0.0015428707843285823,0.001159079008153511
Micrococcaceae,0.0014396484808820616,0.020432389858483665,0.0018774060315989631,0.0024356171106616983,0.000553110781152747,0.0009309920036821853,0.0010043663495409882,0.0011049430677732362,0.0015811646115599022,0.0017790406598497338,0.0013899447020321186,9.854072856831976e-06,0.0006754171766885752,0.0013990540887413036,0.017137367737787432,0.029565490922981205,0.008669257315059829,0.0011049058955117038,0.0007274705307655947,0.0018360123906975762
Reichenbachiella,0.0013906801057662213,0.00011803349409763408,0.0006461208916248719,0.0034995936074226565,0.00725837306278696,5.164089614704427e-05,0.0013379108806684252,0.003242504444816543,0.0029770795746499393,0.001694012554636263,0.0017848482124163546,5.542338392505159e-07,9.254541043817942e-05,0.0007184654592758588,0.0029508008340947706,0.002673217883061397,5.3362909906040476e-05,0.003435888360343743,0.0015158637608891066,0.0003709551064811398
Leeuwenhoekiella,0.001390057086089688,0.0001797637239095946,6.251491166577739e-06,0.0012375886262378276,0.00019437022474865065,0.0005025556589619139,0.00435807471663385,0.0018961708733397217,0.0014415358050820313,0.0013262062300424234,0.0012143977394506794,2.996038465180145e-06,0.0007602694301854504,0.0036245263636558883,0.0002661488111966514,9.087247573208843e-05,0.0010366994464525545,0.0011939598313615723,0.0003347184016439578,0.0015181325761805193
BD2-11 terrestrial group,0.0013808987595891893,0.00020448623570318013,2.2904699063386205e-05,0.00011975689957875842,9.513106805470001e-05,0.015155722631809391,0.002650291237424432,0.0006716204271065793,0.0014481114803171628,0.001557655195704204,0.0021243478365032212,1.483690819402762e-06,0.0003906040283734927,0.0037266214619393495,0.001034771623198383,1.1204473565733845e-05,0.016159068477344784,0.0041198941290848876,0.0011637844270922528,0.0013691812086027795
Verticia,0.0013793619306914269,0.00010588901394805663,1.6686821999695327e-05,0.0020721401721559424,3.578124402667404e-05,0.0001881003524992978,0.0009429673303137698,0.0011203119074111964,0.0008679771805903835,0.00043148041229982875,0.0006871356098271976,1.3870868429515512e-08,1.2079577119111168e-06,0.0006142447878677749,8.613673590803568e-05,0.00025464104775094236,0.0005835770827956495,0.0008407879058921813,0.00016770674496921422,0.001610563101442949
Rhodopirellula,0.0013727293256254524,0.00016283785807741794,0.0004269493856868817,0.0017213747549070864,0.004673154493217883,0.0012510781295023514,0.0016618806720285126,0.0017533920636980688,0.0028130851754093102,0.0022909889495277536,0.002304836929503891,3.682468970178605e-06,0.0018113884219197927,0.0013575035030184155,0.0013891123154663643,0.0006018290277731154,0.0011295360493919152,0.0031098575367603694,0.0014352783898970924,0.0011895246421192126
Dokdonia,0.001368685170816642,0.0005634354909348307,0.0013054433359634325,0.0009357316217938898,0.002523816274408029,0.0068618593338072445,0.004520077381702293,0.001332543140212707,0.002329649981660008,0.0021477770556895706,0.0022348959693622395,7.273149858752013e-06,0.00034563778740166995,0.0048633196123432035,0.0017852112171987504,0.0010978449562824696,0.0037326303339205494,0.0029475403346904626,0.001328933651571321,0.0016815951165314882
unidentified marine bacterioplankton,0.001327119234303722,0.0012844921963958739,0.0010559839239657673,0.00022700273553981278,0.0011733413130499517,0.0001097529635595724,0.001018264326412343,0.0016208351396798004,0.001477057757570348,0.0015704465737164345,0.0013779623944170393,0.0044104769444635785,0.00017363469203065038,0.0009832379794416405,0.007293749561668948,5.76631726316173e-05,4.9214596590389375e-05,0.0016187046761939456,0.0017651777429275736,0.0016778768821766135
SAR324 clade(Marine group B),0.0013135214207041417,0.0015235653845734219,0.00018866151198182257,0.0011349323858906334,0.002275330570862322,0.00053180364692915,0.0033366294688161767,0.001681964813696053,0.001603618401406573,0.0013746883631512907,0.0013842890373502912,2.2692969306276676e-06,0.00039963503896948684,0.0027436157839514407,0.004968874542536352,0.0006054488567503413,0.0006253084187937711,0.0010218496904444792,0.0005346725923288206,0.001857392034762903
OM182 clade,0.001302703764083775,0.00020895559928641895,5.2472446903543294e-05,0.0011215745889548406,0.0006803933466009015,0.0005778616080096531,0.0006948083393240402,0.0011287182860551855,0.0014164396308816332,0.0018263493445651057,0.001789507365162115,2.1798384622366816e-06,0.000263903001009465,0.0009587162530077267,0.00020108629262198158,0.0001505550437954081,0.0004686415732114767,0.0006459615453676607,0.000962256807955552,0.0009076300086388735
Lutibacter,0.001301228619600028,0.0002914971018804168,2.044882296033699e-05,0.0008220041480428651,0.00023797038995994102,0.0011647960575261501,0.0013499582078718888,0.0013557005916042177,0.0012591799044824419,0.000978995097880615,0.0014239177972616237,9.052336864314982e-05,8.229490478054619e-06,0.0011013805945743562,0.0002447559610200789,0.00033272926835278377,0.0011532338611282306,0.0013061423003330533,0.0005047577530760769,0.0017424224612485669
CK06-06-Mud-MAS4B-21,0.0012956515563239026,2.4986642166338657e-05,1.1025621375385443e-05,0.0010902953916905678,1.0660799241925e-05,0.0003644514548805123,0.0014630607024716225,0.0010757045457734833,0.0010790331900482305,0.0005418495423915862,0.0007560882054269012,3.2872829692022037e-07,0.0006416130816434929,0.0032710229351433483,0.00010959062717611895,0.00017223432111986383,0.00041195826289777904,0.0010553150049196576,0.00017384643960398992,0.0006413287889372565
SAR92 clade,0.0012857112416975044,0.00035827122913502434,6.992828874515474e-05,0.0006438334854982124,0.0005225611462535483,0.0003903112841217927,0.0008604982606929948,0.001639895936668077,0.0016208473788121792,0.0016249648486782032,0.0019064608702976872,5.436204900679073e-05,0.0003478780033672093,0.0010222557487242687,0.00022014228035356674,0.0001364709939040184,0.0004422900478114429,0.0013006038826570262,0.0012147547664664363,0.0009259121101884532
Delftia,0.001272081327697468,0.00410506756676354,0.00226509764965766,0.003068425448733527,0.0004997266047487026,0.0020849549041830743,0.003064894061722231,0.001667536592242652,0.0012628383723183268,0.0012630507877437096,0.001403943278750044,0.006639598191962028,0.00032262462572165405,0.003155506163684459,0.0012395116516439688,0.0006528246880717616,0.002023079366757176,0.0008336515735324118,0.0008266004168924935,0.00119892165841127
PS1 clade,0.0012713221946364138,7.915500921397944e-05,1.8442738758381838e-05,0.0001509221767537345,0.0012349450306921598,4.830038392947793e-05,0.00054134300780321,0.0006657312311355898,0.0006216930796862174,0.0010283910729938749,0.0011838904985391767,4.085324892486499e-06,0.0001318135789898048,0.0006264670993407554,0.00025658191077795417,9.096488135640809e-06,2.9395674341009115e-05,0.0005937971223150862,0.0020981465940412614,0.000972223944792656
Luteolibacter,0.0012667896111926414,0.0003827588010949573,0.0004432052430926571,0.0016932979126320668,0.0006420153511919252,0.0010554159327514734,0.0011042952211670828,0.0026026697302013397,0.0027687013208313378,0.0022415281901321123,0.0022578641674901897,7.358337600185932e-06,0.0001463323720815831,0.0011512978751767556,0.0006512650812296891,0.0006175434613046934,0.0013151730610571125,0.001269489650480755,0.0009074488511867729,0.0012519634854394341
Reyranella,0.0012517891634674556,0.0009741956665215131,0.00046697486874461454,0.0013171585385025966,0.00030301571036072896,0.00017473014320531583,0.0008631125122994613,0.0015199465431417311,0.0017450823176634448,0.0018105915634199633,0.0009661449260937085,1.6081645664402617e-05,0.0007840213608668566,0.0006472063479842185,0.0005876255604559549,0.0003111333148735885,0.0005067563861255345,0.0008205723681120523,0.00019591525273404564,0.0006158201191104073
Hoeflea,0.001251462839931762,0.00032033988305233145,0.0001512156132855253,0.0032402118257282226,0.00025012979060559843,0.0005685509984133285,0.002047111291756636,0.0016927810763596052,0.002267503319960511,0.0016269700681098445,0.0014009671836342065,1.7213922138849108e-05,5.251004693148026e-05,0.002122511086792278,0.000512553744842554,0.00029226077758677684,0.001905938367656259,0.0013098290174476958,0.001089481004849803,0.0018509782355242421
Chitinophagaceae,0.0012428739429817266,0.0002497544274076004,0.0007848906219420249,0.000670055463647318,0.00027188647136825773,0.00023779658090037446,0.0011649386509400284,0.0003585214590629324,0.0007165303584522325,0.0008509275657280272,0.0007408692524847703,1.6318366503885615e-08,2.859900928486753e-07,0.0008639232514766885,0.004289231175187875,0.0003861488328504034,0.0002443654673749207,0.0017443096714407935,0.0018687638402074933,0.00046799167739632275
Marinicella,0.0012370040845243568,0.00028053272796630676,1.1880109575163687e-05,0.000526716779498806,0.0012685237184767045,0.0007115953622088168,0.001125393303258455,0.001491887641578574,0.0013333257317070448,0.0011249836308624124,0.0010923083126204145,7.128038985306922e-06,9.91424831581046e-05,0.0012367591842825985,0.000806840678116043,0.0004055113947588393,0.0021992122880168884,0.0025519312793436033,0.0011608660069710168,0.0016212700567753008
Microtrichaceae,0.0012303655470318566,6.726453895790597e-05,4.5262402091845586e-05,0.0003089573316901102,0.0004539711570799302,0.016439173005353382,0.0023238931219023732,0.0013563721755531387,0.001586842718358878,0.0014897575978340982,0.0018752103844763503,0.0003318840639010446,0.0004731936090026283,0.002580612560025996,0.0009350792466486309,0.0005714539191895298,0.012791703193885003,0.002887257812583953,0.0010993085256785146,0.0020285547218062165
Terrimicrobium,0.0012262717710445111,0.002523292305275256,8.57968057755989e-05,0.004131964808058442,0.00022222664340006278,0.0015975561929873242,0.002050525989227873,0.0012275751380072099,0.001692509805082051,0.0010134274657327101,0.0016091906117260979,9.497241155295011e-07,0.0005025724743911756,0.003024331262288872,0.00030391515917231615,0.0005826377709386875,0.002373538686261732,0.0013557406397467476,0.00097759930578645,0.0010172988109483662
Eudoraea,0.001211358836915444,6.151447233201892e-05,3.17315559366613e-05,0.0005017654000107702,0.0009391918571122883,0.0005301455102451876,0.0017760149339827412,0.0006788488996541809,0.0009008626707864444,0.0023574184531626914,0.002766651109892901,3.4969232608578064e-06,6.624234072901138e-06,0.0008465178459485033,0.00042384113199495977,0.00021446595818330275,0.00028049018442364237,0.0008101371419217148,0.0014285277028438213,0.0010360036676039192
OM27 clade,0.001194913619194588,0.00038085322186603933,9.150352451876124e-05,0.004471675031947097,0.000614021892537088,0.0007168230008989541,0.0011418552598202946,0.002776854212253418,0.002220207058660816,0.001662076260941306,0.0017952717127138157,2.1833742457768055e-07,0.00013829925296272353,0.001654851959909987,0.0004464962890520952,0.0007555057397491775,0.0011728766364413749,0.0015411478371911821,0.0008750226691642619,0.0015166177621532108
Flavitalea,0.0011920707515944002,2.6580338308166657e-05,1.3643669111521865e-05,0.00016924053549594365,0.00016172372560235553,1.5935188030776326e-05,0.00024914663440950226,7.968593371984208e-05,0.00023059135459545322,0.0004012294997664135,0.00024079952930926307,0.0,0.0,0.0001000934693227921,8.93848622623571e-05,0.0007627454283536459,5.996076350649201e-07,0.0015000043603584337,0.0009318617743158998,0.00038399946298838184
Cobetia,0.001191942550880453,0.00010010215195361972,0.014599314431144227,0.0012636893661190265,0.0012034315535660134,0.0015059529986538004,0.0008554927980628231,0.001269516219334011,0.0008549704197035261,0.0005956597405601509,0.0009272789046043232,6.432128531657424e-07,0.00022291571270746855,0.0009215713806265026,0.0025569089319051374,0.0008474415097558085,7.363537007856753e-05,0.0009283821611186386,0.0007045412205290369,0.0009028115669691433
Bdellovibrio,0.00117646079807819,0.0009286859432881642,3.844419089939131e-05,0.0008864342741911346,0.00020947632920260823,0.0052318004717972965,0.0034437837450509157,0.001224231761933924,0.001125406022822492,0.0009155726245901258,0.00043485171587152464,8.886222337270514e-07,3.1671723594413516e-05,0.0021657389735530116,8.557593611439994e-05,3.873606512934743e-05,0.0001903465280525513,0.0006445196413634495,0.00011316115249661012,0.0020336695953006743
Lacihabitans,0.0011691696703956553,0.00015555422650768668,0.0001987057971960309,0.0013579136612822933,0.0002273005112786657,0.0002708455336240166,0.001145456238207506,0.0012357220543756763,0.0014705154458961804,0.0011151244558832677,0.0011555996906283297,3.153015214878193e-07,3.2692327202362316e-05,0.001005362982512903,0.0007115544441966641,0.00040828429364820896,0.0006658647625174391,0.0013263336521242895,0.0004138295730348084,0.0017126689314137216
Methylophilaceae,0.0011639802077012594,0.00025831010276859326,0.0009697352426182389,0.0016480307939601407,0.0004408048594390418,0.00013139211298793984,0.0011103795336379093,0.0014761885740019757,0.0015156087548632788,0.0011435303569518921,0.0008886396368799224,7.447200454292928e-05,1.642635861148672e-05,0.001002016235583423,0.0010663773455925395,0.001757082482376644,0.00013427621768243307,0.0008642012977792175,0.00025202455876164616,0.0008910025296666179
Betaproteobacteriales,0.0011543980356912885,0.00041586475765210225,0.0009245809768609166,0.003977469737713976,0.000551659939320978,0.0007836095562080132,0.0014824198214064097,0.003017274441533388,0.0019746215362071886,0.0016802114442622826,0.0017320750418694402,0.00011075044300216247,1.1536616356307348e-05,0.0013975541103213452,0.0013162616843209157,0.0035001852831790395,0.00042749015259174684,0.0018782920528008374,0.0014876110435264227,0.001060761724180933
Caedibacter,0.001145884969459943,6.531310135287345e-06,2.154864998601603e-06,0.0014525862124513786,4.0154236992760356e-06,6.586665071054154e-05,0.0002692892496942648,0.000976618282738621,0.0007189348841680069,0.00026653849809578416,0.00041824123627882113,6.121897132568435e-09,0.00021174700989619937,0.00020441087128846572,9.96376054143338e-05,0.00042366728876489266,0.00023412453076954227,0.0012917574232714072,6.484913032103218e-05,0.0011031945280224414
JG36-TzT-191,0.0011389352603334852,3.7836775066082924e-05,8.112232712728382e-06,0.0012374671433963756,1.4103901370003375e-05,0.00025017725265652523,0.0016059235303289986,0.0009262691271460192,0.0007001953124082483,0.0006111236967681624,0.0007971368599701588,2.404205334268311e-07,0.0001634474624179673,0.0035075055502045453,6.901629059452946e-05,3.755467296914538e-05,0.0002560196037345352,0.0010193045483550224,0.00013855732496246713,0.000735466287192689
Chthoniobacter,0.0011274205415813961,3.4604652894956194e-05,7.9574855048309e-05,0.0013488284018329938,0.000952773646355268,0.00025942694313176994,0.0007116622731020135,0.00035089651634771877,0.0016273347883050732,0.0012179235260759843,0.0011042702682430138,6.465464887324302e-08,8.681249024919575e-05,0.0002624271997250139,0.0010288186678778534,0.0004183297139515845,0.00018886302242746597,0.0009429151963750953,0.00031626027188279244,0.00029639639511525875
Micavibrionaceae,0.0011215023550110695,0.001519373037582695,0.0009734141741255363,0.00043528200425802703,0.001822612203226084,0.001385142737639952,0.0019580786355421712,0.0034957097260526096,0.0025104705336688508,0.0030172971698171854,0.0027179071632072423,0.0025310600041892287,0.00012661901395624137,0.0018584148229983722,0.0023858173766010443,0.0005041738474277483,0.0009542650216597574,0.0021569205162443334,0.0017458860627826477,0.0012329819550322958
Nitrosomonas,0.001120206120760902,0.00022424159078319433,0.0023413940165759183,0.0013461212586626686,0.0014056205217593421,0.0005056771457206849,0.0038836408437807244,0.0017393149699024412,0.0019561074593840632,0.0021111655190577225,0.0021358036261544793,1.7133916390150366e-06,6.953421576796533e-06,0.003133825188064869,0.001188224639890286,0.0011379473529968729,0.00014952738557421299,0.001916312508286543,0.0006520272242827971,0.0007821816956637709
Urania-1B-19 marine sediment group,0.0011166642429514444,0.0006660420146180794,0.00020585652453866972,0.001166552210995212,0.0017465193196197983,0.0004133649892111249,0.001174723320205271,0.0010743127440733928,0.0014772574593871087,0.0009534574259284548,0.0013737372515241696,4.219312067559751e-06,0.00024898422773197244,0.0011946791329265397,0.000738206246112725,0.0009460145671582346,0.0003391345893695887,0.0013992869410243294,0.000719166818748183,0.0019724417545605604
MD3-55,0.0011153731663183064,1.2358437424997065e-05,3.247250307883159e-08,4.409094025381036e-05,0.00040145507398544575,9.045539848911517e-05,0.0005658267759080458,0.0006804813145916784,9.002352118837329e-05,0.0026331538460497577,0.002873037439163269,8.447146548523787e-07,7.229846079966886e-06,0.0004712177290246042,0.00019574345630195468,5.698004786881014e-07,0.00010921825707069868,0.00014831226440231715,0.0015241855877916447,0.001242774239900044
SS1-B-06-26,0.0011125246113142784,0.00044453616517825724,0.0031629422963110505,0.0037604804591586318,0.0005794388034475103,0.004831584738751286,0.0013999433777493813,0.001585540773635599,0.0018242790758646297,0.0015440476295551786,0.0016046492400904186,1.8602567905686917e-06,0.0009114256252188162,0.001347133848263241,0.001992222311099351,0.015937217115027973,0.0036055525765074036,0.002308437633524154,0.0008074493343018562,0.001343938736604852
Absconditabacteriales (SR1),0.001105590244342814,6.7334821078732685e-06,1.2628290149312578e-05,0.0007067579392601524,4.347468788833178e-06,0.00013871297479676564,0.00023630959012588493,0.0006683456630983413,0.0008093480645721063,0.00036807574478643634,0.0002386812918297797,8.32386028964997e-10,2.1692758721567513e-06,0.00016479458250965058,3.807519377854967e-05,0.0001185139003921775,7.948706831697413e-05,0.0008936015401564192,8.274663447574607e-05,0.0009311329085210008
Steroidobacteraceae,0.0011049825656444475,0.0001237094880733566,0.0011480225802346059,0.0023337652094819325,0.0004046349733168651,8.007485117936804e-05,0.0008264886952995433,0.0013029362357731774,0.0008192497238458138,0.0006582434212994542,0.0006840576904823307,4.622378854855692e-08,3.962374614991335e-07,0.0006305729216759323,0.004676022414470781,0.0019084745476758815,9.553616018550787e-05,0.002573370276513695,0.00031836792605987663,0.0006457543102819317
Dongia,0.0011046088239789395,2.3997394713132683e-05,3.2738365822663514e-05,0.00014200778656188446,0.00024095936642229944,5.20857607772781e-05,0.00025224304357994323,0.00012785243015762184,0.0006165420086562495,0.0007528415010725153,0.0007058670472622786,5.217905143471151e-10,0.0,8.561023646974875e-05,0.0012783155778140467,0.010552442449245022,1.0658031035841862e-05,0.002629445519639313,0.0015389971270129916,0.0005913062494043852
