,Latitude,Longitude,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,Temperature,Season
b02b3d9f477c9d1b771a8a5ec6b5b8ed,0.0009408855075934317,0.001747034518969945,0.0055024101690511525,0.011831581226722124,0.006425824033322221,0.013429063716875871,0.0630331369538671,0.0068437085287237865
f02d06b7cee1929b718d6108c93c00ed,0.000921078080011128,0.0008236335221437342,0.0014920222221079765,0.00306351485658982,0.0010540967807319117,0.002157300620404295,0.0009136929032394961,0.002512599211508573
352134c441be78ed02b0c46914efbee4,0.0009131118257226225,0.0013660438051991035,0.0021758180073280873,0.0019311334229851177,0.0022162842537010808,0.0024972156734625298,0.0011879465180266871,0.002960636642430946
db9f9a996631b9b479ec28ff02394343,0.0009121077862873403,0.003352972628317972,0.003208366914022499,0.0031146731944909876,0.003681190762938421,0.0030735580463817367,0.004216140152764612,0.005690180876147749
506034f9da6c777f14c4f7408def3cd1,0.0009001564006577129,0.0029060272344340844,0.0037435580491228648,0.005470530194682492,0.003928302399622038,0.003860475678351382,0.005605422901615835,0.005476482611698691
a736b09e9ebd7b8fed44adca905691fd,0.0008625251094563281,0.0007570541129348941,0.006317975288436224,0.004727749265938955,0.003994846911972026,0.0052636043680322035,0.0015499469872277667,0.0059466161753037065
943f5fc90f4919ae6b18b4f5141d07b5,0.0008541617916889138,0.00019671577359888051,0.0024123174697423316,0.0020978523067544655,0.0022261954601870623,0.002480015768807047,0.0005412586055572556,0.0007354225271180286
ce7cd290a02a5afd4276ff140b234a8a,0.0008504551460599227,0.0060271236712464045,0.0023810742179001454,0.00270196543645451,0.0029525757967123426,0.0020518630759181916,0.0020885426451161715,0.0018927172510812896
419e2654b164a03f8427e47edb43c351,0.0008414145298496833,0.0010172098251760913,0.0030937785034549897,0.0033126710411402463,0.0038854751186625396,0.00303467282350718,0.0014091712167350187,0.011635990955815837
efb2dc485661d332be6c7a66384ff4f9,0.0008406411925171135,0.0007263701178179578,4.857486863761135e-05,0.0004077519811198344,0.00029005449588561196,0.0010002848921775729,8.16686711553944e-05,0.0003453811681358076
8667172cd6a726dc57f94203181b3116,0.0008297117222170518,0.0014035613283275479,0.005016542799277502,0.005333143418514041,0.005599027436357729,0.005144572541779281,0.0010105887728534902,0.003195171453088274
90c359420cc573582758884f51af9260,0.0008290298698060354,0.00020024530009522056,0.0006485606493697157,0.0010385038546487108,0.00043009759761496923,0.0005606301146751404,9.33954792905202e-05,0.0029157709884076346
03ce811941f66c0b73fbaf7d29fc9c05,0.0008221192917015669,0.0045335790997580415,0.002768072451218586,0.00413999436285162,0.002700844699357596,0.003271275972667009,0.000972383113095025,0.01118001256062476
4d7b83d18dfc7a5fc6cadcd72de413ae,0.0008072181878506655,0.0011275313319770483,0.005021021513076018,0.004392491724829158,0.005369942410939968,0.0061955928177092065,0.003043201498657712,0.0030305667233012125
13d7754a56b77b903ad8e14a106a6821,0.0008020793138150002,0.0017963214118342276,0.007753545243979605,0.0060140192816623495,0.006034181368562965,0.00526440762887989,0.017383777615376288,0.006959926761198402
f5386901988613961f89d0cb5979bffb,0.0007916181863176552,0.00024490641851424553,0.0003256117164794344,0.0006310618658976196,0.00034052023055492246,0.0006286515327536457,0.00026872605960717694,0.001458746704889465
9c886d46813a724862c055b0ed46e86d,0.0007824358873629771,0.0007925946697482074,0.0014010463589815456,0.0017726830190803859,0.0011594147957145761,0.001065489211062843,0.00048492839882885354,0.00024891583096922995
e72aa9d91f0347e09f526fb4e403a2b9,0.0007789003542868146,0.002837255360752376,0.004027688393558836,0.005187009887631207,0.0040179515257839984,0.005075753271054365,0.008290224966350162,0.005402291728571226
3a03346da75d6349e7e2da681d15a048,0.0007620777756800502,0.0023186112743177976,0.0040638516162452756,0.004198251064639891,0.0048191045208904795,0.004695292452117679,0.02238703179141526,0.005417079838426854
9f244ef658394443133c774ea0453cb6,0.0007289888154134993,0.0004497404634801649,0.002556678583095791,0.0022176656797350328,0.0009278835542586458,0.000554506314226896,0.00046409932904363423,0.000322419656690215
458b6d27d791a880f71e83517cb073f8,0.0007046516270582768,0.0005744614497375064,0.002230563833738521,0.004641840005221954,0.002753382146491486,0.00636763944440726,0.0033610348513606644,0.005053202960349832
075a1d46bcb4ff0ea09cb5f5ae87f653,0.0006820212298889912,9.501274489804549e-05,2.9596094393555448e-05,9.166355680255947e-05,9.70765657469616e-05,1.8102222440516873e-05,0.00022767713475652115,6.699499527351213e-05
4473ac847f597164696bc96da74ca753,0.000674157163018757,0.0047655857059317915,0.003386045614238953,0.0036576136984371762,0.002704638961327564,0.001746126914223479,0.000333818063481831,0.0008094212244751862
c4b15d00ba4009557099f7c3c0c6a4e0,0.0006690763592075974,0.00046143079260273467,0.002594687178983066,0.0023812130355514655,0.0016495726773358582,0.0036406435630986,0.000790722419890871,0.003313218763472856
b135fbde5a9c861d458a21258afbda94,0.0006452436018018694,0.0010769770032005462,0.004124310194988249,0.0053756533161391645,0.004705783016258691,0.00820029978766841,0.002281918877706811,0.003224393267184093
1c26c1910f4a5624d34e527f88a1d7ad,0.0006408067603341635,0.0005415202322954362,0.0009692848716061189,0.0013763323304263654,0.0012377844331722548,0.0007714095707614224,0.0007305609024309376,0.0019131118338318192
2055d4bcabed4296aec22202dc030fec,0.0006368096148305296,0.003050013447607924,0.005105413082364573,0.004512726062437565,0.0040457518095441776,0.003394908457144508,0.0010237738844370774,0.0021881026144391453
cc0f030858c0817aac61afc043224bf9,0.0006151437557318859,0.0008061296682978827,0.003702174981762592,0.002999913391697858,0.003747451464393532,0.003873669310529026,0.0021583453960371483,0.006636690778649792
01a6116c09bbe1baf153758657c3fcd9,0.0006003258174451539,0.0004504837828398955,0.002656600488171594,0.00513173452242387,0.003040762548076924,0.004778643312988589,0.0008142323944709717,0.001539290602030681
5a845e0ea4818d7f905f95d6c7feb660,0.0005935763767371547,0.001961995818249234,0.003067112997215776,0.0028310753082747197,0.002778788007558072,0.002333396290300865,0.0011660899121805326,0.00539003591350429
e909275e83268fe54e558830b4cecd48,0.0005859360048032218,0.0013183414298281308,0.006625017029781148,0.005489406002056728,0.0038787270488135914,0.005635720240415179,0.0007358663867978883,0.0007821493366142131
4e85bc6546a503e32b5274dfd154cd96,0.0005782759752058402,0.000977055956024263,0.007990703851467246,0.009218193932280764,0.007083582214817056,0.0048843403204210855,0.011718731072154062,0.0026478691769803034
da9cf7b18aa190e3a931150ac78cad62,0.0005730943940603779,7.394882088119398e-05,0.0010765368247753052,0.0004944687315309626,0.00236155588500361,0.002321368745860638,0.0018019421135257883,0.0009475170575429388
4f54152c30b3c41d2b09b5f0800a1a6a,0.0005487437590221959,0.0010516887935154832,0.0034990849475117947,0.0026972664565467737,0.0021616196592731526,0.001958111911833233,0.001274025490964351,0.001184159536221469
d6d42dd518266427882182f9ccdbd3a8,0.0005047169379181653,0.0009067242963272448,0.001819405850535541,0.0012666475080782076,0.0017809224650781788,0.001260915199638026,0.0008032933330974167,0.013485547552332795
47116dc234b0e98fbe1544617899eff5,0.0004965694101069885,0.0017309494235711828,0.001274172703573991,0.0019056755587383907,0.0013720105369485823,0.0011234785721683938,0.0020759240601267636,0.004530127139926746
dd332babe9084cd1c50adb614c40cdfc,0.0004935346484156114,0.0007728268377225171,0.0027606920281712673,0.0034618351779949017,0.0028439692117588912,0.0026993832287278614,0.004726875055419366,0.005421315868797018
0cf9e66c1f12de778d5df3c627f671c5,0.0004905139826995229,0.0004475114431258975,0.0013692826494782508,0.0018730193254900744,0.0021714205126045125,0.001213090873768757,0.00046748242380593226,0.0015435712145281959
39c790510b6a66a25894bef49def5dc2,0.0004887527996940917,0.001375616502223976,0.008491869530478521,0.004911019002372214,0.0032638098379221218,0.004273176117902574,0.0016584910202488807,0.005899228866039957
e4e290b54c9a9460316461fe5a7ea95e,0.0004858287512161107,0.0006030965134855144,0.00391526009610963,0.0017690526454664007,0.003401063309783852,0.002179665767237272,0.0004081345475045329,0.000536127962210854
37e255eef9f2b25abe5b8cbda5e620f7,0.00048148193147961357,0.00033746367632616974,0.001959078262242943,0.0014357051478940848,0.002634482103725033,0.0029843419194136253,0.0003234457881383908,0.0030676627141478416
30dbc0804f35617e0e830cbb007f23bf,0.0004772690250791756,0.0007823742339212576,0.0039288673373419555,0.003542109564191103,0.0032982148030107684,0.006451138171031076,0.00217296786314684,0.0014611291587838628
2c75e79ae17c6a283133096aa0fe1f51,0.0004764844442862721,0.00043369735562116753,0.0012024224370489054,0.0011467041798212565,0.0014650405603772536,0.002515441818204773,0.013094455680865192,0.0038039695497320723
1f59c794fcc55b3abbbe02dfc2dd90b1,0.0004732514492330086,0.001262616842426572,0.004060966319856365,0.0024860997298112282,0.00497920851230133,0.00215889553864674,0.0013570303344830744,0.004015859319402624
c61fdfbc76defcb72836932f1e424818,0.0004710434819616032,0.00037245462192999983,0.0065776949701373605,0.005843746510493677,0.008011520120678912,0.00388566196980003,0.0008677011385604206,0.0016728474687853663
fc090e288032f90e9498b452ba441a67,0.00047012381305324265,0.004145154290376092,0.004131044005595706,0.0054068534763580065,0.0035685487341764782,0.003009822146363693,0.002777751768835382,0.001162465417674298
436c589f9a053c8b628ea240eeffeb90,0.0004582549713650138,7.874400483499005e-07,5.895848391667013e-05,0.00023426714563045875,3.012538649866059e-05,0.0002173702477888957,3.588895842801807e-05,8.811912370563441e-05
808156ec471511160dffcc55e8c7c3d1,0.0004512254670797932,0.00017246691248381607,0.0007906426809760971,0.0005993554301664289,0.0004705665528904438,0.0002899881024136177,0.00016948915606971996,0.0012886620548532414
a3cf60f1175fbc9a26cead1cfccf9ee7,0.00044754145255845304,0.0009944404200489094,0.0035721877522701777,0.005702618647999131,0.0035719307087723204,0.003462831642866907,0.003947077158751868,0.007592144453798959
ab2ca847c36377d3a8f40475a7e8a79e,0.00044007345738768076,8.7399507134556e-05,0.0006847685625437066,0.0006639606131220071,0.0008195364680712412,0.002006196099392188,0.000270173486080926,0.0015734267533679411
46351b0c509444586d5c5fe7b151c33a,0.00042174934811434997,0.00027441853386731913,0.005070756385021589,0.0043199513444679965,0.0025210590969153503,0.004474230680599453,0.00031702230030551394,0.0034312553743008336
b62d6e1c39123bb0622a3ae9d1150f1a,0.0004174633997604277,0.00030133224248982853,0.00013294449610688687,0.0002799022286321076,0.00020178390495609235,8.979012539005634e-05,0.004053406310191716,0.0034958831801793332
a609a5898b541da6ace1e25b3f0e30e3,0.0004105857479532407,0.0012922571635703018,0.007747751295712299,0.005554179741909603,0.0029230886668951224,0.006339536297372539,0.018079891434025455,0.006618011019365258
490f7022ae9936cc74482d629b706226,0.0004022181488246987,0.000689940984708398,0.0024935015395223725,0.0015763867728678955,0.0019205174652050328,0.0024747970931276505,0.000353668322550367,0.0004605346105326032
777b8a99628424e74a397c814b662d0e,0.00039810619562582295,0.00035307939612605845,0.003424724974417587,0.006037851682244271,0.005021294245306082,0.004963112234078945,0.002029023722930087,0.0011698784502975582
c12defe51bb7c6cc77e8293e31126b76,0.00039234626849405307,0.00014538892846847884,0.003436405519014732,0.0022476163849600877,0.0030873405877144045,0.004896532029409441,0.007485246499345629,0.0016724292960009026
1b42f41fcd0f54b698a9b9f529c3f10d,0.0003824353141079282,0.0017748132002478475,0.005152970529096871,0.004908993103690899,0.00406814635510373,0.004919869988081341,0.000895457751261338,0.0026189250366015038
1b84b05165a78cf7e0645f6f639c86a4,0.0003697469631832085,0.0012022413972574985,0.006255933492120821,0.004602158835446344,0.006104068617409,0.005802599815426056,0.0013404824158447072,0.0035135807281500915
8897857060d992b09bb9069f7c94affd,0.00036643906020611394,0.00035525211492734213,0.0008690482047852418,0.0008529246286826763,0.0007927040510597776,0.000808129016903479,0.00022280676010496628,0.0021262971403795527
dba8866b9323bd640d57601fb02cb727,0.00036537177244913327,0.00046565797418923944,0.002886293633616971,0.002771144415149803,0.0028105154796220907,0.0017280640859784228,0.001221806206955462,0.001321206732971746
fbade0f317634e900772b68353c61994,0.0003643502929744839,0.0008012591186950371,0.0027852554405580683,0.003142915943689766,0.004221552161439782,0.0027913526996794042,0.0006990588927225706,0.00405195743851442
33d5b59b84249c30ecc17216fe3311e4,0.00036405952302939396,0.0028964750992327227,0.002596284469236237,0.0025290596062333224,0.0033478867522112724,0.0030271816885946985,0.0011214445216615782,0.0024796286904204172
f0953f493d78d5d9221b12662e2d47e9,0.00036181005473589204,0.00013982889476742881,0.0007427873440812038,0.000947745106966299,0.0007559723914989902,0.0009821914460723389,0.0003704012430926277,0.0008527022731940827
406d8f0b3fab9b62fbec2eaf8358e100,0.0003586116761208711,0.0009487297509407233,0.0035997545987726275,0.0026007927919879676,0.0024885035723355435,0.0027631160590913728,0.0012831786497246678,0.0029115663015987395
4d16af438dc02bda41b17cb3276857e6,0.0003520748837257912,0.00018621304629073057,0.0013126959706957768,0.0016832454854375197,0.00134684851323787,0.002025525349545241,0.001186235926543754,0.002928717667306351
0e24e81b47a51b1827c0e2d164e87f73,0.0003375725065629135,0.0012242385996553923,0.0017701765020139257,0.0025517356695835733,0.0020092588102770532,0.001792574984054501,0.0009233681421767498,0.003767637283844644
dfdd4ded298c73bba21ca66e917be133,0.0003331278694734908,0.000592515698723896,0.002298136049435851,0.0020733963842137775,0.0016805389214265105,0.0017168376283632654,0.002227377506266677,0.0025288658073604605
7cb6bd744643091735657fc2b83f07dd,0.00033149312081395187,0.00010444399287518893,0.0003896775195103434,0.00013967429071997902,0.0005748315871576267,0.00013631185517033585,7.662675787427598e-06,0.0005371117438435997
197a3729dc5c2a845bca5422ffe4cc8c,0.00033075244643855796,0.0016278992428272248,0.005658772364677458,0.005061810546052844,0.0031442202274898096,0.0060824853184038635,0.0018885385434115865,0.0045286304448183936
e85b7174cca7dca5a0c33c0ed472a99b,0.00031974165313918603,0.0035701453916834967,0.0021897709447554594,0.00208474856854489,0.0023260409803092475,0.0020282750789059763,0.0008639266131217223,0.002296666744141528
d525385fce4194f044a41ca81ad3c791,0.00031855697550751315,0.0004683152390024915,0.0020974639183743834,0.002113388704449274,0.002069939435381959,0.0017063031613127827,0.0007232400920660114,0.00566673155123601
6333a14627cc7d0c5340333ab6f4203d,0.0003150980688531455,0.000910176905654007,0.0022447415133997587,0.004301038296061727,0.0019820256246615574,0.0022626171190642495,0.001771787265519216,0.006472817687062589
b7e3cf01e164b395f91bc1422534d4ed,0.0003096155807134746,0.0006072022087397162,0.0005690622917357456,0.0005883842894948191,0.0008137707694064114,0.000477994318503662,0.0003261324401036595,0.0005318239931158154
a8d86a3b8d16931c19d4d437854b01ad,0.0003050133811711163,0.00010919914035039767,8.58737899038834e-06,2.6984622069207358e-05,2.2272393952136825e-05,1.616326449908541e-05,2.83194661832032e-05,0.0
1df9823763ad52fb535bc80b7c91ec5d,0.00030443075027251416,0.0021297566924133957,0.00104800818688785,0.0012167660428958492,0.001681188558274017,0.0010528964376719365,0.0003217014389084526,0.002437099237929384
340b0e69f7e38e3cae95739bd685a8da,0.00029610009939673226,0.0005646573867601337,0.0014723412139953684,0.0023274140449062873,0.0015448525406396329,0.0017049982054228863,0.0012240638039326794,0.003049228707592423
6a9d026233eb0414fa4017df86343290,0.0002959609901642385,0.0008808439712301349,0.0034961038752404604,0.0031213752661515704,0.002683997693148784,0.00277796793086047,0.0069858811829662856,0.0026276371064673874
8df13636f5eb6bf9d19c24c9acf7c3b2,0.0002925448768955584,0.0005031617874561625,0.0038069094965831984,0.004449449426734693,0.005081701475590082,0.002929003708689585,0.0006727695644392525,0.000783240825367817
9292c4256e75653d4f498b54d05956e8,0.00027901228218473806,0.0006169847690328579,0.0033821359280084974,0.002898749604845511,0.0028464769276667088,0.004646580129894236,0.0012877846589031653,0.00579419580469161
abd34643df4e48940286e05ff8518132,0.00027454876106995115,0.00010947839280627568,4.632083755709296e-05,0.00010981628392845222,8.725707623677082e-05,6.307905575409509e-05,3.166481876038849e-05,3.847785804768528e-05
2e7b8e0e674c8f20390203310d34b401,0.0002677009006829876,0.0008162139875419275,0.0007958538882155287,0.0019363283395929006,0.0007469188256005233,0.001986649795714032,0.005769393295569516,0.0028145427962574005
83845df173a937b5eb4c72ed4558e3e6,0.00026607859224668854,0.00037569861506901774,0.000446281714680647,0.00036379000164726843,0.0004278092030064838,0.0013699865241592777,0.08662318623489845,0.0070010441290474104
6e6197e34c868499333b2df37f3dd8d5,0.0002613729068112778,0.0001393769780727752,0.00116263184901995,0.0008294316997718299,0.0011342271012585998,0.0009655912049920292,0.0028097968730946476,0.0036523672924623682
3ed261010b19e91add5e8218189db235,0.00025778782067930613,0.00022471648889479045,0.0009558232197278588,0.0009257117636739272,0.0014969298352491957,0.0010348297002057713,0.0007377190863791454,0.0016412780844788917
b365790697effc27a87d99d16f8a9fb5,0.00025759696853414705,0.0002768075885300859,0.0025832332766864744,0.0013940525738690278,0.003208206302892731,0.0016919232404083793,0.0012673089868700026,0.005052074530020105
8c3c0e78d2a495f9c687691d852330ef,0.00025619449191068575,0.0036375350186106,0.006262234579478894,0.0027788276535164413,0.004826819511800732,0.0040471672293725955,0.0027420519776976686,0.002872212882774199
6feb2ee9b65362255735ddc38f9e72bb,0.0002545229284483616,0.0002917389702435472,0.00014765413441565937,0.0001590669874414535,8.772275617528649e-05,0.00010985330336706058,5.6258188681988744e-05,0.00015015856068958936
2d9a3610311ef9d7fef8f6f90d0be418,0.0002484186561936633,0.0006143972623564836,0.008700766904180802,0.013042860806038902,0.006846533456581359,0.005512617378457779,0.0005512574246054933,0.0011709936330833244
02e2f53ad22208ea596141447c3d6d3f,0.0002451035999893444,0.00039273740568030027,6.894205471928812e-05,1.1206564452573898e-06,4.505457118040889e-05,0.00010153680959965081,0.0001633686164035588,7.777882275890003e-05
9852ed0f4e67879c26004ffcd2c2f1a7,0.00024102800193219625,0.0005134315109050077,0.005025031764591785,0.003272492049402716,0.003345753588894642,0.004629693160816226,0.0018255775479585057,0.003255643602470894
0bf2c441c6be7c7566910702b6d05eb2,0.00023345217343390297,0.005111697852353877,0.0015069215243050217,0.0008537615607651782,0.0006019937212928492,0.000982488845532535,0.0004978104492110988,0.0013143638031827682
4f3072b7ea7adb7033ff55f86e123696,0.00022775987898263894,0.00019017401000122458,0.0005217894362503085,0.0007229897744045911,0.00040435654114944847,0.00015264080192224988,0.0002570140510500231,0.0029087717568313893
c8e3cc6804adcca1edc44bd1530962ee,0.000217669935689964,0.00012438881612024605,0.0007161330040752746,0.0013370151055504954,0.0004440351125453128,0.0012556383177732386,0.0002468754220236014,0.0005280030209066111
ba4148cb7a30f59db8ff37161f6f82fc,0.00021646925802843627,0.0003271981310179355,0.0008208248892510146,0.0016596424800866618,0.0008955615457070489,0.0008397993839869099,0.000240783271858525,0.003658057005275878
790d71b766c5b0bcfc54adf3b2f9b8be,0.00021643001813324313,0.00020104915373907894,0.001716538678569986,0.0014963002339118318,0.0012666764753997597,0.00135079243006678,0.0002935239066522195,0.002816969942830775
80e78102b0c520b898182dde741f50e3,0.000211179778307189,0.00013757001802919375,0.00225630765558783,0.001887819819106944,0.002562117654274036,0.0018711210870368028,0.008002812022325837,0.005796042093123843
2479a05c8820454d7ffc06a5fc437383,0.0002081603339230152,0.0005345356013732522,0.0013456927171461937,0.0010133179889668718,0.0013322086199566226,0.0008726414264887005,0.00013182208216166137,0.0002686593319561585
1523a2ce1d28a0d133090472d7e5735b,0.0002077932257382462,7.129075279078255e-05,0.0002237096774092174,0.0006238420437612265,0.00030922402586022724,0.0008148139089484824,2.7851755359197356e-05,7.00969538197223e-05
113381e3893ed86fffe77e3fce5dd07f,0.00020282320955657937,0.0010055918016860725,0.002729898447880607,0.002526009360658813,0.00353057325400974,0.004144019650823333,0.00019376260923785785,0.0018369205480088919
7370f1c5c76b193c3a1d3bf7d116cd7f,0.000201092155253664,0.00042871457123501265,0.0003191919779150811,0.00017852482597231932,0.0002611207135090857,1.1257668426595211e-05,7.198161425874118e-06,0.000378136826010046
f91ce6870c100293b42cb2e8f4d5f5d6,0.00020100489273118408,0.00046085772463878985,0.00484400679246007,0.004443485891345307,0.003371738283209066,0.00527157088805263,0.005254839098641542,0.0026006402304036285
dc3835d12dc9edc210bddff9c66bf356,0.0001926179445252139,0.0002380280722312426,0.0019829126340121976,0.0025547550688759606,0.003281016465577908,0.0025744184620679652,0.00196480599612037,0.0009000348663989671
35de82583a357277906b9e7211915a97,0.00019072893389271227,0.0007301606330080948,0.000649477926628249,8.013383230045093e-05,0.00045914663375132086,0.000485895539775054,2.1115309072305374e-05,0.00029801636753735706
3b91446485c169ddbd88cc3d4923acec,0.00018570459261650347,0.00025848402378941804,0.0014530713463237718,0.0015257364558454944,0.0009068365725076928,0.0016430039441995366,0.0016955358990149634,0.0018214142627788039
cb61b408adbb5069401252bacf789251,0.00018541979850883686,9.794389556073563e-05,0.0,2.4535194775897605e-05,7.83642387095822e-06,1.1393850990050172e-05,9.54706408505167e-06,0.0
c8b43c6957ddf945a8e5c4a8914a9c17,0.00018505781630596884,8.725889950835673e-06,1.2023119645567118e-05,0.00013655717462356164,4.280178774642282e-05,8.832729940813538e-05,0.0,8.112490161316192e-05
9985a7f01bd630b987ea4c0051b4ed42,0.00017397868884454023,3.814790152781668e-05,1.9218406869400884e-06,1.1109055987195538e-05,2.0959208392383723e-05,3.070185693751072e-05,2.9596841491518237e-06,1.8307269744715465e-05
4ed9b03a9cf9366629acd8f2d9f3216e,0.00017375838897786138,0.0004854935612149116,0.0010414355221089265,0.0021092833806936996,0.0012449045641914388,0.0015311236205030484,0.0032832184277930957,0.0003947696236183585
6922dbdf21f7ac29c02339f0d1daefe5,0.0001711834720452184,0.00015484634459857153,0.002865954840491858,0.0020280858239408043,0.0013572507683933025,0.001816888100862939,0.00191553042939173,0.01098106924863103
0646dda313840fec0f1510b16fd3308e,0.00017108058352543253,0.00031448541719747235,0.0016406800871605497,0.0019016047779641767,0.0019121471589018716,0.00196634198765869,0.0006057311144221837,0.00196755619635314
94111df60884404f16caa7cada6b7034,0.0001691526891041202,0.00020894100356840686,0.0002462528222505565,0.00016014905580598914,0.00021728964008004185,0.00042530281565269324,0.00010164902306143124,0.00015145777669978237
63babfafd220027d771b816af9f0ea90,0.00016806668345714318,0.00037798504774884357,0.0015556841524243953,0.0014852598301956842,0.0013870687553089258,0.0015050360825584104,0.0014491303252349367,0.0023050686430060347
f8c06973627607b34886120cdaf5d8f3,0.00016390087555176496,0.0001503758531665536,0.0026543145107553313,0.003778072594983177,0.0041415272034637666,0.005320675886627523,0.00042266022297564516,0.0006975844989530044
2f49d542aa16afa3864a9e2939e4f95f,0.00016312171642203513,0.00010766495160515818,0.00038886035761106634,0.00017574428825974515,0.000447161147141995,0.0005261174656338055,6.28324296949424e-05,0.001212313581356303
dbf501c94b8c4299c413e30548303640,0.00015393692224357092,0.00041931776600646523,0.001358902916654504,0.0010526042291086374,0.0014144011822708464,0.0009950834629917354,0.001397503442929652,0.003440300916873441
5ac2655588a643defc30174f6dcd5e40,0.0001493393025254892,2.1355814136004084e-05,3.0817216128563e-05,1.800902600319126e-05,6.557114649640116e-05,6.628312483522076e-05,2.7127312457564406e-05,0.0007373115863194853
b476f72d2a0d4df374473c45c203ef71,0.00014723104617111023,0.00027014213296233864,0.0020784436672238904,0.0034966175393462903,0.0022791351156481823,0.004241353994058344,0.0008610582986581297,0.003144200589170286
b8b40b27de71c8a3a280c0439d4602b9,0.0001416758423679477,0.00020271119186364395,0.0008561674650594214,0.0020040381825586996,0.0012149328986328291,0.0012664542790292858,0.0003412909087110085,0.0026974777571305377
3c64d2c93b904bbe649adbdf95109857,0.00013578083244123718,6.259933761365375e-05,0.0019115355614055753,0.0019133113386979289,0.001830397074874117,0.001294564748987281,0.0005234053585178991,0.006641388142852958
d447f9aa9654dff8fd612b8e60f96949,0.00013416124931163985,0.0022663409705030915,0.0061116346041562315,0.009998946586912477,0.008629975402753245,0.0016251708131535575,3.308958673310265e-05,2.625097579784148e-05
aa29a3d2a81c767a9c8403664a058c8e,0.0001304702130583561,0.001797771128861199,0.003539376671860037,0.005784473570987208,0.0031877927809478923,0.003911229850906044,0.0005203714212826548,0.00047026525466087776
003d6b88725e4077e101fae2d9de1dd1,0.0001205060047206188,0.000754029109422418,0.0009809851530800395,0.0008419729964490465,0.0005430505789781723,0.0005527435460082509,0.02048646071210533,0.0022806394508715568
7e81fdb69adc5e390a01bab0367582bc,0.00011659775785144085,0.0002675168673374568,0.0007276406183936288,0.0006369708619761129,0.00039411633412997945,0.0004802216408074433,0.000813384084147805,0.0005956264572778395
5053e8def81517e53866c29c13046dfc,0.00011540978127903807,0.00020101011374725104,0.00030237195111382703,0.00044138080341817634,8.461788026998313e-05,0.00036072326593071763,0.0008450355062128919,0.0015157677772114626
d4c011ca2624716a23acd388579b0907,0.00011412926362183686,0.0005945390635601605,0.0031942434236535903,0.0023117401336635777,0.003038847354650651,0.0030532139087735537,0.0007478066396259785,0.0048029634847279
bb8828d6a1d46c9cfc53764e1ca214f9,0.00010766750644008676,0.00033264488681104414,0.000531972894421603,0.0003907634253527411,0.00021563082589906956,0.0007612155510738352,8.561058477926999e-05,0.0001262999003403888
b952a32c5adbcb64aafdf81a24f9640a,0.00010765594159089035,0.0,9.0500585737783e-05,9.845780501139151e-05,1.369803585023293e-05,6.409572901485003e-06,0.00010373661534019358,0.0001917479834067588
0d7ec6f38061196ed07ed89c73245b8c,0.00010079073111619434,0.000233401954746995,0.0010165801032201826,0.0006841137567016429,0.0007713619813070708,0.001293714838229132,0.00015388447264414674,0.0007562116493917757
642c2e7aca66aa156bc001dd6adf6499,9.743867509777344e-05,0.0002328485174358008,0.0014008957171988373,0.0014766944080123036,0.001521406405086575,0.001180833442844878,0.0023326789428437683,0.000710901501527555
7cb48e231c77840324919d2584377b15,8.938841841182372e-05,9.890489625519249e-05,0.0004146560460098819,0.0011365522609621376,0.0007493734911714886,0.0007984837482442523,0.007620488326961922,0.0037172111442409198
26fa0d2fbe1cbe34cdf431bfa54518e1,8.635631146937324e-05,2.2162205128662517e-07,8.675996862991616e-05,0.00011943433583759631,0.00017818612578644345,0.00021421884962402786,0.0008811638785302577,0.00027796860015016244
d046360c73d1e4c0536e06310bc613db,8.624738864523209e-05,0.00018807324391374218,0.001361634270382048,0.0010168430378144253,0.0007443939289156503,0.0024630834084326332,0.00010753949116715255,0.0005463347878531597
323442b89ac839bca0b277760ea19a2c,8.526707709180414e-05,0.0003759362210957798,0.0004930572176366075,0.0006359438023690857,0.0007372114245273285,0.00041664846608088595,0.0013671145829667135,0.0005079683656815894
9dadcc18680210811f8714c6f29e5921,8.439215559067405e-05,0.00011272655383236918,0.002779394555602014,0.00532853605288417,0.004798593325866834,0.002064571423245463,0.0012694097466417658,0.00256437062960851
16fce76e36d9d8838fdbb4888b78ecc8,8.251372571090695e-05,0.0023743290769709566,0.00043617357309161354,0.0003519490436951333,0.00019286362191101315,0.00030001066790547075,0.0013860507668500854,0.0004465446562409376
4b8124debe29ee72363ea954138bc0f5,7.68325519686191e-05,9.220469776998986e-05,0.0004957752924015468,0.0002804005876519023,0.00010034792071126765,0.0005615259813874816,4.827690177921399e-05,0.00010543354903338744
c0ac67648ee72a1d155a6ab771886070,7.634240253406307e-05,5.8883462814957865e-05,0.00030394353437454774,0.0001288310027188028,0.00020301416637315744,0.0003948812347092532,0.00012795000904909697,0.00016192944784560397
2e2858610adc6f89731e6dc06ce65791,7.497999685952208e-05,0.0006473103068610996,0.0014196009280243397,0.0029465386329088996,0.0018514161606562854,0.003461710190945164,0.013218420547464135,0.01256817242099426
6a2eb1f21bbfa414abf861218fec976d,7.393016894382093e-05,0.00023507745935970542,0.0028650121687656873,0.004779749483976461,0.0034492146594205723,0.004412987845869026,0.002008382617294401,0.002189397041158178
