,Latitude,Longitude,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,IncubationGeneral,Temperature,Salinity,Season
a736bf8aab84f65b0a7e2cb20966b40f,0.00014175456756250314,5.9562851967242734e-06,0.0024950682869322757,0.0015901169059232398,0.003075806617495256,0.0020897375961778713,0.001807313533931427,0.0020852425567074585,0.0016999318637104784,0.006436793531530581,0.00398307274743959
70154c5195f47b59d183ea946c55b082,0.000137164596622063,1.5797953326176486e-05,0.002113428453191675,0.0021297759343933626,0.0015762196056613243,0.0022898458438537846,0.0014077566791932626,0.002337087946887995,0.001197875453187681,0.0016117989113949608,0.003083149798637764
339a3f77df2144a14813a65bf44d8463,0.0001352375547578168,9.868930484252383e-05,0.00022989180997128186,0.00042044423743268356,0.00014259686728639742,1.0924357115595448e-05,0.00015620015688671627,0.0002973321863763449,8.11748044246591e-05,2.390528730706431e-05,0.001160445947272387
e51072f054476c7d775a498ebc7dfcb7,0.00013519026648659024,1.0271367674622157e-05,0.0034612690029307077,0.002529403526186038,0.0024902745997536844,0.0017575718746343188,0.001897237073899498,0.002798408186573211,0.0006762000332027074,0.0019405240586727302,0.002392225509742174
ad9e0017fee8f1eaaf3c142b2c9fa459,0.00013481738105490586,0.0001312202223026326,0.0007000064036431228,0.0006869456824143815,0.001541230983842366,0.0008100588082546178,0.0008465818334381184,0.0012571852137977276,0.00033962322645082456,0.0006990288409033966,0.0008300134691151652
9cfbccc48b63a139f7c2f3aa3cd75667,0.00013184103745784187,1.756747984316159e-05,0.002065171722114545,0.0016828744667064064,0.006304234879323558,0.0028005709556544315,0.012925352914233206,0.002434130355173798,0.004006226338911966,0.0013177406116941725,0.0014458647941170502
54ea30b3615c9dab23f283a350f75b0b,0.00012998435126947242,0.0001190502390296512,8.211257329079063e-05,0.0,0.0,4.928151216924752e-06,5.108696441317753e-05,0.00015331025713601662,4.9387927742914853e-05,0.0,0.00045041021443163813
64edc344889f4279a1292afbe81dc043,0.00012610673020865658,3.4927179772964393e-07,0.0008520236537828434,0.00023417851614073625,0.0008544040005451594,0.000162708634591275,0.00010978423711879589,0.0004635492254112638,0.0008495656815692346,0.002153430206279718,0.004701330715195865
7f29fb0bfb5d2c5a19ee9729021cbdbd,0.00012538718220009575,1.1505281673378213e-06,0.00015205211810473057,0.0013548704650384576,0.00020919587998607115,0.0009186753441232675,0.0017448104950714082,0.0003486264515643656,5.538907092410161e-05,0.0007134489694934369,0.00025659456375500553
a272077e460f6e5dfede0a2c7bc5a27b,0.00012427336807891023,0.00011643242630061703,0.004539561275953378,0.004345801443528997,0.004356897900288524,0.004638355031533435,0.002991188845186669,0.0056674276506903515,0.0017481525574230801,0.005030334049435361,0.002559070136846691
e52aa58caacbf5965f7881de8af01e50,0.0001238514363115893,2.9971388290695426e-07,0.0003651260159071387,0.0009179635015194202,0.0006681530421496849,0.00023848518794050997,0.0004891727109297701,0.0003418193749973203,0.0008160527291750653,0.0009250036093882912,0.0020331439745312333
78dc9c25ebd698059769018242aae3bc,0.0001233829970100207,0.0002586198564093592,0.001591570152139903,0.002688170477510403,0.0011190443981185338,0.001972032964526667,0.0007031758474894729,0.0012214733413038787,0.0014807835670151905,0.0006409982493863287,0.002557977301570821
e4234ee567a9b3e1ce62c3badc69ef68,0.00012027787932621442,2.0642413058894895e-06,0.0010942551243968257,0.0013219942433435874,0.0013162031185022804,0.0009809265479175284,0.0007690079588015385,0.0003834330878259192,0.004459505186447401,0.0014712866725109597,0.0004549878466292635
6ecf8ca553bc7e686fd2547492b30469,0.00011460297090517363,2.8748280625030795e-05,0.001916282682272817,0.001577340666437007,0.001904799165924539,0.0011288370644972744,0.0007132482524329442,0.001647904021405284,0.0007147514759600275,0.0005496156408922391,0.0024220747845429148
30dbf1c75521f969f69ff64101abcee2,0.0001120117817563584,2.1058141415527497e-06,0.0046656913987145115,0.002751458373164253,0.0032914901715613096,0.00327923439012282,0.0011983153676193546,0.0034257086270998625,0.0011113844712459311,0.0005808158916921626,0.0016130390980393658
3adb29c32d5c6804f44ea687b303f698,0.00011133969853431492,1.5452555071769646e-06,0.001475070946398686,0.0011256265627688166,0.0025847646658796308,0.002346968885833989,0.0036842617275806527,0.0023074339656100644,0.000505968218053001,0.0012980622129749922,0.0018420789586216146
4aa57304b7ddeeab175631a6a91cadcb,0.00010975119868420091,0.0002098295470186033,0.0009224585926060969,0.0011222330107847971,0.0009901005699156312,0.0011011604082342673,0.0017843539483145686,0.0009840559212867762,0.0006186441491403726,0.0005334899182877277,0.0013269847131762839
e60a95872e4bbed052432e9d770c79cf,0.00010974142796569785,4.071422413300278e-11,0.0009540964996530421,0.000554207048208591,8.714905253362135e-05,0.0011305146299309093,0.000614057825986606,0.0006563672604388098,2.1503614168315503e-05,3.383527495469496e-05,6.549055098834734e-05
342eca328b16a2c6156119cb6eac07ef,0.000109284785847913,0.0002303446710120847,0.0026846366548981507,0.0025223785439997316,0.0015538756944361869,0.002244817702249575,0.005712557848551676,0.005488106679501926,0.0015600003079468292,0.002186095415811759,0.004330641999284479
d6efd2da2728fd74ded268122ee05036,0.00010892672543650394,1.2012209481547157e-06,0.00022995749577714176,0.0001454308543388614,0.0006102707489642323,0.0002632986905947916,0.0008685734751817825,0.00018539866331944037,0.0019483753113841778,0.009978008095585314,0.0015465563317602926
f861deb66544ba4ec7c03c678f5b06fb,0.0001073497045228962,2.4646390817999386e-06,0.001239818436504421,0.0012459940832285441,0.0012636139075221694,0.002139943204822773,0.001120276121803974,0.0008546707143116037,0.00037959964156798753,0.001466708009072158,0.0011555651960183841
87ccc2242b7286bbc89ecaa8946c3cc5,0.00010283482662069301,1.012965498477442e-05,0.00628964041667254,0.006052756346203163,0.006206278370524197,0.005501319351301557,0.005068170117155362,0.00483776873721241,0.005501961154593196,0.009732715036764955,0.005742909035101441
9dcc5f01b6693e2f5cd147e0427e7beb,0.00010234902778358312,9.753117753315059e-05,0.0013362885231175316,0.00018642320120218635,0.00020735333547518349,0.0009392455229791752,0.0014000781885416193,0.001267895260089419,5.6885808084952836e-05,4.22004314525262e-05,0.00028264718474614695
d47974c2da911e3b5fb7b86c996ea708,0.00010188547800282166,7.292176475912188e-05,0.004525609303391631,0.0027222790199540664,0.0029267676769901287,0.0027115324488775367,0.002703423146343332,0.0040797379278167956,0.005777836350084977,0.0011344479210836905,0.0025706623865592066
838f9b15d03dbd6dc65050aac63dd8d0,0.00010076779054849538,1.931150238956513e-05,0.0024780855666784334,0.002133851410658652,0.00230869988955048,0.0014770866359959587,0.0026412734654574143,0.0018108123744924958,0.0010275045049593728,0.002936481998393142,0.0026569042882270163
21a5a9ccf5842dff738d54f164b30c5c,9.953582745343459e-05,2.6196989922021272e-05,0.0032607376055191354,0.0030912018260416765,0.005457963845425805,0.0053806466160987955,0.0027427191261358355,0.0034857427023527107,0.002462897467305391,0.0018843373990367596,0.003884875244175865
b9ac413cd827ce83144e9ddc770cdfcf,9.93801918642991e-05,9.350499333155451e-07,0.0006394876032909943,0.0007415538577173895,0.0006611451204259199,0.0003887421687267139,0.001393813575522782,0.0008141018755803344,0.0022122829822279672,0.007154107123949491,0.0016402810764378176
5afc2a9c279a0e72cb96fb88e116f994,9.917397251450096e-05,3.6132876869217155e-05,0.004482305212945378,0.004308261011959214,0.005363355559283857,0.002663855595514999,0.0040740660815221956,0.003909388644254766,0.0071831145063176675,0.004204801580441786,0.0035915941793785854
72351b28dfde80376d24c8dbae0aa343,9.829262406379007e-05,2.5099863784394863e-05,0.002641491744833976,0.0033081985050942633,0.007064655162291823,0.0027942963984717594,0.004755278754881298,0.00234277778370635,0.0014412072933527571,0.009520188011949973,0.0028565342438730667
d7ad1bae995487781d84990fb7757f83,9.81394483182647e-05,0.0002087346364660047,0.0022818981003372434,0.0018700518254816706,0.0018048156260766007,0.002225379850569002,0.002892541982816072,0.002886646265221507,0.003123220957139668,0.0018824474201890144,0.0027219011684150264
c67744b93c1aac731ad718596675f25e,9.73126596279541e-05,3.271115756220352e-06,0.004325970466850097,0.004019557893970847,0.005167126568833561,0.0033316371083134426,0.0030631632270311142,0.0030033795378192367,0.012803102386681893,0.003348298788857707,0.005647321382868099
07586913d93a70ce3872c138e654a819,9.591649779815015e-05,0.0001308477024918075,0.008699481550715357,0.007113371370606474,0.00310707017421637,0.003443472925315567,0.009273367758331421,0.0065217087973528445,0.0020066974541224736,0.0024922577097569953,0.001982424706752521
99a36180c9b61696634b8fbdb8a603cc,9.35600130695022e-05,1.1070568270261754e-06,0.0027314562483221594,0.002210576910600689,0.002397120415148888,0.0015312147351763195,0.0011994467445268805,0.0017642576383235854,0.002123754765134943,0.0006703047932806546,0.0008799150002928773
c9869c8ee11c511d2adf4a495d12d553,8.890593617107934e-05,0.00015320749826255308,0.011755564546457343,0.007161708241053589,0.006387980323471362,0.006350509972175488,0.008753415196844676,0.007717088639190697,0.0038253281596430672,0.01202633404973026,0.004637209860513179
5fc7e6ef6a5cfda515cd05468202e6bf,8.861932164113182e-05,0.00010820824001434994,0.003246960806975771,0.0023301222135586404,0.0036508485872695623,0.00437337237470385,0.0021106371451102544,0.00415353796679285,0.005583456933856369,0.0014432676962856253,0.0030766572565670766
034aa7ea68b6dc89ae8555417127ed6f,8.594801858750012e-05,5.378021947782574e-05,0.007270865768128537,0.004834806791960229,0.004783449841461016,0.006610742084552506,0.013112492269218096,0.005064755461371313,0.0031088583206366777,0.006969632870873401,0.0035080101674778586
c52287a7efd223c578b51937b849bf91,8.565882227777397e-05,7.238838165193141e-05,0.0016639792933758623,0.003029599348387942,0.0031763762174105608,0.0036575639976228176,0.0033768373143002427,0.0017333135401984886,0.0004574727709303455,0.0008679853686307741,0.0015410695044011616
2e2858610adc6f89731e6dc06ce65791,8.456402005463598e-05,6.702498394362584e-05,0.0019141762908112415,0.0023079195512046096,0.0019239793764388705,0.0016931760131073557,0.00138567617127977,0.0021186969138603227,0.00028701754151681845,0.0009380749345384426,0.0025269893030202637
4b2dc29180af24571d90fba3e40066bc,8.300183601034629e-05,0.00011919804493096577,0.0006480459080765977,0.0012795658139719572,0.001676849230010852,0.0022820469884256437,0.0019029584919834277,0.0005673787165041141,8.109029684674912e-05,0.00031638993053327417,0.00036278556704644606
46351b0c509444586d5c5fe7b151c33a,8.171409741335529e-05,3.0299775236448865e-07,0.0022068166365402627,0.0012797815713595068,0.0018562326809134547,0.0012133486123580073,0.000866535721254014,0.001546445045135077,0.00033803135882744777,0.0005634633815302452,0.0017839602785382769
348130315bbad3e04a17de3d7956d8e0,7.806490754768416e-05,2.647872435796109e-06,0.0012083283665250742,0.0011336099439035238,0.0011780374966820612,0.0006167013631824037,0.0007679852294704224,0.0010344766478012676,0.00027377515416779417,0.0005805961527381802,0.0010109209403940656
58c4c519152238addd28ad789a0e3adc,7.803044220232067e-05,2.122090796629512e-05,0.0050064607629017035,0.0060405221363695315,0.006929034577327447,0.00729180244699996,0.010388560027963888,0.00595224496504183,0.006958585280607778,0.009380440337173368,0.005841079125879758
2f35b61d3cd5d03602352992382297bb,7.466041574795334e-05,0.0007352663011103436,0.0015878143954479891,0.0030219767320396862,0.002842831608556865,0.0055399179954034134,0.0017294209941292017,0.0013613545419496065,0.00027105267551936124,0.0006307606440811148,0.001335184623171839
db30bfa14b0cd36a31d9d1bd5aae464f,7.063005464155808e-05,1.955990160479495e-08,0.000918669541547036,0.0016099459267386845,0.00015304660801521866,0.001173429130261341,0.0025479386076204197,0.00016484975344810375,0.0013112155469188664,0.0015542485022070592,0.0005672292368572274
644c503796e181178e31e42181c6a6c1,6.812732053048184e-05,6.565502276045282e-07,0.0014614428005425514,0.0025048852900974336,0.0025742334150841858,0.0027632232058120046,0.0015059541057527352,0.0041482988467557635,0.0001382715803286105,0.00043849300342805415,0.001341558127442439
bcdff3e19d62d98535f6f151dfbeda1f,6.788801661906474e-05,1.1750859503477935e-06,0.0027632551508109935,0.0018814619741692638,0.0012555331952243771,0.0029640148184509082,0.000721490483566626,0.0018824627481655051,0.000823369485912433,0.000736069850920975,0.001618052911153245
e5d2897df2f464827244b871d67ee050,6.68979343739801e-05,1.2300308200939697e-06,0.006328913430595582,0.00378693139130449,0.0023229459420465604,0.003273030502023262,0.0023337153548230252,0.0033919642572083856,0.0020112046303390175,0.002298114808754602,0.0017475119640032405
ca8f1c260ac18a133685554fc1089155,6.406568194037725e-05,2.1836167930719063e-05,0.0010791349797322032,0.0009168723182986494,0.0009784270057101934,0.0005930728264930011,0.0008112829689626316,0.0012853973092592196,0.0010143083373306576,0.0017621783585392663,0.0006881142904886654
dfdd4ded298c73bba21ca66e917be133,6.310890206072765e-05,4.3073401988256605e-07,0.0012856692831032038,0.0012545863641571478,0.0016755024511002049,0.0012564646378894605,0.0005242956659433559,0.002190171089727932,0.000578979855385512,0.0013121743982867063,0.0015352354219510071
e4304c9496921fcf8a88c1ef30dfd0eb,6.199256366776544e-05,1.4008580114680194e-05,0.00363419939926358,0.004436413680554094,0.004428705863656197,0.005137540978629425,0.004137812876753737,0.005149251234516373,0.00225873366023277,0.0016982481998048876,0.004274451730284695
490f7022ae9936cc74482d629b706226,6.184259585247746e-05,5.269538929077964e-06,0.006718244316606834,0.004909427268362235,0.004429476463323928,0.004406183132234198,0.0030274232187560055,0.0025424105991574686,0.0027038389435333873,0.002268971988984284,0.003050514636262149
9ce7e697367499c26f59258e4719af51,6.176339619728345e-05,2.302227376736563e-06,0.0010919135278375134,0.001031351723083363,0.00271936708066651,0.0011818145746985249,0.0021901319766747178,0.0008947558432056111,0.0005127483270716466,0.0007355993259438907,0.0005263957711283086
eb5715f45c1627d182ef8c5a2c6b1157,6.0583539435504565e-05,5.4405975969843135e-05,0.00266096904633469,0.0020681951490804902,0.002209413986630733,0.0019382327973075763,0.002049272553179903,0.0019301858559865471,0.0021183292307295565,0.0035194064705784604,0.0033096342102015004
4b9a9d8c4e661b02fad5ef87318e4020,6.00958247933051e-05,0.0005318512371491401,0.0004298392688190025,0.00016546176149395884,0.0006374383548169415,0.0002623372121025544,0.00023205544831415235,0.0009193852298732371,0.000429349182079793,0.0004311769688498547,0.00173103015069546
2b5d99e2921cdd7ad831a55b9b86baa1,5.9188401518170623e-05,0.0033910018612195586,0.0022464691658869006,0.0016866774238930664,0.0012148839762105169,0.0025457882431058738,0.0012750661390828063,0.003336261582028907,0.013624669347756935,0.0006889598562161488,0.0023264547613723583
4a959949e2698e73734402467d79d5fb,5.9165114424508084e-05,1.7051421870594808e-06,0.0024381906372294856,0.00428041809192831,0.003204510379704358,0.003185773826376328,0.0028448006391061623,0.005178273893240056,0.023478905445324084,0.006483775587390907,0.010036447452621867
76416e6048a9cd3033ad1bcf396d972b,5.884020458761197e-05,5.742554369489932e-06,0.0013986691703708602,0.0010467150140397348,0.003616864872620652,0.0008723935156815607,0.000959298540260959,0.0013408610619617294,0.0010838958822072123,0.0005305046191002637,0.0009458772920458132
7bdb148c90ae47a8a4a4e62684d5b993,5.820976515597396e-05,6.95627804669038e-05,0.0015776498851794414,0.00068040912854236,0.0010107250723785125,0.000939628699524171,0.0006875476827304227,0.0013572395932387811,0.0006293700896381964,0.0005968780570403241,0.0007617695072943766
cb16e852847785239a4de5fcd3b3af02,5.816394839996001e-05,0.003035919508354891,0.007002636462795914,0.0025244996639561977,0.005780483286929288,0.004929139816905503,0.001632624514240614,0.006556312908970179,0.0017968461439935978,0.0020225978377285824,0.0022970387602344543
0f498607131ba82c06301ad65c4502ff,5.807626984628709e-05,1.8456959086176487e-06,0.002796779043090964,0.0034912856611182567,0.006520783666210676,0.009310964603689152,0.0025641087086072964,0.0031476014453351367,0.0008869066667798462,0.0057690776928789045,0.004861473158534032
0f9ebe4d764c791770f4e1e467ab2c5e,5.802825170010742e-05,0.00010388131041165107,0.0007768075894041494,0.0011908409957792582,0.0016978556490142734,0.0014548574441498531,0.004596084361472227,0.0006636573084899027,0.00021873500154925808,0.002242405144647875,0.0009407159856950737
0ca2eb01c2e69f3b10c46f06b0d5c236,5.769577770497328e-05,6.501403799041792e-05,0.0040310279337718346,0.0022339507648800883,0.00283485322252644,0.002958633676479385,0.0013902959827321168,0.005135925221156899,0.003010963916482497,0.0029047740376929726,0.002150403975109694
2e46eeed58b76d5ed47b1a624901525f,5.769217268253155e-05,2.2675397758842205e-06,0.0010113646453693075,0.002675364963887746,0.0029237018451163123,0.001015916518828489,0.0012238775412878164,0.0017528266336671182,0.0007202383769139604,0.0023409966450016377,0.001072100155253053
a609a5898b541da6ace1e25b3f0e30e3,5.7537072607820074e-05,8.448490995465214e-06,0.003409963193603676,0.001152683722938074,0.004336241630831938,0.002850964422151343,0.0008108974183986882,0.00303796438163412,0.0006843974380535151,0.014333497719246855,0.0021415588308060676
adc324b0e294b133e544f69030146d4c,5.610033299838029e-05,3.0508106813314327e-05,0.0030459967694050558,0.002803712784346799,0.005328277178281776,0.0029054829547505534,0.0108946663703961,0.003955359459280138,0.0008336534426552809,0.002531572236381978,0.0025858664690479112
a68ee8415898568a4b45df1f8b07855a,5.4780192991939935e-05,5.7597734308044164e-05,0.0013592335608188402,0.0008495054834873459,0.000850507342706258,0.0008939813121377462,0.00397684935587021,0.001557326309076509,0.00016999178913200652,0.0003424315237994106,0.0006819196992138785
29279cf5fedb344b6a00a63947682318,5.476038724234545e-05,7.524875799224507e-05,0.004303172906738833,0.0031561244839186566,0.004683419896381287,0.005278864620302835,0.0024282944418230097,0.005899365434860334,0.0013294207095989345,0.005039827996061795,0.002956758933492615
7262ec5a69a0bb8295e34d72c35047ce,5.349488061289302e-05,1.7307393578372074e-05,0.003397015229402894,0.0038242679074207636,0.002678099531991214,0.0044874402599796945,0.005327987232456854,0.002855551369220096,0.002943485569308292,0.0007460890058041345,0.0036328009679720266
0388c66dbdb4249eca705859dcb949c9,5.0535612937686524e-05,4.060288427222585e-06,0.00023630210743523148,0.00018013331796102252,0.0007031127213641088,0.00032078075164616686,8.152130848878677e-05,0.00019232105250713104,0.0008899899627711982,0.00021690307154362517,0.0007623085383375344
55a5e9cc5ecbf0ab7005bda5581d4825,4.944172536669434e-05,8.509337935733166e-07,0.0018243288441318636,0.001625529262362245,0.001495709871997196,0.001877166526704405,0.001209841171292375,0.0023463522554554596,0.0023850451791593294,0.0020072236992568103,0.0028132939067493676
718ed6bf8a90a5be931da89648c00e8e,4.851017998765832e-05,4.630327044968519e-07,0.00028667513029336693,0.00013578070165163006,0.0011709427247352901,0.00019166711110414183,0.0007261971798580265,0.00016181789658709412,2.8084213883426995e-05,8.020797110675267e-05,7.324467336281233e-05
d2ac92ef7b0297714611e7160d79672a,4.760399932894546e-05,0.002397797018217668,0.0022650242292343984,0.002036827357439726,0.0025351812933306172,0.002872657591999331,0.004358417143699184,0.001546219915625934,0.003362282441405362,0.0018158836493188438,0.0012841575678282562
c0c6dea060404ea17972053bc9e98ae7,4.755742410615527e-05,2.834441559460713e-06,0.0009548999292924268,0.0011354494672665616,0.0008564337727718832,0.00035774213679030026,0.00043347165305762485,0.0015564017959743975,0.0007326736303848702,0.00046763680001726815,0.00017344114049806837
ac940243ddc863efcd2273871bb30e6a,4.6488257467164396e-05,8.351375911636276e-05,0.001036319470857998,0.00034054651334809483,0.0018164876166564706,0.0005562160140680393,0.00043697572306206653,0.001059401209960328,0.000681018198949898,0.0012153464316663014,0.0009520169956252743
33a516f00563ddac500c9d4b43236758,4.6271969694696405e-05,3.1275628075027975e-05,0.0044184271309839025,0.002208565609534463,0.0029948306281887545,0.0033630224748848812,0.0012900447373748187,0.0023519755993680553,0.009330638995656912,0.007900315311243472,0.011647731432428197
b1d36b3685ac016632f4a6ae22a9ccd2,4.606007769510241e-05,1.531502254334488e-05,0.0023264302177679725,0.0027112715104927036,0.004236934181323636,0.002956456964397921,0.002885982421218155,0.0019142027000300338,0.0010444311354450755,0.0013573639618643955,0.004325792165351599
0fee2b4a205b2c372db7eadfa0b0b6aa,4.6016274217159255e-05,1.088042725530734e-05,0.0001891559734562206,0.0004827607268296032,0.00018081502286375627,0.0004146160063796343,0.0001238924052219072,7.372589396525315e-05,0.002291073750150172,0.004025612979222797,0.002640731984564391
206977be386ecbd95c21a3c8560c90ca,4.538213619594553e-05,2.6807959719798667e-05,0.004471529388231959,0.005274394593227751,0.0065862444925498505,0.006666677197678704,0.003511824077500899,0.005092594822301749,0.006752112298321445,0.019727059400536307,0.012357289885248039
ebe09965287411f89cc56280f9790a4d,4.437189094712449e-05,2.3962144542084077e-05,0.001922351422618101,0.0023417166773821215,0.0017390248428388556,0.0031796508424991785,0.001584181812948445,0.004275342001507029,0.0052204479067000245,0.0011036012774328662,0.002012185606923583
37039d713cf162569fff657df0aa3db7,4.400282106171532e-05,6.814788903763051e-05,0.005639385862015244,0.0029739387954504817,0.002738083141069249,0.0034562090170833855,0.002104741068519356,0.005811463515132347,0.0009652003199626915,0.0007538322180059344,0.001883995882517829
92792d265412926addf016a77f25aa4e,4.375861118017828e-05,8.59209051542659e-06,0.0025822780363034107,0.0012234492273663978,0.0010483649244738135,0.0007276840778806021,0.0009116830478401231,0.0016900937288727915,8.251569738824616e-05,0.0008386224089862978,0.0002623903553699333
4d5f38fa3af466c555bce375234320fb,4.361195915589516e-05,3.018112520185653e-07,0.0014442583795136082,0.0019276522696080277,0.002522138872406038,0.0013690090474420729,0.0011186011268303224,0.0020090164112272807,0.008385902103525545,0.0038520971592573075,0.0024128221750570815
ba4148cb7a30f59db8ff37161f6f82fc,4.3560368261895685e-05,2.736042682282663e-06,0.0022984796157901866,0.0017710395294119681,0.0019152243884870775,0.0013734444694400384,0.0011151733429244643,0.0025396877422243264,0.001962413379646141,0.0013981221627305238,0.0028827425202158875
dd33dbb49834a88294af746572b90bb8,4.3361582516481666e-05,0.00031368580892103407,0.0005006518004133096,0.0008972500452214717,0.0008912802833845943,0.00131747812974273,0.0005309067998292273,0.0004534054638723092,2.5999795853390276e-05,4.0482093475548905e-05,0.00028177281797569495
aca69b2eebd41cc5034f4e98df96f7eb,4.335885246768865e-05,9.796727445017258e-06,0.003581514970075404,0.003282429550603072,0.003091958628307262,0.001874589686434839,0.002823240810820567,0.0026551092837038374,0.0015637864515561618,0.0012286625722023315,0.0018941296801642034
ed3f8d8f47258f6eba170105b4105acb,4.264760559773666e-05,1.7833821511952022e-05,0.004104291884110964,0.0029840012197642142,0.008549312416528366,0.0018934460446639566,0.002923258036433187,0.00250390295054553,0.0029484277342097204,0.004255554522658845,0.0035726342563888454
a9a516691d10b9beb2649fa7d5782c36,4.213785607990422e-05,2.3657643976975123e-05,0.003666569321311524,0.004614856245263135,0.0029665645649558695,0.001465288472206474,0.0017164433916378803,0.0049260182289767255,0.003713795331087622,0.001156205892621913,0.0014132497534015875
ef26130c65d1473e1cb861510769ced0,4.0682415438062946e-05,2.1197115712535864e-06,0.0007581786915301378,0.00044055606270077837,0.0024706866024747465,0.00023663886579353813,0.00039887808994001005,0.0006307208122874015,0.0037932047701113394,0.0018856029793673833,0.003949643400016253
74323c9e02cb1d3c2d3dc169912e9e90,3.91230784255512e-05,5.215277767528473e-07,0.0008619135815078189,0.0005371529613319538,0.0010441587980170135,0.0007272590735455156,0.0006541912371256921,0.0003988552611925745,0.0002450873629036657,0.00091630835874371,0.001114784754534211
90722a58387204d92de2be9d7daab6a2,3.9030452217653194e-05,0.001460272899517973,0.003510000056777099,0.004581451712183702,0.006141753665400029,0.004330806285120769,0.0036343881897063267,0.004395484551762468,0.003438365630750704,0.006294598853242093,0.004341391802615594
369d9ec37fe21575c7ed2d201ab49e41,3.901129846486494e-05,3.59849361122751e-06,0.0022659004956187686,0.004196366829861694,0.0021983095443075186,0.004730116759836245,0.0023084917555124818,0.002812990022985532,0.0023723584541426083,0.0010895363271902357,0.0021759071988088404
0eccd16d3a89b0eea25373a1ba1918cc,3.872128137239223e-05,2.306527693515424e-06,0.001048090860871219,0.0002821526846876004,0.0007628048987581239,0.00025827338232085287,0.0016788671653249056,0.0002144460171593561,0.0002489711681732148,0.002465864865241458,0.00021329898210376447
60c5874530fb102c40f246e7b59cad1b,3.864716764540418e-05,0.00035508717946594625,0.004493134224725501,0.0028308333080459204,0.003005567685795495,0.0010941166220769564,0.0009233306501852739,0.0031233219017364473,0.001268452261431279,0.0012004887903777274,0.002661469178098356
b45fcf705188e52b2f3288d404e84410,3.8626729965478226e-05,2.0439883474850323e-05,0.0016302523725761887,0.0010296461625947803,0.0023391846580130687,0.0009423860530503607,0.002579536208353831,0.0012437833204235417,0.0019696959416947253,0.0005337329041402532,0.003325317305142564
86a602d45fae6ac205481af201a89281,3.846422579072376e-05,2.7092611852514097e-06,0.0015480170828717475,0.002981246267376042,0.0015725801337742114,0.0015029040413486368,0.002274025814544813,0.0009144092985377118,0.000829902978584099,0.0006189868502430462,0.0005200263992550726
b856d2f44127d2af47e509909e4b762c,3.8341419542036357e-05,1.3678800634302676e-05,0.002879968466805671,0.0028291623806968374,0.002711859939731879,0.004226392812438276,0.0023167417335682133,0.004804235098646142,0.0005181957329636597,0.0011678890456576563,0.0014799382398137234
92c0c75c6858840cbc21744f047e2a02,3.832574716572156e-05,0.002099738700952039,0.002524629762836551,0.0040597435385108065,0.005021559034890636,0.002291397284452656,0.0020959793672934834,0.003808367355703111,0.0022937163982019635,0.007402659569195925,0.002156568601578166
bad03d06c5c766a2007b224861859fd1,3.8206249050917794e-05,7.708316481954384e-05,0.004531602338079243,0.0032927531346716803,0.009796861321466363,0.003756248520559204,0.004789731194640219,0.0037395145001842384,0.004156153005656885,0.009219350544574775,0.0045302919072062004
6a197f2da803ba4495231d6a4a5d0532,3.6503165678948926e-05,3.038011336061019e-06,0.002044361824775873,0.001785238533011234,0.0019610575460355523,0.003353147774863912,0.004319936976539442,0.0013218261855614695,0.00035583564536157027,0.0012828796815677022,0.0022608231830081025
1f59c794fcc55b3abbbe02dfc2dd90b1,3.632262949700104e-05,1.2221936527813822e-06,0.001989641024125898,0.0012459013912069828,0.0020065144986839726,0.0014042762871742213,0.0009249928248151187,0.0019126227185427885,0.001549358797224243,0.010002992455542212,0.002040152178586433
99b704bfc00a03bb2e47fa90e5c4b896,3.543596598588022e-05,1.8959560314320584e-06,0.0023781304492771797,0.006128959708777381,0.0023217482169572345,0.005298193518890951,0.004472132815142028,0.0029138340317987313,0.004792995142139466,0.005818725021008891,0.003428675684741035
44d9fcdd336ae8ddb4fd1661e328e315,3.543460970475743e-05,4.048528575375073e-06,0.0009750861752307802,0.001091849723370595,0.0024789286183103157,0.001936912266238604,0.0029726215965057037,0.0007448834211573994,3.8570408428446965e-05,0.0003990033064604214,0.0004832985309155484
bc0b372d13f80435a1c28c221dde2bfa,3.50670953185071e-05,2.3994511346180126e-06,0.0018467611113415078,0.0027325612400772624,0.004490294391048864,0.002319075443668852,0.00617394928390226,0.0017061981868424197,0.003690389443635795,0.016057892032072103,0.0023445371819324837
5fe8a79baa0e9601bc73ff3938dbf497,3.453930967758891e-05,2.4306424870196554e-07,0.0003548057685420414,0.0005456716650692802,0.000649608838294316,0.00021117339954506234,0.0002574871066247289,0.0002890792151329772,0.00042351025990083695,0.0006668841961969352,0.0006209878944133141
39d4bad2879281ffb1125a3903d4effe,3.436634763526535e-05,2.9929176555909352e-05,0.0018106332500598004,0.0035482974631570203,0.0034618541049423507,0.003457579399618503,0.003299588226154415,0.001963943263522371,0.002336035064851221,0.0026682467227009347,0.0024409439780005157
8696a3a4ceed8a13acd4b0dd9d538bf6,3.281088547674982e-05,1.7309309084480289e-06,0.0011240290444822015,0.0012486315806637257,0.0016610501539295118,0.001227376676048037,0.0006960825164840988,0.001615726010154366,0.00034014027549568806,0.000696391954418109,0.0011400449062773156
