,Latitude,Longitude,WaterOrSediment,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,Temperature,Season
335adcbacba769b79067fb0aeddc7927,0.0013256820971401812,0.003798979976864397,0.0061672522552294155,0.004158966391289806,0.0038245904857074037,0.0038872890317774816,0.004573124520790085,0.0018931360026101652,0.0017444030806840658,0.004949363343345055
c61ec3924cb240085082b07fd5a9023a,0.0013230028504622583,0.0014328700134394895,0.0065692370105992935,0.003016535069646651,0.003509900225775646,0.0042581128062595605,0.0029578541106817288,0.005084705535817247,0.0021766351086073945,0.003658664069820818
7a13fb5f2b1b76ceb6ed76c61274e8e3,0.0013055693586203204,0.0030944834929867494,0.003128970532664344,0.0045219263332317156,0.006684891628693909,0.005147171205204935,0.0033733341427469453,0.007309170837187421,0.0025430932802375265,0.003373014144653525
913e95b27c202cd8710bbcf1d3129433,0.0012954794583747045,0.002033571504950903,0.0027585353300570003,0.001879669106907124,0.001659506016902908,0.0018392150626895451,0.002147759531656742,0.007791631264853863,0.0018990504950311493,0.004527387603487486
44161519d4737e24b9d69550fffc372b,0.0012702918726973389,0.0022845757550566947,0.004367331535989031,0.002933993949117817,0.003146753593889112,0.005775357893036373,0.005715865220457532,0.0010962817971597008,0.001598509860460571,0.003202335401233
43f21be860a5a18175773ce171735e30,0.001250567772593757,3.332054502525897e-05,0.00012239542781782446,2.8082331340301214e-05,3.707543328951522e-06,0.0008996177975579781,0.0012531613920686874,0.00033638976394441097,7.07799310144425e-05,0.0003721461116538587
3ebe761bfb1238c87195d431f41bf976,0.001248555155493913,0.0001632572026652502,0.0001781868787578351,0.0019892017582063847,6.541340249876036e-05,0.0011468185062508771,0.00020685197819040376,0.00035024299297731665,0.00027916028632438795,5.536685056303447e-05
ad72127c01dac114c005c83404612b5d,0.0011875148439122712,0.0017633657488985326,0.0030538050413175437,0.0037348653714976425,0.0030115139377273102,0.0028715420681031368,0.002658493734991143,0.0011561019712090597,0.0010082503967009987,0.0029183227640817593
486943f43389a8f5f7ec28c50d915c09,0.0011605143578137318,0.0024418061242298173,0.010316927814826992,0.0043046349566329195,0.010037049335593006,0.01104692756854852,0.008777651905649938,0.00554655991974568,0.0019558874537400693,0.00411912388355472
64723e321d1e32dcc4001aac6b6e905e,0.0011137553904587555,0.003977979503775592,0.0006741369830528976,0.0008249835248927018,0.0007568536735588766,0.0015315130692094996,0.0012820652912578156,0.021963531190021573,0.001726353334256019,0.0028111083313191046
0d56852883ef169c04e27a88a3982e44,0.0010843618354110722,0.0002454149949588779,0.0013567643832888218,0.004833639492436505,0.002464284448962751,0.003812711410386396,0.0009570271364955778,0.0002144133402640074,0.0007493944796232436,0.0012391349432846134
b4f82ea67416b1a10e084a9dca04978b,0.001065233033696084,0.00048028283453307286,0.0020033924033602797,0.0004525245146068136,0.0006617791625764019,0.0007504196326634619,0.0011970922575589304,0.0004616045121763819,9.648722911386122e-05,0.0006506014086451508
1ed3793236623bf4d0de6c2ab4c0c4bd,0.0010560128479724761,0.0037766609804858716,0.0023207660225806987,0.00543195716812644,0.01162435285252775,0.011332859547149746,0.011746488591706865,0.0007864782075557318,0.001399045919565937,0.0019843757046573715
21a5a9ccf5842dff738d54f164b30c5c,0.0010475479102475325,0.0015313230599703627,0.00383273211456226,0.0027844748518025307,0.0049618795431292636,0.004309869012283981,0.0038023471271318578,0.0007209453181174496,0.003949091433393521,0.012660478960250337
1416c142b2320765d7b3b92238f1a19f,0.0010243975372251424,0.002334188906514982,0.011818899130181942,0.004616451254561134,0.005346803765157864,0.0052309255292933895,0.005998162466238477,0.002522110543976427,0.0026927672175773,0.006226876712721351
128f2cccb98ec94130576517025792ec,0.0010242795471026753,0.0013614844865955716,0.004132931882019121,0.0019629573363694162,0.0015493309242425775,0.005071037699343449,0.004689508603828767,0.0003074475631740468,0.000796209989283666,0.00258984778877849
7c3a8682a853e73fb798accc2fbd9f2d,0.0010100867952965759,0.0033929969387462167,0.005049435770450404,0.006349920834249947,0.003067933497493821,0.004362962601226669,0.0029063764791093876,0.03501763171479522,0.015754922217262133,0.006972299525076852
15b43d8fc2561b73a62c7ac1cd47406e,0.0009861987923240362,0.0009626972923925744,0.001401363541665353,0.0033374734009719693,0.005016683368143887,0.003939340780645964,0.001581627122384897,0.0004838766340631953,0.0010849634849757895,0.002006894699543779
4aa57304b7ddeeab175631a6a91cadcb,0.0009525044006805656,0.003174626319843119,0.002451486293673461,0.0025383713670605952,0.0023077346184182837,0.002190712395139522,0.0028984708385295377,0.0017030764439460006,0.004332059235993341,0.004109451465475545
63376752d1d5f61d17f5a4302a4f1bd9,0.0009382149227319906,0.0005341043181235735,0.0018495790609710974,0.0013803935985601562,0.0015297552980699793,0.0033674997718465753,0.0023707961389984196,0.0002522432704075219,0.0004990484778828774,0.0012369803831913104
fe6bfbb3550ca1c257c21d41d71716b3,0.0009366784831988492,0.04537808534060565,0.005376708706781018,0.0067897618978346825,0.0035133899676511485,0.00285435507392836,0.00268373309499629,0.0042080897485739285,0.004304331051419073,0.003511796744189711
50d5e9e01b0798a3343b38b55fb2af32,0.0008850784763581201,0.0015750991244164454,0.000674779127783747,0.0015115788616140169,0.0010870152853327182,0.0039606742026496045,0.004573723457380622,0.0011610339781480733,0.000205442155334356,0.00035287366485379563
c47c33246a2ed0f7e23d636e9e3c58ee,0.0008790228363029403,0.0007450743679116926,0.0003757735166090856,0.00041157368811066994,0.00033904392686747,0.00031205417828698606,0.0008213610706058171,0.00047245195370641514,0.00013133471032074045,0.0003997111352669252
71c9b09c1567f81e14bb6bef7b934e49,0.00085037605679926,0.0007442390612634217,0.0014313587771592204,0.001754686465007194,0.001276230365565093,0.001370178501332631,0.0040225326855526985,0.00023899752118954239,0.00021068468774166051,0.0012931062560952965
bff58082e846b4a2934fd8b373093c0b,0.0007912094674822529,0.0014890048602273628,0.0016623818107079445,0.0008548220492732939,0.0005221937143085512,0.00041911259743659804,0.0006636495272203456,0.005527299751045219,7.701553713622761e-05,0.0003695159637579026
aa58da201eef1c62cc4f18744a5f2aa3,0.0007897704364647937,0.0015483529227544746,0.002340769341292305,0.0019163149736190356,0.006894842127559215,0.0028556440065940505,0.0027729857341608176,0.001558312580895886,0.003261867369505299,0.0034205268475550475
fb8013265bfe4300ab1f0dc436d24d16,0.0007459141102089289,0.0003264905233144948,0.0006297401734146234,0.00029926949296705824,0.000514387580474443,0.00031166935466057216,0.0005507780063626251,0.0026007750312114957,0.0003260810526620121,0.0005445258968525934
20a3562d00d1477ed2da27eab916ddda,0.0007250726377235365,0.0018831400685117535,0.004172965517372003,0.021343575459698807,0.013851408421175784,0.005837878460922954,0.01147791232238305,0.0011176960873692412,0.013701162190774928,0.004675150050987283
63bc75d17e183200560c2cd52a9d87e9,0.0007045312511380502,0.0015911290079779464,0.004700938668187382,0.003121379744654274,0.003958898450603645,0.0027316284758409255,0.0019437914728853342,0.0005495828327650202,0.06119987938001045,0.021822972707770658
66f3d552b956d0ee0d287f255931dbf1,0.0006984187712839568,0.009730115089341355,0.000600838201417081,0.0011181697395161371,0.0009186537735236868,0.0014181817756701866,0.001422958179479831,0.0224071486140027,0.00031285687664549646,0.0013860557472809476
b9ac413cd827ce83144e9ddc770cdfcf,0.0006703843404291191,0.0004117906128961254,0.013575488252842894,0.0007375412125617852,0.0028916193270391195,0.009893494314980213,0.0019276729524861068,0.0001369094692239405,0.04299725043339022,0.013625906342153604
3b65e5ce18231cc40aa92ba84c2d0e54,0.0006678129291725103,0.0017998681673870496,0.0009391008482308575,0.0009126098375675695,0.0007117991798798367,0.0008310831572406396,0.0005586985844449957,0.0051010891059672155,0.002848254575883732,0.0006999832770081708
5c7eb04e92014f0b471bb0f62226cdda,0.0006652497684717727,0.0005736810747756348,0.0011634541026957588,0.0018391884215616283,0.0006508234756045017,0.0019185098063444655,0.002715466782830805,0.00021696102386335237,0.00022417679720062976,0.0006220621122882473
fc6622c636a5210293fb2873fc4761d9,0.0006488582448073488,0.001274719295483869,0.0001645580836788154,6.302163858357898e-05,0.00014802143607063717,0.00010936473224172418,8.22113178208376e-05,7.199796664311879e-05,0.0001236454036433357,0.0009457451398962102
428b95d24310da0d23502263ae408375,0.0006154522514129812,0.0009516094438827521,0.0009988368963086277,0.0010840260762760275,0.0022156996927951726,0.005120455322303459,0.0017616992692014869,9.857468155812245e-05,0.0009550896298397314,0.0005068620435553848
999ea497bf071f558453bc8706e90bc3,0.0005938904324794109,0.0024779120977623924,0.0018846228330629358,0.003424670748480669,0.003093691188294715,0.003882502722638479,0.0036781833210707895,0.001509815406823431,0.0005539232767517342,0.0010249323097619324
41db2ea6df7410c6ae05c17b315be3c7,0.0005931952644787181,0.0014721672178571023,0.004174019947041448,0.00446570764015183,0.004296379336357027,0.009174075819605101,0.00837140229960412,0.0004537289856847867,0.0006566280882238898,0.0016417426180588353
8fd372cb3bcacc2b01a8934a383fab36,0.0005518360375505784,0.0069773657269826825,0.0017136099236522615,0.003118883391675497,0.004345500742777696,0.002705499100380834,0.0018026637587844842,0.0006950975075944482,0.009717405063115405,0.00417024410082669
d6b514f12edbe7d7f0bf154a81e0d3a1,0.0005408242960315146,0.004637211158135164,0.0016168718381838136,0.0010333313523279587,0.0016109305465829892,0.0012632383321908905,0.0014818556083844158,0.001057744456599525,0.005906062257542819,0.004061412877425572
669c8a33176a95af8d25a443dbab971f,0.0005064290919516578,0.00038153088197970654,0.0012735427963975162,0.0010072145396270388,0.0012789479651236964,0.0007991472067108343,0.000855345851518879,0.0034537697142028537,0.00018272853310722997,0.002726721360883225
9c46b739b21d6bee08a0d89295341ccd,0.0004987206522250715,0.002458173937028941,0.001409122802065425,0.0025956978322068786,0.002539290700259831,0.0030422646017562406,0.002927564166736231,0.00044448283085619483,0.011290574126683859,0.0017328842570912184
4b9a9d8c4e661b02fad5ef87318e4020,0.000492914533263318,0.002417032425429354,0.005002363648731504,0.003956767319575089,0.0036794300772631594,0.004183766384064964,0.0036491039402809706,0.0003210697570699832,0.002843588566393354,0.0062812666945567
d45181c993dd9d731520f6e8f664ce76,0.0004909596327051628,0.00593651952269481,0.010735184444970954,0.002124236897780332,0.0024268493414314174,0.0025845949436746887,0.004868850888101636,0.0004834787943364097,0.02495013812485857,0.01795248659186707
7013003539058cc1aa858a27bd5460b8,0.00045725156147609526,0.0002674230617896613,0.00023481591115952484,0.0014529671439433944,0.0005953511277820161,0.0011301750190881928,0.0012290041434892126,0.0007008762685520645,2.6295179161600067e-05,0.00040448447583974135
ca8a008b84fb1210fc9f838ac8fcb4b6,0.00043492934134673064,0.0,7.434012202060405e-05,4.288941166875949e-05,5.161751751641588e-05,0.0,2.0980489684979068e-05,8.479410569823779e-05,2.956638629878326e-06,4.005876230284446e-05
a5ffa2ace0e40081e8a29b8fcd6b10e9,0.0003921014187481942,1.2081637947209268e-05,0.00020060782880385654,3.578810150778271e-05,2.6497378671522003e-05,0.00014247539020022007,0.0001880446197240131,1.3245601723429766e-05,6.468421525469428e-06,1.1904100209587295e-05
f6bfac191c7fac33255c1167cc448142,0.0003856545833848757,0.0007909665092874689,0.005576589382743936,0.002405284491411339,0.002279476675905861,0.0025875493671871884,0.002212642391979326,0.000263359858256438,0.00018381547801254005,0.0028007427180349784
491245e70299a61350d4c584c34f490b,0.00037583661862052373,0.005825121479528735,0.004496818073437971,0.004772562789811634,0.001979378576985314,0.002412311703219432,0.0030700607237664165,0.00038112455284476177,0.002753705866510101,0.0008508976680941259
a88eed0fd2dc3736d6dfb8e0611f90ae,0.00037558718481134015,0.0023692820099546303,0.0005590160239641785,0.0009241152990732049,0.0006816821141751713,0.0011493727623023628,0.0015441991636906203,0.0006746574168215939,0.00011581511483949001,0.00047362128207109134
d458269289000a3dee8682ab7cd21827,0.0003459830369411276,0.0013858613289754363,0.0021126164212311583,0.0026226025027926694,0.0017538754130005706,0.001038600804108452,0.0014557089523222942,0.0022168342636113463,0.0013956323933514787,0.004768794875757143
f340915ad0e32327de855806168ad9a6,0.000300375109669071,2.599271409347448e-06,0.00013136567077850944,5.876330199561813e-05,0.00011572440445822382,0.0001539908690400601,0.0002333247225808797,0.0001088593664514341,0.00017672777083173032,0.0002932020388599727
84ea3564fd34c5377c4305b340f0c16f,0.00029744663958801963,0.0005061431024127727,0.003957599256047043,0.00024790721371338137,0.0002066566040793666,0.00039261367277588523,0.00039251502767710645,2.599767043787286e-05,0.00045317223880201365,0.0032466800534775514
f936cc0095df2ce79b485df5f7fe631a,0.0002700961712912171,0.002783307745918301,0.0006548049220461694,0.0015775327940795443,0.0008921564998844685,0.0004200814839967348,0.0005851536590171217,0.0007286147663188679,7.04243003322455e-05,0.0009789123692215793
cfe8763c2ba8f74bf13a9a60e5ac293e,0.00025330838250500905,0.00014036094389159956,0.00015777430912462361,6.0552722604974174e-05,0.0002959576269095904,0.0013782433376633356,0.0017832667969871845,1.038043424906327e-05,4.669301991721649e-05,0.00040967779794826454
527d8b2f107fff87a8309adabbde5a43,0.00023554259585617887,0.00014020955218446463,0.004798354534861528,0.0013705161861610362,0.0037046526010800817,0.0037917683525653884,0.0017835471639780583,0.0034212263562048324,6.146334714236256e-05,0.0013747477239221444
cd8e39d6d28e95f245c7fef0dfad3e50,0.00023048001327672233,0.0028795062899428115,0.0018423390697746896,0.0031246571353326664,0.001962055896773014,0.005240384306462019,0.002723404318492855,0.0006135913251895305,0.0003163229746834338,0.0022946849718927316
7422e5415874d332de6657fce1524c6f,0.00022768610664901468,0.0014565772324312703,0.0032595408469116697,0.006798265684931123,0.005977196091105148,0.006395230404113454,0.001923230309477145,0.000463204601216301,0.000994878751049414,0.0020920069041138276
7eb9ff5c946bb6c8b0300eadfb6b15cb,0.00022021238976062014,0.0006195783408565628,8.802152739442447e-05,0.0005783366164553126,0.00028622687457170075,0.0002563207169737492,0.0004328440628089963,0.012507473776658663,0.000268823620435279,0.0014425926125989045
419363d6c01e0530014c2969b7098bbe,0.00021993025286169666,6.473595301578529e-06,2.614707084733945e-07,4.001956146280467e-05,1.7270350023488078e-05,0.0,5.4577035347767386e-05,4.7659563724935085e-07,1.2322282377427792e-06,0.00021231726420898624
cb8638f37b75be2c3cd423a25f9e6b99,0.00021933788383298093,6.918783140203591e-05,0.0004333509791651011,0.0004388893991854668,0.0008139519751427862,0.001010703588049187,0.0008884319807604133,9.858606123121311e-06,0.0006924486554930297,0.0008897391558000603
57ec46af379154a33c369e61e78fd0e1,0.0002157901676490931,0.00029054546100734706,0.002196211752088591,0.0006147589122792097,0.0008334696159029267,0.001033373775616451,0.0012101902875278707,0.00038747490361263406,0.00011231943901741557,0.0007625976112996935
56b67af9833b109729ac3d2be3d769c7,0.00020804727596009185,0.00010259487423656,3.696834981987287e-05,0.00012023833905911294,0.0003699047306328782,5.530295621508079e-05,0.00020698520194739443,8.551696316207588e-05,4.174526707948588e-05,0.00012930271548335784
97eba59fd6119f95f5d6a95f854faf89,0.00020674689678744018,0.0001909156427990834,0.0013689363995926934,0.0013756748036525945,0.0010777607778351469,0.002876400634596375,0.0021937983036828253,2.060123938254004e-05,0.0003114374696599037,0.0008224832777861927
c191261eecdb2363498ade5aaa7c186a,0.00019339073580796495,0.00030960366766012774,0.0008638794341422871,0.0018971400838373024,0.0030535643031378273,0.002747509301358482,0.002981408980023103,0.0002111056353697338,0.0005187678404876704,0.0015756970611019838
ee0fc6c6787f28dcf90136fc6a39d9fe,0.00017552299560478902,7.70920230069439e-05,0.003750433266922151,0.002818153745650816,0.003496759611958589,0.0014667329865215124,0.00117688561379279,0.0003911014175285575,0.0018268884803989902,0.0024205700194057126
94b246a394e683d96b89e1ee17446159,0.0001680268015321155,0.0,0.0,0.0001061141864830156,0.0,2.5519990086079824e-05,1.5473394437038406e-05,0.00012592321169646925,0.0,8.304091386398171e-06
197a3729dc5c2a845bca5422ffe4cc8c,0.00016637452143716545,0.0007477460225982045,0.00034883165615972206,0.00011936498997918392,0.000513340590202517,0.00018492434724732884,0.00021324236833888702,4.918851513952417e-05,1.2662501358940937e-05,0.00035254112404151284
93a13da347e3890ea6147351fe989654,0.00015879329416315746,0.0009806734981982854,0.00687770154167891,0.006928246427847324,0.0031844341835081855,0.005433700388432843,0.0042941939617235705,3.645576047504145e-05,0.04259166056635778,0.0021000647014676665
d7ad1bae995487781d84990fb7757f83,0.0001574473592372622,0.004001751254105659,0.0018339883789441668,0.0019657482615219714,0.0011994051834509122,0.0025865106114687612,0.0030107489568483043,5.3867895860069854e-05,0.0007798767477032188,0.001116782633158135
24a9c64b0ea511aa4384a9c4b9a0ab9c,0.0001474812698792652,0.0,0.0,0.00013434741096226532,6.248791852594222e-05,0.0,0.0,0.00016457553270959657,0.00022169932549598572,0.0
128d5b3bc839efd783063c004f3e87f4,0.00014742357694866009,9.442014189729477e-05,0.00011336248595941194,8.181232909505708e-05,7.793582615458514e-05,6.559708988275616e-05,5.197187531377567e-05,0.0,5.255433084757361e-05,2.229473639646881e-05
dadbc7f034944acca92c9b7c0855e9fc,0.00014494186035799144,0.0003968161184061188,0.002027345577077401,0.002041619856151396,0.0033230867833181493,0.004475782992470698,0.00623381785276912,0.00020798408409845108,0.00015883396807821543,0.0009655499901145426
ab576f299091d31e5b04899c7672b60b,0.0001425172654276182,1.127993531875172e-05,0.0002479349624661367,0.0002521350120348063,0.00036079971991580993,0.0005863424834992711,0.00045845240907154403,2.0124048185627935e-05,8.808065777565413e-05,5.583385936015947e-05
97641a323b01825b896a026acb44ed8b,0.00013907873514847817,0.0014014652468484546,0.0007006560847639956,0.004654935183431717,0.0035688341479782728,0.0037285633700721603,0.0013320100559407958,0.0010364103831800907,0.001806425346442366,0.0010969139884851077
db2ec62532f73fde5e2aaec0d6e1c7b6,0.00013092452481888676,0.0005661913110202783,0.000776694533296299,0.0007288576333862003,0.0001548866478657527,0.0003993016687060576,0.0003982980430732965,0.0017843686889474524,1.5128848961462373e-05,0.0013111536097991747
248adedbe42552ce168a5e8a5870b875,0.00012868461650636533,4.029998461862579e-05,9.360129692596143e-05,9.597383233350232e-05,0.0001837127512300286,0.00010083695931717811,0.0001690342001056113,0.006349562605875202,6.648125254401836e-05,0.0007208306739195145
9ca60f49e31708277298d714b1688dbd,0.00012696097344194344,0.0005774645931757986,0.0010299504431483494,0.002747956256580058,0.0031555711527068465,0.0027747137765351533,0.0014348256860208578,0.001279033870944659,0.00039498701019010843,0.0022019125638227267
3082cafc32cd2ea13a04e8e86cb57fdb,0.00012560058258939547,0.00018632694135757162,0.0006694808247301762,0.0015418480845120885,0.0005897293672517109,0.0016853535519425545,0.0003383543928588487,0.011877130978935927,0.00017645711774684985,0.0007648498504101418
d950b12913fdf3ac63349579b122c1f3,0.00011669077363078576,0.0001528897631344943,0.0020164695531479553,0.005497675414634616,0.004418179909671134,0.006189012880167586,0.00032763454839663,6.456088026437377e-05,0.002967566302716643,0.0019049012192345763
0a8ffb080326b677fd843364c4902575,0.00011388618546478811,8.447198271635419e-05,0.00548294431701184,0.005630890222846143,0.003187715315406862,0.004279935799315801,0.0036196337622560583,0.00017226320960717043,0.0007315184104824933,0.003747806816461696
9ed96aadd10f89ded682b6efc5e1e9dc,0.00011307348132067604,0.0,3.93093841357967e-05,6.562598102652481e-05,0.00015525344768742896,3.6415608864802946e-05,4.728834857853336e-05,6.8754045385954485e-06,1.4438464591355385e-05,2.948051118951224e-05
8e0a757a59635f1052e41bf0aa91394c,0.00011061911552973605,0.0004957495978372061,0.0005238456110088815,0.0017602814482771136,0.0007046295531181158,0.0022388882422771706,0.0023720280156089685,6.068744837587524e-05,0.005903646804691446,0.0013571421295991211
244ec63a35c3cbe3e65e88cf194c3498,0.00010674484886800554,0.0010014206383676648,0.0009659573295861278,0.0006901312128266963,0.0002560267937014816,0.00042546983198188534,0.0004245515357467993,0.03629340471672236,0.00038921263030370013,0.0006712510071886554
3afa67d472eebdd21c6570169e88a392,9.690524684306265e-05,0.0,2.1217476762089843e-05,0.0001128096553526707,0.00015143890984503408,6.724851645975806e-05,2.5883520068622772e-05,7.175599221413197e-06,1.554724089975381e-06,4.274224080407121e-05
206fc1e8ecef75caf253e7cac3adf03c,8.928007777365831e-05,0.0006671819573466414,0.0015207174619690672,0.0025199284324686436,0.003937908946250303,0.0022882454018224073,0.001317663654835446,0.0006414746407161181,0.0005686834041048197,0.0030316978914796972
93b5e0e0e8554ea581b3e7b112593433,8.410778772247384e-05,0.0,0.0,1.7473335537314252e-05,7.659541245698656e-06,0.0,0.0,4.359789891341149e-05,0.0,0.0
f03caa9f0775a11cc28c971eb975e0ed,8.28018659078858e-05,0.0004111643423804931,0.0009207022278098135,0.0013872513448356333,0.0009498200657563936,0.0019385838986805727,0.0019254024780517376,0.0012104179230733214,2.7581222396583516e-05,0.0008553319230883451
d1c3d7a54d487e2ad867343bd8034283,8.153773572152236e-05,0.0,7.40389001972715e-05,9.681712694083349e-05,0.00015569283213382368,2.559381339477269e-05,6.706166432015673e-05,1.243115375917527e-05,1.428021753531378e-07,4.70121067920856e-05
3ab562d834769e6df5ef1ad9b9ccb074,8.016139459788522e-05,0.0022819912288900715,0.000515828184929512,0.0004953027995115066,0.0007980816609017142,0.0014772623225340403,0.0017123277511039581,0.00011177917621054682,0.0005289571095442004,0.0009153309205490078
3804579f01ec60b20a61f4dc98c3de55,7.863713780907096e-05,0.0006148010381940089,0.0021955097501488875,0.0032672962100985655,0.0018263572275006574,0.003013062243030775,0.002854237917023887,0.00032450619093132377,0.00022962858307711372,0.0012436979615860308
3c5e168b4abe0ff0a0402c7a53a083b0,7.456667271290488e-05,0.00016666442515255744,0.00012631200063818843,0.0001292705109747219,0.0001510783768197297,9.607049501286106e-05,0.00019722029989752002,0.0046112312857637065,4.7739529910330844e-05,3.835378398858823e-05
557d17dc1a93ddc9d7bfbad8910c31d8,7.282814412621712e-05,0.00531845835299278,0.005636098420586436,0.0033946809874382507,0.0018156222530280783,0.005762498178045641,0.007797629808281634,0.0004887222435933286,8.775867129244185e-05,0.0006669695661507487
fb8217d8523ce008e24f7c9d633a2918,7.04758540032882e-05,0.0016675640792575127,0.000381278462339088,0.0006178507427922251,0.0023366266822296092,0.001258651306008929,0.000705701891253429,0.0003070426098393346,0.002578035154434451,0.0055656174657205985
9bbce97ba65029ca2d4dce5eb4310f28,6.687945380065563e-05,0.000187277208842089,0.00449095501639482,0.0002789231644747197,0.0007406232168954323,0.00048464350019759584,0.002479079773342701,0.00032394611847049104,0.01920351660686072,0.013751254335808502
315e9e18f0cfa8478031ed3340ee3aaa,6.490329216718416e-05,0.00017800785325377183,0.004426413317977546,0.003099592551838042,0.001222925607129109,0.0018341058733672326,0.004044793304656678,0.0005424654792493501,0.00013398625718356825,0.0009934160659562132
885b769e573ae164daf500d315501d90,6.393290752762016e-05,3.934942969798762e-05,0.0026725188459541206,0.0024100381090375947,0.0033954570488380063,0.0026640422669709975,0.00236189794976862,5.798202523110706e-05,0.00030007003584248544,0.00023531383492276468
a7c66cada276a09010c9619f681e35bd,6.352511325986814e-05,0.0010880024349049116,0.002329769256182159,0.0031566539895624326,0.0035554680168939042,0.0038114280190444014,0.0015486374994728032,0.000298362915481082,0.0017912968462722098,0.0028114052142767473
5891298a7dc1b7b668e0a21045b14f3c,6.0754275913686865e-05,0.00040649376808266037,0.0002819793731728579,0.00016288426847748457,0.0001691628435971698,4.033231776303731e-05,0.0002322998448069604,0.00027460361744390156,0.00011185692890868013,0.00015039322772459886
2a33ef6653297501ddb2c5710e58fbdd,5.2939244124757175e-05,0.0001980701484556423,0.0007907400846810586,0.0006154007735613869,0.00037086471031608725,0.001932109889719501,0.0013522836096031793,0.00023023173147613025,0.0010298230952933195,0.0022837495045878965
68fbcdeba844917887d777e65db14773,5.04642388781535e-05,0.00010271385915215392,0.00016884007283302725,0.00027918546475550393,0.00014799090244252245,0.00011339686888110267,0.00014546136480530047,8.30689454826966e-05,5.519107220185404e-05,9.556332663522796e-05
700b35f1c3553fe3690f2bee05d1ea64,4.951814620584866e-05,0.00022994374917572678,0.00018282383573477786,0.00021216777677526786,0.00021933665265119856,0.0012723504925774033,0.0012670296684597479,0.0006248826868167925,1.9770458627717982e-05,0.00018936630788658968
83fdcf92d4a8d5507e7155664abfe0b1,4.65668517953477e-05,0.001210560427902023,0.0004361770913621352,0.0007651552789863584,0.00034973908481659153,0.0006488669640478049,0.00047231701702765385,0.0005200921559619837,4.436096643593398e-05,0.0007658241918575759
05e85f6e44fa9a93ada82df059a5fadf,4.439243484902281e-05,0.0,0.0,6.6123034163053205e-06,2.8974482332977792e-05,0.0,2.4848926658691173e-05,0.0,0.0,8.592111110726444e-05
bc0d973b01b9a2d37af829702b85f8e2,4.0011061838704595e-05,0.0010962317045412446,0.0017801753368482608,0.002767247718973876,0.0013988934689436031,0.0010720624568074954,0.0015297854847186824,0.0005959651353696811,1.1057647655628312e-05,0.0008617816835673977
65ff95a16efae3dadf3eb38cb378d16d,3.980527771841819e-05,0.0021513301744552848,0.00109745176015163,0.002145847917048352,0.00016974347191640513,0.0005810572587017614,0.0005807471546864856,0.00031085434273019313,3.335303895492137e-06,0.0005148216761464903
375981c9c5d7289c259139e4d9498e56,3.889817131487057e-05,4.476458513925692e-05,0.0031030437589986883,0.00154517167416313,0.000569484915791333,0.000647333144549174,0.0013221881046362515,7.169106375635008e-05,7.854430293708527e-05,5.9165595533602975e-05
14d8f839cfde5f1b974be363b574dd3d,3.7786579207906586e-05,0.0003965484857640359,0.0009114843787272356,0.001646752139151435,0.0012458980980820879,0.0028199695068202336,0.0025864025238688665,0.00012212006523629844,9.34781632907426e-06,0.0004230267392826088
61195165d426442bbe4b4d66843699b0,3.635402366810523e-05,0.0,6.302759170269748e-05,8.311541810202564e-05,0.0001608316214514692,4.4146384788714665e-05,2.3261587978501797e-05,9.735681168011953e-06,1.2883746111340762e-05,8.849249615114165e-05
953c73127c68a739492d7afa69d33ed7,3.5489444327591815e-05,0.0014419273788007921,0.0002351672963262168,0.0003018328175642755,0.0003922206652232067,0.00020554986475195564,0.00043191787768588646,0.00035311523563414743,2.1071058627335068e-05,0.0009345614884799195
1b7ec10577ee20a613e84e76a86fdd5b,3.533117553257577e-05,0.00010103478649865388,0.0013682788909978474,0.00015526448848338526,0.0007890672320849951,0.0002646498387302598,0.00047997665948761313,0.0007152556221351135,0.0,0.00022263390428789087
444d619fcd7dea56f902b3d550d64847,3.481634010569086e-05,6.594369050336658e-05,0.006431105390150915,0.0002720780230735313,0.0025076722405012837,0.0013432261954666152,0.004129053198312173,0.0011100649621990707,0.0014529769440081877,0.00704145564689743
dbc5123d137b11faa82a93d12cd6a451,3.293089875757057e-05,0.0,0.0,1.222598843563907e-05,0.0,1.5496062022574602e-05,0.0,0.0,0.0,0.0
31cad0f11752d41231ff98870d8dadf0,3.2882278762485664e-05,2.5279962922752005e-05,6.727164418990624e-05,0.00011708385052034488,0.0005080289240661231,0.00211576823735036,0.0020754287539275548,0.00035378881084229224,1.5672168952326062e-05,0.00019342835630007646
43af6d2d6cfd58a86127ebf5856bbab9,2.9948555591220147e-05,8.755090147837803e-05,0.004342871208650013,7.640947365929033e-05,0.0005803042000494232,0.00028954417531288837,0.0029238199457681108,0.00012685901338539907,0.0014109243026644938,0.009141556425976449
205bfb8629660d624af1fb8cea918426,2.7285714004290737e-05,0.0,8.217060238737352e-05,5.9630951443530864e-05,0.0001651692394175752,6.302206642644297e-05,5.01448600046751e-05,9.533206680742915e-07,9.444740976298812e-06,9.738285929618999e-05
1f1e614be8f4227c1e0d36995336194e,2.7217633011041493e-05,0.0,0.00011859258852627008,9.210745821717321e-05,0.00010403086362874758,4.98181920746099e-05,4.924837447636266e-05,1.2911974698906219e-05,5.6063367756950855e-06,6.37696679356748e-05
