,Longitude,WaterOrSediment,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral
2743823e7602e70cfa467627e69d2774,0.0,0.009428044428756678,0.01360987219865584,0.014688858312853879,0.01106323245130613,0.010955572404124824
5fe8a79baa0e9601bc73ff3938dbf497,0.0,0.0,0.0,0.0,0.0,0.0
9378156aa4e35b1f3056fb5a65d0cf61,0.0,0.0,0.0,0.0,0.0,0.0
e4304c9496921fcf8a88c1ef30dfd0eb,0.0,0.0,0.0,0.0,0.0,0.0
1554a1ff448e4c81917965fdf3ea3164,0.0,7.968892404991814e-05,0.0,0.0,0.0006583667988287104,0.0
f60726206a737a6e79ca4581c1b57879,0.0,0.0,0.0,0.0,0.0,0.0
db30bfa14b0cd36a31d9d1bd5aae464f,0.0,0.016233344550304254,0.021653954237662913,0.02015899507597249,0.008033166499343158,0.025087467396896417
5abb98f7fd42a5d93cdb6f1cc8aa9140,0.0,0.002696668909301343,0.012328483804996817,0.006305145517951816,0.005492430814912579,0.004656332621160553
da4d059bd923b3617094e00dcde7a002,0.0,0.005134850389275379,0.0024507274841250233,0.0018270744842080267,0.00018329941505829616,0.0007966961719389758
d445ae7bbd7803a3110516b3f363a118,0.0,0.0008405341535902944,0.011804818094973694,0.006707535291979483,0.002865787574260229,0.0016225683733427751
4473ac847f597164696bc96da74ca753,0.0,0.0016701541972810145,0.013980134929205154,0.0033913014450247052,0.014933988846311095,0.0006649574420343389
c4f7f7d843eca4862537b5052067f2bb,0.0,0.0008410773921151233,0.0041649838821718275,0.0014083100574236679,0.003301114416462123,0.0016574406987185128
c56d12a1a6c69c8fd5e83bc51aa7b741,0.0,0.0,0.00034371937878776773,0.0001722280313589512,0.00029438591628838933,0.0003467691604905428
c191261eecdb2363498ade5aaa7c186a,0.0,0.0,0.0,0.0,0.0,0.0
1bf6d6f0e139ee65d4c58ce19be2a1b9,0.0,0.0,0.00034194451172557587,0.00034603880442494615,0.0001136583214600991,0.00024461412878732725
788e450d1af26126c6217582a3e194ed,0.0,0.0,0.0001855099242780724,0.00020074515560298121,0.0002053905742853961,0.0003851530621250377
64edc344889f4279a1292afbe81dc043,0.0,6.238049167838463e-05,0.0002974923188551255,0.0005295235604833132,0.00023628266466216234,0.0005750490616847001
84ea3564fd34c5377c4305b340f0c16f,0.0,0.0,0.0,0.0,0.0,0.0
339a3f77df2144a14813a65bf44d8463,0.0,0.0,0.0,0.0,0.0,0.0
07da22cab5c55a4badb462bcbbded642,0.0,0.0004440044915170764,0.005123276444305942,0.007278554267342242,0.0056194646074505285,0.003937333944609394
a834360740fea7a76b5bf9746ca2f2f2,0.0,0.002128978162468257,0.0007197959367869039,0.00023832011627544192,0.0,0.0019741268577117754
af27577de5edb10c09f7fc19b9ca45ca,0.0,0.0,0.0,0.0,0.0,0.0
ed3f8d8f47258f6eba170105b4105acb,0.0,0.0,0.0,1.9902618107642045e-05,0.0,0.0001455979117034639
3c8a9630951999d2b809868618b05848,0.0,0.0005266597245025126,0.0,0.0,0.000217137201068899,0.00022082309213286035
e4234ee567a9b3e1ce62c3badc69ef68,0.0,0.0,0.0003148631735015404,0.0003891214836600694,0.0002886111677098295,0.00014499368476624121
3dbc9df5897cb346c6c21482395ecf59,0.0,0.00016002083298879548,0.0009591609445159304,0.00023233370206330318,0.002833745323691898,0.0021513078148981996
9e00ba65801ac9d563934dee13871070,0.0,0.0,0.0,0.0,0.0,0.0
02301f7d1e08451a4244ccf9407ca8a8,0.0,0.0025736716661196517,0.0018207713199106317,0.0027205432453791456,0.0035922624418408327,0.006455781599682334
4bbec3bb723375416616a87d785ac74a,0.0,8.025485439726564e-06,0.0007238830418577892,0.002545424380843711,0.00032520912531766203,0.001477822867009148
5f8d3cb98ec8179022f595649461bf71,0.0,0.0,0.0,0.0,0.0,0.0
8c0b58c9771e5719a49e72dff815bf48,0.0,0.004585828384436453,0.0023756585431294578,0.008196245640868448,0.0014034255139127986,0.0018352359312336236
71b9d04d3992c73007bd08eae1c21e57,0.0,0.0005820482898562784,0.0,0.0,0.0,0.0
29279cf5fedb344b6a00a63947682318,0.0,0.00020646859921064547,0.000863865308786026,0.0,0.0,8.77634311799803e-05
06285e8ae9101a58e34cf574b10d5d43,0.0,0.0,0.0,0.0,0.0,0.0
d0503d47f2ffd6f43abcfdfae8bceb7c,0.0,0.0,0.0,0.0,0.0,0.0
606097211f26a02a927540bc42ad8706,0.0,0.005418217771697962,0.003390639645565916,0.004225284172631947,0.004189668878420498,0.002141587007191874
dcda68119d2e24090194c9af5a818225,0.0,0.0,0.00033492203018169967,0.0006726856776651804,0.0,0.00028596533960102065
1ed3793236623bf4d0de6c2ab4c0c4bd,0.0,0.0019248757654300639,0.00045624515899978836,0.0008024219420068576,0.0,0.0012946120605438554
bad03d06c5c766a2007b224861859fd1,0.0,0.0031891083729984515,0.0015173505306332164,0.0006194838059087425,0.0004257922023763666,0.0012045155092055325
3df731ae8b559566e7b736666adc4268,0.0,0.0,0.0,0.0,0.0,0.0
b497a348ae94ab7ba9cc3642a880afff,0.0,0.0,0.0,0.0,0.0,0.0
60c5874530fb102c40f246e7b59cad1b,0.0,0.003855783087542976,0.002633837930330172,0.0030484503329770876,0.009641596897739742,0.014453923387072775
46aca7111e0ea9a18fdddd3569b9535a,0.0,0.0,0.0,0.0,0.0,0.0
d1df3cec550635cbe0fcad2a6dab771e,0.0,0.0,0.0,0.0,0.0,0.0
c67744b93c1aac731ad718596675f25e,0.0,0.0,0.0,0.0,0.0,0.0
ef8ca82d1e8c6d13b2f5bc37ec28d7f7,0.0,0.00027749850610382795,0.0,0.0,0.0,0.0
9afe5161231532d3cd3b698b1d58b89c,0.0,0.0044377904933774175,0.005442731273757366,0.003458056981727211,0.0033281960666284778,0.004470135411095457
c47c33246a2ed0f7e23d636e9e3c58ee,0.0,0.0,0.0,0.0,0.0,0.0
fba3a1a4149bf309476e3d147e77efe7,0.0,0.0,5.238885383372122e-05,0.00037431877602579425,0.0005804420740102882,0.00010361853308709985
cbc39cbc218cc2d6b1b86068fcc3df91,0.0,0.0,0.0001704518663571463,0.0002988352302574251,0.00030981203200288913,9.059751960995845e-05
ee483e80083681e32fef0e05939b9e4b,0.0,0.0005381745495687372,0.0006607209371279407,0.0013703389667353277,0.0002556544175118797,0.0009308353941491956
a080a409c3444a2a2ebd1d7716b1b32f,0.0,2.299304978205801e-05,0.0006698681141289298,0.001734523625827425,0.00028281409331933137,0.0019567870435908937
e9a0d421dc391168ada9cd345a393d52,0.0,0.0005409500640576675,0.0001416328311849821,0.00037675556240310547,0.0,0.0
af1d8bd7ee952fca43324def6fb2092a,0.0,0.017467318789055938,0.007635559027503631,0.0019181149211204224,0.006591914487307969,0.0023259225153773088
abd34643df4e48940286e05ff8518132,0.0,0.012062228866540419,0.014911072418074897,0.01988400747510278,0.017336205081350465,0.010593112541203403
5831990e19d088be53719b143f7860e6,0.0,0.0,0.0,0.0,0.0,0.0
a7a963bf0fb0d67274c1d3c9769263b9,0.0,0.0,0.0020077179742746623,0.001663230280682843,0.0007193901112772169,0.0014165272232768836
72f3e687f502aed6129c9b5969a2f072,0.0,0.0003264224679221011,0.0008660019811082001,0.002396936298339881,0.00027855447093549023,0.0018293674151338224
e416d0916760d2fc17b616e2ac3ad855,0.0,0.0003725164939493996,8.608732109644914e-05,0.0010907774344236863,0.0,0.00017153193206698227
7bdb148c90ae47a8a4a4e62684d5b993,0.0,0.0002067871773732031,0.000765502971245129,0.0022425218539812537,0.00025119445631518713,0.0009044398237049137
206977be386ecbd95c21a3c8560c90ca,0.0,0.0003988694686416089,0.001669698822275769,0.002644694242971194,0.0002755066874649336,0.0018728289303385189
4e5ff310075a50266f9d480989d68398,0.0,2.9983791423141737e-05,0.0009045602420477968,0.0026518780344102133,0.0003039389601200218,0.0011977340996169397
4608fae4bbc9964cdd17af8782f2155e,0.0,0.00024280887290125612,0.00015017804489805996,0.0,0.0005210464504946575,0.0019612690998909144
1b84b05165a78cf7e0645f6f639c86a4,0.0,0.00038770807585632465,0.0006059550404152416,0.00013550085841646255,0.0,0.0005938050762077238
dfdd4ded298c73bba21ca66e917be133,0.0,0.0,0.0,0.0,0.0,0.0
5196f4729e154b4305597fdc81c9d514,0.0,0.0,0.0,0.0,0.0,0.0
61909aa262ff0b12b11ca4ab07911f5a,0.0,0.0,0.0,0.0,0.0,0.0
c506a7c29ead20965c90efded71f430b,0.0,0.0018430099445841499,0.003904344403375202,6.02196727828817e-05,0.0011225601431174904,0.0
1b8464a5028cabc478bfeadbd11336b2,0.0,0.0,0.0,0.0,0.0,0.0
d56b412a1f60b5f2484c4f1b84e87103,0.0,0.010529872476539907,0.004979565608660595,0.002853320522799806,0.012941851973709702,0.01360265345085517
495c1bd1608a1dad54d3e2824ce899ef,0.0,0.0010473091966613274,0.0022922090160788955,0.006853214016403235,0.0021759176303728003,0.0025074705639008404
0ea35862186a6db1ecfbf5566248d95e,0.0,0.0010601672677952496,0.002479630625524782,0.0008327107939419918,0.0009787638006129923,0.0015691370661767678
928cec68261d5657cb74d73ab327c95f,0.0,0.006280878730111595,0.004279527519193633,0.00801085376747596,0.006762405043845058,0.010617986087978348
c622aa57e6d4404093caa3b8ed5a8050,0.0,0.00755992854152984,0.0010063212077672508,0.002415155566273838,0.0016606955252385107,0.000968236339965359
63ffc596781727668a90d6da135a33b4,0.0,0.0,0.0,0.0,0.0,0.0
9380eac5ee2cf8d4a60f4b9f10bd5f16,0.0,0.0,0.00039653674970533374,0.0002382252000709607,0.00016601344001580595,0.00016312394329865082
248da23fd7828472689ae410ec0ff585,0.0,0.009610860182654411,0.017362985669266,0.01741876752085232,0.010074634321180241,0.018946482000295865
48cdfd1341633d673c07a9e388442501,0.0,0.0008740044106726451,0.0007065883955326308,6.836419754668898e-06,0.0016536240611017988,0.0
1c6313722e5a47b87cd83f098e24ec53,0.0,0.0,0.0,0.0,0.0,0.0
04ae959a6ffecd39bffb44101fd2b91a,0.0,9.734745468050607e-05,0.0015155549200518152,0.0017509520740076575,0.0,0.0
c1b4d4f034152d964a49c3f6559274ac,0.0,0.0,0.0,0.0,0.0,0.0
97991ce469a1cc109b514c89920eaa50,0.0,0.012774780799753358,0.019502009096066062,0.021197141437788954,0.013003091680376234,0.009341632192947992
d6efd2da2728fd74ded268122ee05036,0.0,0.0005299702950780163,0.001915053545502905,0.004258460032293712,0.0044310053369182425,0.0005239143642166582
11397adbcc3ae7ea2d586775e298a19d,0.0,0.0008619659299662627,0.0002499151441117369,0.0,0.0008952730922115872,0.0
35784a81d8adea62c0bb484838a7b509,0.0,0.026615409593501848,0.005981347034296454,0.006939758101041253,0.005089746660307595,0.009085581105744017
1b4ae17ef7544a568a8898b7f0d32fd3,0.0,0.00023826382067845096,0.0011193308039475869,0.00037769628574880196,0.0004826385737387383,0.0010135909709048884
13d7754a56b77b903ad8e14a106a6821,0.0,0.0008535045285668808,0.0029731806885671475,0.0034363714987236545,0.0033877383437820583,0.008579356512584686
eb9cdb1c699fc88758bc504e74297365,0.0,3.1667596605433656e-05,0.0,0.00022689833610233954,0.0,5.122862475410159e-05
8ceae18ee0348d694b1a6f77def3b22e,0.0,0.0009326395593633222,0.003427896264689119,0.002584244630147307,0.002980670061395344,0.00367300458697616
147e26e9b59ceec4f7759ca0ca4a6a58,0.0,0.0,0.0,0.0,0.0,0.0
131aa226cf550c67a9c0ffae5cd5807a,0.0,0.0,0.0,0.0,0.0,0.0
5afc2a9c279a0e72cb96fb88e116f994,0.0,0.0009878465032674528,0.0007594084996615997,0.00457836710365294,0.0006519645696956122,0.00032796154052162874
dba8866b9323bd640d57601fb02cb727,0.0,3.0842250984677445e-05,0.0,0.00014080068367039095,0.0,4.4530301310179995e-05
71c9b09c1567f81e14bb6bef7b934e49,0.0,0.000295375891120776,0.0017417258404230933,0.0021377491631550975,0.0017705388507875542,0.0066952167099356445
78f2c2268db988cac2def07f960a8384,0.0,0.0,0.0,0.0,0.0,0.0
9ed3e1edc621c9a94608480eb8b4351b,0.0,0.0,0.0,0.0,0.0,6.389718346691277e-05
c36b9a61196ae1b1cd2f890022be67ff,0.0,0.0,0.0,0.0,0.0,0.0
e710b8ac685f11cc7c09374158f8e5f0,0.0,0.0,0.0,0.0,0.0,0.0
8b08139d6eb5d7a849dff1bd579727d7,0.0,0.00668309430856656,0.010276985836755582,0.01732611989477361,0.008712539890838608,0.008504800201143782
4286609de405153985ce6e3bf18e25f6,0.0,0.0,0.0,0.0,0.0,0.0
f2fb5bb0c325924e10f3ae4aa16f0b9d,0.0,0.0002848524301893945,0.0005224701565586663,0.0020906494432788906,0.0,0.00040358105685628983
d32e579b3ae7b2aae8d5bf9f027c29af,0.0,0.01500714771570268,0.019705894236534835,0.032630792357508036,0.022860226600095016,0.015392819589106694
b02b3d9f477c9d1b771a8a5ec6b5b8ed,0.0,0.0,0.0,0.0,0.0,0.0
0920dcf0f62fb2b3ab9e32f1c4edec37,0.0,0.011061256674798984,0.007288326180342812,0.010331756089369258,0.013543739556578262,0.004497881286530478
90722a58387204d92de2be9d7daab6a2,0.0,0.0,0.0,0.0,0.0,0.0
490f7022ae9936cc74482d629b706226,0.0,0.0004932616844785568,0.0006295397254736242,0.0029527439709543402,0.00024437236570945455,0.001364020681582166
ca8f1c260ac18a133685554fc1089155,0.0,0.0,0.0,0.0,0.0,0.0
a90b09f00a8f764d8ebb5a62e1ff15c4,0.0,0.0,0.0,0.0,0.0,0.0
240a30949d8516a7daf4fcc9ae9409a3,0.0,0.03726884736452418,0.015298943439549637,0.0073675932803390805,0.02794007204258818,0.009603553532543895
9e2312d6a5bf061f9c45f5f83946fca4,0.0,0.001656777177532197,0.0020002139131420978,0.0022651583483915255,0.007562787128653276,9.662435507320099e-05
fa75e4a8d77483c82a344c520c19f153,0.0,0.0,0.00042245621155484085,0.0016785089122739508,0.0022770188636110265,0.0
9e8c760c7b15e5ad85dff7fe766a4001,0.0,0.0,0.0,0.0,0.0,0.0
f6cb867128edd59d08c6c9f4ef0f1a95,0.0,0.0,0.0,0.0,0.0,0.0
d47974c2da911e3b5fb7b86c996ea708,0.0,0.0,0.0,0.0,0.0,0.0
905e23711a6fa39a5201100fddaaf966,0.0,0.00017652034502892017,0.0006199387508071794,0.00033386471002131297,0.00037147034167183676,0.0008680449286765391
cfb98993000a7864ecd250723d57b8db,0.0,0.0015541371230288787,0.005137429020355027,0.002558327033402529,0.008654805623512972,0.014870538510665245
23c061da291d9c39f4183e2364d261c0,0.0,0.0,0.0,0.0,0.0,0.0
dd1a4903a8f2dcadb2d8514a61adb7b8,0.0,0.0,0.0,0.0,0.0,0.0
c4b5b0d584a7b6b6019f42b4eb607d91,0.0,0.0,0.00019358899301216326,0.00021951853499296573,0.00021972419468903865,0.0002907503354764356
99a36180c9b61696634b8fbdb8a603cc,0.0,0.0,0.0,0.0,0.0,0.0
9cfa52be027c8fa57d197b21dd7a958c,0.0,0.0,0.00024035447826839298,0.0002852023197607855,0.0002178129466683131,9.489834170882883e-05
820f6693f569e339f183638cd73a7fe6,0.0,0.005803041802327472,0.010061772649146296,0.002374487526267915,0.012883430953393258,0.0014149212462897301
a517f2e4ef4f0f8bdc5bd6217046555f,0.0,0.0,0.0,0.0,0.0,0.0
c41e38ec0abb37da79acd32fd3cd7c66,0.0,0.001700950946445397,0.0,0.0,0.0013734298239468467,0.00438937057006424
ad8664f21c744d16b06f829014b5511c,0.0,0.0,0.0,0.0,0.0,0.0
ca527f2b2b745a618c4c486f18a1de58,0.0,0.006368890799854037,0.008365143852282781,0.007374560619091223,0.0064212830426738235,0.00442809818445345
a0bedf4617d24814d60a2dfaf9c427df,0.0,0.0,0.0,0.0,0.0007542630857648251,0.00025094199116995814
e7379f7318de2d38ce7c591b86e0a819,0.0,0.004921047665848938,0.005600878115004422,0.0004780048148799388,0.003014550330406542,0.0014208769344975854
3f04bd2a359b976892faa13fcb4de619,0.0,5.679652376642271e-05,0.0006302755503197305,0.0021544488114700632,0.00031807800807639726,0.0020185709330927354
a9a516691d10b9beb2649fa7d5782c36,0.0,0.0,0.00020414420318314044,0.0002191410649344825,0.0001505112666061466,0.00016348729702571352
6487cb9c7e46fb3d418c628fda07ecab,0.0,0.002444204923383145,0.00020902379595659262,0.0007997241949820312,0.0017278571243413224,0.0
29cc946665c481dae6c155a0a9f48f74,0.0,0.000594303374122492,0.0005222808187722744,5.555592202287786e-05,0.0,0.0
040390d0d350be64aaa7ead3da77e2d2,0.0,0.0,0.000475060659242619,0.0002616392464411156,0.00043488751628776895,0.00023304827745891164
54c36dffe1ad335392d1ddd117b9a4db,0.0,6.744408815565677e-05,0.000626693679760189,0.0027525950893422793,0.00032723072460102927,0.001606606572056208
bdf8a26094624622d68509a87fa75ba7,0.0,0.0,0.0,0.0,0.0,0.0
309666db0f925d3e0c2815ee2e5250b5,0.0,0.0,0.0,0.0,0.0,0.0
9012d2316e70d992c9f153318ca2787b,0.0,0.0006690434549422732,0.0,0.0017225512224055756,0.0,0.0
6d2ca093819eaaf54ad7b2253ef1577f,0.0,0.0,0.0,0.0,0.0,0.0
7cfb56bedfb8578ea4ff9adbb694b250,0.0,0.0,0.0,0.0,0.0,0.0
9c45e81655f43f214a4a4035ffe6645d,0.0,0.0,0.0,0.0,0.0,0.0
d0a6f99e4e33a127a0f085afa6c85624,0.0,0.0,0.0,0.0,0.0,0.0
e2659c251c81fd76f96b4c117326be5e,0.0,0.0,0.0,0.0,0.0,0.0
22db880bc10611cded60ff270ac9be49,0.0,0.0,0.0,0.0015541355219225767,0.00040782118773924244,0.00018099399782088924
bbb6703a2b98060b202360f9c5d27cb2,0.0,0.00668054834183571,0.00022633853445438716,0.0010304375010516656,0.0014221521372422504,0.0
9adef84f2db479f3c93e28dfdfff8da2,0.0,0.0011590807306002151,0.0011267615699811298,0.0010444344162797248,0.0,0.0
0af6842317ce2ffb48d88ea8f6f52c1f,0.0,0.0011456402496591855,0.0017599952483973126,0.0021913666663127642,0.0007953863516200498,0.0012396693162988804
fa04ea3b87ea3ff059817c86840de93b,0.0,0.0,0.0,0.0,0.0,0.0
14e72a31af6fdbe53efc700fdf6bd084,0.0,0.00036272415169596886,0.0,0.00030190888433186727,0.001319247279848473,0.002986968788388212
8f5e7f7877d04a35d7ab8740cb2416a0,0.0,0.005069573975948477,0.014743254727984935,0.004471325383943762,0.002195724437103182,0.002410528701386051
90490ce67e2b2eabad4443b993c95918,0.0,0.0,0.0,0.0,0.0,0.0
50acd0ce330ee634d6e564945430c022,0.0,0.00058983871694447,0.0008058381441198778,0.0005453572717852729,0.0,0.0
4e1026c23c3fdbad159f260d4b48237f,0.0,0.0,0.0,0.0,0.0,0.0
701a9d929114e472ecff727b4f2bc765,0.0,0.0,0.0,0.0,0.0,0.0
d73dfdf4e4ded180f31a92e20d3d7664,0.0,0.0,0.0,0.0,0.0,0.0
77099336bd2b4bcf686002a8a4f861bb,0.0,0.0,0.0,0.0,0.0,0.0
319b6436b40b69eb28fecfa461ad6542,0.0,0.0,0.0,0.0,0.0,0.0
cdba193ba0e6c16171cef8294159a9c4,0.0,0.0,0.0,0.0,0.0,0.0
5436144b5d3361cc3cab82a0fc42be8c,0.0,0.0,0.0,0.0,0.0,0.0
dbc9bc4e26b94da2676ec98acf4bf225,0.0,0.0,0.0,0.0,0.0,0.0
00793dece430bcf71e5849bd6a07f12d,0.0,0.0,0.0,0.0,0.0,0.0
d3fd5e83bd34f6e0a54db094419f9767,0.0,0.0,0.0,0.0006648661437520119,0.0,0.0
ba0b36586d69657fda28e0fb3799a21d,0.0,0.0,0.0,0.0,0.0,0.0
746cdece7c2d22523286a832620fca3e,0.0,0.0038737975452780953,0.006585039173620503,0.003067593943649479,0.003660450719169706,0.0037772971433434194
087e50a409374f400614f96d9c161f62,0.0,0.0,0.00037383550761403375,0.0002444106613816916,0.0004288957577192329,0.00021066529730511192
0d1ffb6e3cccd06707e7f0023c5bbd65,0.0,0.0,0.00013643079754820637,0.00024290149541312468,0.0002623507935658662,0.00029326122924519234
a8128bcc0a94531fd5366f0c2fa30a96,0.0,0.0,0.00034573140569989767,0.00021213222582499216,0.00022476030076578707,0.0002152879595701531
a32f13bf9b8e245fc88044e769dae7e8,0.0,6.644700614641618e-05,0.0006323985412718749,0.00034925123136442916,0.0018588948400430855,0.001464729820878714
66d22547f3dd0fdf953291816615741f,0.0,0.005121107276652767,0.008433545671238338,0.004101425061695814,0.014137893484124966,0.013529932224527174
5fbb8d16aa790e4cda6e53d9870c4656,0.0,0.0,0.0,0.0,0.0,0.0
cd5c931fa22cdb89c27bde740d487ac1,0.0,0.0,0.0,0.0,0.0,0.0
756e46fb1761af1d389cf4809295ef65,0.0,0.0,0.0,0.0,0.0,0.0
08a646c6732a1c6dfc827730c7960e43,0.0,0.0,0.0,0.0,0.0,0.0
79a304f9b92b663c9c0ac180cf70a2b5,0.0,0.017547320849381442,0.0005717945751868177,0.0016288736259922505,0.004464675248846971,0.006420699072251102
8fd372cb3bcacc2b01a8934a383fab36,0.0,0.012076827797651301,0.01254869811782565,0.02448992587291755,0.014519104900681206,0.013673068743338748
d4e78587bf53079d6ed8aa518dbfc9e4,0.0,0.0,0.0,0.0,0.0,0.0
ee659a445e279494ee0e8a3907b6b373,0.0,0.0,0.0,0.0,0.0,0.0
b0e901a51ce910f904600dd8cbf99007,0.0,0.0,0.0,0.0,0.0,0.0
9cba273a02f28b2f475630cc67de120b,0.0,0.0,0.0,0.0,0.0,0.0
6c74101d4259da98f3cb84e37ea70223,0.0,0.017284448747077207,0.012105936362298737,0.005054020609432414,0.013313527105338792,0.012193546404225587
6e229425aba996f92ff6993c14d08fcc,0.0,0.003773509246391516,0.010853490724578165,0.004865636306482628,0.005145551578689064,0.0032029466560842598
d308bb812eeb75480f47db45dc29f8ec,0.0,0.0,0.0,0.0,0.0,0.0
d2452c642d3494cf2fd17a15059832a6,0.0,0.0,0.0,0.004783510214237057,0.0,0.0005375385669915164
93c0a279beb0621ddf81dd5b5b4bd3e1,0.0,0.0,0.0,0.0017358583159766466,0.0,0.0
6d6a76842ae9074bcae1a47355126bb7,0.0,0.0,0.0,0.0,0.0,0.0
d6fcea81fcf9361e77a9b3de8b8fa2ec,0.0,0.0,0.0,0.0,0.0,0.0
fa5cf7904c35a1a3682e120f28939b5b,0.0,0.0005734570358223813,0.0006803950356833008,5.9586854584038905e-05,0.0,6.50010199594608e-05
841856e367c87417994f11b5ba8110ca,0.0,0.008393520302108715,0.005393642875903638,0.0058403022770271845,0.0034859307132887006,0.0050023940376022055
ff583a752191225a02cf45a978eca62c,0.0,0.023462413390748043,0.0023177478820045182,0.00533561231633561,0.009590883267622733,0.010701086968082994
31616dd543a09c299341a2c6ce50c64c,0.0,0.0,0.0,0.0,0.0,0.0
16754e060d0b7f7ac8a08754e1a6c7bd,0.0,0.005212241744055852,0.003382753075490953,0.005921007477790853,0.007004380794318944,0.002649513706327249
aca69b2eebd41cc5034f4e98df96f7eb,0.0,0.0,0.0,0.0,0.0,0.0
0f91c095ff1baf25ea9751c2157f2052,0.0,0.003861798737014797,0.005594482064681401,0.00341841039428024,0.003709247961527099,0.0014311797771903076
b063c0d52a6a8261e4f3930b6058c170,0.0,0.009970011497302454,0.02622077542410872,0.017511955988286337,0.020603381867869745,0.0148858850434565
8d8d9bace60b8db7c0d16708dbbcb60f,0.0,0.021344302942728346,0.007716817505877563,0.00632589301411506,0.015626265702704478,0.01397991974212693
5f7eb8176a66b6389720dc959c1e5758,0.0,0.0024757927714776757,0.003628652840930933,0.0031944136437764095,0.0013930898258661972,0.0015076209871294547
95254346e0ae57433220266c3aae2eff,0.0,0.019422371511176595,0.0009831122314690078,0.002733427063416086,0.005331935846223545,0.001476530943086892
6a6ead40062655e59f64caf8d192d812,0.0,0.0010088166960502715,0.0024110174629633917,0.00108230946602511,0.0004222969008807176,0.0
43f5630fd1313ab29af7102ec699c8e2,0.0,0.0037754206920802185,0.0006957127805015685,0.0009072853156635295,0.0007312394921481373,0.001040598973224438
6a197f2da803ba4495231d6a4a5d0532,0.0,0.021060234197181518,0.012333192914647647,0.015315846189781481,0.009257428356882206,0.0067840672199758435
92792d265412926addf016a77f25aa4e,0.0,7.97436242480424e-06,0.0007250935938326002,0.0024208903407216815,0.00018462113525621318,0.0018244587642969206
8f196eb756ca2c43bb186e6b98a5c6a7,0.0,0.0004136341541185738,0.002170340694733634,0.002436394283827868,0.0021241034246760548,0.006172675743514896
22938df8e232d3f31729d9558a99c5cc,0.0,0.00023209708987565348,0.0008065449873878323,0.0002120234607405603,0.002364722329018976,0.0018932355493139173
a51911fb468aee7787ca8edf2ad66641,0.0,0.0,0.0003754148361816984,0.00035328778193820633,0.0003438292999475573,0.0003688064405202752
55357b7fa07da6a981c32fea228aeb2b,0.0,0.00036160704375182975,0.0008307271945760031,0.0003519073545094614,0.0023409364924868504,0.0017421215007515773
fac54fffc3590462dcdb5d93230fbb44,0.0,0.0,0.0,0.0,0.0,0.0
5a7b179b1b45f0fe2282f260bf073f60,0.0,0.010799065322793162,0.00877318725796846,0.010321345460364745,0.01696239895296966,0.010747682215595767
6e478afcfb820f451dddbfe38a048e06,0.0,0.0,0.0,0.0,0.0,0.0
47cee4d3e64f736269399ebee054e7f2,0.0,0.020102493461331816,0.008001952372780622,0.008251163154449665,0.01294434886875018,0.013057055853685922
c1e92bd0c0390e470361132d0f365e6c,0.0,0.019586601221950523,0.02319678545879325,0.01829691670418716,0.016544111786793173,0.021517490070911784
446c1b7e7f28ae90d4f61301809c06fe,0.0,0.006180481681840335,0.00029464765101125834,0.0004124572147266041,0.0007304180600548055,0.0006303837616637946
19c570882ce93febb79056710fd61542,0.0,0.0,0.0,0.0,0.0,0.0
50f0ce97ab645ea29a4130b0e789df4a,0.0,0.009484820568183292,0.014430046282544828,0.004911204133523463,0.0005685118443266052,0.0024364561436574063
d5ec98e7e715c8698343d102a82fa8dc,0.0,0.0,0.0,0.0,0.0,0.0
dce6f2b7ffd8046ba74ea358acdd39dd,0.0,0.018184428716822427,0.011226954716185124,0.007375767827952751,0.01287408683127034,0.009806106460297762
e147b59672d5b3fd45f1892b61ca78e3,0.0,0.01295856641081238,0.006535638552098839,0.01607162653482979,0.023418607382603922,0.012761816322199637
af383f9105d8884d96c3f47ff2def0a8,0.0,0.0070359206454664825,0.0052007392183403035,0.005971156171908304,0.0055366575993740525,0.007465353094942704
f497b6e05a42ae1be6a33defc9da25ec,0.0,0.014295070881462112,0.010781839003630082,0.005527031784987533,0.011722013621365587,0.011241122889709082
c3722cba5e60b8a144e1d169f4260301,0.0,0.0,0.0,0.0,0.0,0.0
4a277efcc7897e48d5190fd98d705b91,0.0,0.0,0.0,0.0,0.0,0.0
f07d544467e69eea6f8131e0114f3ed9,0.0,0.02291328772298206,0.014100149951041224,0.0049614005110437355,0.016944648807565996,0.01588726937345462
d8f3b3c0125fa99af9bada24a9a23bf0,0.0,0.0,0.0,0.00020654590675970195,0.0,0.00025925471663513204
Score,-0.5396543092317583,0.6666666666666666,0.5,0.5,0.3333333333333333,0.0
OOB_score,-0.09567968408904837,0.7727272727272727,0.5454545454545454,0.18181818181818182,0.3181818181818182,0.45454545454545453
